index,original text,true class,decoded text,black box prediction,decision tree prediction,fidelity,exemplars,counter exemplars,top exemplar words,top counter exemplar words,time to generate
10,congressman proposes national surveillance program after trump meeting the new york times,1,french presidential candidate vows ,1,1,0.9512195121951219,"['hey trump suppoers robe de niro is ', 'cnn contributor blames breitba white ', 'alarmist repo eah to lose 67 of wildlife ', 'fox news said to settle group of lawsuits ', 'gop who doug lamborn thrown off the ']","['15 popular travel destinations you ', 'new jersey s liberal new governor is ', 'rosenstein personally off on the raid ', 'louisiana secretary of state resigns ', 'republicans head into mid terms with ']","{'hey': 0.037037037037037035, 'trump': 0.037037037037037035, 'suppoers': 0.037037037037037035, 'robe': 0.037037037037037035, 'de': 0.037037037037037035}","{'new': 0.1, '15': 0.05, 'popular': 0.05, 'travel': 0.05, 'destinations': 0.05}",0.0535740852355957
11,gloomy days in the oil patch but some see a glimmer of light the new york times,1,after fo lauderdale shooting rumor ,0,0,0.9841269841269841,"['former fbi deputy director andrew mccabe ', 'former fbi accuses trump andrew lawyer ', 'former student accuses in in killings ', 'how to hit sinclair where it hus according ', 'at least 5 dead in violent clashes ']","['u s admits in syria meant to hit isis ', '‘ things used us ’ we have to be for ', '‘ great british off ’ will leave bbc ', 'russia announces plans for catastrophic ', 'at warby parker a sense of exclusion ']","{'former': 0.12, 'fbi': 0.08, 'andrew': 0.08, 'accuses': 0.08, 'deputy': 0.04}","{'‘': 0.08, '’': 0.08, 'u': 0.04, 'admits': 0.04, 'syria': 0.04}",0.038526296615600586
12,prescription drugs time to “just say no”,1,rose mcgowan wishes harvey weinstein ,0,0,0.961038961038961,"['colbe mocks giuliani trump failing ', 'man who dressed up as white house easter ', 'republicans now marching with trump ', 'white house repoedly to send pick for ', 'white house knew about rob poer allegations ']","['iraqi army discovers us made missiles ', 'laura ingraham by yet another despite ', 'michael keaton ends kent state commencement ', 'senate passes equifax a favor to erect ', 'russia hands us its behind response ']","{'white': 0.125, 'house': 0.125, 'trump': 0.08333333333333333, 'colbe': 0.041666666666666664, 'mocks': 0.041666666666666664}","{'us': 0.07407407407407407, 'iraqi': 0.037037037037037035, 'army': 0.037037037037037035, 'discovers': 0.037037037037037035, 'made': 0.037037037037037035}",0.057253360748291016
13,pop warner is facing a class action lawsuit over concussions the new york times,1,pop warner is facing a class action ,0,0,0.9647058823529412,"['neil young fires daryl at no 1 and ', 'at least 5 dead in violent clashes ', 'christina aguilera s new single accelerate ', 'republicans us shoot themselves in ', 'russia to expel u s diplomats shut ']","['france ’ s overseas territories kick ', 'top 10 general pleads with troops to ', 'alexa can remember bihdays and other ', 'republicans us marching with trump ', 'dominates michigan in ncaa championship ']","{'neil': 0.043478260869565216, 'young': 0.043478260869565216, 'fires': 0.043478260869565216, 'daryl': 0.043478260869565216, '1': 0.043478260869565216}","{'france': 0.047619047619047616, '’': 0.047619047619047616, 'overseas': 0.047619047619047616, 'territories': 0.047619047619047616, 'kick': 0.047619047619047616}",0.07508492469787598
14,the real revolution is already here,1,the real revolution is already here ,1,1,0.971830985915493,"['trump s fbi director is helping california ', 'the bachelorette bios are here and ', 'trump claims said to settle group of ', 'trump tells tells media to win fbi ', 'the fbi s clinton investigation is ']","['trump s school signs open letter gun ', 'trump s fbi attacks – helping russian ', 'the handmaid s tale showrunner wishes ', 'trump s fbi director he has not enough ', 'trump admits tells to honduran up say ']","{'trump': 0.14285714285714285, 'fbi': 0.14285714285714285, 'tells': 0.09523809523809523, 'director': 0.047619047619047616, 'helping': 0.047619047619047616}","{'trump': 0.16, 'fbi': 0.08, 'school': 0.04, 'signs': 0.04, 'open': 0.04}",0.13881206512451172
15,in chicago teachers and black lives matter activists paner to build a bigger movement,1,in speech for fallen officers trump ,1,1,0.9619047619047619,"['repo fbi director will be pick to have ', 'repo 33 of jay z s paisan for release ', 'former student is a black killings ', 'repo fbi ’ s facial recognition database ', '‘ we are the of jackie robinson and ']","['‘ we are the of the major scandal ” ', '‘ jeopardy ’ fans would be able to ', '‘ things ’ fans will be able to visit ', 'repo fbi director will take pick for ', 'how a simon brought the glorious of ']","{'repo': 0.13043478260869565, 'fbi': 0.08695652173913043, 'director': 0.043478260869565216, 'pick': 0.043478260869565216, '33': 0.043478260869565216}","{'‘': 0.125, '’': 0.08333333333333333, 'fans': 0.08333333333333333, 'able': 0.08333333333333333, 'major': 0.041666666666666664}",0.09894919395446777
16,victoria beckham and shaq spoof sharknado in the weirdest reboot yet,0,victoria beckham and spoof in the weirdest ,0,0,0.9775280898876404,"['woman fired after off trump s sues ', 'weird al yankovic just made history ', 'and jack s bonkers has people they ', 'these old marijuana movie posters may ', 'eagles of death metal singer does on ']","['syrian warn us turkey can ’ t be <end> ', 'gay bunny book outsells pence family ', 'alarmist repo eah to lose 67 of wildlife ', 'soros groups behind massive anti trump ', 'exclusive ’ s student anti and anti ']","{'woman': 0.05, 'fired': 0.05, 'trump': 0.05, 'sues': 0.05, 'weird': 0.05}","{'anti': 0.10714285714285714, '’': 0.07142857142857142, 'syrian': 0.03571428571428571, 'warn': 0.03571428571428571, 'us': 0.03571428571428571}",0.1000065803527832
17,re trump tells media secret obama story behind 2016 election,1,trump admits to making something up ,1,1,0.9655172413793104,"['gop who doug lamborn thrown off the ', 'new york city council launches probe ', 'fbi 33 000 criminal gangs 1 4 million ', 'donald trump meets with black leaders ', 'michael moore bringing trump hate to ']","['gop will win open other have to fire ', 'gop who thinks he their their no after ', 'gop sen lee would be no say to head ', 'a list of everything don jr doesn t ', 'identity of michael cohen s mystery ']","{'trump': 0.07142857142857142, 'gop': 0.03571428571428571, 'doug': 0.03571428571428571, 'lamborn': 0.03571428571428571, 'thrown': 0.03571428571428571}","{'gop': 0.15789473684210525, 'win': 0.05263157894736842, 'open': 0.05263157894736842, 'fire': 0.05263157894736842, 'thinks': 0.05263157894736842}",0.06231427192687988
18,renee zellweger is judy garland in first look at upcoming biopic,0,hackers tried to breach a tennessee ,1,1,0.9883720930232558,"['neil young chimes in on a crosby stills ', 'youtube ’ s neighbors send stirring ', 'fox news said to settle group of lawsuits ', '17 year old indigo child message to ', 'neil young fires back at no 1 hater ']","['late night writer s royal wedding is ', 'christina aguilera s new single accelerate ', 'stephen colbe ’ s trump governor awork ', 'stephen colbe wants mueller to give ', 'fox news said personally asks cuts ']","{'neil': 0.07142857142857142, 'young': 0.07142857142857142, 'chimes': 0.03571428571428571, 'crosby': 0.03571428571428571, 'stills': 0.03571428571428571}","{'stephen': 0.07407407407407407, 'colbe': 0.07407407407407407, 'late': 0.037037037037037035, 'night': 0.037037037037037035, 'writer': 0.037037037037037035}",0.06318902969360352
19,buzzer beater gives notre dame win over mississippi state in 2018 national championship,0,buzzer beater gives notre dame win ,0,0,0.9438202247191011,"['r kelly says the streets s prime that ', '138 were killed last year in record ', 'r kelly says the time s up about mess ', 'stephen colbe wants mueller to give ', 'r kelly says the time s up him on some ']","['wrongfully convicted man is rehired ', 'cynthia nixon vows to keep fighting ', 'colbe mocks trump s bonkers for a best ', 'topher grace really hated preparing ', 'russia announces plans for catastrophic ']","{'r': 0.125, 'kelly': 0.125, 'says': 0.125, 'time': 0.08333333333333333, 'streets': 0.041666666666666664}","{'wrongfully': 0.043478260869565216, 'convicted': 0.043478260869565216, 'man': 0.043478260869565216, 'rehired': 0.043478260869565216, 'cynthia': 0.043478260869565216}",0.05913829803466797
20,player makes first contact with hidden aliens in ’elite dangerous’ breitba,1,e p a workers try to block pruitt in ,0,0,0.975,"['university of is an that canada is ', 'former fbi accuses trump calls accuses ', 'conan o brien in on the royal wedding ', 'senate does equifax a favor as a former ', 'noh korea says diplomat who defected ']","['regardless of ‘ brexit ’ vote expes ', 'tim kaine clinton email announcement ', 'russia announces plans for catastrophic ', 'bill kristol backs ’ deep state ’ over ', 'bill cosby ’ s testimony on drugs can ']","{'former': 0.09523809523809523, 'accuses': 0.09523809523809523, 'university': 0.047619047619047616, 'canada': 0.047619047619047616, 'fbi': 0.047619047619047616}","{'’': 0.14814814814814814, 'bill': 0.07407407407407407, 'regardless': 0.037037037037037035, '‘': 0.037037037037037035, 'brexit': 0.037037037037037035}",0.0650932788848877
21,hillary clintons election fraud finally exposed california stolen from bernie sanders,1,and jack s bonkers has people they ,0,0,0.9873417721518988,"['fbi has questions about michael cohen ', 'r kelly accused of knowingly and intentionally ', 'how to hit sinclair where it hus according ', 'white house knew about rob poer allegations ', 'fox news repoer sarah huckabee sanders ']","['13 reasons why goes beyond the tapes ', 'us on outrage over white role explains ', 'no jail time for walk of fame trump ', 'fbi debunks hillary clinton conspiracy ', 'former clinton foundation trump claims ']","{'fbi': 0.04, 'questions': 0.04, 'michael': 0.04, 'cohen': 0.04, 'r': 0.04}","{'trump': 0.08, 'clinton': 0.08, '13': 0.04, 'reasons': 0.04, 'goes': 0.04}",0.06232166290283203
22,passengers on deadly southwest flight receive 5 000 checks,0,former mormon center leader accused ,0,0,0.9647058823529412,"['10 dead after van rams into crowd of ', 'michael moore admits in cohen to threat ', 'former mormon center leader accused ', 'cynthia nixon would rather be the good ', 'colbe has a few blistering extra questions ']","['known man in america says he a a day ', 'gay bunny book outsells pence family ', 'russia vows to expand black list of ', 'david clarke makes a tacky homophobic ', 'man dies after getting head stuck in ']","{'10': 0.041666666666666664, 'dead': 0.041666666666666664, 'van': 0.041666666666666664, 'rams': 0.041666666666666664, 'crowd': 0.041666666666666664}","{'man': 0.07692307692307693, 'known': 0.038461538461538464, 'america': 0.038461538461538464, 'says': 0.038461538461538464, 'day': 0.038461538461538464}",0.07167315483093262
23,russia china japan south korea planning solar wind energy super grid,1,russia may face olympics ban as doping ,1,1,0.9710144927536232,"['republicans head into mid terms with ', 'noh korea accuses diplomat of death ', 'china tries to lift black market conditions ', 'canada and eu sign ‘ thoroughly undemocratic ', '3 alternative energy options you can ']","['russia may expel u s diplomats shut ', 'russia may shoot themselves in syria ', '3 more repoed held in bastille day ', 'russia may shoot themselves in ‘ llama ', 'republicans got shoot with at the foot ']","{'republicans': 0.04, 'head': 0.04, 'mid': 0.04, 'terms': 0.04, 'noh': 0.04}","{'russia': 0.125, 'may': 0.125, 'shoot': 0.125, 'expel': 0.041666666666666664, 'u': 0.041666666666666664}",0.05398750305175781
24,the trailer for matt bomer s controversial transgender movie is here,0,the handmaid s tale showrunner wishes ,0,0,0.9848484848484849,"['trump s israel for all but but their ', 'trump to violate iran nuclear deal ', 'what to watch on amazon prime that ', 'trump promises to help chinese company ', 'donald trump repoedly approves race ']","['the media try blaming donald trump ', 'trump s attempt to make an example ', 'trump team bashes cnn buzzfeed over ', 'donald trump executive order fire to ', 'u s admits in syria meant to hit isis ']","{'trump': 0.2, 'israel': 0.05, 'violate': 0.05, 'iran': 0.05, 'nuclear': 0.05}","{'trump': 0.16, 'donald': 0.08, 'media': 0.04, 'try': 0.04, 'blaming': 0.04}",0.05643916130065918
25,michelle wolf s netflix show trailer came out this weekend too,0,fbi debunks hillary s conspiracy theory ,0,0,0.9701492537313433,"['trump s scottish golf reso pays women ', 'fbi search of cia leak suspect turned ', 'trump s pick for cia director won t ', 'white house knew about rob poer allegations ', 'fbi debunks hillary s conspiracy theory ']","['fbi debunks hillary clinton conspiracy ', 'former clinton foundation trump begging ', 'breaking clinton “ re we have to see ', 'a candidate rises on vows to control ', 'gop senator thinks would be all the ']","{'trump': 0.07407407407407407, 'fbi': 0.07407407407407407, 'cia': 0.07407407407407407, 'scottish': 0.037037037037037035, 'golf': 0.037037037037037035}","{'clinton': 0.13636363636363635, 'fbi': 0.045454545454545456, 'debunks': 0.045454545454545456, 'hillary': 0.045454545454545456, 'conspiracy': 0.045454545454545456}",0.05343127250671387
26,trump tells 57 000 honduran immigrants to leave or risk depoation,0,the bachelorette bios are here and ,1,1,0.9775280898876404,"['trump claims said to settle group of ', 'trump claims press evidence that millions ', 'trump continues attack on top dem i ', 'donald trump signs ‘ tremendous ’ deal ', 'fbi debunks hillary clinton s what ']","['trump to violate iran nuclear deal ', 'former fbi deputy director andrew mccabe ', 'how to hit sinclair where it hus according ', 'snowden reveals how easy it is to hack ', 'how to wong foo paved the only for ']","{'trump': 0.15384615384615385, 'claims': 0.07692307692307693, 'said': 0.038461538461538464, 'settle': 0.038461538461538464, 'group': 0.038461538461538464}","{'trump': 0.045454545454545456, 'violate': 0.045454545454545456, 'iran': 0.045454545454545456, 'nuclear': 0.045454545454545456, 'deal': 0.045454545454545456}",0.07193470001220703
27,two u s soldiers killed in kentucky helicopter crash army,0,russia with u s in syria following ,0,0,0.9759036144578314,"['eagles of death metal singer does on ', 'u s hits chinese jet s to talk former ', 'how to hit sinclair where it hus according ', 'and head tells texas do you you have ', 'republicans got with gerrymandering ']","['privatize to get rid of passpos and ', 'how to wong foo paved the way for the ', 'france ’ s overseas territories kick ', 'top 10 general pleads with troops at ', 'five inside resolution denying israeli ']","{'eagles': 0.05, 'death': 0.05, 'metal': 0.05, 'singer': 0.05, 'u': 0.05}","{'privatize': 0.043478260869565216, 'get': 0.043478260869565216, 'rid': 0.043478260869565216, 'passpos': 0.043478260869565216, 'wong': 0.043478260869565216}",0.0768282413482666
28,rick and moy future still up in the air says co creator dan harmon,0,michael cohen repoedly paid 600 000 ,0,0,0.9629629629629629,"['stephen colbe ’ s trump ban awork is ', 'southern leader who said abused women ', 'senate does equifax a favor as a former ', 'late night writer s royal wedding is ', 'former fbi deputy director andrew mccabe ']","['former clinton foundation ceo begging ', 'robbin season s true criminal is revealed ', 'remy ma explains the impoance of melanin ', 'gop sen lee ’ would be say us to rethink ', 'michael moore admits no women ever ']","{'former': 0.07692307692307693, 'stephen': 0.038461538461538464, 'colbe': 0.038461538461538464, '’': 0.038461538461538464, 'trump': 0.038461538461538464}","{'former': 0.037037037037037035, 'clinton': 0.037037037037037035, 'foundation': 0.037037037037037035, 'ceo': 0.037037037037037035, 'begging': 0.037037037037037035}",0.04373335838317871
29,rudy giuliani reverses trump team s position says president can obstruct justice,0,rudy giuliani reverses trump team s ,0,0,0.9736842105263158,"['fox news guest personally asks donald ', 'rudy giuliani reverses trump team s ', 'fox news repoer sarah huckabee sanders ', 'white house repoedly spending cuts ', 'gop sen lee ’ would not say no ’ to ']","['michael moore bringing trump hate to ', 'breaking obama now considering maial ', 'breaking clinton trump – kim jong un ', 'new york times journalists who broke ', 'gop congressman doug lamborn thrown ']","{'fox': 0.06896551724137931, 'news': 0.06896551724137931, '’': 0.06896551724137931, 'guest': 0.034482758620689655, 'personally': 0.034482758620689655}","{'trump': 0.07692307692307693, 'breaking': 0.07692307692307693, 'michael': 0.038461538461538464, 'moore': 0.038461538461538464, 'bringing': 0.038461538461538464}",0.05080080032348633
30,leaked email shows monsanto executive v p invited to hillraiser fundraiser to put clinton into the white house for monsanto s benefit,1,investment strategist forecasts collapse ,1,1,0.9767441860465116,"['video oklahoma allegedly gathers to ', '2 senate to be a favor to hillary clinton ', 'video oklahoma community gathers to ', 'topher grace really hated preparing ', 'former mexican president vicente fox ']","['federal black doesn t be after a nuclear ', '2 senate to be a favor as a senate ', 'federal black cities doesn t be to ', 'john krasinski is obsessed with the ', 'federal black cities doesn t have to ']","{'video': 0.08695652173913043, 'oklahoma': 0.08695652173913043, 'gathers': 0.08695652173913043, 'allegedly': 0.043478260869565216, '2': 0.043478260869565216}","{'federal': 0.1875, 'black': 0.1875, 'senate': 0.125, 'cities': 0.125, 'nuclear': 0.0625}",0.06423687934875488
31,blake farenthold says he won t repay 84 000 sexual harassment settlement,0,blake farenthold says he won t repay ,0,0,0.9680851063829787,"['fox news sean hannity has our full ', 'helen hunt gives update on ‘ mad about ', 'john oliver bought an ad on hannity ', 'helen hunt has been working this whole ', 'fbi debunks hillary s conspiracy theory ']","['comey s latest excuse for hillary clinton ', 'comey memo trump floated idea of jailing ', 'colbe mocks trump for failing to stand ', 'breaking clinton “ re we have to see ', 'former clinton foundation ceo begging ']","{'hannity': 0.08, 'helen': 0.08, 'hunt': 0.08, 'fox': 0.04, 'news': 0.04}","{'clinton': 0.12, 'comey': 0.08, 'trump': 0.08, 'latest': 0.04, 'excuse': 0.04}",0.06076765060424805
32,shutting down speech by elizabeth warren g o p amplifies her message the new york times,1,greeks turn to the black market as ,1,1,0.9577464788732394,"['launch protest against pope francis ', 'top us general pleads with troops not ', 'return of the anunnaki nine feet tall ', 'u s admits in syria meant to let isis ', 'five reasons why belief in authority ']","['at least 5 dead in violent clashes ', 'south korea ’ s blacklist of aists ', 'former student accuses in black killings ', 'at ampt cellphone users unable to call ', 'former student accuses trump in killings ']","{'launch': 0.041666666666666664, 'protest': 0.041666666666666664, 'pope': 0.041666666666666664, 'francis': 0.041666666666666664, 'top': 0.041666666666666664}","{'former': 0.08, 'student': 0.08, 'accuses': 0.08, 'killings': 0.08, 'least': 0.04}",0.05066514015197754
33,clinton campaign was warned that turkey’s erdogan was attempting to buy favor,1,reese ’ s peanut butter cups – cheap ,1,1,0.9655172413793104,"['if trump can rig be the new way movement ', 'video oklahoma community gathers to ', 'if hillary clinton can ’ t release ', 'if clinton ’ s campaign is stop but ', 'how putin to vote for it and it is ']","['former trump accuses president accuses ', 'if trump tweets it is it news a quandary ', 'paul ryan s exit is a reminder that ', 'gop led house panel ends its russia ', 'gop sen lee ’ would not say no ’ to ']","{'clinton': 0.10526315789473684, '’': 0.10526315789473684, 'trump': 0.05263157894736842, 'rig': 0.05263157894736842, 'new': 0.05263157894736842}","{'trump': 0.07692307692307693, 'accuses': 0.07692307692307693, 'gop': 0.07692307692307693, '’': 0.07692307692307693, 'former': 0.038461538461538464}",0.0809626579284668
34,stephen colbe thinks he knows what dating app mike pence would use and it s hilarious,0,japan s babe ruth hits 1st mlb homer ,0,0,0.9423076923076923,"['helen hunt has been working this whole ', 'sean hannity accused of stealing his ', 'laura ingraham slams adveisers who ', 'taraji p henson s cardi b impression ', 'alex jones hit with another defamation ']","['steven tyler admits to hitting on daughter ', 'sean penn rips steve bannon you can ', 'colbe mocks giuliani s bonkers fox ', 'sean spicer inaccurately claims paul ', 'eve says janet jackson took care of ']","{'helen': 0.043478260869565216, 'hunt': 0.043478260869565216, 'working': 0.043478260869565216, 'whole': 0.043478260869565216, 'sean': 0.043478260869565216}","{'sean': 0.07692307692307693, 'steven': 0.038461538461538464, 'tyler': 0.038461538461538464, 'admits': 0.038461538461538464, 'hitting': 0.038461538461538464}",0.030141353607177734
35,why the trump team’s economic promises will be hard to execute the new york times,1,trump ’ s economic vows may be harder ,0,0,0.967741935483871,"['how to gut the only major and rule ', 'how to simon down the glorious chaos ', 'how to hit sinclair where it hus it ', 'trump praises senate for moving to ', 'trump ’ s most influential white nationalist ']","['trump ’ s 1st win germany hints at ', 'trump claims bashes cnn buzzfeed over ', 'watch more car mayhem in ’ fate of ', 'if hillary clinton can ’ longer release ', 'donald trump is now freedom for your ']","{'trump': 0.1111111111111111, 'gut': 0.05555555555555555, 'major': 0.05555555555555555, 'rule': 0.05555555555555555, 'simon': 0.05555555555555555}","{'trump': 0.125, '’': 0.125, '1st': 0.041666666666666664, 'win': 0.041666666666666664, 'germany': 0.041666666666666664}",0.04375505447387695
36,jim carrey s new blood dripping porait takes aim at national disgrace nra,0,jim carrey s new blood dripping porait ,0,0,0.9861111111111112,"['r kelly accusers say they had to ask ', 'emails show interior expected to learn ', 'southern leader who said abused women ', 'republicans got with gerrymandering ', 'fox news repoer personally asks donald ']","['homeschool families targeted in district ', 'fox news said to settle group of lawsuits ', 'tim kaine clinton email announcement ', 'iraqi army discovers us made missiles ', 'small town attack ’ african arab ’ ']","{'r': 0.041666666666666664, 'kelly': 0.041666666666666664, 'accusers': 0.041666666666666664, 'say': 0.041666666666666664, 'ask': 0.041666666666666664}","{'’': 0.07142857142857142, 'homeschool': 0.03571428571428571, 'families': 0.03571428571428571, 'targeted': 0.03571428571428571, 'district': 0.03571428571428571}",0.03743314743041992
