index,original text,true class,decoded text,black box prediction,decision tree prediction,fidelity,exemplars,counter exemplars,top exemplar words,top counter exemplar words,time to generate
10,topkapi this is not,0,topkapi this is not,0,0,0.9765625,"['a movie that will enthrall the whole thing over too ', 'the film s so predictable and are rolling over in ', 'the film is a mediocre movie tale about a great movie ', 'a movie that one would have been exhausted by a pristine ', 'a film that will enthrall the whole thing and just ']","['the film s visceral and predictable above with a of ', 'the film s visceral and predictable above with a couple ', 'the film s visceral and affection realism with a confidence ', 'the film is a mediocre movie tale about a good time ', 'the film s so of the reassuring adaptation of a with ']","{'enthrall': 0.13333333333333333, 'whole': 0.13333333333333333, 'thing': 0.13333333333333333, 'predictable': 0.06666666666666667, 'rolling': 0.06666666666666667}","{'visceral': 0.2, 'predictable': 0.13333333333333333, 'couple': 0.06666666666666667, 'affection': 0.06666666666666667, 'realism': 0.06666666666666667}",0.17217087745666504
11,belongs to daniel day lewis as much as it belongs to main scorsese it s a memorable performance in a big brassy disturbing unusual and highly successful film,1,belongs to daniel day lewis as much as it belongs to main scorsese it s a memorable performance in a big brassy disturbing unusual and highly successful film,1,1,0.9285714285714286,"['the film has an infectious enthusiasm and it s so ', 'the film has a laundry exercise in camera work but ', 'the film has a laundry cast of movie references but ', 'the film has a laundry cast of human observation and ', 'the film is a primer on its own director director ']","['the film has the perfect characters are too much but ', 'the film is a contrivance as aificial as the movie ', 'the film is a contrivance as aificial as the film ', 'the film is too many out of these guys are john in ']","{'laundry': 0.1875, 'cast': 0.125, 'director': 0.125, 'infectious': 0.0625, 'enthusiasm': 0.0625}","{'contrivance': 0.2, 'aificial': 0.2, 'perfect': 0.1, 'characters': 0.1, 'much': 0.1}",0.022637605667114258
12,disney s live action division has a history of releasing cinematic flotsam but this is one occasion when they have uneahed a rare gem,1,disney s live action division has a history of releasing cinematic flotsam but this is one occasion when they have uneahed a rare gem,1,1,0.9473684210526315,"['the film is a primer on its own director director ', 'the film is a primer on its own school comedy with ', 'the film has been in years old but through this is ', 'the film is a primer on its own time director peter ', 'the film is too many or even through the movie s mid ']","['the film is a primer on its own hollywood director ', 'the film is too many or sugary through to think that ', 'the film is a contrivance as aificial as the movie ']","{'primer': 0.2, 'director': 0.2, 'school': 0.06666666666666667, 'comedy': 0.06666666666666667, 'years': 0.06666666666666667}","{'primer': 0.125, 'hollywood': 0.125, 'director': 0.125, 'many': 0.125, 'sugary': 0.125}",0.01970195770263672
13,innocuous enough to make even jean claude van damme look good,0,innocuous enough to make even jean claude van damme look good,1,1,0.9672131147540983,"['a movie that so lovingly and present the most of screen ', 'the film is a primer on its own and director in years ', 'it s a very tasteful rock and roll movie you could ', 'a thoughtful movie one of s best and in which as a ', 'it s a very tasteful to look at it s so devoid of ']","['a movie that one would have been seen the performers ', 'the film is a primer on its own and fills its characters ', 'the film is a primer on its own hollywood director ']","{'tasteful': 0.125, 'lovingly': 0.0625, 'present': 0.0625, 'screen': 0.0625, 'primer': 0.0625}","{'primer': 0.2, 'one': 0.1, 'would': 0.1, 'seen': 0.1, 'performers': 0.1}",0.023142576217651367
14,the hot topics of the plot are relegated to the background a welcome step forward from the sally jesse raphael atmosphere of films like philadelphia and american beauty,1,the hot topics of the plot are relegated to the background a welcome step forward from the sally jesse raphael atmosphere of films like philadelphia and american beauty,1,1,0.9387755102040817,"['the film has an infectious enthusiasm and it s so ', 'the film has a laundry cast of human observation and ', 'the film has the heavy handed that takes up with the ', 'the film is a primer on its own director director ', 'the film has all the rules of water melodrama which ']","['the film is too many out to crush the same ride that ', 'the film is a contrivance as aificial as the film ', 'the film has the perfect characters are too much but ']","{'director': 0.13333333333333333, 'infectious': 0.06666666666666667, 'enthusiasm': 0.06666666666666667, 'laundry': 0.06666666666666667, 'cast': 0.06666666666666667}","{'many': 0.125, 'crush': 0.125, 'ride': 0.125, 'contrivance': 0.125, 'aificial': 0.125}",0.025779247283935547
15,merely and literally tosses around sex toys and offers half heaed paeans to empowerment that are repeatedly undercut by the brutality of the jokes most at women s expense,0,merely and literally tosses around sex toys and offers half heaed paeans to empowerment that are repeatedly undercut by the brutality of the jokes most at women s expense,0,0,0.9736842105263158,"['the film has the perfect characters are not to compromise ', 'the film is a contrivance as aificial as the film ', 'the film is so consistently unimaginative that doesn ', 'the film is a contrivance as aificial as the movie ', 'the film is too many out of these or historical moments ']","['the film has a laundry list of movie largely for the ', 'the film is a primer on its own school comedy with ', 'the film is a primer on its own director director ', 'the film is a primer on the rules of attraction and ', 'the film is so of those films try to be worrying about ']","{'contrivance': 0.16666666666666666, 'aificial': 0.16666666666666666, 'perfect': 0.08333333333333333, 'characters': 0.08333333333333333, 'compromise': 0.08333333333333333}","{'primer': 0.2, 'director': 0.13333333333333333, 'laundry': 0.06666666666666667, 'list': 0.06666666666666667, 'largely': 0.06666666666666667}",0.02740168571472168
16,ranges from laugh out loud hilarious to wonder what time it is tedious,1,ranges from laugh out loud hilarious to wonder what time it is tedious,0,0,1.0,"['a movie that rare into a man who can t seen it s not ', 'the film is a primer on sentence of the film a movie ', 'the film is a primer on its own and fills its characters ', 'the film is a primer on its own it feels like a lot ', 'the film is a primer on its own animated tv in which ']","['the film is a primer on its own in town with sensitivity ', 'a movie that so of the highest and the most famous ', 'the film is a primer on its own it s a of healthy ', 'a movie that so of the highest and the of povey to ', 'it s a very tasteful to look at the most were what ']","{'primer': 0.26666666666666666, 'rare': 0.06666666666666667, 'man': 0.06666666666666667, 'seen': 0.06666666666666667, 'sentence': 0.06666666666666667}","{'primer': 0.18181818181818182, 'highest': 0.18181818181818182, 'town': 0.09090909090909091, 'sensitivity': 0.09090909090909091, 'famous': 0.09090909090909091}",0.043686628341674805
17,beautifully crafted engaging filmmaking that should attract upscale audiences hungry for quality and a nostalgic twisty yarn that will keep them guessing,1,beautifully crafted engaging filmmaking that should attract upscale audiences hungry for quality and a nostalgic twisty yarn that will keep them guessing,1,1,0.95,"['the film is so consistently that the impoance of life ', 'the film is so of those films which there are moments ', 'the film is a primer on the beach with humor and humor ', 'the film is so of the best films of the year with ', 'the film is so of those who try to look away from ']","['the film is a primer on its own animated tv in which ', 'the film is a primer on its own and director michael ', 'the film is a primer on a movie that should be better ']","{'films': 0.13333333333333333, 'humor': 0.13333333333333333, 'consistently': 0.06666666666666667, 'impoance': 0.06666666666666667, 'life': 0.06666666666666667}","{'primer': 0.375, 'animated': 0.125, 'tv': 0.125, 'director': 0.125, 'michael': 0.125}",0.024959087371826172
18,it s funny as the old saying goes because it s true,1,it s funny as the old saying goes because it s true,1,1,1.0,"['a movie that so lovingly and present the one of screen ', 'the film is a primer on its own it s a of above its ', 'the film is a primer on its own it s a of healthy ', 'the film s so uninspiring that could a taste of the ', 'the film is a primer on its own and director in years ']","['a movie that so of the energy than a romantic comedy ', 'the film is a contrivance as aificial as the film ', 'a movie that one would have been seen the performers ']","{'primer': 0.23076923076923078, 'lovingly': 0.07692307692307693, 'present': 0.07692307692307693, 'one': 0.07692307692307693, 'screen': 0.07692307692307693}","{'energy': 0.1111111111111111, 'romantic': 0.1111111111111111, 'comedy': 0.1111111111111111, 'contrivance': 0.1111111111111111, 'aificial': 0.1111111111111111}",0.022327423095703125
19,nohe has made a decent intro documentary but he feels like a spectator and not a paicipant,0,nohe has made a decent intro documentary but he feels like a spectator and not a paicipant,0,0,0.975609756097561,"['a movie that so of the energy than a romantic comedy ', 'the film is a primer on its own it feels like a lot ', 'the film is a primer on sentence of the film a movie ', 'the film is a primer on its own hollywood director ', 'the film is so of the 70s or film in which it s performance ']","['a movie that so lovingly and present the most of screen ', 'the film is so of the 70s it would be adequately emphasized ', 'the film is a primer on its own and director in years ', 'a movie that so of the best films like a confidence ', 'the film is a primer on its own it fills a good movie ']","{'primer': 0.21428571428571427, 'energy': 0.07142857142857142, 'romantic': 0.07142857142857142, 'comedy': 0.07142857142857142, 'feels': 0.07142857142857142}","{'primer': 0.11764705882352941, 'lovingly': 0.058823529411764705, 'present': 0.058823529411764705, 'screen': 0.058823529411764705, '70s': 0.058823529411764705}",0.03442668914794922
20,kinnear gives a tremendous performance,1,kinnear gives a tremendous performance,1,1,0.9847328244274809,"['the film s visceral and predictable tale of a man ', 'a movie that so of the year with a generous cast who ', 'the film is a recycled new york fest of life and direction ', 'a film that so fresh and thoroughly but unremarkable ', 'the film is a primer on its own and director while ']","['the film s so predictable and are rolling over in ', 'a film that will enthrall the whole thing and just ', 'the film s so predictable and just plain detailed ', 'a fascinating movie that s neither ararat is an intelligent ', 'the film s so predictable and are rolling over the ']","{'visceral': 0.05555555555555555, 'predictable': 0.05555555555555555, 'tale': 0.05555555555555555, 'man': 0.05555555555555555, 'year': 0.05555555555555555}","{'predictable': 0.21428571428571427, 'rolling': 0.14285714285714285, 'enthrall': 0.07142857142857142, 'whole': 0.07142857142857142, 'thing': 0.07142857142857142}",0.05644989013671875
21,a knowing look at female friendship spiked with raw urban humor,1,a knowing look at female friendship spiked with raw urban humor,1,1,0.967741935483871,"['the film is a primer on its own and director in america ', 'a movie that so lovingly and present the one of screen ', 'a movie that one of the best examples of a page to ', 'the film is a primer on its own it s a rewarding balance ', 'a movie that so of the energy and in which sexy he ']","['a movie that rare into a man who can not always in ', 'the film is so many of its own in reality tv in which ', 'the film is a primer on its own hollywood director ']","{'primer': 0.125, 'one': 0.125, 'director': 0.0625, 'america': 0.0625, 'lovingly': 0.0625}","{'rare': 0.1111111111111111, 'man': 0.1111111111111111, 'always': 0.1111111111111111, 'many': 0.1111111111111111, 'reality': 0.1111111111111111}",0.026669979095458984
22,one scene after another in this supposedly funny movie falls to the floor with a sickening thud,0,one scene after another in this supposedly funny movie falls to the floor with a sickening thud,0,0,0.9696969696969697,"['a movie that rare into a man who can t seen it s not ', 'the film is so many that its through the film s mid ', 'the film is a primer on sentence of the film a movie ', 'the film is a primer on its own animated tv and rather ', 'one scene after another in this supposedly funny movie falls to the floor with a sickening thud']","['a movie that rare into the reunion of s a performance ', 'the film is a primer on its own and director michael ', 'the film is so many of its own in reality tv and his ', 'a movie that one would be profane politically the ', 'the film is so of the best films of the year with ']","{'primer': 0.1, 'rare': 0.05, 'man': 0.05, 'seen': 0.05, 'many': 0.05}","{'rare': 0.0625, 'reunion': 0.0625, 'performance': 0.0625, 'primer': 0.0625, 'director': 0.0625}",0.026564359664916992
23,from its invitingly upbeat oveure to its pathos filled but ultimately life affirming finale main is a masterfully conducted work,1,from its invitingly upbeat oveure to its pathos filled but ultimately life affirming finale main is a masterfully conducted work,0,0,1.0,"['the film is a primer on sentence of the film a movie ', 'the film is so many of its own in reality tv in which ', 'the film is a primer on its own animated tv director ', 'the film is so many that its through the film s mid ', 'the film is a primer on its own animated tv in which ']","['the film is a primer on its own it fills a good movie ', 'it s a very tasteful to look at the most were what ', 'the film has a number of themes a complex on a good ', 'the film is a primer on its own director director ']","{'primer': 0.21428571428571427, 'tv': 0.21428571428571427, 'many': 0.14285714285714285, 'animated': 0.14285714285714285, 'sentence': 0.07142857142857142}","{'primer': 0.16666666666666666, 'good': 0.16666666666666666, 'director': 0.16666666666666666, 'fills': 0.08333333333333333, 'tasteful': 0.08333333333333333}",0.030208110809326172
24,an old fashioned drama of substance about a teacher s slide down the slippery slope of dishonesty after an encounter with the rich and the powerful who have nothing but disdain for viue,1,an old fashioned drama of substance about a teacher s slide down the slippery slope of dishonesty after an encounter with the rich and the powerful who have nothing but disdain for viue,1,1,0.9803921568627451,"['the film has the perfect of s best as a couple of ', 'the film has a laundry cast of human business but ', 'the film has a laundry exercise in camera that you ', 'an old fashioned drama of substance about a teacher s slide down the slippery slope of dishonesty after an encounter with the rich and the powerful who have nothing but disdain for viue', 'the film has a laundry cast of human comedy with a ']","['the movie has been readily dismissed as the film was ', 'the film is a contrivance as aificial as the movie ', 'the movie has been in this is that rare drama that ']","{'laundry': 0.10344827586206896, 'cast': 0.06896551724137931, 'human': 0.06896551724137931, 'perfect': 0.034482758620689655, 'best': 0.034482758620689655}","{'readily': 0.16666666666666666, 'dismissed': 0.16666666666666666, 'contrivance': 0.16666666666666666, 'aificial': 0.16666666666666666, 'rare': 0.16666666666666666}",0.021551847457885742
25,it wouldn t be my preferred way of spending 100 minutes or 7 00,0,it wouldn t be my preferred way of spending 100 minutes or 7 00,0,0,0.9795918367346939,"['the film is a primer on its own and fills its characters ', 'the film is a primer on sentence of the film a movie ', 'a movie that one would be profane politically the ', 'a movie that rare into a man who can t seen it s not ', 'the film is a primer on its own it feels like a lot ']","['the film is a primer on its own in town with sensitivity ', 'the film is a primer on its own it s a of above the ', 'the film is a primer on its observation and fills ', 'a movie that so lovingly and present the most of screen ', 'the film is so many of its own in reality tv and his ']","{'primer': 0.1875, 'fills': 0.0625, 'characters': 0.0625, 'sentence': 0.0625, 'one': 0.0625}","{'primer': 0.23076923076923078, 'town': 0.07692307692307693, 'sensitivity': 0.07692307692307693, 'observation': 0.07692307692307693, 'fills': 0.07692307692307693}",0.03958868980407715
26,flawed but wohy look at life in u s relocation camps,1,flawed but wohy look at life in u s relocation camps,1,1,0.9629629629629629,"['a movie that so lovingly and present the one of screen ', 'the film is a primer on its own it s a of above its ', 'a movie that one of the best films of the year the ', 'a movie that so of the best films like a confidence ', 'a movie that one would be an intelligent and a movie ']","['a movie that rare into a man who can t seen it s not ', 'a movie that rare into the reunion of s a performance ', 'the film is so of the 70s or film in which it s performance ']","{'one': 0.1875, 'best': 0.125, 'films': 0.125, 'lovingly': 0.0625, 'present': 0.0625}","{'rare': 0.25, 'performance': 0.25, 'man': 0.125, 'seen': 0.125, 'reunion': 0.125}",0.021712064743041992
27,mckay seems embarrassed by his own invention and tries to rush through the intermediary passages apparently hoping that the audience will not notice the glaring triteness of the plot device he has put in service,0,mckay seems embarrassed by his own invention and tries to rush through the intermediary passages apparently hoping that the audience will not notice the glaring triteness of the plot device he has put in service,0,0,1.0,"['the movie has the perfect of water as a fascinating ', 'the movie has been in years old but director michael ', 'the movie has been in years old but even with the ', 'the movie has been in this is a movie that it would ', 'the movie has been readily dismissed as the website ']","['the film has a laundry list of war shocomings but ', 'the film has the perfect of s best films the characters ', 'the film has the perfect characters are not much of ', 'the film has a laundry cast of war shocomings are ', 'the film has an infectious enthusiasm and it s actually ']","{'years': 0.14285714285714285, 'old': 0.14285714285714285, 'perfect': 0.07142857142857142, 'water': 0.07142857142857142, 'fascinating': 0.07142857142857142}","{'laundry': 0.1111111111111111, 'war': 0.1111111111111111, 'shocomings': 0.1111111111111111, 'perfect': 0.1111111111111111, 'characters': 0.1111111111111111}",0.03726673126220703
28,director andrew niccol demonstrates a wry understanding of the quirks of fame his healthy sense of satire is light and fun,1,director andrew niccol demonstrates a wry understanding of the quirks of fame his healthy sense of satire is light and fun,1,1,1.0,"['the film is a primer on its own school comedy with ', 'the film is so consistently that the impoance of life ', 'the film is a primer on its own it s a of healthy ', 'the film has a contrivance as aificial as the film ', 'the film is a primer on its own time director peter ']","['the film is a primer on its own hollywood director ', 'the film is too many or even video it s got amateurish ', 'the film is a primer on sentence of the film a movie ']","{'primer': 0.21428571428571427, 'school': 0.07142857142857142, 'comedy': 0.07142857142857142, 'consistently': 0.07142857142857142, 'impoance': 0.07142857142857142}","{'primer': 0.2, 'hollywood': 0.1, 'director': 0.1, 'many': 0.1, 'even': 0.1}",0.02070784568786621
29,as pure over the top trash any john waters movie has it beat by a country mile,0,as pure over the top trash any john waters movie has it beat by a country mile,0,0,0.9512195121951219,"['the film is so of the 70s it would be better than ', 'the film is a primer on its own it feels like a lot ', 'the film is a primer on sentence of the film a movie ', 'the film is so of the 70s or film in which it s performance ', 'the film is so many of its own in reality tv in which ']","['a movie that so lovingly and present the one of screen ', 'it s a very tasteful to look at the most were what ', 'the film has a number of themes a complex on a good ', 'the film is a primer on its own it s a of above the ', 'the film is a primer on its own director director ']","{'70s': 0.14285714285714285, 'primer': 0.14285714285714285, 'would': 0.07142857142857142, 'better': 0.07142857142857142, 'feels': 0.07142857142857142}","{'primer': 0.14285714285714285, 'director': 0.14285714285714285, 'lovingly': 0.07142857142857142, 'present': 0.07142857142857142, 'one': 0.07142857142857142}",0.028005599975585938
30,rymer doesn t trust laughs and doesn t conjure proper respect for followers of the whole dead undead genre who deserve more from a vampire pic than a few shrieky special effects,0,rymer doesn t trust laughs and doesn t conjure proper respect for followers of the whole dead undead genre who deserve more from a vampire pic than a few shrieky special effects,0,0,0.9655172413793104,"['the film has the perfect characters are not to compromise ', 'the movie has been in years old but director michael ', 'the film has the perfect characters are too much but ', 'the film has been a huge fan of dickens in which is ', 'the film has been a huge that the movie it would have ']","['the film has a laundry cast of human business but ', 'the film has an infectious enthusiasm and it s altman ', 'the film has an infectious enthusiasm and it s actually ', 'the film has a laundry cast of human observation are ', 'the film has the heavy handed that takes up with the ']","{'perfect': 0.13333333333333333, 'characters': 0.13333333333333333, 'huge': 0.13333333333333333, 'compromise': 0.06666666666666667, 'years': 0.06666666666666667}","{'laundry': 0.11764705882352941, 'cast': 0.11764705882352941, 'human': 0.11764705882352941, 'infectious': 0.11764705882352941, 'enthusiasm': 0.11764705882352941}",0.052379608154296875
31,when de palma s bad he s really bad and femme fatale ranks with the worst he has done,0,when de palma s bad he s really bad and femme fatale ranks with the worst he has done,0,0,0.9534883720930233,"['the film is a primer on sentence of the film a movie ', 'the film is a contrivance as aificial as the film ', 'the film is a primer on its own animated tv and rather ', 'the film is a primer on its own hollywood director ', 'the film is too many out of these or historical moments ']","['the film is a primer on its own director director ', 'the film is a primer on the beach with humor and humor ', 'the film is a primer on the rules of attraction and ', 'the film is so of those who try to look away from ', 'the film is a primer on its own animated tv and in ']","{'primer': 0.21428571428571427, 'sentence': 0.07142857142857142, 'contrivance': 0.07142857142857142, 'aificial': 0.07142857142857142, 'animated': 0.07142857142857142}","{'primer': 0.25, 'director': 0.125, 'humor': 0.125, 'beach': 0.0625, 'rules': 0.0625}",0.03323507308959961
32,has its moments and almost as many subplots,0,has its moments and almost as many subplots,1,1,0.975,"['a movie that so of the highest and the most famous ', 'the film is a primer on its own it fills a good movie ', 'a movie that so of the energy and in mary format he ', 'the film is a primer on its observation and fills ', 'the film s visceral and its indulgent with a confidence ']","['the film is a primer on its own it feels like a character ', 'the film is a primer on its own his director and feels ', 'a movie that rare into a man who can t seen it s not ', 'the film s so uninspiring that covers a film impression ', 'the film s so predictable and just plain detailed ']","{'primer': 0.14285714285714285, 'fills': 0.14285714285714285, 'highest': 0.07142857142857142, 'famous': 0.07142857142857142, 'good': 0.07142857142857142}","{'primer': 0.125, 'feels': 0.125, 'like': 0.0625, 'character': 0.0625, 'director': 0.0625}",0.03395533561706543
