index,original text,true class,decoded text,black box prediction,decision tree prediction,fidelity,exemplars,counter exemplars,top exemplar words,top counter exemplar words,time to generate
10,topkapi this is not,0,a wonderful character based comedy <end> ,1,1,0.9666666666666667,"['a film that one sight of every used to everyday movies ', 'the film is a primer on its own and director in america ', 'the film s a gaudy album of adolescent s complexity ', 'the film is a recycled plot and direction from drag ', 'the film is a solid action tale of a movie personal ']","['a film that will enthrall the whole thing of a icon ', 'a film that will do me feel like to women s presentation ', 'a movie that so tale about human after school his ', 'the film is a mediocre movie tale about a good time ', 'a movie that so fresh and thoroughly but unremarkable ']","{'one': 0.047619047619047616, 'sight': 0.047619047619047616, 'every': 0.047619047619047616, 'used': 0.047619047619047616, 'everyday': 0.047619047619047616}","{'tale': 0.1111111111111111, 'enthrall': 0.05555555555555555, 'whole': 0.05555555555555555, 'thing': 0.05555555555555555, 'icon': 0.05555555555555555}",0.09460592269897461
11,belongs to daniel day lewis as much as it belongs to main scorsese it s a memorable performance in a big brassy disturbing unusual and highly successful film,1,the film has the heavy handed that takes up with a ,1,1,1.0,"['the film has the heavy handed that takes up with a ', 'the film has the perfect characters are not to compromise ', 'the film is so of those films that is a kind of nostalgic ', 'the film has the heavy handed that takes up with a ', 'the film has been a huge fan of dickens in their underwritten ']","['the film has a laundry exercise in camera work but ', 'the film is so of those films try to be missing it ', 'the film has a contrivance as aificial as the film ', 'the film is so many of the time it s so bad that s ']","{'heavy': 0.125, 'handed': 0.125, 'takes': 0.125, 'perfect': 0.0625, 'characters': 0.0625}","{'laundry': 0.08333333333333333, 'exercise': 0.08333333333333333, 'camera': 0.08333333333333333, 'work': 0.08333333333333333, 'films': 0.08333333333333333}",0.026405811309814453
12,disney s live action division has a history of releasing cinematic flotsam but this is one occasion when they have uneahed a rare gem,1,the film is a primer on its own it s a of healthy ,1,1,1.0,"['the film is a primer on the beach with humor and humor ', 'the film is so of those who try to look at but it ', 'the film is so consistently that the impoance of human ', 'the film has a laundry exercise in camera and that ', 'the film is so of the best films of the year with ']","['the film is a primer on sentence of the film a movie ', 'the film is a primer on its own hollywood director ', 'the film is too many or even through the movie s mid ', 'the film has a contrivance as aificial as the exalted ', 'the film is too many out of these or historical moments ']","{'humor': 0.13333333333333333, 'primer': 0.06666666666666667, 'beach': 0.06666666666666667, 'try': 0.06666666666666667, 'look': 0.06666666666666667}","{'primer': 0.14285714285714285, 'many': 0.14285714285714285, 'sentence': 0.07142857142857142, 'hollywood': 0.07142857142857142, 'director': 0.07142857142857142}",0.02972412109375
13,innocuous enough to make even jean claude van damme look good,0,a very funny look at how it used to be <end> ,1,1,0.9848484848484849,"['a movie that so of the highest and the most feeling ', 'the film is a primer on its own it s a of above the ', 'a movie that so lovingly and present the one of screen ', 'the film is so of the best films of the year with ', 'a movie that one would be an intelligent and a movie ']","['the film is a primer on its own his director in its ', 'a movie that one would have been seen in advance or ', 'the film is a primer on its own and director in u ', 'the film is a primer on its own and fills his director ', 'the film is so of the 70s or film that makes it move ']","{'one': 0.15384615384615385, 'highest': 0.07692307692307693, 'feeling': 0.07692307692307693, 'primer': 0.07692307692307693, 'lovingly': 0.07692307692307693}","{'primer': 0.2, 'director': 0.2, 'one': 0.06666666666666667, 'would': 0.06666666666666667, 'seen': 0.06666666666666667}",0.03329753875732422
14,the hot topics of the plot are relegated to the background a welcome step forward from the sally jesse raphael atmosphere of films like philadelphia and american beauty,1,the film has the perfect characters are not much of ,1,1,0.9787234042553191,"['the film has the heavy handed that takes up with a ', 'the film is too many out to crush the same ride that ', 'the film has a laundry exercise in camera and that ', 'the film has a laundry exercise in camera with and ', 'the film has the perfect characters are not much of ']","['the film has a laundry list of movie largely for the ', 'the film has the perfect characters are too much but ', 'the film is so many of the time it s altman esque ', 'the film is too many out to crush the same movie in ', 'the film has all the rules of lurid melodrama but ']","{'laundry': 0.13333333333333333, 'exercise': 0.13333333333333333, 'camera': 0.13333333333333333, 'heavy': 0.06666666666666667, 'handed': 0.06666666666666667}","{'many': 0.13333333333333333, 'laundry': 0.06666666666666667, 'list': 0.06666666666666667, 'largely': 0.06666666666666667, 'perfect': 0.06666666666666667}",0.02729058265686035
15,merely and literally tosses around sex toys and offers half heaed paeans to empowerment that are repeatedly undercut by the brutality of the jokes most at women s expense,0,the film is a contrivance as aificial as the film ,0,0,1.0,"['the film is too many or even through the movie s of ', 'the film has the perfect characters are too much but ', 'the film is so many of the time it s so bad that it ', 'the film is a contrivance as aificial as the film ', 'the film is so of those films try to be worrying about ']","['the film has the perfect characters are not to compromise ', 'the film has the perfect characters are not to lend ', 'the film is a primer on the beach with humor and american ', 'the film is so of those films which is a brand of ']","{'many': 0.15384615384615385, 'even': 0.07692307692307693, 'perfect': 0.07692307692307693, 'characters': 0.07692307692307693, 'much': 0.07692307692307693}","{'perfect': 0.16666666666666666, 'characters': 0.16666666666666666, 'compromise': 0.08333333333333333, 'lend': 0.08333333333333333, 'primer': 0.08333333333333333}",0.02472996711730957
16,ranges from laugh out loud hilarious to wonder what time it is tedious,1,the film s visceral and predictable above with a of ,1,1,0.9824561403508771,"['a movie that one of the best films of the situation ', 'a movie that one of the best films of the year with ', 'it s a very tasteful to look at the most were what ', 'the film s visceral and predictable above with a of ', 'a movie that so of the best films like a confidence ']","['the film s a gaudy bag of stale candy ever made a ', 'the film is so heavy handed that doesn t get an interest ', 'the film is so of the 70s or film in which it s performance ', 'the film is a primer on its own animated tv in which ', 'the film is a primer on its own it s a of healthy ']","{'best': 0.1875, 'films': 0.1875, 'one': 0.125, 'situation': 0.0625, 'year': 0.0625}","{'primer': 0.11764705882352941, 'gaudy': 0.058823529411764705, 'bag': 0.058823529411764705, 'stale': 0.058823529411764705, 'candy': 0.058823529411764705}",0.032479286193847656
17,beautifully crafted engaging filmmaking that should attract upscale audiences hungry for quality and a nostalgic twisty yarn that will keep them guessing,1,the film is a primer on its own it s a of healthy ,1,1,1.0,"['the film is a primer on the rules of popularity of ', 'the film is so of those who try to look away from ', 'the film has the heavy handed that takes up through ', 'the film is so of those films that is a kind of nostalgic ', 'the film is so of the best films of the year with ']","['the film is a primer on sentence of the film a movie ', 'the film has a contrivance as aificial as the film ', 'the film is so many of the time it s so bad that s ', 'the film is a primer on its own hollywood director ']","{'films': 0.13333333333333333, 'primer': 0.06666666666666667, 'rules': 0.06666666666666667, 'popularity': 0.06666666666666667, 'try': 0.06666666666666667}","{'primer': 0.2, 'sentence': 0.1, 'contrivance': 0.1, 'aificial': 0.1, 'many': 0.1}",0.02904963493347168
18,it s funny as the old saying goes because it s true,1,a very funny look at how it used to be <end> ,1,1,1.0,"['the film is a primer on its own and director in years ', 'the film is a primer on its own in town with sensitivity ', 'the film is a primer on its own it s a of healthy ', 'a thoughtful movie one of s best and in a performance ', 'the film s so uninspiring that even a of above the ']","['the film is a primer on its own and director in u ', 'the film is a primer on its own it feels like a lot ', 'a movie that so of the highest and the of povey to ', 'the film is a primer on its own it fills a good movie ']","{'primer': 0.21428571428571427, 'director': 0.07142857142857142, 'years': 0.07142857142857142, 'town': 0.07142857142857142, 'sensitivity': 0.07142857142857142}","{'primer': 0.25, 'director': 0.08333333333333333, 'u': 0.08333333333333333, 'feels': 0.08333333333333333, 'like': 0.08333333333333333}",0.0284421443939209
19,nohe has made a decent intro documentary but he feels like a spectator and not a paicipant,0,the film s visceral and predictable realism with a ,1,1,0.9583333333333334,"['a movie that one of the best examples of a page to ', 'it s a very tasteful rock and roll movie you can imagine ', 'the film is so of the reassuring manner of a good ', 'a movie that rare into the reunion of s a performance ', 'a movie that one of the best films of the year with ']","['the film is a primer on its own and fills his film ', 'the film is a primer on its observation and fills ', 'the film is a primer on sentence of the film a movie ', 'the film is a primer on its own and director michael ', 'the film has a contrivance as aificial as the film ']","{'one': 0.1111111111111111, 'best': 0.1111111111111111, 'examples': 0.05555555555555555, 'page': 0.05555555555555555, 'tasteful': 0.05555555555555555}","{'primer': 0.3333333333333333, 'fills': 0.16666666666666666, 'observation': 0.08333333333333333, 'sentence': 0.08333333333333333, 'director': 0.08333333333333333}",0.02372598648071289
20,kinnear gives a tremendous performance,1,a wonderful character based comedy <end> ,1,1,0.9785714285714285,"['a fascinating movie that s neither ararat is fiercely ', 'the film s so uninspiring that could a giant ability ', 'the film is a recycled and unsentimental look at the ', 'the film is a searing album of the most of a chick ', 'the film is a solid action thriller that is a pleasant ']","['the film s what is so of and all too many <end> ', 'the film is a primer on its own his director in its ', 'the film s so predictable and just plain detailed ', 'a movie that so tale about being it s not bad and ', 'a movie that so of the energy in a of healthy tv s ']","{'fascinating': 0.05555555555555555, 'neither': 0.05555555555555555, 'ararat': 0.05555555555555555, 'fiercely': 0.05555555555555555, 'uninspiring': 0.05555555555555555}","{'many': 0.09090909090909091, 'primer': 0.09090909090909091, 'director': 0.09090909090909091, 'predictable': 0.09090909090909091, 'plain': 0.09090909090909091}",0.07621097564697266
21,a knowing look at female friendship spiked with raw urban humor,1,a very funny look at how it used to be <end> ,1,1,0.9538461538461539,"['a tour de force drama about a few pivotal cinema territory ', 'the film is a primer on its own and director in its ', 'a movie that rare into a man who can not always in ', 'the film is a primer on its own school comedy with ', 'the film is a primer on its own and director in years ']","['the film s a gaudy bag of stale candy ever made a ', 'the film is a primer on its own it fills a film above ', 'the film is a primer on its own hollywood director ', 'the film is so of the 70s or film in which it s performance ']","{'primer': 0.16666666666666666, 'director': 0.1111111111111111, 'tour': 0.05555555555555555, 'de': 0.05555555555555555, 'force': 0.05555555555555555}","{'primer': 0.15384615384615385, 'gaudy': 0.07692307692307693, 'bag': 0.07692307692307693, 'stale': 0.07692307692307693, 'candy': 0.07692307692307693}",0.027991771697998047
22,one scene after another in this supposedly funny movie falls to the floor with a sickening thud,0,the film s visceral and predictable tale of a man ,1,1,0.9803921568627451,"['a movie that rare into a man who can t seen it s not ', 'it s a very tasteful rock and roll movie you could ', 'the film is so of the 70s most of the film s with ', 'a movie that one of the best films of the year the ', 'the film has a number of themes a complex on a good ']","['the film is a primer on its own it feels like a lot ', 'the film is a primer on its own and fills his film ', 'the film is so many of its own in reality tv and his ', 'the film is too many or even through the movie s of ', 'the film is so of the 70s or film in which it s performance ']","{'rare': 0.0625, 'man': 0.0625, 'seen': 0.0625, 'tasteful': 0.0625, 'rock': 0.0625}","{'primer': 0.15384615384615385, 'many': 0.15384615384615385, 'feels': 0.07692307692307693, 'like': 0.07692307692307693, 'lot': 0.07692307692307693}",0.03416895866394043
23,from its invitingly upbeat oveure to its pathos filled but ultimately life affirming finale main is a masterfully conducted work,1,the film is a primer on its own in town with sensitivity ,1,1,0.9444444444444444,"['the film is so of those who try to look at but it ', 'the film is so many that its through the film s mid ', 'the film has a laundry exercise in camera and that ', 'the film is so of those who try to look away from ', 'the film is so many of its own in reality tv in which ']","['the film is a primer on its own it fills a good movie ', 'the film is too many out of these or historical moments ', 'the film is so many of its own in reality tv and his ', 'the film is a primer on its own animated tv director ']","{'try': 0.15384615384615385, 'look': 0.15384615384615385, 'many': 0.15384615384615385, 'mid': 0.07692307692307693, 'laundry': 0.07692307692307693}","{'primer': 0.15384615384615385, 'many': 0.15384615384615385, 'tv': 0.15384615384615385, 'fills': 0.07692307692307693, 'good': 0.07692307692307693}",0.025402307510375977
24,an old fashioned drama of substance about a teacher s slide down the slippery slope of dishonesty after an encounter with the rich and the powerful who have nothing but disdain for viue,1,the movie has the fact of the best examples of a house ,0,0,0.9791666666666666,"['the movie has been readily dismissed as the pitch ', 'the film has all the rules of lurid melodrama but ', 'the film has the heavy handed that takes sophomoric ', 'the film has a laundry cast of human business but ', 'the movie has been in years old but director michael ']","['the film has a laundry cast of human comedy that it ', 'the film has the perfect characters are not an intelligent ', 'the film has a laundry cast of human shocomings but ', 'the film has a laundry cast of war shocomings but ', 'the film has a laundry cast of human comedy with a ']","{'readily': 0.05555555555555555, 'dismissed': 0.05555555555555555, 'pitch': 0.05555555555555555, 'rules': 0.05555555555555555, 'lurid': 0.05555555555555555}","{'laundry': 0.21052631578947367, 'cast': 0.21052631578947367, 'human': 0.15789473684210525, 'comedy': 0.10526315789473684, 'shocomings': 0.10526315789473684}",0.03935813903808594
25,it wouldn t be my preferred way of spending 100 minutes or 7 00,0,the film s blatant is one reason it s just too long ,0,0,0.9649122807017544,"['the film is a primer on its own and director in u ', 'the film is a primer on its own and fills its message ', 'a movie that so of the highest and the most famous ', 'a movie that one would have been seen in advance or ', 'the film is a primer on its own and fills his director ']","['a movie that rare into a man who can t seen it s not ', 'a movie that rare into a red bridge is a poem to the ', 'a movie that one of the best films of the year with ', 'a movie that rare into a man who can not always in ', 'the film is a primer on its own and director in moulin ']","{'primer': 0.2, 'director': 0.13333333333333333, 'fills': 0.13333333333333333, 'u': 0.06666666666666667, 'message': 0.06666666666666667}","{'rare': 0.17647058823529413, 'man': 0.11764705882352941, 'seen': 0.058823529411764705, 'red': 0.058823529411764705, 'bridge': 0.058823529411764705}",0.038370370864868164
26,flawed but wohy look at life in u s relocation camps,1,the film s blatant is one reason it s just too long ,0,0,1.0,"['the film is a primer on its own it feels like a lot ', 'a movie that so of the highest and the most famous ', 'the film is a primer on its own and fills his director ', 'a movie that one would be profane politically the ', 'the film is a primer on its own and fills his film ']","['the film s so of those who can t rescue and anime ', 'a movie that rare into a man who can not always in ', 'a movie that one of the best films of the year with ', 'it s a very tasteful to look at the most were what ', 'a movie that rare into a reunion of s a performance ']","{'primer': 0.2, 'fills': 0.13333333333333333, 'feels': 0.06666666666666667, 'like': 0.06666666666666667, 'lot': 0.06666666666666667}","{'rare': 0.14285714285714285, 'rescue': 0.07142857142857142, 'anime': 0.07142857142857142, 'man': 0.07142857142857142, 'always': 0.07142857142857142}",0.0611882209777832
27,mckay seems embarrassed by his own invention and tries to rush through the intermediary passages apparently hoping that the audience will not notice the glaring triteness of the plot device he has put in service,0,the movie has been more than a fair amount of movie ,1,1,0.9607843137254902,"['the movie has been a huge that s movie it would have ', 'the film has been a huge that the movie it would have ', 'the film has the perfect characters are not to give ', 'the film has a laundry list of war shocomings but ', 'the film has a laundry cast of war guilt as it is ']","['the movie has been more than a fair film but director ', 'the film has the perfect of s best and the characters ', 'the film has all the rules of lurid melodrama into ', 'the movie has been readily dismissed as the film is ']","{'huge': 0.13333333333333333, 'would': 0.13333333333333333, 'laundry': 0.13333333333333333, 'war': 0.13333333333333333, 'perfect': 0.06666666666666667}","{'fair': 0.1, 'director': 0.1, 'perfect': 0.1, 'best': 0.1, 'characters': 0.1}",0.02420783042907715
28,director andrew niccol demonstrates a wry understanding of the quirks of fame his healthy sense of satire is light and fun,1,the film is a primer on its own it fills a good movie ,0,0,1.0,"['the film is a primer on its own animated tv director ', 'the film is too many or even through the movie s of ', 'the film is too many or even video it s got amateurish ', 'the film is a primer on its own hollywood director ', 'the film is so consistently unimaginative that doesn ']","['the film is a primer on its own school comedy with ', 'the film is so of the best films of the year with ', 'the film is a primer on its own it s a of healthy ']","{'primer': 0.125, 'director': 0.125, 'many': 0.125, 'even': 0.125, 'animated': 0.0625}","{'primer': 0.25, 'school': 0.125, 'comedy': 0.125, 'best': 0.125, 'films': 0.125}",0.019461870193481445
29,as pure over the top trash any john waters movie has it beat by a country mile,0,the film s visceral and predictable realism with a ,1,1,0.9523809523809523,"['a movie that one of the best examples of a page to ', 'a movie that rare into a man who can t seen it s not ', 'the film is a primer on its own it s a of healthy ', 'the film is so of the reassuring manner of a good ', 'the film is so many that its through the film s mid ']","['the film is a primer on its own and director michael ', 'the film is so of the 70s or film in which it s performance ', 'the film is so many of its own in reality tv and his ', 'the film is a primer on its own animated tv in which ', 'the film is a primer on its own director director ']","{'one': 0.07142857142857142, 'best': 0.07142857142857142, 'examples': 0.07142857142857142, 'page': 0.07142857142857142, 'rare': 0.07142857142857142}","{'primer': 0.21428571428571427, 'director': 0.21428571428571427, 'tv': 0.14285714285714285, 'michael': 0.07142857142857142, '70s': 0.07142857142857142}",0.02506542205810547
30,rymer doesn t trust laughs and doesn t conjure proper respect for followers of the whole dead undead genre who deserve more from a vampire pic than a few shrieky special effects,0,the film has the number of s a remarkably listless ,0,0,0.9814814814814815,"['the film has an infectious enthusiasm and it s altman ', 'the film has a laundry cast of human business but ', 'the film has a laundry list of movie largely for the ', 'the film has all the rules of lurid melodrama but ', 'the film has all the rules of lurid melodrama into ']","['the film has a laundry list of camera work in which ', 'the film has the perfect characters are not much of ', 'the film has an infectious enthusiasm and the movie ', 'the film has an infectious enthusiasm and it s so ', 'the film has an infectious enthusiasm and it s simply ']","{'laundry': 0.125, 'rules': 0.125, 'lurid': 0.125, 'melodrama': 0.125, 'infectious': 0.0625}","{'infectious': 0.21428571428571427, 'enthusiasm': 0.21428571428571427, 'laundry': 0.07142857142857142, 'list': 0.07142857142857142, 'camera': 0.07142857142857142}",0.04738020896911621
31,when de palma s bad he s really bad and femme fatale ranks with the worst he has done,0,the film is a primer on its own it s a of healthy ,1,1,0.9761904761904762,"['the film is so of the best films of the year with ', 'the film is so of those films that is a kind of nostalgic ', 'the film is a primer on a movie that should be better ', 'the film has a laundry exercise in camera with and ', 'the film is so consistently that the impoance of life ']","['the film is a primer on its own and director michael ', 'the film is a primer on its own animated tv director ', 'the film is so of those films try to be missing from ', 'the film is too many or even through the movie s mid ', 'the film is a contrivance as aificial as the movie ']","{'films': 0.14285714285714285, 'best': 0.07142857142857142, 'year': 0.07142857142857142, 'kind': 0.07142857142857142, 'nostalgic': 0.07142857142857142}","{'primer': 0.13333333333333333, 'director': 0.13333333333333333, 'michael': 0.06666666666666667, 'animated': 0.06666666666666667, 'tv': 0.06666666666666667}",0.030857324600219727
32,has its moments and almost as many subplots,0,a movie that loses sight of its own story <end> ,0,0,0.9868421052631579,"['the film s so predictable and just plain detailed ', 'the film s a gaudy bag of stale candy ever made a ', 'the film s so uninspiring that could a taste of the ', 'a movie that so tale about three years ago and lucy ', 'a movie that so of the energy in a of healthy tv s ']","['the film is a primer on its beach with great dialogue ', 'the film s so uninspiring that covers a lot of the ', 'a movie that rare into a man who can t seen it s not ', 'a movie that one would be an intelligent and a movie ', 'the film is a primer on its own and director in its ']","{'predictable': 0.05, 'plain': 0.05, 'detailed': 0.05, 'gaudy': 0.05, 'bag': 0.05}","{'primer': 0.13333333333333333, 'beach': 0.06666666666666667, 'great': 0.06666666666666667, 'dialogue': 0.06666666666666667, 'uninspiring': 0.06666666666666667}",0.06495833396911621
33,sewer rats could watch this movie and be so skeeved out that they d need a shower,0,the film s visceral and predictable realism with a ,1,1,0.9375,"['the film has a number of themes a complex on a good ', 'the film is so of the 70s most of the film s with ', 'a movie that so of the best films like a confidence ', 'the film is a primer on its own it s a of above the ', 'a movie that rare into a man who can t seen it s not ']","['a movie that so of the highest and the most famous ', 'the film is a primer on its own animated tv in which ', 'the film is a primer on its own it feels like a lot ', 'a movie that one would be profane politically the ']","{'number': 0.07692307692307693, 'themes': 0.07692307692307693, 'complex': 0.07692307692307693, 'good': 0.07692307692307693, '70s': 0.07692307692307693}","{'primer': 0.15384615384615385, 'highest': 0.07692307692307693, 'famous': 0.07692307692307693, 'animated': 0.07692307692307693, 'tv': 0.07692307692307693}",0.021445751190185547
