index,original text,true class,decoded text,black box prediction,decision tree prediction,fidelity,exemplars,counter exemplars,top exemplar words,top counter exemplar words,time to generate
10,shall i bring us a bottle of wine to keep us amused only joking iu ll bring one anyway,0,i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ,0,0,1.0,"['i m home ard 4 e buy i m blogging <end> ', 'i m going 4 e lunch today i m blogging at magicalsongs blogspot com <end> ', 'i m in chennai velachery <end> ', 'i m in inside office still filling forms don know where to the box lady <end> ', 'i m going to room my home <end> ']",['i m in inside office still filling forms don know where to the box com txt chat to stop send stopcs '],"{'home': 0.07142857142857142, '4': 0.07142857142857142, 'e': 0.07142857142857142, 'blogging': 0.07142857142857142, 'going': 0.07142857142857142}","{'inside': 0.07692307692307693, 'office': 0.07692307692307693, 'still': 0.07692307692307693, 'filling': 0.07692307692307693, 'forms': 0.07692307692307693}",0.013290643692016602
11,what you did in leave,0,i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ,0,0,0.96,"['i m in inside office still filling forms don know where to the box com <end> ', 'i m going to room my hair <end> ', 'i m in inside office still filling forms don know where to the box coz heaos soed now send a b or ', 'i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ', 'i m going 4 e lunch my doc buy my sis got 1 hr oni <end> ']",['i m in inside office still filling forms don know where to the box com txt chat 2 stop texts call '],"{'inside': 0.06382978723404255, 'office': 0.06382978723404255, 'still': 0.06382978723404255, 'filling': 0.06382978723404255, 'forms': 0.06382978723404255}","{'inside': 0.07142857142857142, 'office': 0.07142857142857142, 'still': 0.07142857142857142, 'filling': 0.07142857142857142, 'forms': 0.07142857142857142}",0.013780593872070312
12,thank you winner notified by sms good luck no future marketing reply stop to 84122 customer services 08450542832,1,i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ,0,0,1.0,"['i m going to room my parents i haven t know u know u much i ve ritten stuff to you <end> ', 'i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ', 'i m home ard 4 e buy i m blogging at magicalsongs blogspot com <end> ', 'i m home ard 4 e buy i m blogging <end> ', 'i m in chennai velachery <end> ']",['i m in inside office still filling forms don know where to the box com txt chat 2 stop txt stopcs '],"{'know': 0.075, 'u': 0.05, 'home': 0.05, 'ard': 0.05, '4': 0.05}","{'txt': 0.14285714285714285, 'inside': 0.07142857142857142, 'office': 0.07142857142857142, 'still': 0.07142857142857142, 'filling': 0.07142857142857142}",0.012114763259887695
13,where s mummy s boy is he being good or bad is he being positive or negative why is mummy being made to wait hmmmm,0,i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ,0,0,1.0,"['i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ', 'i m going to room but i m really too can do it a tactful way to get it <end> ', 'i m home ard 4 e buy u still here <end> ', 'i m home ard 4 e buy i m blogging at magicalsongs blogspot com <end> ', 'i m going out to buy mum s present ar <end> ']",['i m in inside office still filling forms don know where to the box com txt chat to stop texts call '],"{'buy': 0.075, 'still': 0.05, 'going': 0.05, 'home': 0.05, 'ard': 0.05}","{'inside': 0.07692307692307693, 'office': 0.07692307692307693, 'still': 0.07692307692307693, 'filling': 0.07692307692307693, 'forms': 0.07692307692307693}",0.012577056884765625
14,santa calling would your little ones like a call from santa xmas eve call 09058094583 to book your time,1,i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ,0,0,0.9565217391304348,"['i m going out to buy mum s present ar <end> ', 'no i decided that only people who it s not in our tampa and i had to apologise cali is to pay and ', 'i m in inside office still filling forms don know where to the bank of ur hea txt love to see the ', 'i m home ard 4 e buy i m blogging <end> ', 'i m in inside office still filling forms don know where to the bank of ur hea txt love to see her ']","['i m in inside office still filling forms don know where to the box com txt chat 2 stop texts call ', 'i m in inside office still filling forms don know where to the box coz somtimes 6 txt stop to send ']","{'buy': 0.04878048780487805, 'inside': 0.04878048780487805, 'office': 0.04878048780487805, 'still': 0.04878048780487805, 'filling': 0.04878048780487805}","{'inside': 0.07407407407407407, 'office': 0.07407407407407407, 'still': 0.07407407407407407, 'filling': 0.07407407407407407, 'forms': 0.07407407407407407}",0.016323328018188477
15,85233 free ringtone reply real,1,i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ,0,0,1.0,"['i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ', 'i m home ard 4 e buy i m blogging at magicalsongs blogspot com <end> ', 'i m going to room <end> ', 'i m home ard 4 e buy i m blogging <end> ', 'i m in inside office still filling forms don know where to the bank of ur hea txt love to see the ']",['you are being contacted by our dating service by someone you know to find out who it is call from '],"{'inside': 0.047619047619047616, 'office': 0.047619047619047616, 'still': 0.047619047619047616, 'filling': 0.047619047619047616, 'forms': 0.047619047619047616}","{'contacted': 0.14285714285714285, 'dating': 0.14285714285714285, 'service': 0.14285714285714285, 'someone': 0.14285714285714285, 'know': 0.14285714285714285}",0.011531591415405273
16,now got tv 2 watch meh u no work today,0,i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ,0,0,0.95,"['i m going to room but i m going n watch kavalan in a few minutes <end> ', 'i m going to room but i m really too can do it a tactful way to get it <end> ', 'i m going to room my parents i haven t know u know u much i ve ritten stuff to you <end> ', 'i m going to room <end> ', 'i m going to room my home <end> ']",['i m in inside office still filling forms don know where to the box com txt chat to stop send stopcs '],"{'going': 0.21428571428571427, 'room': 0.17857142857142858, 'know': 0.07142857142857142, 'u': 0.07142857142857142, 'n': 0.03571428571428571}","{'inside': 0.07692307692307693, 'office': 0.07692307692307693, 'still': 0.07692307692307693, 'filling': 0.07692307692307693, 'forms': 0.07692307692307693}",0.008613109588623047
17,but i m really really broke oh no amount is too small even lt gt,0,i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ,0,0,0.9666666666666667,"['i m home ard 4 e buy u still here <end> ', 'i m going to room my home <end> ', 'i m going to room but i m really too can do it a tactful way to get it <end> ', 'i m home ard 4 e buy i m blogging <end> ', 'i m in inside office still filling forms don know where to the box com <end> ']","['i m in inside office still filling forms don know where to the box coz somtimes 6 txt stop to send ', 'i m in inside office still filling forms don know where to the box com txt chat to stop texts call ']","{'home': 0.1, 'ard': 0.06666666666666667, '4': 0.06666666666666667, 'e': 0.06666666666666667, 'buy': 0.06666666666666667}","{'inside': 0.07692307692307693, 'office': 0.07692307692307693, 'still': 0.07692307692307693, 'filling': 0.07692307692307693, 'forms': 0.07692307692307693}",0.013951539993286133
18,motivate behind every darkness there is a shining light waiting for you to find it behind every best friend there is always trust and love bslvyl,0,i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ,0,0,0.9545454545454546,"['i m going to room my parents i haven t know u know u know u much much is gd <end> ', 'i m going to room <end> ', 'i m in inside office still filling forms don know where to the box coz somtimes 6 txt stop to send ', 'i m going to room my parents i haven t know u know u much i ve ritten stuff to you <end> ', 'i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ']",['i m in inside office still filling forms don know where to the box com txt chat 2 stop txt stopcs '],"{'know': 0.14, 'u': 0.1, 'going': 0.06, 'room': 0.06, 'much': 0.06}","{'txt': 0.14285714285714285, 'inside': 0.07142857142857142, 'office': 0.07142857142857142, 'still': 0.07142857142857142, 'filling': 0.07142857142857142}",0.00999307632446289
19,evening v good if somewhat event laden will fill you in don t you worry u head ok but throat wrecked see you at six then,0,i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ,0,0,1.0,"['i m home ard 4 e buy i m blogging at magicalsongs blogspot com <end> ', 'i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ', 'i m going to room my home <end> ', 'i m going out to buy mum s present ar <end> ', 'i m in inside office still filling forms don know where to the box coz heaos soed now send a b or ']","['i m in inside office still filling forms don know where to the box coz somtimes 6 txt stop to send ', 'i m going to room but i m really too can i need to send a message to your phone now <end> ']","{'home': 0.047619047619047616, 'buy': 0.047619047619047616, 'inside': 0.047619047619047616, 'office': 0.047619047619047616, 'still': 0.047619047619047616}","{'send': 0.1, 'inside': 0.05, 'office': 0.05, 'still': 0.05, 'filling': 0.05}",0.012456893920898438
20,auction round 4 the highest bid is now aps54 next maximum bid is aps71 to bid send bids e g 10 to bid aps10 to 83383 good luck,1,i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ,0,0,1.0,"['i m home ard 4 e buy u still here <end> ', 'i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ', 'i m in inside office still filling forms don know where to the box coz heaos soed now send a b or ', 'i m going to room my home <end> ', 'i m home ard 4 e buy i m blogging at magicalsongs blogspot com <end> ']","['i m in inside office still filling forms don know where to the box com txt chat 2 stop txt stopcs ', 'i m in inside office still filling forms don know where to the box com txt chat 2 stop texts call ']","{'home': 0.06818181818181818, 'still': 0.06818181818181818, 'ard': 0.045454545454545456, '4': 0.045454545454545456, 'e': 0.045454545454545456}","{'txt': 0.10714285714285714, 'inside': 0.07142857142857142, 'office': 0.07142857142857142, 'still': 0.07142857142857142, 'filling': 0.07142857142857142}",0.011919736862182617
21,free for 1st week no1 nokia tone 4 ur mob every week just txt nokia to 8007 get txting and tell ur mates www getzed co uk pobox 36504 w45wq norm150p tone 16,1,i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ,0,0,1.0,"['i m home ard 4 e buy i m blogging at magicalsongs blogspot com <end> ', 'i m going 4 e lunch today i m blogging at magicalsongs blogspot com <end> ', 'i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ', 'i m in inside office still filling forms don know where to the bank of ur hea txt love to see the ', 'i m going to room my home <end> ']",['i m in inside office still filling forms don know where to the box coz somtimes 6 txt stop to send '],"{'home': 0.043478260869565216, '4': 0.043478260869565216, 'e': 0.043478260869565216, 'blogging': 0.043478260869565216, 'magicalsongs': 0.043478260869565216}","{'inside': 0.07692307692307693, 'office': 0.07692307692307693, 'still': 0.07692307692307693, 'filling': 0.07692307692307693, 'forms': 0.07692307692307693}",0.012368440628051758
22,kit strip you have been billed 150p netcollex ltd po box 1013 ig11 oja,1,i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ,0,0,0.95,"['i m in inside office still filling forms don know where to the box com <end> ', 'i m home ard 4 e buy u still here <end> ', 'i m in inside office still filling forms don know where to the box coz heaos soed now send a b or ', 'you have won a guaranteed aps200 award or even aps1000 cashto claim ur award call free on 08000407165 ', 'i m in inside office still filling forms don know where to the bank of ur hea txt love to see the ']",['i m in inside office still filling forms don know where to the box coz somtimes 6 txt stop to send '],"{'still': 0.0784313725490196, 'inside': 0.058823529411764705, 'office': 0.058823529411764705, 'filling': 0.058823529411764705, 'forms': 0.058823529411764705}","{'inside': 0.07692307692307693, 'office': 0.07692307692307693, 'still': 0.07692307692307693, 'filling': 0.07692307692307693, 'forms': 0.07692307692307693}",0.011078834533691406
23,juz go google n search 4 qet,0,i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ,0,0,0.9545454545454546,"['i m home ard 4 e buy i m blogging at magicalsongs blogspot com <end> ', 'i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ', 'i m in inside office still filling forms don know where to the box com <end> ', 'i m going to room but i m really too can do it a tactful way to get it <end> ', 'i m going to room my home <end> ']",['i m in inside office still filling forms don know where to the box coz somtimes 6 txt stop to send '],"{'home': 0.05128205128205128, 'com': 0.05128205128205128, 'inside': 0.05128205128205128, 'office': 0.05128205128205128, 'still': 0.05128205128205128}","{'inside': 0.07692307692307693, 'office': 0.07692307692307693, 'still': 0.07692307692307693, 'filling': 0.07692307692307693, 'forms': 0.07692307692307693}",0.012101888656616211
24,yar lor keep raining non stop or u wan 2 go elsewhere,0,i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ,0,1,0.9444444444444444,"['i m in inside office still filling forms don know where to the box com txt chat to stop send stopcs ', 'i m in inside office still filling forms don know where to the box com txt chat 2 stop texts call ', 'you are being contacted by our dating service by someone you know to find out who it is call from ', 'i don t know u and u don t know me send chat to 86688 now and let s find each other only 150p msg ', 'i m in inside office still filling forms don know where to the box coz somtimes 6 txt stop to send ']","['i m home ard 4 e buy i m blogging at magicalsongs blogspot com <end> ', 'i m going 4 e lunch today i m blogging at magicalsongs blogspot com <end> ']","{'know': 0.10344827586206896, 'inside': 0.05172413793103448, 'office': 0.05172413793103448, 'still': 0.05172413793103448, 'filling': 0.05172413793103448}","{'4': 0.1111111111111111, 'e': 0.1111111111111111, 'blogging': 0.1111111111111111, 'magicalsongs': 0.1111111111111111, 'blogspot': 0.1111111111111111}",0.01376032829284668
25,you have been specially selected to receive a 2000 pound award call 08712402050 before the lines close cost 10ppm 16 t cs apply ag promo,1,i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ,0,0,0.9583333333333334,"['i m going to room my hair <end> ', 'i m going to room my home <end> ', 'i m in chennai velachery <end> ', 'i m in inside office still filling forms don know where to the box lady <end> ', 'i m going 4 e lunch today i m blogging at magicalsongs blogspot com <end> ']","['i m in inside office still filling forms don know where to the box com txt chat to stop send stopcs ', 'i m in inside office still filling forms don know where to the box coz somtimes 6 txt stop to send ']","{'going': 0.12, 'room': 0.08, 'hair': 0.04, 'home': 0.04, 'chennai': 0.04}","{'inside': 0.07692307692307693, 'office': 0.07692307692307693, 'still': 0.07692307692307693, 'filling': 0.07692307692307693, 'forms': 0.07692307692307693}",0.01322031021118164
26,oh dang i didn t mean o send that to you lol,0,i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ,0,0,1.0,"['i m in inside office still filling forms don know where to the bank of ur hea txt love to see the ', 'i m home but wat s still <end> ', 'i m going 4 e lunch today i m blogging at magicalsongs blogspot com <end> ', 'i m home ard 4 e buy i m blogging at magicalsongs blogspot com <end> ', 'i m going 4 e lunch my doc buy my sis got 1 hr oni <end> ']",['i m going to room but i m really too can i need to send a message to your phone now <end> '],"{'4': 0.06818181818181818, 'e': 0.06818181818181818, 'still': 0.045454545454545456, 'home': 0.045454545454545456, 'going': 0.045454545454545456}","{'going': 0.14285714285714285, 'room': 0.14285714285714285, 'really': 0.14285714285714285, 'need': 0.14285714285714285, 'send': 0.14285714285714285}",0.011836051940917969
27,a lot of this sickness thing going round take it easy hope u feel better soon lol,0,i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ,0,0,0.9047619047619048,"['i m in inside office still filling forms don know where to the bank of ur hea txt love to see the ', 'you are being contacted by our dating service by someone you know to find out who it is call from ', 'i m home ard 4 e buy i m blogging <end> ', 'i m going to room my parents i haven t know u know u much i ve ritten stuff to you <end> ', 'i m in inside office still filling forms don know where to the box lady <end> ']",['i m in inside office still filling forms don know where to the box coz somtimes 6 txt stop to send '],"{'know': 0.11627906976744186, 'inside': 0.046511627906976744, 'office': 0.046511627906976744, 'still': 0.046511627906976744, 'filling': 0.046511627906976744}","{'inside': 0.07692307692307693, 'office': 0.07692307692307693, 'still': 0.07692307692307693, 'filling': 0.07692307692307693, 'forms': 0.07692307692307693}",0.012012004852294922
28,lord of the rings return of the king in store now reply lotr by 2 june 4 chance 2 win lotr soundtrack cds stdtxtrate reply stop to end txts,1,i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ,0,0,0.9565217391304348,"['i m going out to buy mum s present ar <end> ', 'i m in inside office still filling forms don know where to the box com <end> ', 'i m going to room my home now work but i m in bus later <end> ', 'i m going to room <end> ', 'i m in inside office still filling forms don know where to the bank of ur hea txt love to see the ']","['i m in inside office still filling forms don know where to the box com txt chat to stop texts call ', 'i m going to room but i m really too can i need to send a message or a friend reply for only 150p ']","{'going': 0.09090909090909091, 'inside': 0.06060606060606061, 'office': 0.06060606060606061, 'still': 0.06060606060606061, 'filling': 0.06060606060606061}","{'inside': 0.045454545454545456, 'office': 0.045454545454545456, 'still': 0.045454545454545456, 'filling': 0.045454545454545456, 'forms': 0.045454545454545456}",0.014110326766967773
29,lil fever now fine,0,i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ,0,0,1.0,"['i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ', 'i m in inside office still filling forms don know where to the box com <end> ', 'i m home ard 4 e buy i m blogging at magicalsongs blogspot com <end> ', 'i m in inside office still filling forms don know where to the bank of ur hea txt love to see her ', 'i m going to room my home <end> ']","['you have won a guaranteed aps200 award or even aps1000 cashto claim ur award call free on 08000407165 ', 'i m in inside office still filling forms don know where to the box com txt chat 2 stop texts call ']","{'inside': 0.06666666666666667, 'office': 0.06666666666666667, 'still': 0.06666666666666667, 'filling': 0.06666666666666667, 'forms': 0.06666666666666667}","{'award': 0.07692307692307693, 'call': 0.07692307692307693, 'guaranteed': 0.038461538461538464, 'aps200': 0.038461538461538464, 'even': 0.038461538461538464}",0.013896465301513672
30,ur balance is now aps500 ur next question is who sang uptown girl in the 80 s 2 answer txt ur answer to 83600 good luck,1,i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ,0,0,1.0,"['i m in inside office still filling forms don know where to the box coz heaos soed now send a b or ', 'i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ', 'i m home but wat s still <end> ', 'i m going to room my home <end> ', 'i m in inside office still filling forms don know where to the box com <end> ']","['you are being contacted by our dating service by someone you know to find out who it is call from ', 'you have won a guaranteed aps200 award or even aps1000 cashto claim ur award call free on 08000407165 ']","{'still': 0.10256410256410256, 'inside': 0.07692307692307693, 'office': 0.07692307692307693, 'filling': 0.07692307692307693, 'forms': 0.07692307692307693}","{'call': 0.10526315789473684, 'award': 0.10526315789473684, 'contacted': 0.05263157894736842, 'dating': 0.05263157894736842, 'service': 0.05263157894736842}",0.014672040939331055
31,pls i wont belive god not only jesus,0,i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ,0,0,0.9523809523809523,"['i m home ard 4 e buy u still here <end> ', 'i m in chennai velachery <end> ', 'i m going to room <end> ', 'i m home ard 4 lunch cos i c ya <end> ', 'i m in inside office still filling forms don know where to the box com <end> ']","['i m in inside office still filling forms don know where to the box com txt chat to stop send stopcs ', 'i don t know u and u don t know me send chat to 86688 now and let s find each other only 150p msg ']","{'home': 0.07692307692307693, 'ard': 0.07692307692307693, '4': 0.07692307692307693, 'still': 0.07692307692307693, 'e': 0.038461538461538464}","{'know': 0.125, 'chat': 0.08333333333333333, 'send': 0.08333333333333333, 'u': 0.08333333333333333, 'inside': 0.041666666666666664}",0.013996601104736328
32,congrats 2 mobile 3g videophones r yours call 09061744553 now videochat wid ur mates play java games dload polyh music noline rentl bx420 ip4 5we 150pm,1,i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ,0,0,0.9473684210526315,"['i m going 4 e lunch today i m blogging at magicalsongs blogspot com <end> ', 'i m at home now lei <end> ', 'i m in inside office still filling forms don know where to the bank of ur hea txt love to see the ', 'i m home but wat s still <end> ', 'i m going out to buy mum s present ar <end> ']",['i m in inside office still filling forms don know where to the box com txt chat to stop send stopcs '],"{'going': 0.06451612903225806, 'home': 0.06451612903225806, 'still': 0.06451612903225806, '4': 0.03225806451612903, 'e': 0.03225806451612903}","{'inside': 0.07692307692307693, 'office': 0.07692307692307693, 'still': 0.07692307692307693, 'filling': 0.07692307692307693, 'forms': 0.07692307692307693}",0.010239839553833008
