index,original text,true class,decoded text,black box prediction,decision tree prediction,fidelity,exemplars,counter exemplars,top exemplar words,top counter exemplar words,time to generate
16,ranges from laugh out loud hilarious to wonder what time it is tedious,1,the film s visceral and predictable above with a of ,1,1,1.0,"['the film is so of the best films of the year with ', 'the film has a number of themes a complex on a good ', 'a movie that so of the highest and the most feeling ', 'a movie that one of the best films of the situation ', 'a movie that one of the best films of the year with ']","['a movie that so of the highest and the most famous ', 'the film is too many that its capacity to examine ', 'the film is a primer on its own animated tv and in ', 'the film is a primer on its own and director michael ']","{'best': 0.17647058823529413, 'films': 0.17647058823529413, 'year': 0.11764705882352941, 'one': 0.11764705882352941, 'number': 0.058823529411764705}","{'primer': 0.18181818181818182, 'highest': 0.09090909090909091, 'famous': 0.09090909090909091, 'many': 0.09090909090909091, 'capacity': 0.09090909090909091}",0.027219533920288086
17,beautifully crafted engaging filmmaking that should attract upscale audiences hungry for quality and a nostalgic twisty yarn that will keep them guessing,1,the film is a primer on its own it s a of healthy ,1,1,0.9782608695652174,"['the film is a primer on the rules of popularity of ', 'the film has a laundry exercise in camera with and ', 'the film is a primer on its own it s a of healthy ', 'the film has the heavy handed that takes up through ', 'the film is so consistently that the impoance of human ']","['the film is so many of its own in reality tv in which ', 'the film is so consistently unimaginative that doesn ', 'the film is a contrivance as aificial as the film ', 'the film is so of those films try to be missing from ', 'the film has a contrivance as aificial as the exalted ']","{'primer': 0.14285714285714285, 'rules': 0.07142857142857142, 'popularity': 0.07142857142857142, 'laundry': 0.07142857142857142, 'exercise': 0.07142857142857142}","{'contrivance': 0.15384615384615385, 'aificial': 0.15384615384615385, 'many': 0.07692307692307693, 'reality': 0.07692307692307693, 'tv': 0.07692307692307693}",0.03366565704345703
18,it s funny as the old saying goes because it s true,1,a very funny look at how it grows to be <end> ,1,1,0.9833333333333333,"['the film is a primer on its own hollywood director ', 'a movie that rare into a man who can t seen it s not ', 'a movie that one of the best films of the year with ', 'a movie that one of the best films of the year the ', 'the film is a primer on its own and director in years ']","['the film is a primer on its own it feels like a lot ', 'a movie that so of the highest and the most famous ', 'the film is a primer on its observation and fills ', 'a movie that one would have been seen in advance or ', 'the film is so of the 70s or film in which it s performance ']","{'primer': 0.11764705882352941, 'director': 0.11764705882352941, 'one': 0.11764705882352941, 'best': 0.11764705882352941, 'films': 0.11764705882352941}","{'primer': 0.13333333333333333, 'feels': 0.06666666666666667, 'like': 0.06666666666666667, 'lot': 0.06666666666666667, 'highest': 0.06666666666666667}",0.03575897216796875
19,nohe has made a decent intro documentary but he feels like a spectator and not a paicipant,0,the film s visceral and predictable above with a performance ,1,1,1.0,"['the film has a number of themes a complex on a good ', 'a movie that one of the best films of the situation ', 'the film is so heavy and 295 preview screenings since ', 'the film is so of the 70s most of the film s with ', 'a movie that rare into a man who can not mount a buyer ']","['the film is a primer on sentence of the film a movie ', 'the film is a primer on its own it fills a good movie ', 'the film is so many of its observation and fills it ', 'the film is a primer on its own animated tv in which ', 'the film is so of the 70s or film in which it s performance ']","{'number': 0.05555555555555555, 'themes': 0.05555555555555555, 'complex': 0.05555555555555555, 'good': 0.05555555555555555, 'one': 0.05555555555555555}","{'primer': 0.23076923076923078, 'fills': 0.15384615384615385, 'sentence': 0.07692307692307693, 'good': 0.07692307692307693, 'many': 0.07692307692307693}",0.0307466983795166
20,kinnear gives a tremendous performance,1,a pleasant enough comedy <end> ,1,1,0.9833333333333333,"['the film is a solid album of inspiration and economical ', 'a fascinating and satisfying tale of the most adaptation ', 'the film s a gaudy bag of a icon that s career <end> ', 'the film s a gaudy bag of a icon that s complexity ', 'the film s visceral and predictable tale of the power ']","['the film s visceral and predictable tale of a scrapbook ', 'the film is a primer on its own his director and direction ', 'the film s so uninspiring that could a taste of the ', 'a movie that so tale about three years ago and are ', 'the film is a primer on its head and fills the top ']","{'tale': 0.1, 'gaudy': 0.1, 'bag': 0.1, 'icon': 0.1, 'solid': 0.05}","{'tale': 0.1111111111111111, 'primer': 0.1111111111111111, 'visceral': 0.05555555555555555, 'predictable': 0.05555555555555555, 'scrapbook': 0.05555555555555555}",0.05992746353149414
21,a knowing look at female friendship spiked with raw urban humor,1,a very funny look at how it used to be <end> ,1,1,0.9629629629629629,"['the film is a primer on its own it s a of healthy ', 'the film is so many that its through the film s mid ', 'a thoughtful movie that he s endless of delights and ', 'a very funny look at how it used to be <end> ', 'the film is a primer on its own in town with action ']","['a movie that so of the highest and the most famous ', 'the film s so uninspiring that could a taste of the ', 'the film is a primer on its own and fills his film ']","{'primer': 0.15384615384615385, 'healthy': 0.07692307692307693, 'many': 0.07692307692307693, 'mid': 0.07692307692307693, 'thoughtful': 0.07692307692307693}","{'highest': 0.14285714285714285, 'famous': 0.14285714285714285, 'uninspiring': 0.14285714285714285, 'could': 0.14285714285714285, 'taste': 0.14285714285714285}",0.02417445182800293
22,one scene after another in this supposedly funny movie falls to the floor with a sickening thud,0,the film s visceral and predictable realism with a ,1,1,0.9761904761904762,"['the film is so of the 70s it would be adequately emphasized ', 'it s a very tasteful to look at it s so devoid of ', 'the film is a primer on its own it feels like a lot ', 'the film is a primer on its own it s a rewarding balance ', 'the film is a primer on its own it s a of healthy ']","['the film is a primer on sentence of the film a movie ', 'the film is a primer on its own animated tv in which ', 'the film is a primer on its own animated tv and in ', 'the film is a primer on its own hollywood director ', 'the film is a primer on its own it fills a good movie ']","{'primer': 0.1875, '70s': 0.0625, 'would': 0.0625, 'adequately': 0.0625, 'emphasized': 0.0625}","{'primer': 0.35714285714285715, 'animated': 0.14285714285714285, 'tv': 0.14285714285714285, 'sentence': 0.07142857142857142, 'hollywood': 0.07142857142857142}",0.032210350036621094
23,from its invitingly upbeat oveure to its pathos filled but ultimately life affirming finale main is a masterfully conducted work,1,the film is a primer on its own in town with sensitivity ,1,1,0.975609756097561,"['it s a very tasteful to look at the most were what ', 'the film is so many that its through the film s mid ', 'the film is a primer on its own in town with sensitivity ', 'the film is a primer on the beach with humor and humor ', 'the film is so of those who try to look at but it ']","['the film is a primer on sentence of the film a movie ', 'the film is a primer on its own director director ', 'the film is a primer on the rules of attraction and ', 'the film is so of the 70s or film in which it s performance ']","{'look': 0.15384615384615385, 'primer': 0.15384615384615385, 'humor': 0.15384615384615385, 'tasteful': 0.07692307692307693, 'many': 0.07692307692307693}","{'primer': 0.3, 'director': 0.2, 'sentence': 0.1, 'rules': 0.1, 'attraction': 0.1}",0.02704453468322754
24,an old fashioned drama of substance about a teacher s slide down the slippery slope of dishonesty after an encounter with the rich and the powerful who have nothing but disdain for viue,1,the movie has the fact of the best examples of a house ,0,0,0.9803921568627451,"['the movie has all the rules of attraction is bigelow ', 'the movie has been readily dismissed as the pitch ', 'the movie has been readily dismissed as the website ', 'the film has all the rules of lurid melodrama into ', 'the film has a laundry cast of human business but ']","['the film has the perfect of s best as a couple of ', 'the film has the perfect characters are not to lend ', 'the film has the perfect characters are not to compromise ', 'the film has a laundry cast of human shocomings but ', 'the film has a laundry cast of human observation are ']","{'rules': 0.125, 'readily': 0.125, 'dismissed': 0.125, 'attraction': 0.0625, 'bigelow': 0.0625}","{'perfect': 0.17647058823529413, 'characters': 0.11764705882352941, 'laundry': 0.11764705882352941, 'cast': 0.11764705882352941, 'human': 0.11764705882352941}",0.04778242111206055
25,it wouldn t be my preferred way of spending 100 minutes or 7 00,0,the film s visceral and predictable above with a of ,1,1,0.9777777777777777,"['it s a very tasteful rock and roll movie you could ', 'the film is a primer on its own it s a rewarding balance ', 'it s a very tasteful to look at the most were what ', 'the film is so of the 70s most of the film s with ', 'the film is a primer on its own and director in its ']","['the film is a primer on its own and fills one of visual ', 'the film is a primer on its observation and fills ', 'the film is a primer on sentence of the film a movie ', 'the film is a primer on its own animated tv and rather ']","{'tasteful': 0.16666666666666666, 'primer': 0.16666666666666666, 'rock': 0.08333333333333333, 'roll': 0.08333333333333333, 'could': 0.08333333333333333}","{'primer': 0.3076923076923077, 'fills': 0.15384615384615385, 'one': 0.07692307692307693, 'visual': 0.07692307692307693, 'observation': 0.07692307692307693}",0.02599358558654785
26,flawed but wohy look at life in u s relocation camps,1,the film s blatant is one reason it s just too long ,0,0,0.9607843137254902,"['the film is a primer on its observation and fills ', 'the film is a primer on its own director director ', 'the film is a primer on its own animated tv and in ', 'the film is a primer on its own and director michael ', 'the film is so many of its own in reality filmmaking ']","['the film is a primer on its own in town with sensitivity ', 'a movie that so of the best films like a confidence ', 'the film is so heavy and 295 preview screenings since ', 'the film is so of those who try to look at but it ']","{'primer': 0.26666666666666666, 'director': 0.2, 'observation': 0.06666666666666667, 'fills': 0.06666666666666667, 'animated': 0.06666666666666667}","{'primer': 0.07142857142857142, 'town': 0.07142857142857142, 'sensitivity': 0.07142857142857142, 'best': 0.07142857142857142, 'films': 0.07142857142857142}",0.03656506538391113
27,mckay seems embarrassed by his own invention and tries to rush through the intermediary passages apparently hoping that the audience will not notice the glaring triteness of the plot device he has put in service,0,the movie has been a huge that the movie it would ,1,1,1.0,"['the film has an infectious enthusiasm and it s actually ', 'the film has the perfect characters are not to compromise ', 'the film has the perfect characters are not to lend ', 'the film has a laundry cast of war guilt as it is ', 'the movie has been a huge that the movie it would ']","['the movie has been in years old but director michael ', 'the movie has all the rules of attraction of their ', 'the movie has been in years old but even as a movie ', 'the film has a laundry cast of human business but ', 'the film has all the rules of lurid melodrama but ']","{'perfect': 0.13333333333333333, 'characters': 0.13333333333333333, 'infectious': 0.06666666666666667, 'enthusiasm': 0.06666666666666667, 'actually': 0.06666666666666667}","{'years': 0.125, 'old': 0.125, 'rules': 0.125, 'director': 0.0625, 'michael': 0.0625}",0.027682781219482422
28,director andrew niccol demonstrates a wry understanding of the quirks of fame his healthy sense of satire is light and fun,1,the film is a primer on its own it s a of above the ,1,1,0.9782608695652174,"['the film is a primer on the beach with humor and american ', 'the film is a primer on its own it s a of above the ', 'the film is so of the best films of the year with ', 'the film is so of those who try to look away from ', 'the film is a primer on the rules of popularity of ']","['the film is a primer on its own it s a of healthy ', 'the film is a primer on sentence of the film a movie ', 'the film is a primer on its own animated tv and in ', 'the film is a primer on its own director director ', 'the film is too many or sugary issues in the least ']","{'primer': 0.21428571428571427, 'beach': 0.07142857142857142, 'humor': 0.07142857142857142, 'american': 0.07142857142857142, 'best': 0.07142857142857142}","{'primer': 0.2857142857142857, 'director': 0.14285714285714285, 'healthy': 0.07142857142857142, 'sentence': 0.07142857142857142, 'animated': 0.07142857142857142}",0.03319549560546875
29,as pure over the top trash any john waters movie has it beat by a country mile,0,the film s visceral and predictable realism with a ,1,1,0.9318181818181818,"['the film is so many that its through the film s mid ', 'the film is a primer on its own it s a of healthy ', 'the film is a primer on its own school comedy with ', 'the film has a number of themes a complex on that ', 'it s a very tasteful rock and roll movie you could ']","['a movie that so of the best films like a confidence ', 'the film is a contrivance as aificial as the film ', 'the film is so many of its own in reality tv and his ', 'the film is a primer on its own it fills a good movie ', 'the film is so of the 70s or film in which it s performance ']","{'primer': 0.14285714285714285, 'many': 0.07142857142857142, 'mid': 0.07142857142857142, 'healthy': 0.07142857142857142, 'school': 0.07142857142857142}","{'best': 0.07142857142857142, 'films': 0.07142857142857142, 'like': 0.07142857142857142, 'confidence': 0.07142857142857142, 'contrivance': 0.07142857142857142}",0.03081202507019043
30,rymer doesn t trust laughs and doesn t conjure proper respect for followers of the whole dead undead genre who deserve more from a vampire pic than a few shrieky special effects,0,the film has the number of s a remarkably listless ,0,0,0.9655172413793104,"['the movie has been readily dismissed as the pitch ', 'the film has a laundry cast of human business but ', 'the movie has been readily dismissed as the film was ', 'the film has the heavy handed that takes sophomoric ', 'the movie has been readily dismissed as the website ']","['the film has a laundry cast of human comedy with a ', 'the film has the perfect characters are not much of ', 'the film has a laundry cast of movie references but ', 'the film has the perfect of s best and the film s ', 'the film has been a huge fan of dickens in which is ']","{'readily': 0.1875, 'dismissed': 0.1875, 'pitch': 0.0625, 'laundry': 0.0625, 'cast': 0.0625}","{'laundry': 0.13333333333333333, 'cast': 0.13333333333333333, 'perfect': 0.13333333333333333, 'human': 0.06666666666666667, 'comedy': 0.06666666666666667}",0.04858279228210449
31,when de palma s bad he s really bad and femme fatale ranks with the worst he has done,0,the film is a primer on its own it s a of healthy ,1,1,0.9555555555555556,"['the film is a primer on its own it s a of healthy ', 'the film is a primer on its own school comedy with ', 'the film is so many that its through the film s mid ', 'the film is a primer on the beach with humor and humor ', 'the film is so consistently that the impoance of human ']","['the film is a primer on its own hollywood director ', 'the film has a laundry exercise in camera with action ', 'the film is so of those films try to be missing from ', 'the film has a contrivance as aificial as the film ', 'the film is a primer on its own director director ']","{'primer': 0.21428571428571427, 'humor': 0.14285714285714285, 'healthy': 0.07142857142857142, 'school': 0.07142857142857142, 'comedy': 0.07142857142857142}","{'director': 0.2, 'primer': 0.13333333333333333, 'hollywood': 0.06666666666666667, 'laundry': 0.06666666666666667, 'exercise': 0.06666666666666667}",0.035064697265625
32,has its moments and almost as many subplots,0,a movie that loses sight of its own story <end> ,0,0,0.9841269841269841,"['the film is a primer on its own his director in its ', 'the film is a primer on its own it fills a good movie ', 'the film is a primer on sentence of the film a movie ', 'the film is a primer on its own hollywood director ', 'the film is so many of its observation and fills it ']","['the film is a primer on its own and director while ', 'a thoughtful movie that he s performance that is a ', 'the film is a primer on its own and director in years ', 'a movie that one of the best films of the year with ', 'a movie that rare into a movie that is a little more ']","{'primer': 0.3076923076923077, 'director': 0.15384615384615385, 'fills': 0.15384615384615385, 'good': 0.07692307692307693, 'sentence': 0.07692307692307693}","{'primer': 0.15384615384615385, 'director': 0.15384615384615385, 'thoughtful': 0.07692307692307693, 'performance': 0.07692307692307693, 'years': 0.07692307692307693}",0.05099678039550781
33,sewer rats could watch this movie and be so skeeved out that they d need a shower,0,the film s visceral and predictable realism with a ,1,1,0.9736842105263158,"['the film is so of the 70s it would be adequately emphasized ', 'the film is a primer on its own it s a rewarding balance ', 'the film is so many that its through the film s mid ', 'the film is a primer on its own school comedy with ', 'the film is so of the best films of the year with ']","['the film is a primer on its own it feels like a lot ', 'the film is a primer on its own animated tv in which ', 'the film is a primer on its own animated tv director ', 'the film is so many of its own in reality tv in which ', 'the film is so many of its own in reality filmmaking ']","{'primer': 0.13333333333333333, '70s': 0.06666666666666667, 'would': 0.06666666666666667, 'adequately': 0.06666666666666667, 'emphasized': 0.06666666666666667}","{'primer': 0.17647058823529413, 'tv': 0.17647058823529413, 'animated': 0.11764705882352941, 'many': 0.11764705882352941, 'reality': 0.11764705882352941}",0.0307614803314209
