index,original text,true class,decoded text,black box prediction,decision tree prediction,fidelity,exemplars,counter exemplars,top exemplar words,top counter exemplar words,time to generate
10,topkapi this is not,0,topkapi this is not,0,0,0.9833333333333333,"['the film s so anti jokes are off like 100 minutes ', 'a movie that one would be an in his typical film <end> ', 'the film s so predictable and are rolling over the ', 'a movie that one would have been exhausted by a pristine ', 'the film is a primer on its own his director and feels ']","['the film s visceral and predictable above with a of ', 'the film s a gaudy bag of a icon that feels <end> ', 'the film is a searing album of the most of a <end> ', 'the film is a solid album of grace and direction with ', 'the film is a solid new film but it isn t always funny ']","{'one': 0.11764705882352941, 'would': 0.11764705882352941, 'anti': 0.058823529411764705, 'jokes': 0.058823529411764705, 'like': 0.058823529411764705}","{'album': 0.125, 'solid': 0.125, 'visceral': 0.0625, 'predictable': 0.0625, 'gaudy': 0.0625}",0.18243885040283203
11,belongs to daniel day lewis as much as it belongs to main scorsese it s a memorable performance in a big brassy disturbing unusual and highly successful film,1,belongs to daniel day lewis as much as it belongs to main scorsese it s a memorable performance in a big brassy disturbing unusual and highly successful film,1,1,0.9591836734693877,"['the film has a laundry cast of movie references but ', 'the film has all the rules of these of teen life but ', 'the film has a laundry exercise in camera work but ', 'the film has a laundry list of movie experiences will ', 'the film has a contrivance as aificial as the film ']","['the film has been a huge that his movie in stua is ', 'the film is too many out of these guys are john in ', 'the film has the perfect characters are too much but ']","{'laundry': 0.2, 'cast': 0.06666666666666667, 'references': 0.06666666666666667, 'rules': 0.06666666666666667, 'teen': 0.06666666666666667}","{'huge': 0.125, 'stua': 0.125, 'many': 0.125, 'guys': 0.125, 'john': 0.125}",0.02243518829345703
12,disney s live action division has a history of releasing cinematic flotsam but this is one occasion when they have uneahed a rare gem,1,disney s live action division has a history of releasing cinematic flotsam but this is one occasion when they have uneahed a rare gem,1,1,0.9607843137254902,"['the film has a laundry exercise in camera with action ', 'the film is a primer on its own school comedy with ', 'the film has a contrivance as aificial as the exalted ', 'the film is so many of its own in reality filmmaking ', 'the film has a contrivance as aificial as the film ']","['the film is a primer on its own animated tv in which ', 'the film is a primer on sentence of the film a movie ', 'the film is a primer on its own animated tv director ', 'the film is a primer on a movie that should be better ']","{'contrivance': 0.13333333333333333, 'aificial': 0.13333333333333333, 'laundry': 0.06666666666666667, 'exercise': 0.06666666666666667, 'camera': 0.06666666666666667}","{'primer': 0.36363636363636365, 'animated': 0.18181818181818182, 'tv': 0.18181818181818182, 'sentence': 0.09090909090909091, 'director': 0.09090909090909091}",0.02342510223388672
13,innocuous enough to make even jean claude van damme look good,0,innocuous enough to make even jean claude van damme look good,1,1,0.9444444444444444,"['the film is a primer on its own in town with sensitivity ', 'a movie that so lovingly and present the one of screen ', 'a movie that so of the best films like a confidence ', 'a movie that rare into a movie that is a little more ', 'a movie that rare into the reunion of and the 15 a ']","['a movie that rare into a man who can not always in ', 'the film s a gaudy bag of stale candy ever made a ', 'a movie that one would be profane politically the ', 'the film is a primer on its own animated tv director ']","{'rare': 0.125, 'primer': 0.0625, 'town': 0.0625, 'sensitivity': 0.0625, 'lovingly': 0.0625}","{'rare': 0.058823529411764705, 'man': 0.058823529411764705, 'always': 0.058823529411764705, 'gaudy': 0.058823529411764705, 'bag': 0.058823529411764705}",0.025846481323242188
14,the hot topics of the plot are relegated to the background a welcome step forward from the sally jesse raphael atmosphere of films like philadelphia and american beauty,1,the hot topics of the plot are relegated to the background a welcome step forward from the sally jesse raphael atmosphere of films like philadelphia and american beauty,1,1,0.96,"['the film has been a huge that of impact and direction ', 'the film is so many of the time it s altman esque ', 'the film has all the rules of lurid melodrama but ', 'the film has the heavy handed that takes up with a ', 'the film has a laundry exercise in camera that you ']","['the film has been a huge fan of dickens page ceainly ', 'the film is a contrivance as aificial as the movie ', 'the film is so consistently unimaginative that doesn ', 'the film is too many out to crush the same ride that ', 'the film has all the rules of water melodrama which ']","{'huge': 0.0625, 'impact': 0.0625, 'direction': 0.0625, 'many': 0.0625, 'time': 0.0625}","{'huge': 0.06666666666666667, 'fan': 0.06666666666666667, 'dickens': 0.06666666666666667, 'page': 0.06666666666666667, 'ceainly': 0.06666666666666667}",0.02623581886291504
15,merely and literally tosses around sex toys and offers half heaed paeans to empowerment that are repeatedly undercut by the brutality of the jokes most at women s expense,0,merely and literally tosses around sex toys and offers half heaed paeans to empowerment that are repeatedly undercut by the brutality of the jokes most at women s expense,0,0,0.9555555555555556,"['the film is too many out of these or historical moments ', 'merely and literally tosses around sex toys and offers half heaed paeans to empowerment that are repeatedly undercut by the brutality of the jokes most at women s expense', 'the film has the perfect characters are too much but ', 'the film has a contrivance as aificial as the exalted ', 'the film has the perfect characters are not to compromise ']","['the film has a laundry list of movie largely for the ', 'the film is so of those films try to be missing from ', 'the film is so many of the time it s altman esque ', 'the film has a laundry exercise in camera and that ', 'the film has all the rules of lurid melodrama but ']","{'perfect': 0.06896551724137931, 'characters': 0.06896551724137931, 'many': 0.034482758620689655, 'historical': 0.034482758620689655, 'moments': 0.034482758620689655}","{'laundry': 0.125, 'list': 0.0625, 'largely': 0.0625, 'films': 0.0625, 'try': 0.0625}",0.03450441360473633
16,ranges from laugh out loud hilarious to wonder what time it is tedious,1,ranges from laugh out loud hilarious to wonder what time it is tedious,0,0,0.9761904761904762,"['the film is a primer on its own it s a of above its ', 'the film is a contrivance as aificial as the film ', 'a movie that rare into a man who can t seen it s not ', 'the film is so many of its own in reality tv in which ', 'the film is a primer on its own animated tv in which ']","['the film s a gaudy bag of stale candy ever made a ', 'the film is so many of its own in reality tv and his ', 'the film is so of the 70s most of the film s with ', 'the film is a primer on its own and director in years ', 'the film is a primer on its own and director in its ']","{'primer': 0.16666666666666666, 'tv': 0.16666666666666666, 'contrivance': 0.08333333333333333, 'aificial': 0.08333333333333333, 'rare': 0.08333333333333333}","{'primer': 0.13333333333333333, 'director': 0.13333333333333333, 'gaudy': 0.06666666666666667, 'bag': 0.06666666666666667, 'stale': 0.06666666666666667}",0.0277862548828125
17,beautifully crafted engaging filmmaking that should attract upscale audiences hungry for quality and a nostalgic twisty yarn that will keep them guessing,1,beautifully crafted engaging filmmaking that should attract upscale audiences hungry for quality and a nostalgic twisty yarn that will keep them guessing,1,1,0.9583333333333334,"['the film is so many that it wants to look like it ', 'the film is a primer on the film s delicate little ', 'the film is a primer on the rules of attraction and ', 'the film has a laundry exercise in camera and that ', 'beautifully crafted engaging filmmaking that should attract upscale audiences hungry for quality and a nostalgic twisty yarn that will keep them guessing']","['the film is a contrivance as aificial as the movie ', 'the film has been in years old but director s a bad ', 'the film is too many or even video it s got amateurish ', 'the film is a primer on the beach with humor and humor ']","{'primer': 0.07407407407407407, 'many': 0.037037037037037035, 'wants': 0.037037037037037035, 'look': 0.037037037037037035, 'like': 0.037037037037037035}","{'humor': 0.13333333333333333, 'contrivance': 0.06666666666666667, 'aificial': 0.06666666666666667, 'years': 0.06666666666666667, 'old': 0.06666666666666667}",0.02560114860534668
18,it s funny as the old saying goes because it s true,1,it s funny as the old saying goes because it s true,1,1,1.0,"['a movie that rare into a reunion of s a performance ', 'a movie that one of the best films of the year with ', 'the film is a primer on its observation and fills ', 'a movie that rare into a movie that is a little more ', 'the film is a primer on its own it s a of above the ']","['it s a kind of new comedy that it would be more than ', 'the film is a primer on sentence of the film a movie ', 'a movie that rare into a man who can not always in ']","{'rare': 0.15384615384615385, 'primer': 0.15384615384615385, 'reunion': 0.07692307692307693, 'performance': 0.07692307692307693, 'one': 0.07692307692307693}","{'kind': 0.1111111111111111, 'new': 0.1111111111111111, 'comedy': 0.1111111111111111, 'would': 0.1111111111111111, 'primer': 0.1111111111111111}",0.01894354820251465
19,nohe has made a decent intro documentary but he feels like a spectator and not a paicipant,0,nohe has made a decent intro documentary but he feels like a spectator and not a paicipant,0,0,0.975609756097561,"['the film is a primer on its own it feels like a lot ', 'the film is a primer on its own animated tv in which ', 'the film is a primer on its own animated tv and rather ', 'the film is a primer on sentence of the film a movie ', 'the film is so many of its own in reality tv and so ']","['a movie that rare into the reunion of s a performance ', 'the film has a number of themes a complex on a good ', 'the film is so many of its own in reality tv and his ', 'the film is a primer on its own and director michael ', 'the film is so many that it wants to look like it ']","{'primer': 0.25, 'tv': 0.1875, 'animated': 0.125, 'feels': 0.0625, 'like': 0.0625}","{'many': 0.11764705882352941, 'rare': 0.058823529411764705, 'reunion': 0.058823529411764705, 'performance': 0.058823529411764705, 'number': 0.058823529411764705}",0.030834197998046875
20,kinnear gives a tremendous performance,1,kinnear gives a tremendous performance,1,1,1.0,"['the film is a primer on its head and laughter that ', 'the film is a solid amount of brooding and the price ', 'a movie that so of the best films like a confidence ', 'the film is a solid album of grace and direction over ', 'the film is a primer on its own in town with sensitivity ']","['the film s so predictable and are rolling over the ', 'a movie that rare film about every to u s manic in ', 'the film s visceral and predictable honest and the ']","{'primer': 0.1111111111111111, 'solid': 0.1111111111111111, 'head': 0.05555555555555555, 'laughter': 0.05555555555555555, 'amount': 0.05555555555555555}","{'predictable': 0.2222222222222222, 'rolling': 0.1111111111111111, 'rare': 0.1111111111111111, 'every': 0.1111111111111111, 'u': 0.1111111111111111}",0.0401453971862793
21,a knowing look at female friendship spiked with raw urban humor,1,a knowing look at female friendship spiked with raw urban humor,1,1,0.9821428571428571,"['the film s so of those who can t rescue and anime ', 'the film is so of the 70s it would be adequately emphasized ', 'a movie that so of the highest and the most feeling ', 'the film s so uninspiring that even a of h blade 2 ', 'a movie that so tale about three years ago and lucy ']","['a movie that rare into a man who can not always in ', 'a movie that one would have been seen the performers ', 'a movie that one would be profane politically the ', 'the film is a primer on its own and fills its characters ']","{'rescue': 0.05555555555555555, 'anime': 0.05555555555555555, '70s': 0.05555555555555555, 'would': 0.05555555555555555, 'adequately': 0.05555555555555555}","{'one': 0.14285714285714285, 'would': 0.14285714285714285, 'rare': 0.07142857142857142, 'man': 0.07142857142857142, 'always': 0.07142857142857142}",0.02342963218688965
22,one scene after another in this supposedly funny movie falls to the floor with a sickening thud,0,one scene after another in this supposedly funny movie falls to the floor with a sickening thud,0,1,0.9534883720930233,"['the film is a primer on its own it s a of above its ', 'the film is a primer on the film s delicate little ', 'the film is a primer on its own and director in years ', 'the film is a primer on its own it fills a good movie ', 'the film is so many that it wants to look like it ']","['the film is a primer on its own it feels like a lot ', 'the film is a primer on its own hollywood director ']","{'primer': 0.2857142857142857, 'delicate': 0.07142857142857142, 'little': 0.07142857142857142, 'director': 0.07142857142857142, 'years': 0.07142857142857142}","{'primer': 0.2857142857142857, 'feels': 0.14285714285714285, 'like': 0.14285714285714285, 'lot': 0.14285714285714285, 'hollywood': 0.14285714285714285}",0.016429662704467773
23,from its invitingly upbeat oveure to its pathos filled but ultimately life affirming finale main is a masterfully conducted work,1,from its invitingly upbeat oveure to its pathos filled but ultimately life affirming finale main is a masterfully conducted work,0,0,0.9555555555555556,"['the film is a primer on its own animated tv in which ', 'the film is a primer on sentence of the film a movie ', 'the film is a primer on its own animated tv and rather ', 'the film is so of the 70s or film in which it s performance ', 'the film is a primer on its own hollywood director ']","['the film is a primer on its own it s a rewarding balance ', 'it s a very tasteful to look at the most were what ', 'the film is so many of its own in reality tv and his ', 'the film has a contrivance as aificial as the film ', 'the film is a primer on its own school comedy with ']","{'primer': 0.2857142857142857, 'animated': 0.14285714285714285, 'tv': 0.14285714285714285, 'sentence': 0.07142857142857142, 'rather': 0.07142857142857142}","{'primer': 0.15384615384615385, 'rewarding': 0.07692307692307693, 'balance': 0.07692307692307693, 'tasteful': 0.07692307692307693, 'look': 0.07692307692307693}",0.03028416633605957
24,an old fashioned drama of substance about a teacher s slide down the slippery slope of dishonesty after an encounter with the rich and the powerful who have nothing but disdain for viue,1,an old fashioned drama of substance about a teacher s slide down the slippery slope of dishonesty after an encounter with the rich and the powerful who have nothing but disdain for viue,1,1,0.9818181818181818,"['the film has a laundry cast of human business but ', 'the film has the perfect characters are not much of ', 'the film has a laundry cast of human comedy that it ', 'the film has the heavy handed of a house ambition ', 'the film has a laundry cast of human comedy is a fascinating ']","['the movie has been in years old but even with the ', 'the movie has been in this is that rare drama that ', 'the film has been a huge fan of west side story noir ', 'the film has been a huge fan of dickens in which is ']","{'laundry': 0.15, 'cast': 0.15, 'human': 0.15, 'comedy': 0.1, 'business': 0.05}","{'huge': 0.14285714285714285, 'fan': 0.14285714285714285, 'years': 0.07142857142857142, 'old': 0.07142857142857142, 'even': 0.07142857142857142}",0.022664546966552734
25,it wouldn t be my preferred way of spending 100 minutes or 7 00,0,it wouldn t be my preferred way of spending 100 minutes or 7 00,0,0,0.9772727272727273,"['it wouldn t be my preferred way of spending 100 minutes or 7 00', 'the film is a primer on sentence of the film a movie ', 'a movie that rare into a man who can not always in ', 'the film is a contrivance as aificial as the film ', 'the film is so of the 70s or film in which it s performance ']","['a movie that so lovingly and present the most of screen ', 'the film is so of the 70s it would be adequately emphasized ', 'a movie that one of the best examples of a page to ', 'the film is so many of its own in reality tv and his ', 'the film is so of the best films of the year with ']","{'preferred': 0.0625, 'way': 0.0625, 'spending': 0.0625, '100': 0.0625, 'minutes': 0.0625}","{'best': 0.11764705882352941, 'lovingly': 0.058823529411764705, 'present': 0.058823529411764705, 'screen': 0.058823529411764705, '70s': 0.058823529411764705}",0.03070998191833496
26,flawed but wohy look at life in u s relocation camps,1,flawed but wohy look at life in u s relocation camps,1,1,0.9777777777777777,"['the film is a primer on its own animated tv and in ', 'a movie that so of the best films like a confidence ', 'the film is a primer on its own in town with sensitivity ', 'the film is a primer on its own and director michael ', 'a movie that one of the best films of the year with ']","['a movie that rare into a man who can not always in ', 'a movie that one of the best films of the year the ', 'the film is a primer on its own hollywood director ']","{'primer': 0.17647058823529413, 'best': 0.11764705882352941, 'films': 0.11764705882352941, 'animated': 0.058823529411764705, 'tv': 0.058823529411764705}","{'rare': 0.1, 'man': 0.1, 'always': 0.1, 'one': 0.1, 'best': 0.1}",0.019750356674194336
27,mckay seems embarrassed by his own invention and tries to rush through the intermediary passages apparently hoping that the audience will not notice the glaring triteness of the plot device he has put in service,0,mckay seems embarrassed by his own invention and tries to rush through the intermediary passages apparently hoping that the audience will not notice the glaring triteness of the plot device he has put in service,0,0,0.9803921568627451,"['the movie has all the rules of attraction is told ', 'mckay seems embarrassed by his own invention and tries to rush through the intermediary passages apparently hoping that the audience will not notice the glaring triteness of the plot device he has put in service', 'the film has the perfect characters are not to give ', 'the film has the perfect characters are not to compromise ', 'the movie has been in years old but director michael ']","['the film has the number of s a similarly morose and ', 'the film has the perfect of s best films the characters ', 'the film has a laundry list of movie largely for the ', 'the film has the perfect of s best and the characters ', 'the film has an infectious enthusiasm and it s so ']","{'perfect': 0.06451612903225806, 'characters': 0.06451612903225806, 'rules': 0.03225806451612903, 'attraction': 0.03225806451612903, 'told': 0.03225806451612903}","{'perfect': 0.13333333333333333, 'best': 0.13333333333333333, 'characters': 0.13333333333333333, 'number': 0.06666666666666667, 'similarly': 0.06666666666666667}",0.030886173248291016
28,director andrew niccol demonstrates a wry understanding of the quirks of fame his healthy sense of satire is light and fun,1,director andrew niccol demonstrates a wry understanding of the quirks of fame his healthy sense of satire is light and fun,1,1,0.9767441860465116,"['the film is a primer on its own director director ', 'the film is a primer on the beach with humor and humor ', 'the film is a primer on its own animated tv and in ', 'the film is so of those films try to be missing from ', 'the film is so of those who try to look away from ']","['the film is so many of its own in reality tv in which ', 'the film is a primer on sentence of the film a movie ', 'the film is a primer on its own hollywood director ', 'the film is too many out of these or historical moments ', 'the film is so many of the time it s so bad that it ']","{'primer': 0.1875, 'director': 0.125, 'humor': 0.125, 'try': 0.125, 'beach': 0.0625}","{'many': 0.21428571428571427, 'primer': 0.14285714285714285, 'reality': 0.07142857142857142, 'tv': 0.07142857142857142, 'sentence': 0.07142857142857142}",0.022644758224487305
29,as pure over the top trash any john waters movie has it beat by a country mile,0,as pure over the top trash any john waters movie has it beat by a country mile,0,0,0.9285714285714286,"['the film is so many of its own in reality tv in which ', 'the film is a primer on its own hollywood director ', 'the film is so of the 70s or film in which it s performance ', 'the film is a primer on its own animated tv in which ', 'the film is a primer on sentence of the film a movie ']","['a movie that one of the best films of the year with ', 'the film is so many that you ll at least credit for ', 'the film is a primer on its own it s a of healthy ', 'the film is a primer on its own it fills a good movie ', 'the film is so many that it wants to look like it ']","{'primer': 0.23076923076923078, 'tv': 0.15384615384615385, 'many': 0.07692307692307693, 'reality': 0.07692307692307693, 'hollywood': 0.07692307692307693}","{'many': 0.125, 'primer': 0.125, 'one': 0.0625, 'best': 0.0625, 'films': 0.0625}",0.034208059310913086
30,rymer doesn t trust laughs and doesn t conjure proper respect for followers of the whole dead undead genre who deserve more from a vampire pic than a few shrieky special effects,0,rymer doesn t trust laughs and doesn t conjure proper respect for followers of the whole dead undead genre who deserve more from a vampire pic than a few shrieky special effects,0,0,0.9821428571428571,"['the movie has been readily dismissed as the pitch ', 'the film has the perfect characters are not to give ', 'the film has the perfect characters are not to lend ', 'the film has the perfect characters are too much but ', 'the film has been a huge fan of dickens in which is ']","['the film has a laundry cast of war guilt as it is ', 'the film has a laundry list of camera work in which ', 'the film has the perfect characters are not an intelligent ', 'the film has a laundry cast of human observation and ', 'the film is so of those who try to look away from ']","{'perfect': 0.2, 'characters': 0.2, 'readily': 0.06666666666666667, 'dismissed': 0.06666666666666667, 'pitch': 0.06666666666666667}","{'laundry': 0.16666666666666666, 'cast': 0.1111111111111111, 'war': 0.05555555555555555, 'guilt': 0.05555555555555555, 'list': 0.05555555555555555}",0.048079729080200195
31,when de palma s bad he s really bad and femme fatale ranks with the worst he has done,0,when de palma s bad he s really bad and femme fatale ranks with the worst he has done,0,0,1.0,"['the film is too many out of these or historical moments ', 'the film is a contrivance as aificial as the movie ', 'the film is so many that its through the film s mid ', 'the film is so many of the time it s so bad that it ', 'the film is too many or even through the movie s of ']","['the film is a primer on the beach with humor and american ', 'the film is a primer on its own and director michael ', 'the film is a primer on its own director director ', 'the film is a primer on the beach with humor and humor ', 'the film is so many of its own in reality filmmaking ']","{'many': 0.3333333333333333, 'historical': 0.08333333333333333, 'moments': 0.08333333333333333, 'contrivance': 0.08333333333333333, 'aificial': 0.08333333333333333}","{'primer': 0.23529411764705882, 'humor': 0.17647058823529413, 'director': 0.17647058823529413, 'beach': 0.11764705882352941, 'american': 0.058823529411764705}",0.02780437469482422
32,has its moments and almost as many subplots,0,has its moments and almost as many subplots,1,1,0.9594594594594594,"['a movie that rare into a movie that is a little more ', 'the film s so uninspiring that covers a lot of the ', 'the film is so of the 70s it would be adequately emphasized ', 'a movie that one would be an intelligent and a movie ', 'a fascinating and ultimately tale that it s hard to ']","['a movie that one would have been seen in advance or ', 'a movie that rare into a man who can not always in ', 'a movie that rare film about every to u s manic in ', 'a movie that so of the energy in a of healthy tv s ']","{'would': 0.125, 'rare': 0.0625, 'little': 0.0625, 'uninspiring': 0.0625, 'covers': 0.0625}","{'rare': 0.14285714285714285, 'one': 0.07142857142857142, 'would': 0.07142857142857142, 'seen': 0.07142857142857142, 'advance': 0.07142857142857142}",0.02769327163696289
