,target instance,average distance,all distances,distance metric,time needed,nb times cf not found,text method
15,You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.,0.7059796281384123,"[0.6318415805624077, 0.7402921296701009, 0.7178372123536592, 0.7962787620990656, 0.6318415805624077, 0.6755852048581328, 0.693850276464519, 0.6883512376896688, 0.7402921296701009, 0.6755852048581328, 0.6832248182824537, 0.7172217007894183, 0.7178372123536592, 0.693850276464519, 0.6832248182824537, 0.715313358614698, 0.7962787620990656, 0.6883512376896688, 0.7172217007894183, 0.715313358614698]",spacy,166.86102271080017,0,concon
16,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,0.6329709238402671,"[0.5844186670259868, 0.6003747304458761, 0.6067994117780298, 0.6190544873271945, 0.5844186670259868, 0.5741155554298815, 0.7083577724179244, 0.7022968555204057, 0.6003747304458761, 0.5741155554298815, 0.5692170441582144, 0.6745838792140266, 0.6067994117780298, 0.7083577724179244, 0.5692170441582144, 0.6904908350851315, 0.6190544873271945, 0.7022968555204057, 0.6745838792140266, 0.6904908350851315]",spacy,243.03997445106506,0,concon
17,What do U want for Xmas? How about 100 free text messages & a new video phone with half price line rental? Call free now on 0800 0721072 to find out more!,0.7264428526026024,"[0.7108115401939737, 0.6961208073576297, 0.7008124616675299, 0.7523988940758953, 0.7108115401939737, 0.659851951459856, 0.7004354923174401, 0.7279358916790042, 0.6961208073576297, 0.659851951459856, 0.7538090208521568, 0.7664016903963068, 0.7008124616675299, 0.7004354923174401, 0.7538090208521568, 0.7958507760262322, 0.7523988940758953, 0.7279358916790042, 0.7664016903963068, 0.7958507760262322]",spacy,162.73577547073364,0,concon
18,Last chance 2 claim ur aPS150 worth of discount vouchers-Text YES to 85023 now!SavaMob-member offers mobile T Cs 08717898035. aPS3.00 Sub. 16 . Remove txt X or STOP,0.5286290113766176,"[0.390007884429709, 0.22396522166884514, 0.28616754756044643, 0.23581046435802178, 0.390007884429709, 0.6243993933461306, 0.6466998213911113, 0.7214942613682326, 0.22396522166884514, 0.6243993933461306, 0.6894493145147509, 0.7282003750389899, 0.28616754756044643, 0.6466998213911113, 0.6894493145147509, 0.740095830089938, 0.23581046435802178, 0.7214942613682326, 0.7282003750389899, 0.740095830089938]",spacy,195.95062708854675,0,concon
19,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,0.8476645488733847,"[0.8976788584432273, 0.8341236396767977, 0.8435748384376903, 0.8148696889058386, 0.8976788584432273, 0.8735229166955625, 0.8581494575071061, 0.868027536454779, 0.8341236396767977, 0.8735229166955625, 0.8257613668529368, 0.8411091759665046, 0.8435748384376903, 0.8581494575071061, 0.8257613668529368, 0.8198280097934035, 0.8148696889058386, 0.868027536454779, 0.8411091759665046, 0.8198280097934035]",spacy,134.39245891571045,0,concon
20,todays vodafone numbers ending with 0089(my last four digits) are selected to received a aPS350 award. If your number matches please call 09063442151 to claim your aPS350 award,0.6236960901909296,"[0.7841975385653296, 0.5408140222827296, 0.5939156835371385, 0.7402183181574072, 0.7841975385653296, 0.5391660958846365, 0.5818406992075487, 0.7414452906256367, 0.5408140222827296, 0.5391660958846365, 0.5785300271998775, 0.5598445932074447, 0.5939156835371385, 0.5818406992075487, 0.5785300271998775, 0.5769886332415486, 0.7402183181574072, 0.7414452906256367, 0.5598445932074447, 0.5769886332415486]",spacy,160.65997409820557,0,concon
21,Yes I started to send requests to make it but pain came back so I'm back in bed. Double coins at the factory too. I gotta cash in all my nitros.,0.6986869499794759,"[0.7392516832711659, 0.7911103886823535, 0.6565369470931697, 0.6963085963757177, 0.7392516832711659, 0.7367177495274775, 0.6501362615849516, 0.7041620190726335, 0.7911103886823535, 0.7367177495274775, 0.690627688443996, 0.69046584895811, 0.6565369470931697, 0.6501362615849516, 0.690627688443996, 0.6315523167851835, 0.6963085963757177, 0.7041620190726335, 0.69046584895811, 0.6315523167851835]",spacy,219.99458026885986,0,concon
22,Went to ganesh dress shop,0.7159214120644057,"[0.5164414081148032, 0.5655599369509006, 0.551891842693085, 0.5580192718133176, 0.5164414081148032, 0.7627464322178559, 0.8375672911768955, 0.77524592567575, 0.5655599369509006, 0.7627464322178559, 0.9010122551179065, 0.8157067048003891, 0.551891842693085, 0.8375672911768955, 0.9010122551179065, 0.8750230520831529, 0.5580192718133176, 0.77524592567575, 0.8157067048003891, 0.8750230520831529]",spacy,22.28261709213257,0,concon
23,I love to cuddle! I want to hold you in my strong arms right now...,0.6042030787440774,"[0.49755140376479257, 0.5959816101407015, 0.6950838091649735, 0.6813393119608199, 0.49755140376479257, 0.5437776520818287, 0.5020022329406914, 0.5679354914740006, 0.5959816101407015, 0.5437776520818287, 0.645114929173723, 0.6243601837835314, 0.6950838091649735, 0.5020022329406914, 0.645114929173723, 0.6888841629557103, 0.6813393119608199, 0.5679354914740006, 0.6243601837835314, 0.6888841629557103]",spacy,199.01979112625122,0,concon
24,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES",0.889936028363749,"[0.8596377337726878, 0.9077732695948207, 0.8855655213844106, 0.9185014809745801, 0.8596377337726878, 0.8877504605246533, 0.8650220368364944, 0.848426054825009, 0.9077732695948207, 0.8877504605246533, 0.9148100278505895, 0.929187226964207, 0.8855655213844106, 0.8650220368364944, 0.9148100278505895, 0.8826864709100368, 0.9185014809745801, 0.848426054825009, 0.929187226964207, 0.8826864709100368]",spacy,52.93141007423401,0,concon
25,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094594,0.8167672862474106,"[0.9057036359176974, 0.8462592831876169, 0.815599258756054, 0.7814104693232499, 0.9057036359176974, 0.854385946174975, 0.8402777493334738, 0.803262558263033, 0.8462592831876169, 0.854385946174975, 0.8080608469191566, 0.7796317773385887, 0.815599258756054, 0.8402777493334738, 0.8080608469191566, 0.7330813372602609, 0.7814104693232499, 0.803262558263033, 0.7796317773385887, 0.7330813372602609]",spacy,132.25315308570862,0,concon
26,And of course you should make a stink!,0.5799415097218064,"[0.3623110638780902, 0.42162945946746494, 0.3445803518920179, 0.4232158336317257, 0.3623110638780902, 0.6104151503674616, 0.7636950558298938, 0.7217608805677124, 0.42162945946746494, 0.6104151503674616, 0.7063983327546262, 0.679262233363396, 0.3445803518920179, 0.7636950558298938, 0.7063983327546262, 0.7661467354656755, 0.4232158336317257, 0.7217608805677124, 0.679262233363396, 0.7661467354656755]",spacy,98.44173955917358,0,concon
27,No it was cancelled yeah baby! Well that sounds important so i understand my darlin give me a ring later on this fone love Kate x,0.4600853051295243,"[0.39633886839266586, 0.4540001565641631, 0.4764130031279792, 0.37890292656144614, 0.39633886839266586, 0.6529274355685415, 0.54155740027027, 0.4020214861090507, 0.4540001565641631, 0.6529274355685415, 0.5058336367554945, 0.40635341355138727, 0.4764130031279792, 0.54155740027027, 0.5058336367554945, 0.38650472439424405, 0.37890292656144614, 0.4020214861090507, 0.40635341355138727, 0.38650472439424405]",spacy,219.73526048660278,0,concon
28,"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India.",0.6259893277485956,"[0.691425119211387, 0.6153094552932341, 0.678031727765313, 0.5919072187830733, 0.691425119211387, 0.5810698940206227, 0.6498471039880498, 0.6985155375448165, 0.6153094552932341, 0.5810698940206227, 0.6563471200687778, 0.4901517160771927, 0.678031727765313, 0.6498471039880498, 0.6563471200687778, 0.6072883847334885, 0.5919072187830733, 0.6985155375448165, 0.4901517160771927, 0.6072883847334885]",spacy,175.78087615966797,0,concon
29,WIN a aPS200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 aPS1.50perweeksub.,0.667238581376479,"[0.7350279912740489, 0.6287624891344119, 0.6528508229864888, 0.6272690440701177, 0.7350279912740489, 0.7123757550368939, 0.7462385389500897, 0.5885328690215227, 0.6287624891344119, 0.7123757550368939, 0.727062812284964, 0.6188451300798207, 0.6528508229864888, 0.7462385389500897, 0.727062812284964, 0.6354203609264294, 0.6272690440701177, 0.5885328690215227, 0.6188451300798207, 0.6354203609264294]",spacy,155.97862076759338,0,concon
30,"Fun fact: although you would think armand would eventually build up a tolerance or some shit considering how much he smokes, he gets fucked up in like 2 hits",0.43337292827220797,"[0.4022527226261636, 0.5291735295380959, 0.337733469830695, 0.47358479370798146, 0.4022527226261636, 0.21927516416946172, 0.5490056452959732, 0.5772915723322147, 0.5291735295380959, 0.21927516416946172, 0.2708474022664205, 0.41732502299002266, 0.337733469830695, 0.5490056452959732, 0.2708474022664205, 0.5572399599650505, 0.47358479370798146, 0.5772915723322147, 0.41732502299002266, 0.5572399599650505]",spacy,179.3504602909088,0,concon
31,You in your room? I need a few,0.5049488260458438,"[0.5119860794122927, 0.4030234959778303, 0.4324776170487725, 0.44335938942036524, 0.5119860794122927, 0.48629216065269004, 0.5401073285900819, 0.4966511908818723, 0.4030234959778303, 0.48629216065269004, 0.5801799362595476, 0.6015019214646177, 0.4324776170487725, 0.5401073285900819, 0.5801799362595476, 0.5539091407503679, 0.44335938942036524, 0.4966511908818723, 0.6015019214646177, 0.5539091407503679]",spacy,98.4954514503479,0,concon
32,Huh i cant thk of more oredi how many pages do we have?,0.44147849046164034,"[0.3924279364286877, 0.2685008488676204, 0.402001818488577, 0.3903516887161368, 0.3924279364286877, 0.37998196191214834, 0.6219240661266603, 0.6154674004689934, 0.2685008488676204, 0.37998196191214834, 0.42906519640324575, 0.359102224000092, 0.402001818488577, 0.6219240661266603, 0.42906519640324575, 0.5559617632042407, 0.3903516887161368, 0.6154674004689934, 0.359102224000092, 0.5559617632042407]",spacy,228.44766116142273,0,concon
33,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180",0.7190294864323534,"[0.7264884706899066, 0.7061143754462356, 0.7604182163349144, 0.7685752870907655, 0.7264884706899066, 0.6493518595188003, 0.7816896642194672, 0.6560040012426146, 0.7061143754462356, 0.6493518595188003, 0.7034987864399653, 0.7319504876674372, 0.7604182163349144, 0.7816896642194672, 0.7034987864399653, 0.7062037156734287, 0.7685752870907655, 0.6560040012426146, 0.7319504876674372, 0.7062037156734287]",spacy,169.85360026359558,0,concon
34,UR awarded a City Break and could WIN a aPS200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 aPS1.50perWKsub,0.7378359232694313,"[0.7802739579681003, 0.7639373718896119, 0.7534917419554069, 0.7572825263150592, 0.7802739579681003, 0.7163718166789746, 0.7325080520957284, 0.7478989765923363, 0.7639373718896119, 0.7163718166789746, 0.6766846432051103, 0.7589312154486291, 0.7534917419554069, 0.7325080520957284, 0.6766846432051103, 0.6909789305453561, 0.7572825263150592, 0.7478989765923363, 0.7589312154486291, 0.6909789305453561]",spacy,160.86063241958618,0,concon
35,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705,0.6309400797142894,"[0.5745042181457087, 0.49602324862836356, 0.47082435788150667, 0.46885620450204224, 0.5745042181457087, 0.6759637869743588, 0.6583470775548287, 0.682007262515212, 0.49602324862836356, 0.6759637869743588, 0.7980901901234037, 0.7348251030530722, 0.47082435788150667, 0.6583470775548287, 0.7980901901234037, 0.7499593477643974, 0.46885620450204224, 0.682007262515212, 0.7348251030530722, 0.7499593477643974]",spacy,199.2585687637329,0,concon
36,K ill drink.pa then what doing. I need srs model pls send it to my mail id pa.,0.35162846293955163,"[0.3216237821073374, 0.3079971060561977, 0.5027833931178286, 0.4070899562422624, 0.3216237821073374, 0.4264453272665192, 0.06557859716166081, 0.4235289209403659, 0.3079971060561977, 0.4264453272665192, 0.26186484516043995, 0.3705046050509479, 0.5027833931178286, 0.06557859716166081, 0.26186484516043995, 0.4288680962919559, 0.4070899562422624, 0.4235289209403659, 0.3705046050509479, 0.4288680962919559]",spacy,159.31848216056824,0,concon
37,Where wuld I be without my baby? The thought alone mite break me and I donaOt wanna go crazy but everyboy needs his lady xxxxxxxx,0.5647180797456236,"[0.6179755715712733, 0.6539058026816934, 0.6103563626622908, 0.48220248285648276, 0.6179755715712733, 0.5450013240793694, 0.5876168551643671, 0.4514563511443207, 0.6539058026816934, 0.5450013240793694, 0.6044632251979751, 0.535310350252357, 0.6103563626622908, 0.5876168551643671, 0.6044632251979751, 0.5588924718461051, 0.48220248285648276, 0.4514563511443207, 0.535310350252357, 0.5588924718461051]",spacy,214.24494576454163,0,concon
38,"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call",0.7034972047072037,"[0.6938498318131057, 0.6963521433610238, 0.7461010543260946, 0.6982393034918108, 0.6938498318131057, 0.5889009913450892, 0.7428392076977118, 0.7079153952328607, 0.6963521433610238, 0.5889009913450892, 0.7200821072690194, 0.6986490500379765, 0.7461010543260946, 0.7428392076977118, 0.7200821072690194, 0.7420429624973434, 0.6982393034918108, 0.7079153952328607, 0.6986490500379765, 0.7420429624973434]",spacy,138.53424882888794,0,concon
39,I think the other two still need to get cash but we can def be ready by 9,0.6269229232933546,"[0.7243934360692577, 0.48836152750934153, 0.760973442068216, 0.7676900321833775, 0.7243934360692577, 0.3731257112690678, 0.7219107801210531, 0.7247129706015205, 0.48836152750934153, 0.3731257112690678, 0.45763605860598067, 0.4563501988757958, 0.760973442068216, 0.7219107801210531, 0.45763605860598067, 0.7940750756299358, 0.7676900321833775, 0.7247129706015205, 0.4563501988757958, 0.7940750756299358]",spacy,171.84621691703796,0,concon
40,Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016,0.6067479094985928,"[0.6646738728089637, 0.6585594168452739, 0.6268566986735816, 0.516726069120101, 0.6646738728089637, 0.6801439448856278, 0.631968772618501, 0.5716006862756027, 0.6585594168452739, 0.6801439448856278, 0.6201937200708446, 0.5729247483136829, 0.6268566986735816, 0.631968772618501, 0.6201937200708446, 0.5238311653737501, 0.516726069120101, 0.5716006862756027, 0.5729247483136829, 0.5238311653737501]",spacy,161.4275403022766,0,concon
41,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?",0.5479248557189906,"[0.4661414303794156, 0.6024303788944415, 0.5043362512161766, 0.56942471294416, 0.4661414303794156, 0.5378671576310046, 0.6145089884449663, 0.45489724388160446, 0.6024303788944415, 0.5378671576310046, 0.553659159193083, 0.6522603142545171, 0.5043362512161766, 0.6145089884449663, 0.553659159193083, 0.5237229203505365, 0.56942471294416, 0.45489724388160446, 0.6522603142545171, 0.5237229203505365]",spacy,192.07845878601074,0,concon
42,Just do what ever is easier for you,0.42099575835072045,"[0.5162207288997351, 0.40736639673169794, 0.348690791437924, 0.5282100896807381, 0.5162207288997351, 0.3670119515666062, 0.3864182093880699, 0.6298940526889084, 0.40736639673169794, 0.3670119515666062, 0.2988980663605878, 0.3590904632572167, 0.348690791437924, 0.3864182093880699, 0.2988980663605878, 0.36815683349572076, 0.5282100896807381, 0.6298940526889084, 0.3590904632572167, 0.36815683349572076]",spacy,94.05298280715942,0,concon
43,"Have a lovely night and when you wake up to see this message, i hope you smile knowing all is as should be. Have a great morning",0.5075650530656307,"[0.5854228595231733, 0.3943312772430526, 0.6849515809098943, 0.4579252005839293, 0.5854228595231733, 0.4350590810446769, 0.6012537153186144, 0.4484271025016464, 0.3943312772430526, 0.4350590810446769, 0.40642752473928256, 0.5904238592244627, 0.6849515809098943, 0.6012537153186144, 0.40642752473928256, 0.47142832956757397, 0.4579252005839293, 0.4484271025016464, 0.5904238592244627, 0.47142832956757397]",spacy,229.64669919013977,0,concon
44,Sian... Aft meeting supervisor got work 2 do liao... U working now?,0.44901020605357383,"[0.4741568068348784, 0.5139878613707857, 0.4565754370144413, 0.3737983514143339, 0.4741568068348784, 0.5291669020952189, 0.4920267004262548, 0.35227148541999076, 0.5139878613707857, 0.5291669020952189, 0.4702358899732075, 0.4027982625126656, 0.4565754370144413, 0.4920267004262548, 0.4702358899732075, 0.4250843634739603, 0.3737983514143339, 0.35227148541999076, 0.4027982625126656, 0.4250843634739603]",spacy,204.42226791381836,0,concon
45,XMAS iscoming & ur awarded either aPS500 CD gift vouchers & free entry 2 r aPS100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription ,0.5603625463646378,"[0.5496064018727276, 0.5396795324639172, 0.4490674665622607, 0.4726617334379863, 0.5496064018727276, 0.6328121095358721, 0.6110036202345136, 0.664043552622981, 0.5396795324639172, 0.6328121095358721, 0.4998035950999747, 0.5753165447267343, 0.4490674665622607, 0.6110036202345136, 0.4998035950999747, 0.6096309070894108, 0.4726617334379863, 0.664043552622981, 0.5753165447267343, 0.6096309070894108]",spacy,193.55948543548584,0,concon
46,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0,0.5519228319601297,"[0.6318712519478096, 0.6677320496330089, 0.5444144323308754, 0.5881217445793189, 0.6318712519478096, 0.6085419947780858, 0.57187086456852, 0.46966228494608453, 0.6677320496330089, 0.6085419947780858, 0.49902130266969186, 0.6467243253333196, 0.5444144323308754, 0.57187086456852, 0.49902130266969186, 0.29126806881458384, 0.5881217445793189, 0.46966228494608453, 0.6467243253333196, 0.29126806881458384]",spacy,177.8609528541565,0,concon
47,"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost aPS1.50. 2 cancel send STOP",0.9164784548199106,"[0.9126567868198652, 0.9062602836532395, 0.8918662276782818, 0.8988051995545002, 0.9126567868198652, 0.9335631036927408, 0.9358280495651732, 0.9333143958135537, 0.9062602836532395, 0.9335631036927408, 0.9236408837605147, 0.9157401585554771, 0.8918662276782818, 0.9358280495651732, 0.9236408837605147, 0.9131094591057601, 0.8988051995545002, 0.9333143958135537, 0.9157401585554771, 0.9131094591057601]",spacy,49.83265399932861,0,concon
48,There generally isn't one. It's an uncountable noun - u in the dictionary. pieces of research?,0.5444694044038079,"[0.5502836386965164, 0.5487125512275223, 0.4603227291748349, 0.5590563293200929, 0.5502836386965164, 0.6869952409278397, 0.4169275724702529, 0.6293439679192447, 0.5487125512275223, 0.6869952409278397, 0.3825101192413076, 0.6927825469263744, 0.4603227291748349, 0.4169275724702529, 0.3825101192413076, 0.5177593481340929, 0.5590563293200929, 0.6293439679192447, 0.6927825469263744, 0.5177593481340929]",spacy,119.35911440849304,0,concon
49,"Chinatown got porridge, claypot rice, yam cake, fishhead beehoon... Either we eat cheap den go cafe n tok or go nydc or somethin...",0.6078666882315524,"[0.6667462099990931, 0.6380843878346601, 0.6119080308028291, 0.6190085760955345, 0.6667462099990931, 0.6592026007506151, 0.5653000524632195, 0.683239678291909, 0.6380843878346601, 0.6592026007506151, 0.5210315111192199, 0.5446217104464169, 0.6119080308028291, 0.5653000524632195, 0.5210315111192199, 0.5695241245120264, 0.6190085760955345, 0.683239678291909, 0.5446217104464169, 0.5695241245120264]",spacy,166.68735647201538,0,concon
