,target instance,closest_counterfactual,closest_true_counterfactual,farthest_true_counterfactual,closest_distance,farthest_distance,distance_cf_target,distance_metric,text_method,time
36,"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost aPS1.50. 2 cancel send STOP",cmon babe arouse good_turn txt illusion at_once babe atomic_number_53 yard cold mucilaginous need straightaway reply cost aps1.50 ii scratch send stop,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,ii send content page,0.0,0.2976190476190476,0.5158730158730158,l0,wordnet,0.0955057144165039
37,"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost aPS1.50. 2 cancel send STOP",cmon babe arouse good_turn txt illusion at_once babe atomic_number_53 yard cold mucilaginous need straightaway reply cost aps1.50 ii scratch send stop,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,ii send content page,0.0,0.12160331478619012,0.44250559466210965,pairwise,wordnet,0.3052394390106201
38,"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost aPS1.50. 2 cancel send STOP",cmon babe arouse good_turn txt illusion at_once babe atomic_number_53 yard cold mucilaginous need straightaway reply cost aps1.50 ii scratch send stop,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,ii send content page,0.0,0.20412414523193154,0.5790660241435862,cosine,wordnet,0.0183560848236084
39,"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost aPS1.50. 2 cancel send STOP",cmon babe arouse good_turn txt illusion at_once babe atomic_number_53 yard cold mucilaginous need straightaway reply cost aps1.50 ii scratch send stop,,yes start send request pain come bed double coin factory get to cash nitro,0.0,0.7858307213587369,0.8935213600611357,spacy,wordnet,3.1283042430877686
40,There generally isn't one. It's an uncountable noun - u in the dictionary. pieces of research?,in_that_location broadly live ane information_technology uncountable noun atomic_number_92 inwards lexicon composition enquiry,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,great news freefone 08006344447 claim guarantee aps1000 cash aps2000 gift speak live operator,0.0,0.08012820512820512,0.22619047619047616,l0,wordnet,0.12182450294494629
41,There generally isn't one. It's an uncountable noun - u in the dictionary. pieces of research?,in_that_location broadly live ane information_technology uncountable noun atomic_number_92 inwards lexicon composition enquiry,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,great news freefone 08006344447 claim guarantee aps1000 cash aps2000 gift speak live operator,0.0,0.042201668906381294,0.13627634143908643,pairwise,wordnet,0.389190673828125
42,There generally isn't one. It's an uncountable noun - u in the dictionary. pieces of research?,in_that_location broadly live ane information_technology uncountable noun atomic_number_92 inwards lexicon composition enquiry,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,great news freefone 08006344447 claim guarantee aps1000 cash aps2000 gift speak live operator,0.0,0.08006407690254358,0.2182178902359924,cosine,wordnet,0.02077627182006836
43,There generally isn't one. It's an uncountable noun - u in the dictionary. pieces of research?,in_that_location broadly live ane information_technology uncountable noun atomic_number_92 inwards lexicon composition enquiry,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tncs website x,ur balance aps600 question complete landmark big a. bob b. barry c. ben text b c 83738 good luck,0.19466927341447768,0.4724610371604717,0.7734164057029739,spacy,wordnet,2.973184823989868
44,"So check your errors and if you had difficulties, do correction.",check_mark error receive difficulty act chasten,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,3 receive mobile content enjoy,0.0,0.18333333333333335,0.41666666666666663,l0,wordnet,0.0640249252319336
45,"So check your errors and if you had difficulties, do correction.",check_mark error receive difficulty act chasten,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,3 receive mobile content enjoy,0.0,0.11521554337793122,0.2605556710562624,pairwise,wordnet,0.2588770389556885
46,"So check your errors and if you had difficulties, do correction.",check_mark error receive difficulty act chasten,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,3 receive mobile content enjoy,0.0,0.18257418583505536,0.4082482904638631,cosine,wordnet,0.013390064239501953
47,"So check your errors and if you had difficulties, do correction.",check_mark error receive difficulty act chasten,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,not forget place free request 1stchoice.co.uk wish information 08707808226,0.16432787218735417,0.6124988090765927,0.757823635324329,spacy,wordnet,2.4740326404571533
48,"Perhaps * is much easy give your account identification, so i will tomorrow at UNI",practically easy apply account identification tomorrow astatine uni,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,83039 62735 = aps450 uk break accommodationvoucher term condition apply 2 claim mustprovide claim number 15541,0.0,0.09821428571428571,0.8125,l0,wordnet,0.0691075325012207
49,"Perhaps * is much easy give your account identification, so i will tomorrow at UNI",practically easy apply account identification tomorrow astatine uni,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,private 2003 account statement show 800 un redeem s. i. m. point 08715203652 identifier code 42810 expire 29/10/0,0.0,0.05027837469914857,0.6764792400877002,pairwise,wordnet,0.25867462158203125
50,"Perhaps * is much easy give your account identification, so i will tomorrow at UNI",practically easy apply account identification tomorrow astatine uni,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,specially select receive \3000 award 08712402050 line close cost 10ppm 16 + t&cs apply ag promo,0.0,0.08838834764831843,0.7905694150420948,cosine,wordnet,0.013544559478759766
51,"Perhaps * is much easy give your account identification, so i will tomorrow at UNI",practically easy apply account identification tomorrow astatine uni,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tncs website x,urgent try contact weekend draw show win aps900 prize guarantee 09061701939 claim code s89 valid 12hrs,0.34773117401583825,0.7310816197211077,0.9202914991896408,spacy,wordnet,2.5149741172790527
52,How is your schedule next week? I am out of town this weekend.,cost schedule week unity live town weekend,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,hear week,0.0,0.3214285714285714,0.7857142857142857,l0,wordnet,0.06691265106201172
53,How is your schedule next week? I am out of town this weekend.,cost schedule week unity live town weekend,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,hear week,0.0,0.16171378066252898,0.6348087971775132,pairwise,wordnet,0.25426745414733887
54,How is your schedule next week? I am out of town this weekend.,cost schedule week unity live town weekend,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,hear week,0.0,0.26726124191242434,0.7559289460184544,cosine,wordnet,0.013599634170532227
55,How is your schedule next week? I am out of town this weekend.,cost schedule week unity live town weekend,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,18 day euro2004 kickoff u keep inform late news result daily unsubscribe send euro stop 83222,0.2506522284245269,0.7441536594802411,0.9124279970096787,spacy,wordnet,2.5267016887664795
56,"Got fujitsu, ibm, hp, toshiba... Got a lot of model how to say...",pay_off fujitsu ibm hp toshiba end group_a draw theoretical_account pronounce,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,todays vodafone number end 4882 select receive aps350 award number match 09064019014 receive aps350 award,0.0,0.09545454545454546,0.4857142857142857,l0,wordnet,0.07228660583496094
57,"Got fujitsu, ibm, hp, toshiba... Got a lot of model how to say...",pay_off fujitsu ibm hp toshiba end group_a draw theoretical_account pronounce,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,xmas prize draw try contact u. todays draw show win aps2000 prize guarantee 09058094565 land line valid 12hrs,0.0,0.07734781234369076,0.35630042933313805,pairwise,wordnet,0.25727128982543945
58,"Got fujitsu, ibm, hp, toshiba... Got a lot of model how to say...",pay_off fujitsu ibm hp toshiba end group_a draw theoretical_account pronounce,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,xmas prize draw try contact u. todays draw show win aps2000 prize guarantee 09058094565 land line valid 12hrs,0.0,0.1348399724926484,0.3999999999999999,cosine,wordnet,0.014000177383422852
59,"Got fujitsu, ibm, hp, toshiba... Got a lot of model how to say...",pay_off fujitsu ibm hp toshiba end group_a draw theoretical_account pronounce,hear week,guarantee late nokia phone 40 gb ipod mp3 player aps500 prize txt word collect 83355 ibhltd ldnw15h 150p mtmsgrcvd18 +,0.2101113132888697,0.5517379218328528,0.8907653425986939,spacy,wordnet,2.5553579330444336
60,Hey anyway i have to :-),hey in_any_event iodin receive,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,3 receive mobile content enjoy,0.0,0.225,0.625,l0,wordnet,0.0670468807220459
61,Hey anyway i have to :-),hey in_any_event iodin receive,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,3 receive mobile content enjoy,0.0,0.1443835552773867,0.37997836159100784,pairwise,wordnet,0.25076723098754883
62,Hey anyway i have to :-),hey in_any_event iodin receive,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,3 receive mobile content enjoy,0.0,0.22360679774997896,0.5,cosine,wordnet,0.011227130889892578
63,Hey anyway i have to :-),hey in_any_event iodin receive,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,natalie 20 f invite friend reply yes-165 no-165 www.sms.ac/u/natalie2k9 stop send stop frnd 62468,0.3327017924063401,0.7426886123813202,0.7273721112526581,spacy,wordnet,2.400949239730835
64,"You have been specially selected to receive a \3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo""",cause differ particularly unselected invite ampere \3000 award ring 08712402050 early production_line close_up toll 10ppm sixteen + t&cs use silver promo,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,test early appreciate tomorrow,0.0,0.1488095238095238,0.38541666666666663,l0,wordnet,0.0886390209197998
65,"You have been specially selected to receive a \3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo""",cause differ particularly unselected invite ampere \3000 award ring 08712402050 early production_line close_up toll 10ppm sixteen + t&cs use silver promo,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,crucify c s. tell early,0.0,0.07240380080811215,0.21210023172176612,pairwise,wordnet,0.3023185729980469
66,"You have been specially selected to receive a \3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo""",cause differ particularly unselected invite ampere \3000 award ring 08712402050 early production_line close_up toll 10ppm sixteen + t&cs use silver promo,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,test early appreciate tomorrow,0.0,0.1091089451179962,0.3818813079129867,cosine,wordnet,0.016648530960083008
67,"You have been specially selected to receive a \3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo""",cause differ particularly unselected invite ampere \3000 award ring 08712402050 early production_line close_up toll 10ppm sixteen + t&cs use silver promo,,yes start send request pain come bed double coin factory get to cash nitro,0.0,0.720166559424864,0.7656726105852418,spacy,wordnet,3.0870072841644287
68,No no:)this is kallis home ground.amla home town is durban:),no:)this kallis household ground.amla national town constitute durban,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,0.0,0.07941176470588235,0.7875,l0,wordnet,0.06934475898742676
69,No no:)this is kallis home ground.amla home town is durban:),no:)this kallis household ground.amla national town constitute durban,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,2nd time try 2 contact u. u win 750 pound prize 2 claim easy 08718726970 10p min bt national rate,0.0,0.046924020842456435,0.42113589132819573,pairwise,wordnet,0.2573413848876953
70,No no:)this is kallis home ground.amla home town is durban:),no:)this kallis household ground.amla national town constitute durban,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,0.0,0.07669649888473704,0.6674238124719146,cosine,wordnet,0.013099431991577148
71,No no:)this is kallis home ground.amla home town is durban:),no:)this kallis household ground.amla national town constitute durban,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tncs website x,okmail dear dave final notice collect 4 tenerife holiday 5000 cash award 09061743806 landline tcs sae box326 cw25wx 150ppm,0.13803206354601003,0.4896496583806602,0.7423474296393329,spacy,wordnet,2.541755437850952
72,Idea will soon get converted to live:),theme shortly convert live,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,total video converter free download type google search,0.0,0.1875,0.5,l0,wordnet,0.05805373191833496
73,Idea will soon get converted to live:),theme shortly convert live,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,great news freefone 08006344447 claim guarantee aps1000 cash aps2000 gift speak live operator,0.0,0.07644962318959063,0.3360969272762575,pairwise,wordnet,0.2563474178314209
74,Idea will soon get converted to live:),theme shortly convert live,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,great news freefone 08006344447 claim guarantee aps1000 cash aps2000 gift speak live operator,0.0,0.1386750490563073,0.5,cosine,wordnet,0.012009143829345703
75,Idea will soon get converted to live:),theme shortly convert live,customer service representative freephone 0808 145 4742 9am-11pm win guarantee aps1000 cash aps5000 prize,orange bring ringtone time chart hero free hit week ringtone pic wap stop receive tip reply stop,0.3155588414502055,0.6966078286472154,0.8905294340882969,spacy,wordnet,2.422029495239258
76,I'm done...,atomic_number_53 m answer,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,cmon babe horny turn txt fantasy babe m hot sticky need reply cost aps1.50 2 cancel send stop,0.0,0.19444444444444442,0.0,l0,wordnet,0.05156064033508301
77,I'm done...,atomic_number_53 m answer,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,hmv bonus special 500 pound genuine hmv voucher win answer 4 easy question play send hmv 86688 info www.100percent real.com,0.0,0.08011947727590157,0.0,pairwise,wordnet,0.25139427185058594
