,target instance,average distance,all distances,distance metric,time needed,nb times cf not found,text method
10,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,0.9072247940629163,"[0.945716628827373, 0.9076972987980642, 0.900533047890184, 0.8863396842369725, 0.945716628827373, 0.932396575825315, 0.9090305156943689, 0.9059613449383387, 0.9076972987980642, 0.932396575825315, 0.9040148775707454, 0.8876879997593219, 0.900533047890184, 0.9090305156943689, 0.9040148775707454, 0.89286996708848, 0.8863396842369725, 0.9059613449383387, 0.8876879997593219, 0.89286996708848]",spacy,710.495025396347,0,lessconcon
11,What do U want for Xmas? How about 100 free text messages & a new video phone with half price line rental? Call free now on 0800 0721072 to find out more!,0.9644452630474399,"[0.9712623637507168, 0.965105554379378, 0.9659834975677517, 0.9531156593221154, 0.9712623637507168, 0.9671505669826161, 0.9704522769468399, 0.9597227357275351, 0.965105554379378, 0.9671505669826161, 0.9669036298296286, 0.9635651790705219, 0.9659834975677517, 0.9704522769468399, 0.9669036298296286, 0.961191166897297, 0.9531156593221154, 0.9597227357275351, 0.9635651790705219, 0.961191166897297]",spacy,1202.469976902008,0,lessconcon
12,Last chance 2 claim ur aPS150 worth of discount vouchers-Text YES to 85023 now!SavaMob-member offers mobile T Cs 08717898035. aPS3.00 Sub. 16 . Remove txt X or STOP,0.9231519006900735,"[0.9197113479573991, 0.920224478316069, 0.9179021584469685, 0.9239614100913599, 0.9197113479573991, 0.9210283753802075, 0.928893424305515, 0.9099033021006766, 0.920224478316069, 0.9210283753802075, 0.9293573275008448, 0.932348562861475, 0.9179021584469685, 0.928893424305515, 0.9293573275008448, 0.9281886199402177, 0.9239614100913599, 0.9099033021006766, 0.932348562861475, 0.9281886199402177]",spacy,1322.6859941482544,0,lessconcon
13,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,0.9721453756049859,"[0.975661115163272, 0.9690389733876112, 0.9752286507162556, 0.9694354780345897, 0.975661115163272, 0.9740176450210037, 0.9763750439183791, 0.9738318568931557, 0.9690389733876112, 0.9740176450210037, 0.9728634732806994, 0.9655058724654038, 0.9752286507162556, 0.9763750439183791, 0.9728634732806994, 0.9694956471694877, 0.9694354780345897, 0.9738318568931557, 0.9655058724654038, 0.9694956471694877]",spacy,1166.8636782169342,0,lessconcon
14,todays vodafone numbers ending with 0089(my last four digits) are selected to received a aPS350 award. If your number matches please call 09063442151 to claim your aPS350 award,0.9445305463081202,"[0.9351428045623542, 0.9385210382040675, 0.9369788542075997, 0.9366322098108489, 0.9351428045623542, 0.9484904794868937, 0.9511472776434501, 0.9489581122026436, 0.9385210382040675, 0.9484904794868937, 0.9549464617612858, 0.9417068602031584, 0.9369788542075997, 0.9511472776434501, 0.9549464617612858, 0.9527813649988981, 0.9366322098108489, 0.9489581122026436, 0.9417068602031584, 0.9527813649988981]",spacy,982.5617356300354,0,lessconcon
15,Went to ganesh dress shop,0.8006876308588605,"[0.7804001098115703, 0.7844943768214367, 0.7506263668987442, 0.8032413301754912, 0.7804001098115703, 0.8039066661881644, 0.8473451279431403, 0.7563709479407412, 0.7844943768214367, 0.8039066661881644, 0.8530226229481509, 0.8349013936735035, 0.7506263668987442, 0.8473451279431403, 0.8530226229481509, 0.7925673661876629, 0.8032413301754912, 0.7563709479407412, 0.8349013936735035, 0.7925673661876629]",spacy,228.73830127716064,0,lessconcon
16,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES",0.9733239746247753,"[0.9757301909507317, 0.9701656816474135, 0.9640872805657094, 0.9686558657137007, 0.9757301909507317, 0.983623006223708, 0.9784081428902341, 0.9794983135953684, 0.9701656816474135, 0.983623006223708, 0.9741363587030196, 0.9685928265474473, 0.9640872805657094, 0.9784081428902341, 0.9741363587030196, 0.9703420794104235, 0.9686558657137007, 0.9794983135953684, 0.9685928265474473, 0.9703420794104235]",spacy,921.923834323883,0,lessconcon
17,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094594,0.9788464227928623,"[0.9772159736377186, 0.9855623199053931, 0.9776595930300507, 0.9786820467080488, 0.9772159736377186, 0.9786771461620698, 0.9756008844091201, 0.9748572665641628, 0.9855623199053931, 0.9786771461620698, 0.9851083194244025, 0.9822481613749204, 0.9776595930300507, 0.9756008844091201, 0.9851083194244025, 0.9728525167127381, 0.9786820467080488, 0.9748572665641628, 0.9822481613749204, 0.9728525167127381]",spacy,825.9504246711731,0,lessconcon
18,And of course you should make a stink!,0.9221336803939602,"[0.9221688954225808, 0.8949625096826589, 0.9281417259062191, 0.9356486073495612, 0.9221688954225808, 0.8891038129324119, 0.9650595090003308, 0.9411261274571003, 0.8949625096826589, 0.8891038129324119, 0.9147888442475401, 0.8898011958662088, 0.9281417259062191, 0.9650595090003308, 0.9147888442475401, 0.9405355760749893, 0.9356486073495612, 0.9411261274571003, 0.8898011958662088, 0.9405355760749893]",spacy,470.3593657016754,0,lessconcon
19,WIN a aPS200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 aPS1.50perweeksub.,0.9152535176896247,"[0.9111455712810663, 0.9159107869903047, 0.9293927543844872, 0.9327502420434746, 0.9111455712810663, 0.9026080205178608, 0.8991381937564479, 0.9200509191555681, 0.9159107869903047, 0.9026080205178608, 0.9083620186898593, 0.9050836148810042, 0.9293927543844872, 0.8991381937564479, 0.9083620186898593, 0.9280930551961735, 0.9327502420434746, 0.9200509191555681, 0.9050836148810042, 0.9280930551961735]",spacy,977.4081342220306,0,lessconcon
20,You in your room? I need a few,0.9139964334528777,"[0.9258934824365845, 0.8932422852197339, 0.8987189001041962, 0.9200322906172577, 0.9258934824365845, 0.9163236313332752, 0.9144129498143658, 0.9129280111736292, 0.8932422852197339, 0.9163236313332752, 0.9043663672483689, 0.9278856989760853, 0.8987189001041962, 0.9144129498143658, 0.9043663672483689, 0.9261607176052801, 0.9200322906172577, 0.9129280111736292, 0.9278856989760853, 0.9261607176052801]",spacy,454.23423624038696,0,lessconcon
21,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180",0.9526658774220961,"[0.9620858472800857, 0.9490785519369762, 0.9496321311651691, 0.9527329246779785, 0.9620858472800857, 0.941025813822503, 0.9607651826244782, 0.9581042743981172, 0.9490785519369762, 0.941025813822503, 0.9456638118155215, 0.9508262947556012, 0.9496321311651691, 0.9607651826244782, 0.9456638118155215, 0.9567439417445316, 0.9527329246779785, 0.9581042743981172, 0.9508262947556012, 0.9567439417445316]",spacy,981.1254217624664,0,lessconcon
22,UR awarded a City Break and could WIN a aPS200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 aPS1.50perWKsub,0.9159619422159573,"[0.9354469853412329, 0.9252741987490019, 0.9182999842731028, 0.931494963197988, 0.9354469853412329, 0.8997892676936449, 0.9311970085263366, 0.9021155232729922, 0.9252741987490019, 0.8997892676936449, 0.9042054870764699, 0.9074281528160728, 0.9182999842731028, 0.9311970085263366, 0.9042054870764699, 0.9043678512127303, 0.931494963197988, 0.9021155232729922, 0.9074281528160728, 0.9043678512127303]",spacy,1007.2803082466125,0,lessconcon
23,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705,0.9361581519707212,"[0.9403762873094861, 0.9152034743416494, 0.9323174239277103, 0.9208911877672553, 0.9403762873094861, 0.9402783357378137, 0.941186278384551, 0.9459490740541742, 0.9152034743416494, 0.9402783357378137, 0.9366169118834479, 0.9488137012323116, 0.9323174239277103, 0.941186278384551, 0.9366169118834479, 0.939948845068814, 0.9208911877672553, 0.9459490740541742, 0.9488137012323116, 0.939948845068814]",spacy,1114.6703839302063,0,lessconcon
24,"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call",0.9635642135254836,"[0.9683187723927665, 0.9591570669332321, 0.9438328196991326, 0.9579263769465988, 0.9683187723927665, 0.968005514412537, 0.9640459883927913, 0.9751542740592996, 0.9591570669332321, 0.968005514412537, 0.9572826862781729, 0.9670463530632887, 0.9438328196991326, 0.9640459883927913, 0.9572826862781729, 0.9748722830770151, 0.9579263769465988, 0.9751542740592996, 0.9670463530632887, 0.9748722830770151]",spacy,1004.5234906673431,0,lessconcon
25,I think the other two still need to get cash but we can def be ready by 9,0.9704578134279558,"[0.9650201781975413, 0.9868952104620956, 0.9677631192768962, 0.9727727578032956, 0.9650201781975413, 0.976697557179323, 0.9677935945836346, 0.9587385637352827, 0.9868952104620956, 0.976697557179323, 0.9707829655702741, 0.975910216856195, 0.9677631192768962, 0.9677935945836346, 0.9707829655702741, 0.962203970615022, 0.9727727578032956, 0.9587385637352827, 0.975910216856195, 0.962203970615022]",spacy,889.8742640018463,0,lessconcon
26,Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016,0.9144897420989375,"[0.9257256992088461, 0.944452427898936, 0.9119285499736448, 0.9197176152353351, 0.9257256992088461, 0.9083767840676027, 0.892132002104105, 0.8909424572757755, 0.944452427898936, 0.9083767840676027, 0.909460439651835, 0.9234708319909969, 0.9119285499736448, 0.892132002104105, 0.909460439651835, 0.9186906135822982, 0.9197176152353351, 0.8909424572757755, 0.9234708319909969, 0.9186906135822982]",spacy,1102.2867360115051,0,lessconcon
27,Just do what ever is easier for you,0.9229595956185992,"[0.9198498432813285, 0.9177459298812634, 0.9012750788113588, 0.9050408652930488, 0.9198498432813285, 0.9379385762466017, 0.9305033768019974, 0.9232251573550302, 0.9177459298812634, 0.9379385762466017, 0.9431607304054307, 0.9440665074809506, 0.9012750788113588, 0.9305033768019974, 0.9431607304054307, 0.9067898906289814, 0.9050408652930488, 0.9232251573550302, 0.9440665074809506, 0.9067898906289814]",spacy,380.06121253967285,0,lessconcon
28,Sian... Aft meeting supervisor got work 2 do liao... U working now?,0.8906735485317625,"[0.8646350738308165, 0.8878366941027872, 0.9036811401115404, 0.8710011351131645, 0.8646350738308165, 0.921194376045116, 0.9079060414943076, 0.865645317488316, 0.8878366941027872, 0.921194376045116, 0.9091838891457977, 0.8899541951759085, 0.9036811401115404, 0.9079060414943076, 0.9091838891457977, 0.8856976228098722, 0.8710011351131645, 0.865645317488316, 0.8899541951759085, 0.8856976228098722]",spacy,1083.67138671875,1,lessconcon
29,XMAS iscoming & ur awarded either aPS500 CD gift vouchers & free entry 2 r aPS100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription ,0.8587192984653947,"[0.862239307049408, 0.8542023948236648, 0.8931730869792422, 0.8158028609285957, 0.862239307049408, 0.8675092341783208, 0.8692799655579606, 0.8625968328183155, 0.8542023948236648, 0.8675092341783208, 0.8673346512447239, 0.8399478738481014, 0.8931730869792422, 0.8692799655579606, 0.8673346512447239, 0.8551067772256153, 0.8158028609285957, 0.8625968328183155, 0.8399478738481014, 0.8551067772256153]",spacy,1037.3783288002014,0,lessconcon
30,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0,0.8949705179832932,"[0.8899777008244684, 0.8984402874224144, 0.8963023659286392, 0.8963286585608717, 0.8899777008244684, 0.8919542580627028, 0.9089730418249917, 0.8782393234427518, 0.8984402874224144, 0.8919542580627028, 0.8934760139854402, 0.9004686155520765, 0.8963023659286392, 0.9089730418249917, 0.8934760139854402, 0.8955449142285775, 0.8963286585608717, 0.8782393234427518, 0.9004686155520765, 0.8955449142285775]",spacy,959.9634389877319,0,lessconcon
31,"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost aPS1.50. 2 cancel send STOP",0.97978703161404,"[0.976112517679953, 0.9865106272388319, 0.9740321701454142, 0.9816446176966256, 0.976112517679953, 0.9812156879820094, 0.9808279068428646, 0.9795090084957871, 0.9865106272388319, 0.9812156879820094, 0.9758546422058668, 0.9807550044337776, 0.9740321701454142, 0.9808279068428646, 0.9758546422058668, 0.9814081334192704, 0.9816446176966256, 0.9795090084957871, 0.9807550044337776, 0.9814081334192704]",spacy,905.5656499862671,0,lessconcon
0,"So check your errors and if you had difficulties, do correction.",0.9642971898716228,"[0.9643270313436448, 0.9648124843042301, 0.9534303814500588, 0.9568788605716355, 0.9643270313436448, 0.9693418648692449, 0.9627139731510692, 0.9627923727444344, 0.9648124843042301, 0.9693418648692449, 0.9623032227894934, 0.9708855531903768, 0.9534303814500588, 0.9627139731510692, 0.9623032227894934, 0.9754861543020398, 0.9568788605716355, 0.9627923727444344, 0.9708855531903768, 0.9754861543020398]",spacy,532.7238664627075,0,lessconcon
1,"Perhaps * is much easy give your account identification, so i will tomorrow at UNI",0.9613664268500688,"[0.9701951598890828, 0.9671680907559591, 0.9541756011617966, 0.9525187938010891, 0.9701951598890828, 0.9690179589615786, 0.9643339724916953, 0.958631875666139, 0.9671680907559591, 0.9690179589615786, 0.9584700332103314, 0.9518378640239782, 0.9541756011617966, 0.9643339724916953, 0.9584700332103314, 0.9673149185390384, 0.9525187938010891, 0.958631875666139, 0.9518378640239782, 0.9673149185390384]",spacy,854.3250861167908,0,lessconcon
2,How is your schedule next week? I am out of town this weekend.,0.980181884588529,"[0.9833909635740674, 0.9852398859597691, 0.973384599510612, 0.9842274400079012, 0.9833909635740674, 0.9759855737483164, 0.9747728128383133, 0.9778116841226411, 0.9852398859597691, 0.9759855737483164, 0.9769916898992188, 0.9900986195816903, 0.973384599510612, 0.9747728128383133, 0.9769916898992188, 0.9799155766427595, 0.9842274400079012, 0.9778116841226411, 0.9900986195816903, 0.9799155766427595]",spacy,597.9579086303711,0,lessconcon
3,URGENT! Your Mobile number has been awarded with a aPS2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only,0.9165618574166363,"[0.9056646919361224, 0.9278573114506437, 0.9217134684447732, 0.9280285064433201, 0.9056646919361224, 0.8906428159082029, 0.9076796097172851, 0.9411436923122525, 0.9278573114506437, 0.8906428159082029, 0.922598335738658, 0.9066962603137446, 0.9217134684447732, 0.9076796097172851, 0.922598335738658, 0.9135938819013615, 0.9280285064433201, 0.9411436923122525, 0.9066962603137446, 0.9135938819013615]",spacy,1033.2556738853455,0,lessconcon
4,"Got fujitsu, ibm, hp, toshiba... Got a lot of model how to say...",0.930592274411497,"[0.941323737111095, 0.9311665883997075, 0.9328857951294488, 0.9460490998393498, 0.941323737111095, 0.9152822889963744, 0.9339254345651907, 0.9473080209212362, 0.9311665883997075, 0.9152822889963744, 0.9191383874719754, 0.9031875133367402, 0.9328857951294488, 0.9339254345651907, 0.9191383874719754, 0.9356558783438528, 0.9460490998393498, 0.9473080209212362, 0.9031875133367402, 0.9356558783438528]",spacy,1145.9434320926666,0,lessconcon
5,Hey anyway i have to :-),0.9539218921567413,"[0.9736699289654811, 0.9695115412433178, 0.9260402466884421, 0.9409727451074816, 0.9736699289654811, 0.9750100689061407, 0.9347007868898839, 0.9387876305416348, 0.9695115412433178, 0.9750100689061407, 0.9632437844433314, 0.9505430006487291, 0.9260402466884421, 0.9347007868898839, 0.9632437844433314, 0.9667391881329701, 0.9409727451074816, 0.9387876305416348, 0.9505430006487291, 0.9667391881329701]",spacy,341.1866788864136,0,lessconcon
6,"You have been specially selected to receive a \3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo""",0.9409039868232266,"[0.9405045602646828, 0.9339102014021435, 0.9414873471926783, 0.9438645296207405, 0.9405045602646828, 0.9276113740080525, 0.9515717333290159, 0.9403324243229105, 0.9339102014021435, 0.9276113740080525, 0.946366463750532, 0.9372623391539383, 0.9414873471926783, 0.9515717333290159, 0.946366463750532, 0.9461288951875723, 0.9438645296207405, 0.9403324243229105, 0.9372623391539383, 0.9461288951875723]",spacy,990.5263500213623,0,lessconcon
7,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,0.9137291738493761,"[0.9116061196318369, 0.9005984666030694, 0.9253808756433256, 0.8941661105732086, 0.9116061196318369, 0.9357332329372958, 0.9197536220585708, 0.8989131980883723, 0.9005984666030694, 0.9357332329372958, 0.9396868019049148, 0.9122672355250588, 0.9253808756433256, 0.9197536220585708, 0.9396868019049148, 0.8991860755281108, 0.8941661105732086, 0.8989131980883723, 0.9122672355250588, 0.8991860755281108]",spacy,1320.8145868778229,0,lessconcon
8,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl,0.9276340384076492,"[0.9249056684076109, 0.9243279809509503, 0.9237203274324993, 0.9349164051408546, 0.9249056684076109, 0.9236521272861781, 0.9207244203961465, 0.9316602867981533, 0.9243279809509503, 0.9236521272861781, 0.9293266695265807, 0.937905026842339, 0.9237203274324993, 0.9207244203961465, 0.9293266695265807, 0.9252014712951787, 0.9349164051408546, 0.9316602867981533, 0.937905026842339, 0.9252014712951787]",spacy,1112.095366716385,0,lessconcon
9,"Hungry gay guys feeling hungry and up 4 it, now. Call 08718730555 just 10p/min. To stop texts call 08712460324 (10p/min)",0.9622294340974609,"[0.9587686024995102, 0.954867602345281, 0.9678808541465, 0.9667437616046954, 0.9587686024995102, 0.9500684914839529, 0.9680638469083649, 0.9539775579183706, 0.954867602345281, 0.9500684914839529, 0.963724396750496, 0.9694370955861359, 0.9678808541465, 0.9680638469083649, 0.963724396750496, 0.9687621317313013, 0.9667437616046954, 0.9539775579183706, 0.9694370955861359, 0.9687621317313013]",spacy,770.2318322658539,0,lessconcon
10,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth aPS33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,0.9336301864205808,"[0.9311498481702049, 0.942074392971767, 0.9436304929014776, 0.9557235007722936, 0.9311498481702049, 0.9182305522320541, 0.9143384151216427, 0.9298763759970842, 0.942074392971767, 0.9182305522320541, 0.9296875562834112, 0.9298429126182384, 0.9436304929014776, 0.9143384151216427, 0.9296875562834112, 0.9417478171376364, 0.9557235007722936, 0.9298763759970842, 0.9298429126182384, 0.9417478171376364]",spacy,1039.3192207813263,0,lessconcon
11,Please sen :)my kind advice :-)please come here and try:-),0.8784677306760196,"[0.8607942417097836, 0.9297702547574092, 0.9030322991049253, 0.8765145653818242, 0.8607942417097836, 0.8693173858349481, 0.8562633163176236, 0.8162155970118394, 0.9297702547574092, 0.8693173858349481, 0.9000495143552458, 0.9194739325006116, 0.9030322991049253, 0.8562633163176236, 0.9000495143552458, 0.8532461997859858, 0.8765145653818242, 0.8162155970118394, 0.9194739325006116, 0.8532461997859858]",spacy,596.7810287475586,0,lessconcon
12,No no:)this is kallis home ground.amla home town is durban:),0.8336578204542183,"[0.8510213425171147, 0.7943209619364116, 0.8651132552047569, 0.8686700085427765, 0.8510213425171147, 0.7887012059295635, 0.899690548707073, 0.813083789419469, 0.7943209619364116, 0.7887012059295635, 0.808099887015662, 0.7554758429890778, 0.8651132552047569, 0.899690548707073, 0.808099887015662, 0.8924013622802781, 0.8686700085427765, 0.813083789419469, 0.7554758429890778, 0.8924013622802781]",spacy,442.32196044921875,0,lessconcon
13,Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X,0.9295565071548015,"[0.9489775245936418, 0.9188384017690394, 0.9514513551680219, 0.9360388365399498, 0.9489775245936418, 0.9263123743710809, 0.9398930033486002, 0.9144308666824695, 0.9188384017690394, 0.9263123743710809, 0.9297634450106638, 0.9092893045909263, 0.9514513551680219, 0.9398930033486002, 0.9297634450106638, 0.9205699594736197, 0.9360388365399498, 0.9144308666824695, 0.9092893045909263, 0.9205699594736197]",spacy,898.2520277500153,0,lessconcon
14,Idea will soon get converted to live:),0.9438185042861574,"[0.9498308413172344, 0.9385899329492065, 0.9365976316897202, 0.9319553775485288, 0.9498308413172344, 0.9609538185853622, 0.9362124749944216, 0.9562304450439302, 0.9385899329492065, 0.9609538185853622, 0.9298272994240352, 0.9451981303421384, 0.9365976316897202, 0.9362124749944216, 0.9298272994240352, 0.9527890909669968, 0.9319553775485288, 0.9562304450439302, 0.9451981303421384, 0.9527890909669968]",spacy,324.8559753894806,0,lessconcon
15,I'm done...,0.853412841954782,"[0.8013926872330828, 0.8077182221772534, 0.7907118148524188, 0.9368360043386016, 0.8013926872330828, 0.9459295368440276, 0.978256628980041, 0.783288129327234, 0.8077182221772534, 0.9459295368440276, 0.9371032020922505, 0.7753218738044128, 0.7907118148524188, 0.978256628980041, 0.9371032020922505, 0.7775703198984956, 0.9368360043386016, 0.783288129327234, 0.7753218738044128, 0.7775703198984956]",spacy,196.43422079086304,0,lessconcon
16,You are a winner you have been specially selected to receive aPS1000 cash or a aPS2000 award. Speak to a live operator to claim call 087123002209am-7pm. Cost 10p,0.9449711728096842,"[0.9489978194912029, 0.9427453042119517, 0.9377094073444872, 0.9303153412388881, 0.9489978194912029, 0.9516292244245115, 0.952831115578404, 0.9476681984957608, 0.9427453042119517, 0.9516292244245115, 0.9415495324714752, 0.9498495848729818, 0.9377094073444872, 0.952831115578404, 0.9415495324714752, 0.946416199967177, 0.9303153412388881, 0.9476681984957608, 0.9498495848729818, 0.946416199967177]",spacy,965.8253688812256,0,lessconcon
17,Reminder: You have not downloaded the content you have already paid for. Goto http://doit. mymoby. tv/ to collect your content.,0.9816935771690559,"[0.9796709286399623, 0.9783029778210461, 0.9801258623510444, 0.9814563723890241, 0.9796709286399623, 0.9786412147553609, 0.9833704660827775, 0.9827305514161716, 0.9783029778210461, 0.9786412147553609, 0.9826153626232137, 0.9831610250158039, 0.9801258623510444, 0.9833704660827775, 0.9826153626232137, 0.9868610105961536, 0.9814563723890241, 0.9827305514161716, 0.9831610250158039, 0.9868610105961536]",spacy,601.9420738220215,0,lessconcon
