,dataset,bb,distance,method
35,fake,RF,0.921412157461878,lessconcon
36,fake,RF,0.9758902528479482,lessconcon
37,fake,RF,0.9694240360889907,lessconcon
38,fake,RF,0.9619971513975628,lessconcon
39,fake,RF,0.974228178989504,lessconcon
40,fake,RF,0.9155525153565072,lessconcon
41,fake,RF,0.9857103991855954,lessconcon
42,fake,RF,0.9655997179686712,lessconcon
43,fake,RF,0.9540235063804386,lessconcon
44,fake,RF,0.9690279926420444,lessconcon
45,fake,RF,0.9528657114790914,lessconcon
46,fake,RF,0.948047386027012,lessconcon
47,fake,RF,0.9666148136040824,lessconcon
48,fake,RF,0.9735948727000636,lessconcon
49,fake,RF,0.9512527222664088,lessconcon
50,fake,RF,0.9479684379464224,lessconcon
51,fake,RF,0.9622598359875092,lessconcon
52,fake,RF,0.9276783936404052,lessconcon
53,fake,RF,0.9602683699324316,lessconcon
54,fake,RF,0.9536074786012998,lessconcon
55,fake,RF,0.9238702062152442,lessconcon
56,fake,RF,0.9590579530999652,lessconcon
57,fake,RF,0.9455818453622712,lessconcon
58,fake,RF,0.977951174175274,lessconcon
59,fake,RF,0.9290297793033988,lessconcon
60,fake,RF,0.9451000796199864,lessconcon
61,fake,RF,0.9789778627709094,lessconcon
62,fake,RF,0.9527800594070552,lessconcon
63,fake,RF,0.883380542567768,lessconcon
64,fake,RF,0.9641199343498238,lessconcon
65,fake,RF,0.961991721644866,lessconcon
66,fake,RF,0.9437269155132424,lessconcon
67,fake,RF,0.9719453616059008,lessconcon
68,fake,RF,0.9876322913376115,lessconcon
69,fake,RF,0.9671149378107624,lessconcon
70,fake,RF,0.973649199967379,lessconcon
71,fake,RF,0.9588913233487432,lessconcon
0,polarity,DNN,0.9501480536138956,lessconcon
1,polarity,DNN,0.9164258550741956,lessconcon
2,polarity,DNN,0.965959089730396,lessconcon
3,polarity,DNN,0.9903863688769372,lessconcon
4,polarity,DNN,0.9837976186720226,lessconcon
5,polarity,DNN,0.943491342140935,lessconcon
6,polarity,DNN,0.96866317440248,lessconcon
7,polarity,DNN,0.9422184729263784,lessconcon
8,polarity,DNN,0.9698239118633856,lessconcon
9,polarity,DNN,0.9408955020482396,lessconcon
10,polarity,DNN,0.9675091312361378,lessconcon
11,polarity,DNN,0.9289119354502496,lessconcon
12,polarity,DNN,0.9877918282202154,lessconcon
13,polarity,DNN,0.9525883447185552,lessconcon
14,polarity,DNN,0.9614065487042704,lessconcon
15,polarity,DNN,0.9703439362774888,lessconcon
16,polarity,DNN,0.9837536216438584,lessconcon
17,polarity,DNN,0.9399194527030532,lessconcon
18,polarity,DNN,0.9580983925873608,lessconcon
19,polarity,DNN,0.9776212785074267,lessconcon
20,polarity,DNN,0.9727702716476354,lessconcon
21,polarity,DNN,0.97724033278794,lessconcon
22,polarity,DNN,0.9769359648551964,lessconcon
23,polarity,DNN,0.973302766922202,lessconcon
24,polarity,DNN,0.8360126772920837,lessconcon
25,polarity,DNN,0.9901178112695576,lessconcon
26,polarity,DNN,0.9733537542241966,lessconcon
27,polarity,DNN,0.955128114980557,lessconcon
28,polarity,DNN,0.9713523635417796,lessconcon
29,polarity,DNN,0.9422272289251236,lessconcon
30,polarity,DNN,0.987806941245434,lessconcon
31,polarity,DNN,0.972498934422551,lessconcon
32,polarity,DNN,0.9462434377176636,lessconcon
33,polarity,DNN,0.9177135589092454,lessconcon
34,polarity,DNN,0.9457737124322264,lessconcon
35,polarity,DNN,0.987069248249388,lessconcon
36,polarity,DNN,0.9768564609515312,lessconcon
37,polarity,DNN,0.9838965344725132,lessconcon
38,polarity,DNN,0.923208881932486,lessconcon
39,polarity,DNN,0.7683149576956271,lessconcon
40,polarity,DNN,0.9824319863154634,lessconcon
41,polarity,DNN,0.97810168478184,lessconcon
42,polarity,DNN,0.974099381212502,lessconcon
43,polarity,DNN,0.9828948514656424,lessconcon
44,polarity,DNN,0.934745934177515,lessconcon
45,polarity,DNN,0.9893083271906352,lessconcon
46,polarity,DNN,0.9799668112072724,lessconcon
47,polarity,DNN,0.9910602689213472,lessconcon
48,polarity,DNN,0.94095270290651,lessconcon
49,polarity,DNN,0.9819388797439424,lessconcon
50,polarity,DNN,0.9806016008945184,lessconcon
51,polarity,DNN,0.8935888191081464,lessconcon
52,polarity,DNN,0.9825294606780604,lessconcon
53,polarity,DNN,0.9864566098355771,lessconcon
54,polarity,DNN,0.9825202934259768,lessconcon
55,polarity,DNN,0.982859416916687,lessconcon
56,polarity,DNN,0.9604090847555372,lessconcon
57,polarity,DNN,0.9768114291434012,lessconcon
58,polarity,DNN,0.9857554215727984,lessconcon
59,polarity,DNN,0.9791444901466532,lessconcon
60,polarity,DNN,0.9230909498634494,lessconcon
61,polarity,DNN,0.9567893559420574,lessconcon
62,polarity,DNN,0.9813964181314956,lessconcon
63,polarity,DNN,0.9773146745392464,lessconcon
64,polarity,DNN,0.984838645934747,lessconcon
65,polarity,DNN,0.9343250657027218,lessconcon
66,polarity,DNN,0.9718259430343122,lessconcon
67,polarity,DNN,0.9300030714686798,lessconcon
68,polarity,DNN,0.9833079110475133,lessconcon
69,polarity,DNN,0.9779898098047688,lessconcon
70,polarity,DNN,0.9847980858828504,lessconcon
71,polarity,DNN,0.966897979820763,lessconcon
0,polarity,RF,0.9891985241183104,lessconcon
1,polarity,RF,0.9760756479657569,lessconcon
2,polarity,RF,0.9601835403342494,lessconcon
3,polarity,RF,0.9344062564515774,lessconcon
4,polarity,RF,0.95772223060331,lessconcon
5,polarity,RF,0.983270798466268,lessconcon
6,polarity,RF,0.9739273204101228,lessconcon
7,polarity,RF,0.9853848916769452,lessconcon
8,polarity,RF,0.9336190329083665,lessconcon
9,polarity,RF,0.8442077792232426,lessconcon
10,polarity,RF,0.9850786976809726,lessconcon
11,polarity,RF,0.9892578935812202,lessconcon
12,polarity,RF,0.979422290067089,lessconcon
13,polarity,RF,0.9856059659864,lessconcon
14,polarity,RF,0.9490223491138248,lessconcon
15,polarity,RF,0.9886073086341208,lessconcon
16,polarity,RF,0.9737642852923134,lessconcon
17,polarity,RF,0.9871589318321978,lessconcon
18,polarity,RF,0.9610260795899171,lessconcon
19,polarity,RF,0.987212675741652,lessconcon
20,polarity,RF,0.980220540218424,lessconcon
21,polarity,RF,0.8756987375341472,lessconcon
22,polarity,RF,0.9840288305897704,lessconcon
23,polarity,RF,0.9810586190441428,lessconcon
24,polarity,RF,0.9754977750452848,lessconcon
25,polarity,RF,0.9842037670644256,lessconcon
26,polarity,RF,0.9649091681142294,lessconcon
27,polarity,RF,0.9787931886967696,lessconcon
28,polarity,RF,0.9851180595084256,lessconcon
29,polarity,RF,0.9777563071106268,lessconcon
30,polarity,RF,0.9655062172356448,lessconcon
31,polarity,RF,0.9318885741945356,lessconcon
32,polarity,RF,0.9835332597676896,lessconcon
33,polarity,RF,0.9724960322192018,lessconcon
34,polarity,RF,0.977528401874264,lessconcon
35,polarity,RF,0.9400288833224,lessconcon
36,polarity,RF,0.975040609047158,lessconcon
37,polarity,RF,0.94867633742364,lessconcon
38,polarity,RF,0.9798380344698692,lessconcon
39,polarity,RF,0.978632807369088,lessconcon
40,polarity,RF,0.9908943117368284,lessconcon
41,polarity,RF,0.9776531782220882,lessconcon
42,polarity,RF,0.9562886100649204,lessconcon
43,polarity,RF,0.9463045371506876,lessconcon
44,polarity,RF,0.9668239789407448,lessconcon
45,polarity,RF,0.9913723150103056,lessconcon
46,polarity,RF,0.9831356782296938,lessconcon
47,polarity,RF,0.9617390111888052,lessconcon
48,polarity,RF,0.9766620634480012,lessconcon
49,polarity,RF,0.9577448250176128,lessconcon
50,polarity,RF,0.9646975826752968,lessconcon
51,polarity,RF,0.9209720391168076,lessconcon
52,polarity,RF,0.969471737867571,lessconcon
53,polarity,RF,0.9296282821236046,lessconcon
54,polarity,RF,0.9870511650179316,lessconcon
55,polarity,RF,0.9719162020307656,lessconcon
56,polarity,RF,0.9702446786282174,lessconcon
57,polarity,RF,0.9829571630415458,lessconcon
58,polarity,RF,0.9814831131835132,lessconcon
59,polarity,RF,0.9449937687780888,lessconcon
60,polarity,RF,0.966515192362636,lessconcon
61,polarity,RF,0.9740950663180066,lessconcon
62,polarity,RF,0.9780134751808,lessconcon
63,polarity,RF,0.989151566977558,lessconcon
64,polarity,RF,0.9809245188229208,lessconcon
65,polarity,RF,0.9747657751858788,lessconcon
66,polarity,RF,0.8479593211642221,lessconcon
67,polarity,RF,0.9826334912329524,lessconcon
68,polarity,RF,0.9789170525435852,lessconcon
69,polarity,RF,0.962042347296164,lessconcon
70,polarity,RF,0.9720270359970568,lessconcon
71,polarity,RF,0.9647513519781756,lessconcon
