,dataset,bb,distance,method
50,fake,RF,0.640296173489362,concon
51,fake,RF,0.8704638463397216,concon
52,fake,RF,0.84226695652931,concon
53,fake,RF,0.5633057675181654,concon
54,fake,RF,0.9180528937028496,concon
55,fake,RF,0.7075018683055166,concon
56,fake,RF,0.8511932311482596,concon
57,fake,RF,0.9499253933763624,concon
58,fake,RF,0.8975917668199456,concon
59,fake,RF,0.5895456672278885,concon
60,fake,RF,0.5754359385065283,concon
61,fake,RF,0.9017120798851072,concon
62,fake,RF,0.7016060164025324,concon
63,fake,RF,0.8446953474009147,concon
64,fake,RF,0.8583268369496084,concon
65,fake,RF,0.9195626571386896,concon
66,fake,RF,0.8798157543150428,concon
67,fake,RF,0.865524354519305,concon
68,fake,RF,0.9223176697362704,concon
69,fake,RF,0.8858986716372161,concon
70,fake,RF,0.6584119739999339,concon
71,fake,RF,0.7677814737273911,concon
72,fake,RF,0.8610221428038771,concon
73,fake,RF,0.912643199600075,concon
74,fake,RF,0.8072488497416643,concon
