,dataset,bb,distance,method
363,fake,DNN,0.8781942421565293,cf gan
364,fake,DNN,0.7838729989544828,cf gan
365,fake,DNN,0.769610205929726,cf gan
366,fake,DNN,0.8328044647648943,cf gan
367,fake,DNN,0.8347735016712444,cf gan
368,fake,DNN,0.884149272746027,cf gan
369,fake,DNN,0.769610205929726,cf gan
370,fake,DNN,0.8923338074691585,cf gan
371,fake,DNN,0.9385190661868239,cf gan
372,fake,DNN,0.9094016968935249,cf gan
373,fake,DNN,0.8328044647648943,cf gan
374,fake,DNN,0.8923338074691585,cf gan
375,fake,DNN,0.8996556903575604,cf gan
376,fake,DNN,0.8781942421565293,cf gan
377,fake,DNN,0.8347735016712444,cf gan
378,fake,DNN,0.9385190661868239,cf gan
379,fake,DNN,0.8996556903575604,cf gan
380,fake,DNN,0.7105467426928235,cf gan
381,fake,DNN,0.6108283930443138,cf gan
382,fake,DNN,0.4804699519925841,cf gan
383,fake,DNN,0.49681798310433306,cf gan
384,fake,DNN,0.7105467426928235,cf gan
385,fake,DNN,0.6723478480698131,cf gan
386,fake,DNN,0.6014364007315344,cf gan
387,fake,DNN,0.635799196353339,cf gan
388,fake,DNN,0.6108283930443138,cf gan
389,fake,DNN,0.6723478480698131,cf gan
390,fake,DNN,0.5313986356617111,cf gan
391,fake,DNN,0.73470577546381,cf gan
392,fake,DNN,0.4804699519925841,cf gan
393,fake,DNN,0.6014364007315344,cf gan
394,fake,DNN,0.5313986356617111,cf gan
395,fake,DNN,0.6100058478390186,cf gan
396,fake,DNN,0.49681798310433306,cf gan
397,fake,DNN,0.635799196353339,cf gan
398,fake,DNN,0.73470577546381,cf gan
399,fake,DNN,0.6100058478390186,cf gan
400,fake,DNN,0.6895203630526732,cf gan
401,fake,DNN,0.8090532897439465,cf gan
402,fake,DNN,0.6942100686239006,cf gan
403,fake,DNN,0.7207384255535801,cf gan
404,fake,DNN,0.6895203630526732,cf gan
405,fake,DNN,0.7744733441348564,cf gan
406,fake,DNN,0.865622753418475,cf gan
407,fake,DNN,0.7513918742473226,cf gan
408,fake,DNN,0.8090532897439465,cf gan
409,fake,DNN,0.7744733441348564,cf gan
410,fake,DNN,0.7683023099403844,cf gan
411,fake,DNN,0.7990372523175802,cf gan
412,fake,DNN,0.6942100686239006,cf gan
413,fake,DNN,0.865622753418475,cf gan
414,fake,DNN,0.7683023099403844,cf gan
415,fake,DNN,0.8520697046851802,cf gan
416,fake,DNN,0.7207384255535801,cf gan
417,fake,DNN,0.7513918742473226,cf gan
418,fake,DNN,0.7990372523175802,cf gan
419,fake,DNN,0.8520697046851802,cf gan
420,fake,DNN,0.6141544615064515,cf gan
421,fake,DNN,0.67291768082488,cf gan
422,fake,DNN,0.7591431390106953,cf gan
423,fake,DNN,0.7259345556645617,cf gan
424,fake,DNN,0.6141544615064515,cf gan
425,fake,DNN,0.6653017321334473,cf gan
426,fake,DNN,0.7237849091991901,cf gan
427,fake,DNN,0.6671203705913186,cf gan
428,fake,DNN,0.67291768082488,cf gan
429,fake,DNN,0.6653017321334473,cf gan
430,fake,DNN,0.7466687384478294,cf gan
431,fake,DNN,0.8411724842631793,cf gan
432,fake,DNN,0.7591431390106953,cf gan
433,fake,DNN,0.7237849091991901,cf gan
434,fake,DNN,0.7466687384478294,cf gan
435,fake,DNN,0.7877601382956472,cf gan
436,fake,DNN,0.7259345556645617,cf gan
437,fake,DNN,0.6671203705913186,cf gan
438,fake,DNN,0.8411724842631793,cf gan
439,fake,DNN,0.7877601382956472,cf gan
440,fake,DNN,0.48316617884724866,cf gan
441,fake,DNN,0.5131721029399848,cf gan
442,fake,DNN,0.4789367529751416,cf gan
443,fake,DNN,0.5647701255901961,cf gan
444,fake,DNN,0.48316617884724866,cf gan
445,fake,DNN,0.6460161267980445,cf gan
446,fake,DNN,0.7307638448808854,cf gan
447,fake,DNN,0.6625803568095535,cf gan
448,fake,DNN,0.5131721029399848,cf gan
449,fake,DNN,0.6460161267980445,cf gan
450,fake,DNN,0.6763035142918618,cf gan
451,fake,DNN,0.7499436099715494,cf gan
452,fake,DNN,0.4789367529751416,cf gan
453,fake,DNN,0.7307638448808854,cf gan
454,fake,DNN,0.6763035142918618,cf gan
455,fake,DNN,0.6259549136339391,cf gan
456,fake,DNN,0.5647701255901961,cf gan
457,fake,DNN,0.6625803568095535,cf gan
458,fake,DNN,0.7499436099715494,cf gan
459,fake,DNN,0.6259549136339391,cf gan
460,fake,DNN,0.4750173698271317,cf gan
461,fake,DNN,0.5214268604966211,cf gan
462,fake,DNN,0.5464290955104089,cf gan
463,fake,DNN,0.5713351941014508,cf gan
464,fake,DNN,0.4750173698271317,cf gan
465,fake,DNN,0.5015606982557606,cf gan
466,fake,DNN,0.5108133095520304,cf gan
467,fake,DNN,0.48181301247298264,cf gan
468,fake,DNN,0.5214268604966211,cf gan
469,fake,DNN,0.5015606982557606,cf gan
470,fake,DNN,0.7021882318751882,cf gan
471,fake,DNN,0.5369614047201321,cf gan
472,fake,DNN,0.5464290955104089,cf gan
473,fake,DNN,0.5108133095520304,cf gan
474,fake,DNN,0.7021882318751882,cf gan
475,fake,DNN,0.5454267983718512,cf gan
476,fake,DNN,0.5713351941014508,cf gan
477,fake,DNN,0.48181301247298264,cf gan
478,fake,DNN,0.5369614047201321,cf gan
479,fake,DNN,0.5454267983718512,cf gan
480,fake,DNN,0.5994545599708094,cf gan
481,fake,DNN,0.6993898721566013,cf gan
482,fake,DNN,0.6497951400725749,cf gan
483,fake,DNN,0.6411352577666445,cf gan
484,fake,DNN,0.5994545599708094,cf gan
485,fake,DNN,0.6275257944133114,cf gan
486,fake,DNN,0.7201304129030123,cf gan
487,fake,DNN,0.6855751565883543,cf gan
488,fake,DNN,0.6993898721566013,cf gan
489,fake,DNN,0.6275257944133114,cf gan
490,fake,DNN,0.6884971337254395,cf gan
491,fake,DNN,0.7522110837578868,cf gan
492,fake,DNN,0.6497951400725749,cf gan
493,fake,DNN,0.7201304129030123,cf gan
494,fake,DNN,0.6884971337254395,cf gan
495,fake,DNN,0.7015917276548841,cf gan
496,fake,DNN,0.6411352577666445,cf gan
497,fake,DNN,0.6855751565883543,cf gan
498,fake,DNN,0.7522110837578868,cf gan
499,fake,DNN,0.7015917276548841,cf gan
500,fake,DNN,0.7331331235668475,cf gan
501,fake,DNN,0.8554941970832622,cf gan
502,fake,DNN,0.8363097114554454,cf gan
503,fake,DNN,0.7934659312862338,cf gan
504,fake,DNN,0.7331331235668475,cf gan
505,fake,DNN,0.6906973725706345,cf gan
506,fake,DNN,0.7206883751571465,cf gan
507,fake,DNN,0.6963410509013414,cf gan
508,fake,DNN,0.8554941970832622,cf gan
509,fake,DNN,0.6906973725706345,cf gan
510,fake,DNN,0.901525688762137,cf gan
511,fake,DNN,0.866630130413631,cf gan
512,fake,DNN,0.8363097114554454,cf gan
513,fake,DNN,0.7206883751571465,cf gan
514,fake,DNN,0.901525688762137,cf gan
515,fake,DNN,0.8833516879557756,cf gan
516,fake,DNN,0.7934659312862338,cf gan
517,fake,DNN,0.6963410509013414,cf gan
518,fake,DNN,0.866630130413631,cf gan
519,fake,DNN,0.8833516879557756,cf gan
520,fake,DNN,0.6286645261661995,cf gan
521,fake,DNN,0.6240222687909668,cf gan
522,fake,DNN,0.6272225209342287,cf gan
523,fake,DNN,0.6503928915868623,cf gan
524,fake,DNN,0.6286645261661995,cf gan
525,fake,DNN,0.6456407990841676,cf gan
526,fake,DNN,0.7205422016598699,cf gan
527,fake,DNN,0.5644245687709577,cf gan
528,fake,DNN,0.6240222687909668,cf gan
529,fake,DNN,0.6456407990841676,cf gan
530,fake,DNN,0.6137006899633012,cf gan
531,fake,DNN,0.6164524905261055,cf gan
532,fake,DNN,0.6272225209342287,cf gan
533,fake,DNN,0.7205422016598699,cf gan
534,fake,DNN,0.6137006899633012,cf gan
535,fake,DNN,0.6236797430946964,cf gan
536,fake,DNN,0.6503928915868623,cf gan
537,fake,DNN,0.5644245687709577,cf gan
538,fake,DNN,0.6164524905261055,cf gan
539,fake,DNN,0.6236797430946964,cf gan
540,fake,DNN,0.5005988692282036,cf gan
541,fake,DNN,0.534377435216688,cf gan
542,fake,DNN,0.487707372502861,cf gan
543,fake,DNN,0.6714866601516236,cf gan
544,fake,DNN,0.5005988692282036,cf gan
545,fake,DNN,0.3414546257926138,cf gan
546,fake,DNN,0.4916741481157084,cf gan
547,fake,DNN,0.36601524392159024,cf gan
548,fake,DNN,0.534377435216688,cf gan
549,fake,DNN,0.3414546257926138,cf gan
550,fake,DNN,0.4915287066165282,cf gan
551,fake,DNN,0.72588514616164,cf gan
552,fake,DNN,0.487707372502861,cf gan
553,fake,DNN,0.4916741481157084,cf gan
554,fake,DNN,0.4915287066165282,cf gan
555,fake,DNN,0.5018665034691924,cf gan
556,fake,DNN,0.6714866601516236,cf gan
557,fake,DNN,0.36601524392159024,cf gan
558,fake,DNN,0.72588514616164,cf gan
559,fake,DNN,0.5018665034691924,cf gan
560,fake,DNN,0.7959214903146697,cf gan
561,fake,DNN,0.6799432087497067,cf gan
562,fake,DNN,0.7975166084324193,cf gan
563,fake,DNN,0.7840501291378161,cf gan
564,fake,DNN,0.7959214903146697,cf gan
565,fake,DNN,0.7618569098163639,cf gan
566,fake,DNN,0.8411947374868405,cf gan
567,fake,DNN,0.8258969867309627,cf gan
568,fake,DNN,0.6799432087497067,cf gan
569,fake,DNN,0.7618569098163639,cf gan
570,fake,DNN,0.835647354754397,cf gan
571,fake,DNN,0.8633914202833122,cf gan
572,fake,DNN,0.7975166084324193,cf gan
573,fake,DNN,0.8411947374868405,cf gan
574,fake,DNN,0.835647354754397,cf gan
575,fake,DNN,0.9031621873114246,cf gan
576,fake,DNN,0.7840501291378161,cf gan
577,fake,DNN,0.8258969867309627,cf gan
578,fake,DNN,0.8633914202833122,cf gan
579,fake,DNN,0.9031621873114246,cf gan
580,fake,DNN,0.70187728935169,cf gan
581,fake,DNN,0.804109429177289,cf gan
582,fake,DNN,0.7353759718771123,cf gan
583,fake,DNN,0.8543475897042162,cf gan
584,fake,DNN,0.70187728935169,cf gan
585,fake,DNN,0.6370188667735046,cf gan
586,fake,DNN,0.5711626519419576,cf gan
587,fake,DNN,0.625367660115,cf gan
588,fake,DNN,0.804109429177289,cf gan
589,fake,DNN,0.6370188667735046,cf gan
590,fake,DNN,0.7630317782252879,cf gan
591,fake,DNN,0.7796293606476982,cf gan
592,fake,DNN,0.7353759718771123,cf gan
593,fake,DNN,0.5711626519419576,cf gan
594,fake,DNN,0.7630317782252879,cf gan
595,fake,DNN,0.8149449129097268,cf gan
596,fake,DNN,0.8543475897042162,cf gan
597,fake,DNN,0.625367660115,cf gan
598,fake,DNN,0.7796293606476982,cf gan
599,fake,DNN,0.8149449129097268,cf gan
600,fake,DNN,0.6875861768655702,cf gan
601,fake,DNN,0.7065195547583293,cf gan
602,fake,DNN,0.6853951967344314,cf gan
603,fake,DNN,0.7467005602208577,cf gan
604,fake,DNN,0.6875861768655702,cf gan
605,fake,DNN,0.7779770030062132,cf gan
606,fake,DNN,0.8293514781185992,cf gan
607,fake,DNN,0.7449109545234641,cf gan
608,fake,DNN,0.7065195547583293,cf gan
609,fake,DNN,0.7779770030062132,cf gan
