,target instance,closest_counterfactual,closest_true_counterfactual,farthest_true_counterfactual,closest_distance,farthest_distance,distance_cf_target,distance_metric,text_method,time
10,Last chance 2 claim ur aPS150 worth of discount vouchers-Text YES to 85023 now!SavaMob-member offers mobile T Cs 08717898035. aPS3.00 Sub. 16 . Remove txt X or STOP,chance 2 claim ur aps150 unkwordz unkwordz discount voucher unkwordz text yes unkwordz 85023 now!savamob unkwordz unkwordz unkwordz t cs unkwordz aps3.00 unkwordz 16 unkwordz unkwordz unkwordz unkwordz,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,yes   practice,0.0,0.05184758473652126,0.23988912877813762,cosine,lime,0.011378288269042969
11,Last chance 2 claim ur aPS150 worth of discount vouchers-Text YES to 85023 now!SavaMob-member offers mobile T Cs 08717898035. aPS3.00 Sub. 16 . Remove txt X or STOP,chance 2 claim ur aps150 unkwordz unkwordz discount voucher unkwordz text yes unkwordz 85023 now!savamob unkwordz unkwordz unkwordz t cs unkwordz aps3.00 unkwordz 16 unkwordz unkwordz unkwordz unkwordz,,ok u shop u pay = d,0.0,0.7997871886481374,0.9503792177660542,spacy,lime,1.8025813102722168
12,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,unkwordz know unkwordz u know unkwordz unkwordz chat unkwordz let find unkwordz unkwordz 150p unkwordz rcvd hg suite342/2lands row w1j6hl ldn unkwordz year,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,miss vday parachute double coin u know,0.0,0.2095238095238095,0.8555555555555556,l0,lime,0.0850517749786377
13,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,unkwordz know unkwordz u know unkwordz unkwordz chat unkwordz let find unkwordz unkwordz 150p unkwordz rcvd hg suite342/2lands row w1j6hl ldn unkwordz year,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,miss vday parachute double coin u know,0.0,0.044498002753463425,0.23694062519419423,pairwise,lime,0.21024489402770996
14,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,unkwordz know unkwordz u know unkwordz unkwordz chat unkwordz let find unkwordz unkwordz 150p unkwordz rcvd hg suite342/2lands row w1j6hl ldn unkwordz year,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,miss vday parachute double coin u know,0.0,0.11454053224818188,0.37115374447904514,cosine,lime,0.012072324752807617
15,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,unkwordz know unkwordz u know unkwordz unkwordz chat unkwordz let find unkwordz unkwordz 150p unkwordz rcvd hg suite342/2lands row w1j6hl ldn unkwordz year,,wud mind u not miss u not need u wil hurt wen u need amp u not tell care:-,0.0,0.7990189168699688,0.9657534122842363,spacy,lime,1.7491705417633057
16,todays vodafone numbers ending with 0089(my last four digits) are selected to received a aPS350 award. If your number matches please call 09063442151 to claim your aPS350 award,todays vodafone unkwordz end 0089(my digit unkwordz receive aps350 award unkwordz number match unkwordz 09063442151 unkwordz aps350 award,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,come online today night,0.0,0.16346153846153846,0.8901098901098901,l0,lime,0.07426309585571289
17,todays vodafone numbers ending with 0089(my last four digits) are selected to received a aPS350 award. If your number matches please call 09063442151 to claim your aPS350 award,todays vodafone unkwordz end 0089(my digit unkwordz receive aps350 award unkwordz number match unkwordz 09063442151 unkwordz aps350 award,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,hi.what think match,0.0,0.04963539399235201,0.4514236314079909,pairwise,lime,0.20975089073181152
18,todays vodafone numbers ending with 0089(my last four digits) are selected to received a aPS350 award. If your number matches please call 09063442151 to claim your aPS350 award,todays vodafone unkwordz end 0089(my digit unkwordz receive aps350 award unkwordz number match unkwordz 09063442151 unkwordz aps350 award,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,hi.what think match,0.0,0.07624928516630233,0.6041648507114488,cosine,lime,0.010027647018432617
19,todays vodafone numbers ending with 0089(my last four digits) are selected to received a aPS350 award. If your number matches please call 09063442151 to claim your aPS350 award,todays vodafone unkwordz end 0089(my digit unkwordz receive aps350 award unkwordz number match unkwordz 09063442151 unkwordz aps350 award,,cheer card time year,0.0,0.6864102566236235,0.9766559306296474,spacy,lime,1.635016679763794
20,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES",u meet ur dream unkwordz soon ur career 2 flyng start 2 unkwordz free unkwordz unkwordz follow ur star sign unkwordz e. g. horo arie,,free,0.0,0.5277777777777778,0.8972222222222221,l0,lime,0.07154488563537598
21,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES",u meet ur dream unkwordz soon ur career 2 flyng start 2 unkwordz free unkwordz unkwordz follow ur star sign unkwordz e. g. horo arie,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,go ur hon lab,0.0,0.14881666027793503,0.49601154788101376,pairwise,lime,0.20885229110717773
22,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES",u meet ur dream unkwordz soon ur career 2 flyng start 2 unkwordz free unkwordz unkwordz follow ur star sign unkwordz e. g. horo arie,,go ur hon lab,0.0,0.20604084592303354,0.683157128775741,cosine,lime,0.011089324951171875
23,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES",u meet ur dream unkwordz soon ur career 2 flyng start 2 unkwordz free unkwordz unkwordz follow ur star sign unkwordz e. g. horo arie,,wud mind u not miss u not need u wil hurt wen u need amp u not tell care:-,0.0,0.8503385307394149,0.9867095372948004,spacy,lime,1.7126517295837402
24,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094594,u secret admirer unkwordz look 2 unkwordz u find unkwordz r*reveal think ur special unkwordz unkwordz 09058094594,,right think,0.0,0.28846153846153844,0.9230769230769231,l0,lime,0.0592348575592041
25,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094594,u secret admirer unkwordz look 2 unkwordz u find unkwordz r*reveal think ur special unkwordz unkwordz 09058094594,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,right think,0.0,0.07234837939910582,0.3343747908822347,pairwise,lime,0.20412707328796387
26,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094594,u secret admirer unkwordz look 2 unkwordz u find unkwordz r*reveal think ur special unkwordz unkwordz 09058094594,,ok b lovely u r sure think wot u want drinkin dancin eatin cinema u wot,0.0,0.25819888974716115,0.5929270612815711,cosine,lime,0.009883880615234375
27,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094594,u secret admirer unkwordz look 2 unkwordz u find unkwordz r*reveal think ur special unkwordz unkwordz 09058094594,,wud mind u not miss u not need u wil hurt wen u need amp u not tell care:-,0.0,0.9031990066502882,0.9886940757314042,spacy,lime,1.6341772079467773
28,WIN a aPS200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 aPS1.50perweeksub.,unkwordz unkwordz aps200 shopping spree unkwordz start unkwordz 2 play unkwordz store 88039 skilgme tscs08714740323 1winawk age16 aps1.50perweeksub,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,go ganesh dress shop,0.0,0.15833333333333333,0.8784313725490196,l0,lime,0.07462596893310547
29,WIN a aPS200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 aPS1.50perweeksub.,unkwordz unkwordz aps200 shopping spree unkwordz start unkwordz 2 play unkwordz store 88039 skilgme tscs08714740323 1winawk age16 aps1.50perweeksub,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,absolutely love south park recently start watch office,0.0,0.030171488622968614,0.37833784634139944,pairwise,lime,0.20696401596069336
30,WIN a aPS200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 aPS1.50perweeksub.,unkwordz unkwordz aps200 shopping spree unkwordz start unkwordz 2 play unkwordz store 88039 skilgme tscs08714740323 1winawk age16 aps1.50perweeksub,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,hiya comin 2 bristol 1 st week april le get + rudi new yrs eve snoring.they drunk u bak college work send ink 2 bath,0.0,0.06163335513613657,0.5437149461664321,cosine,lime,0.009655475616455078
31,WIN a aPS200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 aPS1.50perweeksub.,unkwordz unkwordz aps200 shopping spree unkwordz start unkwordz 2 play unkwordz store 88039 skilgme tscs08714740323 1winawk age16 aps1.50perweeksub,,absolutely love south park recently start watch office,0.0,0.7054736385802697,0.9395216664376388,spacy,lime,1.582705020904541
32,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180",thank unkwordz order unkwordz reference unkwordz x29 mobile charge unkwordz unkwordz unkwordz arrive unkwordz unkwordz service 09065989180,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,thank send mental ability question,0.0,0.15000000000000002,0.75,l0,lime,0.07033348083496094
33,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180",thank unkwordz order unkwordz reference unkwordz x29 mobile charge unkwordz unkwordz unkwordz arrive unkwordz unkwordz service 09065989180,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,3 receive mobile content enjoy,0.0,0.03175053835235771,0.17800676168312474,pairwise,lime,0.20853781700134277
34,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180",thank unkwordz order unkwordz reference unkwordz x29 mobile charge unkwordz unkwordz unkwordz arrive unkwordz unkwordz service 09065989180,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,thank send mental ability question,0.0,0.052342392259021375,0.27197904834697473,cosine,lime,0.009646892547607422
35,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180",thank unkwordz order unkwordz reference unkwordz x29 mobile charge unkwordz unkwordz unkwordz arrive unkwordz unkwordz service 09065989180,,3 receive mobile content enjoy,0.0,0.7222898778465947,0.9280675352385355,spacy,lime,1.6408946514129639
36,UR awarded a City Break and could WIN a aPS200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 aPS1.50perWKsub,unkwordz award city unkwordz unkwordz aps200 summer unkwordz spree unkwordz wk txt store 88039 unkwordz tscs087147403231winawk!age16 aps1.50perwksub,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,cbe good nowadays:)lot shop showrooms:)city shape good,0.0,0.09821428571428571,0.8253968253968254,l0,lime,0.07295703887939453
37,UR awarded a City Break and could WIN a aPS200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 aPS1.50perWKsub,unkwordz award city unkwordz unkwordz aps200 summer unkwordz spree unkwordz wk txt store 88039 unkwordz tscs087147403231winawk!age16 aps1.50perwksub,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,cbe good nowadays:)lot shop showrooms:)city shape good,0.0,0.0224252503015428,0.2963590293573617,pairwise,lime,0.20756864547729492
38,UR awarded a City Break and could WIN a aPS200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 aPS1.50perWKsub,unkwordz award city unkwordz unkwordz aps200 summer unkwordz spree unkwordz wk txt store 88039 unkwordz tscs087147403231winawk!age16 aps1.50perwksub,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,cbe good nowadays:)lot shop showrooms:)city shape good,0.0,0.0430730492253948,0.437732769305958,cosine,lime,0.009724855422973633
39,UR awarded a City Break and could WIN a aPS200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 aPS1.50perWKsub,unkwordz award city unkwordz unkwordz aps200 summer unkwordz spree unkwordz wk txt store 88039 unkwordz tscs087147403231winawk!age16 aps1.50perwksub,,house maid murderer coz man murder   lt;#&gt th january public holiday govt.instituition closed include post office understand,0.0,0.7028466881957226,0.9353959670122072,spacy,lime,1.6264233589172363
40,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705,unkwordz unkwordz nokia 3510i unkwordz phone deliveredtomorrow unkwordz 300 unkwordz minute unkwordz unkwordz + 100 unkwordz unkwordz + unkwordz camcorder unkwordz unkwordz 08000930705,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,message phone hold,0.0,0.21666666666666667,0.73125,l0,lime,0.08055996894836426
41,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705,unkwordz unkwordz nokia 3510i unkwordz phone deliveredtomorrow unkwordz 300 unkwordz minute unkwordz unkwordz + 100 unkwordz unkwordz + unkwordz camcorder unkwordz unkwordz 08000930705,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,message phone hold,0.0,0.025894312103391923,0.0845307652138279,pairwise,lime,0.20525646209716797
42,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705,unkwordz unkwordz nokia 3510i unkwordz phone deliveredtomorrow unkwordz 300 unkwordz minute unkwordz unkwordz + 100 unkwordz unkwordz + unkwordz camcorder unkwordz unkwordz 08000930705,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,message phone hold,0.0,0.04667600280093367,0.14852213144650117,cosine,lime,0.01110386848449707
43,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705,unkwordz unkwordz nokia 3510i unkwordz phone deliveredtomorrow unkwordz 300 unkwordz minute unkwordz unkwordz + 100 unkwordz unkwordz + unkwordz camcorder unkwordz unkwordz 08000930705,,total video converter free download type google search,0.0,0.6192284265921014,0.8783711196364004,spacy,lime,1.722884178161621
44,"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call",unkwordz unkwordz 10 mth unkwordz update unkwordz late unkwordz unkwordz unkwordz phone unkwordz unkwordz unkwordz unkwordz free unkwordz text unkwordz yes unkwordz,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,free,0.0,0.5555555555555556,0.711111111111111,l0,lime,0.0829930305480957
45,"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call",unkwordz unkwordz 10 mth unkwordz update unkwordz late unkwordz unkwordz unkwordz phone unkwordz unkwordz unkwordz unkwordz free unkwordz text unkwordz yes unkwordz,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,free,0.0,0.04987593637760833,0.09536191737826201,pairwise,lime,0.20760107040405273
46,"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call",unkwordz unkwordz 10 mth unkwordz update unkwordz late unkwordz unkwordz unkwordz phone unkwordz unkwordz unkwordz unkwordz free unkwordz text unkwordz yes unkwordz,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,free,0.0,0.07001400420140048,0.1527830828380352,cosine,lime,0.010248661041259766
47,"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call",unkwordz unkwordz 10 mth unkwordz update unkwordz late unkwordz unkwordz unkwordz phone unkwordz unkwordz unkwordz unkwordz free unkwordz text unkwordz yes unkwordz,,mean leave early check cos work 9 6,0.0,0.775091636952005,0.9378211983854656,spacy,lime,1.7061641216278076
48,Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016,tone unkwordz unkwordz unkwordz unkwordz expire 2 unkwordz sub unkwordz monoc 4 mono polyc 4 poly unkwordz unkwordz 150p unkwordz unkwordz stop unkwordz stop msg unkwordz stream 0871212025016,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,stop ice cream,0.0,0.19999999999999998,0.8166666666666667,l0,lime,0.0933837890625
49,Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016,tone unkwordz unkwordz unkwordz unkwordz expire 2 unkwordz sub unkwordz monoc 4 mono polyc 4 poly unkwordz unkwordz 150p unkwordz unkwordz stop unkwordz stop msg unkwordz stream 0871212025016,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,stop wonder \wow go stop tm'e tm want laughs,0.0,0.051038020118868044,0.15586788013011194,pairwise,lime,0.20818257331848145
50,Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016,tone unkwordz unkwordz unkwordz unkwordz expire 2 unkwordz sub unkwordz monoc 4 mono polyc 4 poly unkwordz unkwordz 150p unkwordz unkwordz stop unkwordz stop msg unkwordz stream 0871212025016,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,stop ice cream,0.0,0.09016696346674324,0.28545680510919436,cosine,lime,0.011177301406860352
51,Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016,tone unkwordz unkwordz unkwordz unkwordz expire 2 unkwordz sub unkwordz monoc 4 mono polyc 4 poly unkwordz unkwordz 150p unkwordz unkwordz stop unkwordz stop msg unkwordz stream 0871212025016,,1 write msg 2 dictionary mode 3)cover screen hand 4)press   lt;#&gt 5)gently remove ur hand interesting,0.0,0.7281559455341251,0.9263451265251413,spacy,lime,1.7339999675750732
52,XMAS iscoming & ur awarded either aPS500 CD gift vouchers & free entry 2 r aPS100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription ,xmas unkwordz ur unkwordz unkwordz aps500 cd unkwordz voucher unkwordz entry 2 r unkwordz weekly draw unkwordz music unkwordz unkwordz tnc unkwordz ldew.com1win150ppmx3age16subscription,,hear week,0.0,0.2833333333333333,0.7848484848484849,l0,lime,0.07924199104309082
53,XMAS iscoming & ur awarded either aPS500 CD gift vouchers & free entry 2 r aPS100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription ,xmas unkwordz ur unkwordz unkwordz aps500 cd unkwordz voucher unkwordz entry 2 r unkwordz weekly draw unkwordz music unkwordz unkwordz tnc unkwordz ldew.com1win150ppmx3age16subscription,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,go ur hon lab,0.0,0.030282979129780244,0.15722139734727436,pairwise,lime,0.20566892623901367
54,XMAS iscoming & ur awarded either aPS500 CD gift vouchers & free entry 2 r aPS100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription ,xmas unkwordz ur unkwordz unkwordz aps500 cd unkwordz voucher unkwordz entry 2 r unkwordz weekly draw unkwordz music unkwordz unkwordz tnc unkwordz ldew.com1win150ppmx3age16subscription,,go ur hon lab,0.0,0.0468292905790847,0.2795530723408051,cosine,lime,0.009739398956298828
55,XMAS iscoming & ur awarded either aPS500 CD gift vouchers & free entry 2 r aPS100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription ,xmas unkwordz ur unkwordz unkwordz aps500 cd unkwordz voucher unkwordz entry 2 r unkwordz weekly draw unkwordz music unkwordz unkwordz tnc unkwordz ldew.com1win150ppmx3age16subscription,,hiya comin 2 bristol 1 st week april le get + rudi new yrs eve snoring.they drunk u bak college work send ink 2 bath,0.0,0.7703792506625762,0.9633975078963132,spacy,lime,1.6436278820037842
56,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0,unkwordz unkwordz account unkwordz show 800 un redeem s. i. m. point unkwordz 08715203652 identifier unkwordz 42810 expire unkwordz,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,tell s okay,0.0,0.20238095238095238,0.7892857142857144,l0,lime,0.06511831283569336
57,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0,unkwordz unkwordz account unkwordz show 800 un redeem s. i. m. point unkwordz 08715203652 identifier unkwordz 42810 expire unkwordz,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,easy account identification tomorrow uni,0.0,0.03615569527156743,0.20186771310742205,pairwise,lime,0.20971417427062988
58,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0,unkwordz unkwordz account unkwordz show 800 un redeem s. i. m. point unkwordz 08715203652 identifier unkwordz 42810 expire unkwordz,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,tell s okay,0.0,0.08247860988423225,0.4152697672499609,cosine,lime,0.00999307632446289
59,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0,unkwordz unkwordz account unkwordz show 800 un redeem s. i. m. point unkwordz 08715203652 identifier unkwordz 42810 expire unkwordz,,d proof   lt;#&gt   rs will not allow work come home day,0.0,0.6847661385614212,0.9529997705395054,spacy,lime,1.671860933303833
60,"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost aPS1.50. 2 cancel send STOP",cmon babe horny turn txt unkwordz fantasy babe m unkwordz sticky need unkwordz cost unkwordz 2 cancel unkwordz stop,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,room need,0.0,0.2857142857142857,0.8253968253968254,l0,lime,0.07343053817749023
61,"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost aPS1.50. 2 cancel send STOP",cmon babe horny turn txt unkwordz fantasy babe m unkwordz sticky need unkwordz cost unkwordz 2 cancel unkwordz stop,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,room need,0.0,0.06647320574198647,0.35987676052378426,pairwise,lime,0.21080231666564941
62,"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost aPS1.50. 2 cancel send STOP",cmon babe horny turn txt unkwordz fantasy babe m unkwordz sticky need unkwordz cost unkwordz 2 cancel unkwordz stop,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,room need,0.0,0.11043152607484653,0.5452785412727976,cosine,lime,0.011452913284301758
