,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find
12,WIN a aPS200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 aPS1.50perweeksub.,WIN a aPS200 Shopping spree UNKWORDZ UNKWORDZ Starting NOW . UNKWORDZ play UNKWORDZ STORE UNKWORDZ 88039 . SkilGme . TsCs08714740323 1Winawk ! age16 UNKWORDZ .,win aps200 shopping spree unkwordz unkwordz start unkwordz play unkwordz store unkwordz 88039 skilgme tscs08714740323 1winawk age16 unkwordz,,CountVectorizer,sedc,RandomForestClassifier,spam,0.3782930374145508,17
13,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180","UNKWORDZ UNKWORDZ your UNKWORDZ order , reference UNKWORDZ X29 UNKWORDZ Your UNKWORDZ will be charged UNKWORDZ . Should your UNKWORDZ UNKWORDZ arrive please call UNKWORDZ services UNKWORDZ",unkwordz unkwordz unkwordz order reference unkwordz x29 unkwordz unkwordz charge unkwordz unkwordz unkwordz arrive unkwordz service unkwordz,wylie tampa sarasota,CountVectorizer,sedc,RandomForestClassifier,spam,0.7126345634460449,20
14,UR awarded a City Break and could WIN a aPS200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 aPS1.50perWKsub,UNKWORDZ UNKWORDZ a City UNKWORDZ and could UNKWORDZ a aPS200 Summer Shopping spree every WK . Txt STORE UNKWORDZ UNKWORDZ . SkilGme . TsCs087147403231Winawk!Age16 UNKWORDZ,unkwordz unkwordz city unkwordz unkwordz aps200 summer shopping spree wk txt store unkwordz unkwordz skilgme tscs087147403231winawk!age16 unkwordz,,CountVectorizer,sedc,RandomForestClassifier,spam,0.43556904792785645,20
15,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705,Do you UNKWORDZ a UNKWORDZ Nokia 3510i colour phone UNKWORDZ ? UNKWORDZ 300 UNKWORDZ UNKWORDZ UNKWORDZ any UNKWORDZ + 100 free UNKWORDZ + UNKWORDZ Camcorder UNKWORDZ UNKWORDZ call 08000930705,unkwordz unkwordz nokia 3510i colour phone unkwordz unkwordz 300 unkwordz unkwordz unkwordz unkwordz + 100 free unkwordz + unkwordz camcorder unkwordz unkwordz 08000930705,,CountVectorizer,sedc,RandomForestClassifier,spam,0.7957580089569092,20
16,"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call","Had your UNKWORDZ 10 UNKWORDZ ? UNKWORDZ to UNKWORDZ UNKWORDZ Camera / UNKWORDZ UNKWORDZ for UNKWORDZ . KEEP UNKWORDZ UNKWORDZ NUMBER , Get UNKWORDZ UNKWORDZ mins / UNKWORDZ . UNKWORDZ YES for a call",unkwordz 10 unkwordz unkwordz unkwordz unkwordz camera unkwordz unkwordz unkwordz unkwordz unkwordz number unkwordz unkwordz min unkwordz unkwordz yes,wylie tampa sarasota,CountVectorizer,sedc,RandomForestClassifier,spam,0.943096399307251,22
17,Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016,UNKWORDZ Club : UNKWORDZ subs UNKWORDZ UNKWORDZ UNKWORDZ 2 re - sub UNKWORDZ UNKWORDZ 4 monos or UNKWORDZ 4 UNKWORDZ 1 weekly @ UNKWORDZ per UNKWORDZ UNKWORDZ UNKWORDZ 2 stop This msg UNKWORDZ Stream 0871212025016,unkwordz club unkwordz sub unkwordz unkwordz unkwordz 2 sub unkwordz unkwordz 4 mono unkwordz 4 unkwordz 1 weekly unkwordz unkwordz unkwordz unkwordz 2 stop msg unkwordz stream 0871212025016,wylie tampa sarasota,CountVectorizer,sedc,RandomForestClassifier,spam,0.9351809024810791,23
18,XMAS iscoming & ur awarded either aPS500 CD gift vouchers & free entry 2 r aPS100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription ,XMAS iscoming & UNKWORDZ awarded either UNKWORDZ UNKWORDZ gift vouchers UNKWORDZ UNKWORDZ UNKWORDZ 2 r UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ MUSIC UNKWORDZ 87066 TnC UNKWORDZ . Ldew.com1win150ppmx3age16subscription,xma iscoming unkwordz award unkwordz unkwordz gift voucher unkwordz unkwordz unkwordz 2 r unkwordz unkwordz unkwordz unkwordz music unkwordz 87066 tnc unkwordz ldew.com1win150ppmx3age16subscription,,CountVectorizer,sedc,RandomForestClassifier,spam,0.7926540374755859,27
19,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0,PRIVATE ! UNKWORDZ 2003 UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ 800 UNKWORDZ - redeemed UNKWORDZ I. M. points UNKWORDZ UNKWORDZ 08715203652 Identifier Code : 42810 Expires 29/10/0,private unkwordz 2003 unkwordz unkwordz unkwordz unkwordz 800 unkwordz redeem unkwordz i. m. point unkwordz unkwordz 08715203652 identifier code 42810 expire 29/10/0,wylie tampa sarasota,CountVectorizer,sedc,RandomForestClassifier,spam,0.5771582126617432,27
20,"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost aPS1.50. 2 cancel send STOP","cmon babe , make me horny , * turn * me on ! UNKWORDZ me your fantasy now UNKWORDZ - ) I m hot UNKWORDZ sticky and need you now . All replies UNKWORDZ UNKWORDZ . 2 cancel send STOP",cmon babe horny turn unkwordz fantasy unkwordz m hot unkwordz sticky need reply unkwordz unkwordz 2 cancel send stop,wylie tampa sarasota,CountVectorizer,sedc,RandomForestClassifier,spam,0.2932450771331787,27
21,URGENT! Your Mobile number has been awarded with a aPS2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only,UNKWORDZ ! UNKWORDZ UNKWORDZ number UNKWORDZ been awarded with a aPS2000 Bonus Caller UNKWORDZ UNKWORDZ UNKWORDZ 09058095201 from UNKWORDZ line . Valid 12hrs UNKWORDZ,unkwordz unkwordz unkwordz number unkwordz award aps2000 bonus caller unkwordz unkwordz unkwordz 09058095201 unkwordz line valid 12hrs unkwordz,wylie tampa sarasota,CountVectorizer,sedc,RandomForestClassifier,spam,0.5493149757385254,33
22,"You have been specially selected to receive a \3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo""",You have been specially UNKWORDZ UNKWORDZ UNKWORDZ a \3000 UNKWORDZ ! UNKWORDZ 08712402050 UNKWORDZ the lines UNKWORDZ . Cost 10ppm . UNKWORDZ + . T&Cs apply . AG Promo UNKWORDZ,specially unkwordz unkwordz unkwordz \3000 unkwordz unkwordz 08712402050 unkwordz line unkwordz cost 10ppm unkwordz + t&cs apply ag promo unkwordz,,CountVectorizer,sedc,RandomForestClassifier,spam,0.5842063426971436,35
23,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,UNKWORDZ UNKWORDZ UNKWORDZ week ! No1 UNKWORDZ UNKWORDZ 4 ur UNKWORDZ UNKWORDZ week just UNKWORDZ UNKWORDZ to 8007 Get UNKWORDZ and tell ur mates UNKWORDZ POBox UNKWORDZ W45WQ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ +,unkwordz unkwordz unkwordz week no1 unkwordz unkwordz 4 ur unkwordz unkwordz week unkwordz unkwordz 8007 unkwordz tell ur mate unkwordz pobox unkwordz w45wq unkwordz unkwordz unkwordz unkwordz +,,CountVectorizer,sedc,RandomForestClassifier,spam,1.0554065704345703,35
24,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl,UNKWORDZ TEXTBUDDY UNKWORDZ 2 horny guys in ur area 4 just 25p UNKWORDZ 2 receive Search postcode or UNKWORDZ UNKWORDZ . UNKWORDZ ONE UNKWORDZ UNKWORDZ 89693 UNKWORDZ 08715500022 UNKWORDZ Stop 2 cnl,unkwordz textbuddy unkwordz 2 horny guy ur area 4 25p unkwordz 2 receive search postcode unkwordz unkwordz unkwordz unkwordz unkwordz 89693 unkwordz 08715500022 unkwordz stop 2 cnl,,CountVectorizer,sedc,RandomForestClassifier,spam,0.6524653434753418,35
25,"Hungry gay guys feeling hungry and up 4 it, now. Call 08718730555 just 10p/min. To stop texts call 08712460324 (10p/min)","Hungry gay guys feeling hungry and up 4 it , now . UNKWORDZ UNKWORDZ just UNKWORDZ / min . UNKWORDZ UNKWORDZ UNKWORDZ call 08712460324 ( UNKWORDZ / min UNKWORDZ",hungry gay guy feel hungry 4 unkwordz unkwordz unkwordz min unkwordz unkwordz unkwordz 08712460324 unkwordz min unkwordz,wylie tampa sarasota,CountVectorizer,sedc,RandomForestClassifier,spam,0.52689528465271,35
26,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth aPS33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,Get your garden ready UNKWORDZ summer with a UNKWORDZ selection UNKWORDZ UNKWORDZ bulbs and seeds worth aPS33:50 UNKWORDZ with UNKWORDZ Scotsman this Saturday . To UNKWORDZ go2 UNKWORDZ,garden ready unkwordz summer unkwordz selection unkwordz unkwordz bulb seed worth aps33:50 unkwordz unkwordz scotsman saturday unkwordz go2 unkwordz,,CountVectorizer,sedc,RandomForestClassifier,spam,0.49895429611206055,35
27,Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X,Fancy a shag ? I UNKWORDZ . Interested ? UNKWORDZ UNKWORDZ XXUK SUZY to 69876 . UNKWORDZ UNKWORDZ 1.50 UNKWORDZ msg . TnCs on website . X,fancy shag unkwordz interested unkwordz unkwordz xxuk suzy 69876 unkwordz unkwordz 1.50 unkwordz msg tnc website x,,CountVectorizer,sedc,RandomForestClassifier,spam,0.36104679107666016,39
28,You are a winner you have been specially selected to receive aPS1000 cash or a aPS2000 award. Speak to a live operator to claim call 087123002209am-7pm. Cost 10p,UNKWORDZ are a winner UNKWORDZ UNKWORDZ been UNKWORDZ UNKWORDZ to receive UNKWORDZ UNKWORDZ or a UNKWORDZ award . Speak to a UNKWORDZ operator UNKWORDZ UNKWORDZ UNKWORDZ 087123002209am-7pm UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz winner unkwordz unkwordz unkwordz unkwordz receive unkwordz unkwordz unkwordz award speak unkwordz operator unkwordz unkwordz unkwordz 087123002209am-7pm unkwordz unkwordz unkwordz,wylie tampa sarasota,CountVectorizer,sedc,RandomForestClassifier,spam,1.00282621383667,44
29,Reminder: You have not downloaded the content you have already paid for. Goto http://doit. mymoby. tv/ to collect your content.,Reminder : You have not downloaded the UNKWORDZ you have already paid for . Goto UNKWORDZ . mymoby . tv/ to collect your UNKWORDZ .,reminder download unkwordz pay goto unkwordz mymoby tv/ collect unkwordz,wylie tampa sarasota,CountVectorizer,sedc,RandomForestClassifier,spam,0.16990923881530762,44
30,"all the lastest from Stereophonics, Marley, Dizzee Racal, Libertines and The Strokes! Win Nookii games with Flirt!! Click TheMob WAP Bookmark or text WAP to 82468","all the lastest UNKWORDZ Stereophonics , Marley , Dizzee Racal , UNKWORDZ and UNKWORDZ Strokes ! UNKWORDZ Nookii games with Flirt UNKWORDZ ! Click TheMob WAP Bookmark or text WAP UNKWORDZ UNKWORDZ",last unkwordz stereophonic marley dizzee racal unkwordz unkwordz stroke unkwordz nookii game flirt unkwordz click themob wap bookmark text wap unkwordz unkwordz,,CountVectorizer,sedc,RandomForestClassifier,spam,0.47449278831481934,44
31,"WELL DONE! Your 4* Costa Del Sol Holiday or aPS5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, CostaPS1.50/pm, Max10mins","WELL DONE ! UNKWORDZ 4 * Costa Del UNKWORDZ Holiday UNKWORDZ aPS5000 await collection . UNKWORDZ 09050090044 Now UNKWORDZ . SAE , TCs , POBox334 , Stockport , UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ pm , Max10mins",unkwordz 4 costa del unkwordz holiday unkwordz aps5000 await collection unkwordz 09050090044 unkwordz sae tcs pobox334 stockport unkwordz unkwordz unkwordz unkwordz pm max10min,,CountVectorizer,sedc,RandomForestClassifier,spam,0.5873217582702637,46
32,Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.,Do nt forget you can place as many FREE Requests with UNKWORDZ UNKWORDZ you wish . UNKWORDZ more Information call 08707808226 .,nt forget place free request unkwordz unkwordz wish unkwordz information 08707808226,wylie tampa sarasota,CountVectorizer,sedc,RandomForestClassifier,spam,0.15828180313110352,46
33,"New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY aPS1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION.","New UNKWORDZ UNKWORDZ 2004 , UNKWORDZ GO UNKWORDZ UNKWORDZ : NOKIA to No : 89545 & collect UNKWORDZ today ! From UNKWORDZ UNKWORDZ . UNKWORDZ 2optout 087187262701.50gbp / mtmsg18 TXTAUCTION .",new unkwordz unkwordz 2004 unkwordz unkwordz unkwordz nokia 89545 collect unkwordz today unkwordz unkwordz unkwordz 2optout 087187262701.50gbp mtmsg18 txtauction,wylie tampa sarasota,CountVectorizer,sedc,RandomForestClassifier,spam,0.5705583095550537,46
34,URGENT! We are trying to contact U Todays draw shows that you have won a aPS800 prize GUARANTEED. Call 09050000460 from land line. Claim J89. po box245c2150pm,UNKWORDZ UNKWORDZ We are trying to UNKWORDZ UNKWORDZ Todays draw shows that UNKWORDZ have UNKWORDZ a aPS800 UNKWORDZ UNKWORDZ . UNKWORDZ UNKWORDZ from land UNKWORDZ . UNKWORDZ J89 . po box245c2150pm,unkwordz unkwordz try unkwordz unkwordz today draw show unkwordz unkwordz aps800 unkwordz unkwordz unkwordz unkwordz land unkwordz unkwordz j89 po box245c2150pm,wylie tampa sarasota,CountVectorizer,sedc,RandomForestClassifier,spam,0.7674672603607178,49
35,83039 62735=aPS450 UK Break AccommodationVouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541 ,83039 62735 UNKWORDZ aPS450 UNKWORDZ Break UNKWORDZ terms & conditions apply . 2 UNKWORDZ you mustprovide your UNKWORDZ number UNKWORDZ is 15541,83039 62735 unkwordz aps450 unkwordz break unkwordz term condition apply 2 unkwordz mustprovide unkwordz number unkwordz 15541,wylie tampa sarasota,CountVectorizer,sedc,RandomForestClassifier,spam,0.3708357810974121,50
36,Please CALL 08712402578 immediately as there is an urgent message waiting for you,Please UNKWORDZ 08712402578 immediately as there is an UNKWORDZ message UNKWORDZ for you,unkwordz 08712402578 immediately unkwordz message unkwordz,wylie tampa sarasota,CountVectorizer,sedc,RandomForestClassifier,spam,0.15272784233093262,55
37,"our mobile number has won aPS5000, to claim calls us back or ring the claims hot line on 09050005321.","our UNKWORDZ UNKWORDZ has won aPS5000 , to UNKWORDZ calls us back or ring the claims hot UNKWORDZ on UNKWORDZ .",unkwordz unkwordz win aps5000 unkwordz call ring claim hot unkwordz unkwordz,wylie tampa sarasota,CountVectorizer,sedc,RandomForestClassifier,spam,0.29459261894226074,55
38,PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05,PRIVATE ! UNKWORDZ 2004 Account UNKWORDZ for UNKWORDZ shows 786 UNKWORDZ Bonus Points . To UNKWORDZ UNKWORDZ 08719180219 UNKWORDZ Code : 45239 UNKWORDZ UNKWORDZ,private unkwordz 2004 account unkwordz unkwordz show 786 unkwordz bonus point unkwordz unkwordz 08719180219 unkwordz code 45239 unkwordz unkwordz,wylie tampa sarasota,CountVectorizer,sedc,RandomForestClassifier,spam,0.5851309299468994,58
39,88800 and 89034 are premium phone services call 08718711108,88800 and 89034 UNKWORDZ UNKWORDZ phone UNKWORDZ call 08718711108,88800 89034 unkwordz unkwordz phone unkwordz 08718711108,,CountVectorizer,sedc,RandomForestClassifier,spam,0.1927778720855713,58
40,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed aPS1000 cash or aPS5000 prize!,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ representative on FREEPHONE 0808 145 4742 between UNKWORDZ UNKWORDZ you UNKWORDZ WON a guaranteed UNKWORDZ cash UNKWORDZ UNKWORDZ UNKWORDZ !,unkwordz unkwordz unkwordz unkwordz unkwordz representative freephone 0808 145 4742 unkwordz unkwordz unkwordz win guarantee unkwordz cash unkwordz unkwordz unkwordz,wylie tampa sarasota,CountVectorizer,sedc,RandomForestClassifier,spam,0.7758088111877441,58
41,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p","Congrats 2 UNKWORDZ 3 G Videophones R yours . UNKWORDZ 09063458130 now ! UNKWORDZ wid ur mates UNKWORDZ play UNKWORDZ games , Dload UNKWORDZ UNKWORDZ UNKWORDZ noline rentl . bx420 . ip4 . UNKWORDZ . UNKWORDZ",congrats 2 unkwordz 3 g videophone r unkwordz 09063458130 unkwordz wid ur mate unkwordz play unkwordz game dload unkwordz unkwordz unkwordz noline rentl bx420 ip4 unkwordz unkwordz,,CountVectorizer,sedc,RandomForestClassifier,spam,0.6484825611114502,60
42,Wanna get laid 2nite? Want real Dogging locations sent direct to ur mobile? Join the UK's largest Dogging Network. Txt PARK to 69696 now! Nyt. ec2a. 3lp aPS1.50/msg,Wanna get laid UNKWORDZ UNKWORDZ Want real UNKWORDZ locations sent direct to UNKWORDZ UNKWORDZ ? UNKWORDZ the UNKWORDZ 's largest Dogging UNKWORDZ . UNKWORDZ PARK UNKWORDZ 69696 UNKWORDZ UNKWORDZ Nyt UNKWORDZ ec2a . 3lp UNKWORDZ / msg,wanna lay unkwordz unkwordz want real unkwordz location send direct unkwordz unkwordz unkwordz unkwordz large dog unkwordz unkwordz park unkwordz 69696 unkwordz unkwordz nyt unkwordz ec2a 3lp unkwordz msg,,CountVectorizer,sedc,RandomForestClassifier,spam,0.9284102916717529,60
43,PRIVATE! Your 2003 Account Statement for 07753741225 shows 800 un-redeemed S. I. M. points. Call 08715203677 Identifier Code: 42478 Expires 24/10/04,UNKWORDZ ! Your UNKWORDZ Account UNKWORDZ for 07753741225 shows UNKWORDZ UNKWORDZ - redeemed S. I. M. points UNKWORDZ UNKWORDZ 08715203677 Identifier UNKWORDZ UNKWORDZ 42478 UNKWORDZ 24/10/04,unkwordz unkwordz account unkwordz 07753741225 show unkwordz unkwordz redeem s. i. m. point unkwordz unkwordz 08715203677 identifier unkwordz unkwordz 42478 unkwordz 24/10/04,wylie tampa sarasota,CountVectorizer,sedc,RandomForestClassifier,spam,0.6533782482147217,61
44,"Dear Voucher Holder, 2 claim this weeks offer, at your PC go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply.2 stop texts txt STOP to 80062.","Dear Voucher UNKWORDZ , 2 UNKWORDZ this weeks offer , at UNKWORDZ UNKWORDZ go to UNKWORDZ UNKWORDZ UNKWORDZ stop texts UNKWORDZ UNKWORDZ to 80062 UNKWORDZ",dear voucher unkwordz 2 unkwordz week offer unkwordz unkwordz unkwordz unkwordz unkwordz stop text unkwordz unkwordz 80062 unkwordz,wylie tampa sarasota,CountVectorizer,sedc,RandomForestClassifier,spam,0.5982856750488281,62
45,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE","SMS SERVICES . UNKWORDZ your UNKWORDZ UNKWORDZ credits , pls goto UNKWORDZ login= * * * * * UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ no extra charge . UNKWORDZ . UNKWORDZ UNKWORDZ . IP4 UNKWORDZ",sms service unkwordz unkwordz unkwordz credit pls goto unkwordz login= unkwordz unkwordz unkwordz unkwordz extra charge unkwordz unkwordz unkwordz ip4 unkwordz,wylie tampa sarasota,CountVectorizer,sedc,RandomForestClassifier,spam,0.7937495708465576,62
