,target instance,average distance,all distances,distance metric,time needed,nb times cf not found,text method
20,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl,0.9596641421210602,"[0.9472889808726408, 0.9388233345651406, 0.963076616512279, 0.9788511822658107, 0.9472889808726408, 0.9503304677917914, 0.959419362856237, 0.9572725679761894, 0.9388233345651406, 0.9503304677917914, 0.969040653786959, 0.9576943285361409, 0.963076616512279, 0.959419362856237, 0.969040653786959, 0.9748439260474124, 0.9788511822658107, 0.9572725679761894, 0.9576943285361409, 0.9748439260474124]",spacy,15.24465274810791,0,wordnet
21,"Hungry gay guys feeling hungry and up 4 it, now. Call 08718730555 just 10p/min. To stop texts call 08712460324 (10p/min)",0.9602821544903746,"[0.9561889977577077, 0.9467373012266209, 0.958453608933693, 0.9528903090634638, 0.9561889977577077, 0.9790248411712756, 0.9498766258438941, 0.9849384111146557, 0.9467373012266209, 0.9790248411712756, 0.9462458763232537, 0.9781845795091637, 0.958453608933693, 0.9498766258438941, 0.9462458763232537, 0.9502809939600193, 0.9528903090634638, 0.9849384111146557, 0.9781845795091637, 0.9502809939600193]",spacy,5.667785882949829,0,wordnet
22,You are a winner you have been specially selected to receive aPS1000 cash or a aPS2000 award. Speak to a live operator to claim call 087123002209am-7pm. Cost 10p,0.962122002605591,"[0.9466154091881626, 0.9385840564425683, 0.9464829455519825, 0.9549917169350718, 0.9466154091881626, 0.9757312670766939, 0.9753182333570577, 0.9697301631282854, 0.9385840564425683, 0.9757312670766939, 0.9683874314606418, 0.9662447327496688, 0.9464829455519825, 0.9753182333570577, 0.9683874314606418, 0.9791340701657761, 0.9549917169350718, 0.9697301631282854, 0.9662447327496688, 0.9791340701657761]",spacy,15.90607500076294,0,wordnet
23,Reminder: You have not downloaded the content you have already paid for. Goto http://doit. mymoby. tv/ to collect your content.,0.9813933594949409,"[0.9751241685426235, 0.980422830324924, 0.987447519545066, 0.9813306162511433, 0.9751241685426235, 0.9837073946201597, 0.9812330509249669, 0.9731611572680566, 0.980422830324924, 0.9837073946201597, 0.9905839642929951, 0.9851877761863495, 0.987447519545066, 0.9812330509249669, 0.9905839642929951, 0.9757351169931251, 0.9813306162511433, 0.9731611572680566, 0.9851877761863495, 0.9757351169931251]",spacy,1.2886896133422852,0,wordnet
24,"WELL DONE! Your 4* Costa Del Sol Holiday or aPS5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, CostaPS1.50/pm, Max10mins",0.9803300055843893,"[0.9846703187266621, 0.985458474643533, 0.9807887814063891, 0.9769321361327544, 0.9846703187266621, 0.9821640644853931, 0.9778887933644104, 0.9796438845266748, 0.985458474643533, 0.9821640644853931, 0.9799648954132307, 0.9853066674519482, 0.9807887814063891, 0.9778887933644104, 0.9799648954132307, 0.9704820396928985, 0.9769321361327544, 0.9796438845266748, 0.9853066674519482, 0.9704820396928985]",spacy,5.036943435668945,0,wordnet
25,URGENT! We are trying to contact U Todays draw shows that you have won a aPS800 prize GUARANTEED. Call 09050000460 from land line. Claim J89. po box245c2150pm,0.9663990488889331,"[0.9636633717231393, 0.9584716939278054, 0.9601650310367531, 0.9673372075399461, 0.9636633717231393, 0.9582672548737342, 0.962062224106419, 0.9726879165060117, 0.9584716939278054, 0.9582672548737342, 0.9672378071449902, 0.9730520042498081, 0.9601650310367531, 0.962062224106419, 0.9672378071449902, 0.9810459777807252, 0.9673372075399461, 0.9726879165060117, 0.9730520042498081, 0.9810459777807252]",spacy,7.273688316345215,0,wordnet
26,83039 62735=aPS450 UK Break AccommodationVouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541 ,0.9543049777264974,"[0.9372798531756169, 0.9658865172702585, 0.9600375975367105, 0.9503323923069366, 0.9372798531756169, 0.9575200355242328, 0.9398293193644981, 0.9362833598816555, 0.9658865172702585, 0.9575200355242328, 0.9621709078766744, 0.9755709591134135, 0.9600375975367105, 0.9398293193644981, 0.9621709078766744, 0.9581388352149778, 0.9503323923069366, 0.9362833598816555, 0.9755709591134135, 0.9581388352149778]",spacy,3.8264973163604736,0,wordnet
27,Please CALL 08712402578 immediately as there is an urgent message waiting for you,0.9512558534194847,"[0.964598245595647, 0.9354686962156106, 0.9733048121694245, 0.9541348338735733, 0.964598245595647, 0.9712046902195194, 0.9627330091683882, 0.9512927365879019, 0.9354686962156106, 0.9712046902195194, 0.9293335122619341, 0.9253636804961415, 0.9733048121694245, 0.9627330091683882, 0.9293335122619341, 0.9451243176067065, 0.9541348338735733, 0.9512927365879019, 0.9253636804961415, 0.9451243176067065]",spacy,0.897984504699707,0,wordnet
28,"our mobile number has won aPS5000, to claim calls us back or ring the claims hot line on 09050005321.",0.9545913845915555,"[0.9461480084886031, 0.9381629109923963, 0.9572608531689143, 0.9708162677758689, 0.9461480084886031, 0.9410348082180054, 0.9633244099243721, 0.9780747667514538, 0.9381629109923963, 0.9410348082180054, 0.9295251928119364, 0.9478182691165261, 0.9572608531689143, 0.9633244099243721, 0.9295251928119364, 0.9737483586674768, 0.9708162677758689, 0.9780747667514538, 0.9478182691165261, 0.9737483586674768]",spacy,2.885030746459961,0,wordnet
29,PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05,0.9285140632100862,"[0.9328959496844104, 0.928827140535957, 0.9508022070614348, 0.935360280327425, 0.9328959496844104, 0.9242329452003474, 0.9081691219861989, 0.9511719158772569, 0.928827140535957, 0.9242329452003474, 0.9313965893496539, 0.914913930066249, 0.9508022070614348, 0.9081691219861989, 0.9313965893496539, 0.9073705520119313, 0.935360280327425, 0.9511719158772569, 0.914913930066249, 0.9073705520119313]",spacy,5.74251914024353,0,wordnet
30,88800 and 89034 are premium phone services call 08718711108,0.8880106605085614,"[0.8755355816459299, 0.8852936869136084, 0.7744612062469253, 0.8486746289825959, 0.8755355816459299, 0.9737453008417226, 0.8659323709052005, 0.9421143668031622, 0.8852936869136084, 0.9737453008417226, 0.8378371066680914, 0.9158027689075487, 0.7744612062469253, 0.8659323709052005, 0.8378371066680914, 0.9607095871708266, 0.8486746289825959, 0.9421143668031622, 0.9158027689075487, 0.9607095871708266]",spacy,0.9428207874298096,0,wordnet
31,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed aPS1000 cash or aPS5000 prize!,0.899308782801133,"[0.934344567909218, 0.9204116943521223, 0.8956305277817563, 0.8928990291945037, 0.934344567909218, 0.9065793827471458, 0.8580674747325552, 0.9260342537222674, 0.9204116943521223, 0.9065793827471458, 0.890028312129232, 0.9016744039525485, 0.8956305277817563, 0.8580674747325552, 0.890028312129232, 0.8674181814899798, 0.8928990291945037, 0.9260342537222674, 0.9016744039525485, 0.8674181814899798]",spacy,14.39393949508667,0,wordnet
32,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p",0.9439774551267794,"[0.9166606715370976, 0.896227273565248, 0.9049375418883663, 0.9257609603404928, 0.9166606715370976, 0.9647397283929773, 0.9704993493492399, 0.9491057751312026, 0.896227273565248, 0.9647397283929773, 0.9913818062617935, 0.9553886492729559, 0.9049375418883663, 0.9704993493492399, 0.9913818062617935, 0.96507279552842, 0.9257609603404928, 0.9491057751312026, 0.9553886492729559, 0.96507279552842]",spacy,16.930422067642212,0,wordnet
33,PRIVATE! Your 2003 Account Statement for 07753741225 shows 800 un-redeemed S. I. M. points. Call 08715203677 Identifier Code: 42478 Expires 24/10/04,0.9537666704361536,"[0.9833265646945112, 0.9678036696453935, 0.9384310256924937, 0.9616332403406298, 0.9833265646945112, 0.9561164992326867, 0.9437807327563329, 0.9633966430353569, 0.9678036696453935, 0.9561164992326867, 0.9399447551551825, 0.9505030278163147, 0.9384310256924937, 0.9437807327563329, 0.9399447551551825, 0.9327305459926353, 0.9616332403406298, 0.9633966430353569, 0.9505030278163147, 0.9327305459926353]",spacy,6.385349750518799,0,wordnet
34,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,0.9798584281162572,"[0.9736635736215535, 0.9841137036109122, 0.9760819577014513, 0.9785691076197667, 0.9736635736215535, 0.9762938241487535, 0.9751967747894449, 0.9860342999766151, 0.9841137036109122, 0.9762938241487535, 0.9794608573001, 0.9844028362775085, 0.9760819577014513, 0.9751967747894449, 0.9794608573001, 0.9847673461164655, 0.9785691076197667, 0.9860342999766151, 0.9844028362775085, 0.9847673461164655]",spacy,6.513582468032837,0,wordnet
35,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",0.9121441437271918,"[0.8917869388947286, 0.9044513279976817, 0.9250318531215004, 0.9200105049942396, 0.8917869388947286, 0.9051277938082154, 0.9141647950168434, 0.9017436442431003, 0.9044513279976817, 0.9051277938082154, 0.9113167876725781, 0.9271846607838711, 0.9250318531215004, 0.9141647950168434, 0.9113167876725781, 0.9206231307391579, 0.9200105049942396, 0.9017436442431003, 0.9271846607838711, 0.9206231307391579]",spacy,12.681357383728027,0,wordnet
36,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,0.9320164655144005,"[0.920595986413635, 0.9046621236320749, 0.9236413743977367, 0.9174855151943798, 0.920595986413635, 0.9527850858349928, 0.949604270884047, 0.9451210180312963, 0.9046621236320749, 0.9527850858349928, 0.9399563959737627, 0.9249347900866163, 0.9236413743977367, 0.949604270884047, 0.9399563959737627, 0.9413780946954624, 0.9174855151943798, 0.9451210180312963, 0.9249347900866163, 0.9413780946954624]",spacy,2.800551414489746,0,wordnet
37,"You've won tkts to the EURO2004 CUP FINAL or aPS800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm",0.9675647100723455,"[0.9816789069608929, 0.9634880489547768, 0.955576006215537, 0.9880860665349523, 0.9816789069608929, 0.9685583582825517, 0.964693977421577, 0.9770769130452107, 0.9634880489547768, 0.9685583582825517, 0.955526720549424, 0.9646363846593415, 0.955576006215537, 0.964693977421577, 0.955526720549424, 0.9563257180991915, 0.9880860665349523, 0.9770769130452107, 0.9646363846593415, 0.9563257180991915]",spacy,1.2019767761230469,0,wordnet
38,Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt on Orange contract. Call MobileUpd8 on 08000839402 or call 2optout,0.9294796107657936,"[0.9095541037256352, 0.9033401764589776, 0.9002085076975737, 0.9169983842448478, 0.9095541037256352, 0.9547721528688551, 0.9391128404236846, 0.9589529324596526, 0.9033401764589776, 0.9547721528688551, 0.9315963967427461, 0.9547024619910179, 0.9002085076975737, 0.9391128404236846, 0.9315963967427461, 0.9255581510449463, 0.9169983842448478, 0.9589529324596526, 0.9547024619910179, 0.9255581510449463]",spacy,19.334577322006226,0,wordnet
39,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p",0.9685793296872915,"[0.9668044466346906, 0.9695087355596357, 0.9547327535028995, 0.9571501275148785, 0.9668044466346906, 0.9777331276294934, 0.9748239761271809, 0.9650071638667138, 0.9695087355596357, 0.9777331276294934, 0.9734247297441286, 0.9769626497769915, 0.9547327535028995, 0.9748239761271809, 0.9734247297441286, 0.9696455865163061, 0.9571501275148785, 0.9650071638667138, 0.9769626497769915, 0.9696455865163061]",spacy,19.04537272453308,0,wordnet
40,Great News! Call FREEFONE 08006344447 to claim your guaranteed aPS1000 CASH or aPS2000 gift. Speak to a live operator NOW!,0.9379876316680225,"[0.9169730242506353, 0.9354149122230219, 0.9136891944536911, 0.9421815734485242, 0.9169730242506353, 0.9447318893189881, 0.9730436463880178, 0.9312805882609584, 0.9354149122230219, 0.9447318893189881, 0.9402744559946438, 0.9399244263507512, 0.9136891944536911, 0.9730436463880178, 0.9402744559946438, 0.942362605990995, 0.9421815734485242, 0.9312805882609584, 0.9399244263507512, 0.942362605990995]",spacy,6.35951566696167,0,wordnet
41,"Someone U know has asked our dating service 2 contact you! Cant guess who? CALL 09058095107 NOW all will be revealed. POBox 7, S3XY 150p ",0.9551272529029591,"[0.9662847809778274, 0.9694259293547381, 0.9392892210522044, 0.9565433567799453, 0.9662847809778274, 0.9830113961565383, 0.9417305307750443, 0.9596115831293531, 0.9694259293547381, 0.9830113961565383, 0.9344963217442005, 0.9577497811969516, 0.9392892210522044, 0.9417305307750443, 0.9344963217442005, 0.9431296278627884, 0.9565433567799453, 0.9596115831293531, 0.9577497811969516, 0.9431296278627884]",spacy,16.651294946670532,0,wordnet
42,URGENT! We are trying to contact you. Last weekends draw shows that you have won a aPS900 prize GUARANTEED. Call 09061701939. Claim code S89. Valid 12hrs only,0.9773013878238986,"[0.9701646992602987, 0.9834108033549286, 0.9813157757433832, 0.9793181872189218, 0.9701646992602987, 0.9763286327023417, 0.9757301581066448, 0.9674500455658596, 0.9834108033549286, 0.9763286327023417, 0.9829583750175591, 0.9768170387584175, 0.9813157757433832, 0.9757301581066448, 0.9829583750175591, 0.9795201625106327, 0.9793181872189218, 0.9674500455658596, 0.9768170387584175, 0.9795201625106327]",spacy,8.821024894714355,0,wordnet
43,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p paPS3.99,0.9682290277899316,"[0.9602934494025894, 0.9566868046311678, 0.9502646669230309, 0.9577508337368771, 0.9602934494025894, 0.9743227125527851, 0.9775684558058445, 0.9754895968817519, 0.9566868046311678, 0.9743227125527851, 0.9739428941764454, 0.9715169093784151, 0.9502646669230309, 0.9775684558058445, 0.9739428941764454, 0.9844539544104083, 0.9577508337368771, 0.9754895968817519, 0.9715169093784151, 0.9844539544104083]",spacy,7.127082109451294,0,wordnet
44,Reply to win aPS100 weekly! What professional sport does Tiger Woods play? Send STOP to 87239 to end service,0.9553361695933038,"[0.9619923685183536, 0.9512501116594558, 0.9393837189359678, 0.9586239725471726, 0.9619923685183536, 0.9548471996399703, 0.9434447106203758, 0.9516897995234966, 0.9512501116594558, 0.9548471996399703, 0.9604800822480551, 0.9648548135057033, 0.9393837189359678, 0.9434447106203758, 0.9604800822480551, 0.9667949187344851, 0.9586239725471726, 0.9516897995234966, 0.9648548135057033, 0.9667949187344851]",spacy,3.1386728286743164,0,wordnet
45,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text",0.9718061300047574,"[0.9726430670967233, 0.978094850620063, 0.9771710195428585, 0.9607212891241887, 0.9726430670967233, 0.9692729761511252, 0.9761790173900932, 0.9683101718950461, 0.978094850620063, 0.9692729761511252, 0.9719252000626686, 0.9762658144180245, 0.9771710195428585, 0.9761790173900932, 0.9719252000626686, 0.9674778937467813, 0.9607212891241887, 0.9683101718950461, 0.9762658144180245, 0.9674778937467813]",spacy,12.702477216720581,0,wordnet
46,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,0.9519395578387195,"[0.9733440027978486, 0.9441622851851732, 0.9711161640518767, 0.9582641715667211, 0.9733440027978486, 0.9574984670205554, 0.9629401238996873, 0.9464301897737089, 0.9441622851851732, 0.9574984670205554, 0.9456601413380529, 0.9247287670817129, 0.9711161640518767, 0.9629401238996873, 0.9456601413380529, 0.9352512656718583, 0.9582641715667211, 0.9464301897737089, 0.9247287670817129, 0.9352512656718583]",spacy,27.45427370071411,0,wordnet
