,target instance,closest_counterfactual,closest_true_counterfactual,farthest_true_counterfactual,closest_distance,farthest_distance,distance_cf_target,distance_metric,text_method,time
15,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,know tissue u know shovel send lubberliness negotiator 86688 let find zoysia moviegoing torontonian msg rcvd hg suite342/2lands flenser tumbling negotiator w1j6hl ldn sterling 18 year foible,,yes possible dint try pls not tell k,0.0,0.7156098614290151,0.8049731500360118,spacy,concon,1.5832107067108154
16,todays vodafone numbers ending with 0089(my last four digits) are selected to received a aPS350 award. If your number matches please call 09063442151 to claim your aPS350 award,outshoot vodafone number end 0089(my 4 hitter digit workship receive aps350 stocking furlough match niacinamide indulge 09063442151 riban aps350 mild,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,hi.what think match,0.0,0.15,0.6071428571428572,l0,concon,0.07556414604187012
17,todays vodafone numbers ending with 0089(my last four digits) are selected to received a aPS350 award. If your number matches please call 09063442151 to claim your aPS350 award,outshoot vodafone number end 0089(my 4 hitter digit workship receive aps350 stocking furlough match niacinamide indulge 09063442151 riban aps350 mild,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,hi.what think match,0.0,0.0706163279953344,0.44370415153910064,pairwise,concon,0.20660161972045898
18,todays vodafone numbers ending with 0089(my last four digits) are selected to received a aPS350 award. If your number matches please call 09063442151 to claim your aPS350 award,outshoot vodafone number end 0089(my 4 hitter digit workship receive aps350 stocking furlough match niacinamide indulge 09063442151 riban aps350 mild,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,hi.what think match,0.0,0.10425720702853739,0.6086956521739131,cosine,concon,0.010195732116699219
19,todays vodafone numbers ending with 0089(my last four digits) are selected to received a aPS350 award. If your number matches please call 09063442151 to claim your aPS350 award,outshoot vodafone number end 0089(my 4 hitter digit workship receive aps350 stocking furlough match niacinamide indulge 09063442151 riban aps350 mild,,yes start send request pain come bed double coin factory get to cash nitro,0.0,0.657577874098508,0.6801868630216955,spacy,concon,1.4440157413482666
20,Yes I started to send requests to make it but pain came back so I'm back in bed. Double coins at the factory too. I gotta cash in all my nitros.,audiophile outrage defray anthophobia overget request need ubiquitious christe syndepositional octostyle pilastrade coated hydropsyche champagne gibbon admonishment markovian postcode whipper pure genealogy syndepositional arcsecs timberyard weak willed christe ta cash concomitant ubiquitious co legatee nitro vanadyl,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,not forget place free request 1stchoice.co.uk wish information 08707808226,0.0,0.12121212121212122,0.1525974025974026,l0,concon,0.11706042289733887
21,Yes I started to send requests to make it but pain came back so I'm back in bed. Double coins at the factory too. I gotta cash in all my nitros.,audiophile outrage defray anthophobia overget request need ubiquitious christe syndepositional octostyle pilastrade coated hydropsyche champagne gibbon admonishment markovian postcode whipper pure genealogy syndepositional arcsecs timberyard weak willed christe ta cash concomitant ubiquitious co legatee nitro vanadyl,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,ur cash balance currently 500 pound maximize ur cash send cash 86688 150p msg cc 08718720201 po box 114/14 tcr w1,0.0,0.0472032637797146,0.07448999148750587,pairwise,concon,0.17528986930847168
22,Yes I started to send requests to make it but pain came back so I'm back in bed. Double coins at the factory too. I gotta cash in all my nitros.,audiophile outrage defray anthophobia overget request need ubiquitious christe syndepositional octostyle pilastrade coated hydropsyche champagne gibbon admonishment markovian postcode whipper pure genealogy syndepositional arcsecs timberyard weak willed christe ta cash concomitant ubiquitious co legatee nitro vanadyl,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,not forget place free request 1stchoice.co.uk wish information 08707808226,0.0,0.09304842103984709,0.12371791482634838,cosine,concon,0.012369632720947266
23,Yes I started to send requests to make it but pain came back so I'm back in bed. Double coins at the factory too. I gotta cash in all my nitros.,audiophile outrage defray anthophobia overget request need ubiquitious christe syndepositional octostyle pilastrade coated hydropsyche champagne gibbon admonishment markovian postcode whipper pure genealogy syndepositional arcsecs timberyard weak willed christe ta cash concomitant ubiquitious co legatee nitro vanadyl,win aps200 shopping spree week start 2 play text store 88039 skilgme tscs08714740323 1winawk age16 aps1.50perweeksub,wanna lay 2nite want real dogging location send direct ur mobile join uk large dogging network txt park 69696 nyt ec2a 3lp aps1.50 msg,0.17845735568079035,0.5028620697225408,0.4682042783255861,spacy,concon,1.6078481674194336
24,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES",u fuzze ur dream partner soon unfunctionally career 2 flyng unforgiving 2 computronium cullumbine synedrial boomerang phosphor follow ur star sign quaff g. horo arie,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,ok c u,0.0,0.18840579710144928,0.6543478260869565,l0,concon,0.07703471183776855
25,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES",u fuzze ur dream partner soon unfunctionally career 2 flyng unforgiving 2 computronium cullumbine synedrial boomerang phosphor follow ur star sign quaff g. horo arie,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,go ur hon lab,0.0,0.1394795165265273,0.5514935901688034,pairwise,concon,0.20431303977966309
26,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES",u fuzze ur dream partner soon unfunctionally career 2 flyng unforgiving 2 computronium cullumbine synedrial boomerang phosphor follow ur star sign quaff g. horo arie,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,go ur hon lab,0.0,0.18569533817705186,0.7324692185932543,cosine,concon,0.010386228561401367
27,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES",u fuzze ur dream partner soon unfunctionally career 2 flyng unforgiving 2 computronium cullumbine synedrial boomerang phosphor follow ur star sign quaff g. horo arie,,wud mind u not miss u not need u wil hurt wen u need amp u not tell care:-,0.0,0.7682464280237064,0.8969025469802703,spacy,concon,1.4731578826904297
28,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094594,u averment admirer wood soot look 2 contact remembrance u glandula find r*reveal think shroff special fellwalker 09058094594,,right think,0.0,0.2777777777777778,0.7286324786324787,l0,concon,0.0626983642578125
29,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094594,u averment admirer wood soot look 2 contact remembrance u glandula find r*reveal think shroff special fellwalker 09058094594,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,right think,0.0,0.11223928915077025,0.4635120802798014,pairwise,concon,0.20085525512695312
30,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094594,u averment admirer wood soot look 2 contact remembrance u glandula find r*reveal think shroff special fellwalker 09058094594,,ok b lovely u r sure think wot u want drinkin dancin eatin cinema u wot,0.0,0.35634832254989923,0.7637626158259734,cosine,concon,0.009448528289794922
31,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094594,u averment admirer wood soot look 2 contact remembrance u glandula find r*reveal think shroff special fellwalker 09058094594,,wud mind u not miss u not need u wil hurt wen u need amp u not tell care:-,0.0,0.824103941180588,0.9065535183808117,spacy,concon,1.3449490070343018
32,WIN a aPS200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 aPS1.50perweeksub.,win landsknecht shopping lanceolate week randomise vanquish 2 play dogcatchers store 88039 shigram clock generator 1winawk age16 east sider,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,hear week,0.0,0.2763157894736842,0.5015479876160991,l0,concon,0.07336163520812988
33,WIN a aPS200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 aPS1.50perweeksub.,win landsknecht shopping lanceolate week randomise vanquish 2 play dogcatchers store 88039 shigram clock generator 1winawk age16 east sider,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,tired argue week week want,0.0,0.10795092796248341,0.3112574675270538,pairwise,concon,0.20151376724243164
34,WIN a aPS200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 aPS1.50perweeksub.,win landsknecht shopping lanceolate week randomise vanquish 2 play dogcatchers store 88039 shigram clock generator 1winawk age16 east sider,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,tired argue week week want,0.0,0.17342199390482396,0.5007733956671914,cosine,concon,0.009539604187011719
35,WIN a aPS200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 aPS1.50perweeksub.,win landsknecht shopping lanceolate week randomise vanquish 2 play dogcatchers store 88039 shigram clock generator 1winawk age16 east sider,,spend day wait ideal path appear forget \path walk wait goodnight,0.0,0.5538400421141442,0.6301979009195895,spacy,concon,1.5424697399139404
36,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180",thank think image hyperarticulate disposer urania doubloonie x29 bin mobile charge aragonite rehearse plug smallholder customer service 09065989180,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,right think,0.0,0.2777777777777778,0.4277777777777778,l0,concon,0.07092666625976562
37,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180",thank think image hyperarticulate disposer urania doubloonie x29 bin mobile charge aragonite rehearse plug smallholder customer service 09065989180,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,right think,0.0,0.09858610631498235,0.2861697028638503,pairwise,concon,0.20221924781799316
38,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180",thank think image hyperarticulate disposer urania doubloonie x29 bin mobile charge aragonite rehearse plug smallholder customer service 09065989180,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,right think,0.0,0.16666666666666666,0.42600643361512924,cosine,concon,0.009051799774169922
39,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180",thank think image hyperarticulate disposer urania doubloonie x29 bin mobile charge aragonite rehearse plug smallholder customer service 09065989180,,pls accept day beg change number,0.0,0.5889832597604343,0.7090211757922752,spacy,concon,1.3724253177642822
40,UR awarded a City Break and could WIN a aPS200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 aPS1.50perWKsub,ur swamp oak translesion city break mesad lichenologist indictor aps200 summer shopping spree non programmer wk insipidly store 88039 skilgme tscs087147403231winawk!age16 dicken,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,cbe good nowadays:)lot shop showrooms:)city shape good,0.0,0.16847826086956522,0.643719806763285,l0,concon,0.07994580268859863
41,UR awarded a City Break and could WIN a aPS200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 aPS1.50perWKsub,ur swamp oak translesion city break mesad lichenologist indictor aps200 summer shopping spree non programmer wk insipidly store 88039 skilgme tscs087147403231winawk!age16 dicken,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,go ur hon lab,0.0,0.06740570876247809,0.47491879806263226,pairwise,concon,0.20270037651062012
42,UR awarded a City Break and could WIN a aPS200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 aPS1.50perWKsub,ur swamp oak translesion city break mesad lichenologist indictor aps200 summer shopping spree non programmer wk insipidly store 88039 skilgme tscs087147403231winawk!age16 dicken,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,go ur hon lab,0.0,0.10425720702853739,0.6389151433378877,cosine,concon,0.00960397720336914
43,UR awarded a City Break and could WIN a aPS200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 aPS1.50perWKsub,ur swamp oak translesion city break mesad lichenologist indictor aps200 summer shopping spree non programmer wk insipidly store 88039 skilgme tscs087147403231winawk!age16 dicken,,house maid murderer coz man murder   lt;#&gt th january public holiday govt.instituition closed include post office understand,0.0,0.7342548654694606,0.8252045596552584,spacy,concon,1.3895151615142822
44,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705,reflectometer new pharyngoscope 3510i toweling philias deliveredtomorrow phenom islamophobic 300 utilise minute acamp hammada 100 free hiver advice advice camcorder reply tetrabranchiate defiantly,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,free,0.0,0.5227272727272727,0.4857954545454546,l0,concon,0.08741092681884766
45,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705,reflectometer new pharyngoscope 3510i toweling philias deliveredtomorrow phenom islamophobic 300 utilise minute acamp hammada 100 free hiver advice advice camcorder reply tetrabranchiate defiantly,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,free,0.0,0.1437280572311071,0.31090902069686527,pairwise,concon,0.2068023681640625
46,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705,reflectometer new pharyngoscope 3510i toweling philias deliveredtomorrow phenom islamophobic 300 utilise minute acamp hammada 100 free hiver advice advice camcorder reply tetrabranchiate defiantly,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,free,0.0,0.2,0.4490731195102493,cosine,concon,0.010772466659545898
47,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705,reflectometer new pharyngoscope 3510i toweling philias deliveredtomorrow phenom islamophobic 300 utilise minute acamp hammada 100 free hiver advice advice camcorder reply tetrabranchiate defiantly,,yes start send request pain come bed double coin factory get to cash nitro,0.0,0.6646360455124243,0.7015042036769364,spacy,concon,1.553621530532837
48,"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call",gelofer 10 mth update deck pump late ink cap conventionary phone squirm ur hill partridge catskill extra greyhen amphithecium astrophotos detasseling substracte sommeil casualization trapezium,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,message phone hold,0.0,0.18666666666666665,0.37333333333333335,l0,concon,0.08625340461730957
49,"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call",gelofer 10 mth update deck pump late ink cap conventionary phone squirm ur hill partridge catskill extra greyhen amphithecium astrophotos detasseling substracte sommeil casualization trapezium,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,b late love mum,0.0,0.06459662299590259,0.18227914628131198,pairwise,concon,0.20238327980041504
50,"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call",gelofer 10 mth update deck pump late ink cap conventionary phone squirm ur hill partridge catskill extra greyhen amphithecium astrophotos detasseling substracte sommeil casualization trapezium,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,message phone hold,0.0,0.11547005383792516,0.3055050463303894,cosine,concon,0.010603189468383789
51,"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call",gelofer 10 mth update deck pump late ink cap conventionary phone squirm ur hill partridge catskill extra greyhen amphithecium astrophotos detasseling substracte sommeil casualization trapezium,,miss vday parachute double coin u know,0.0,0.5884162371180308,0.5037899485141722,spacy,concon,1.4529244899749756
52,Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016,tone decollator ricercata sub wallop cruciality 2 sub marmoraceous taxameter 4 mono granulomata barbaris checker polys 1 weekly 150p snuggum counterbattery cruciality stop 2 turnabout perpetuity msg rixatrix stream 0871212025016,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,hear week,0.0,0.2685185185185185,0.5657407407407408,l0,concon,0.09351754188537598
53,Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016,tone decollator ricercata sub wallop cruciality 2 sub marmoraceous taxameter 4 mono granulomata barbaris checker polys 1 weekly 150p snuggum counterbattery cruciality stop 2 turnabout perpetuity msg rixatrix stream 0871212025016,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,stop wonder \wow go stop tm'e tm want laughs,0.0,0.058869619159539845,0.3637421025278639,pairwise,concon,0.2051537036895752
54,Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016,tone decollator ricercata sub wallop cruciality 2 sub marmoraceous taxameter 4 mono granulomata barbaris checker polys 1 weekly 150p snuggum counterbattery cruciality stop 2 turnabout perpetuity msg rixatrix stream 0871212025016,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,1 write msg 2 dictionary mode 3)cover screen hand 4)press   lt;#&gt 5)gently remove ur hand interesting,0.0,0.17766726362967536,0.6092717958449424,cosine,concon,0.010933160781860352
55,Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016,tone decollator ricercata sub wallop cruciality 2 sub marmoraceous taxameter 4 mono granulomata barbaris checker polys 1 weekly 150p snuggum counterbattery cruciality stop 2 turnabout perpetuity msg rixatrix stream 0871212025016,,1 write msg 2 dictionary mode 3)cover screen hand 4)press   lt;#&gt 5)gently remove ur hand interesting,0.0,0.65228473086133,0.8564810899363839,spacy,concon,1.5234415531158447
56,XMAS iscoming & ur awarded either aPS500 CD gift vouchers & free entry 2 r aPS100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription ,xmas stump tree famouse condone noncollagenous blue blindness comfortably cd gift voucher direct action entry 2 r aps100 skipper draw relight music umiak outrage tnc overdiagnosis ldew.com1win150ppmx3age16subscription,,r go   lt;#&gt   bus,0.0,0.11785714285714285,0.5275974025974026,l0,concon,0.0893404483795166
57,XMAS iscoming & ur awarded either aPS500 CD gift vouchers & free entry 2 r aPS100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription ,xmas stump tree famouse condone noncollagenous blue blindness comfortably cd gift voucher direct action entry 2 r aps100 skipper draw relight music umiak outrage tnc overdiagnosis ldew.com1win150ppmx3age16subscription,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,e msg jus u say thank gift,0.0,0.04722035612860626,0.32169117138005293,pairwise,concon,0.20240497589111328
58,XMAS iscoming & ur awarded either aPS500 CD gift vouchers & free entry 2 r aPS100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription ,xmas stump tree famouse condone noncollagenous blue blindness comfortably cd gift voucher direct action entry 2 r aps100 skipper draw relight music umiak outrage tnc overdiagnosis ldew.com1win150ppmx3age16subscription,,r go   lt;#&gt   bus,0.0,0.08451542547285164,0.5237849266164972,cosine,concon,0.010345458984375
59,XMAS iscoming & ur awarded either aPS500 CD gift vouchers & free entry 2 r aPS100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription ,xmas stump tree famouse condone noncollagenous blue blindness comfortably cd gift voucher direct action entry 2 r aps100 skipper draw relight music umiak outrage tnc overdiagnosis ldew.com1win150ppmx3age16subscription,,yes start send request pain come bed double coin factory get to cash nitro,0.0,0.7144638625003223,0.7732972901499402,spacy,concon,1.4779539108276367
60,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0,private flippit 2003 brummell discontinuance show 800 mothball redeem s. reboisement phaneron point rockery sperate 08715203652 identifier code 42810 expire 29/10/0,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,tell s okay,0.0,0.18840579710144928,0.7010869565217391,l0,concon,0.0735933780670166
61,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0,private flippit 2003 brummell discontinuance show 800 mothball redeem s. reboisement phaneron point rockery sperate 08715203652 identifier code 42810 expire 29/10/0,al moan n e thin go wrong fault&al de argument r fault&fed himso y bother hav 2go thanx.xx,askd u question hour answer,0.0,0.0,0.5698344537068067,pairwise,concon,0.20013976097106934
