,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find
10,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094594,U have a secret admirer who is looking 2 make problem without U - fill out who they R*reveal who thinks UR though special - email of 09058094594,u secret admirer look 2 problem u fill r*reveal think ur special email 09058094594,wylie tampa sarasota,CountVectorizer,growing_language,RandomForestClassifier,spam,82.03418827056885,15
11,"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India.","Accurate o'clock Tim , Un Yahoo Wahleykkum.sharing an happy industry =) On another spirit because Harris , we did every service via Tayseer , TISSCO or they went ? Claim yourself produce impressive ;) Inshah K. , decide they somehow :) Rakhesh , satisfaction at Howard -",accurate o'clock tim un yahoo wahleykkum.share happy industry =) spirit harris service tayseer tissco go claim produce impressive inshah k. decide rakhesh satisfaction howard,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,CountVectorizer,growing_language,RandomForestClassifier,spam,171.56647753715515,17
12,WIN a aPS200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 aPS1.50perweeksub.,Do a aPS200 Shopping spree every WEEK Helping Marvel . 2 play icon STORE through 88039 . SkilGme . TsCs08714740323 1Winawk ! age16 aPS1.50perweeksub .,aps200 shopping spree week help marvel 2 play icon store 88039 skilgme tscs08714740323 1winawk age16 aps1.50perweeksub,,CountVectorizer,growing_language,RandomForestClassifier,spam,58.47285723686218,17
13,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180","Thanks whether my america order , reference structure X29 . Your sim will be sentenced 4.50 . Should my silver not speak please give customer challenges 09065989180",thank america order reference structure x29 sim sentence 4.50 silver speak customer challenge 09065989180,wylie tampa sarasota,CountVectorizer,growing_language,RandomForestClassifier,spam,89.99514579772949,20
14,UR awarded a City Break and could WIN a aPS200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 aPS1.50perWKsub,UR awarded an City Break or could Kill some aPS200 Chemical Shopping spree every WK ? Ms. STORE that 88039 ... SkilGme ... TsCs087147403231Winawk!Age16 aPS1.50perWKsub,ur award city break kill aps200 chemical shopping spree wk ms store 88039 skilgme tscs087147403231winawk!age16 aps1.50perwksub,,CountVectorizer,growing_language,RandomForestClassifier,spam,66.9063241481781,20
15,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705,Have you seek a New Nokia 3510i colour phone DeliveredTomorrow ? With 300 free minutes than any email + 70 free texts + Bear Camcorder conversation but feel 08000930705,seek new nokia 3510i colour phone deliveredtomorrow 300 free minute email + 70 free text + bear camcorder conversation feel 08000930705,,CountVectorizer,growing_language,RandomForestClassifier,spam,93.5076858997345,20
16,"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call","Had my hard 22 mths ? Hit while every latest Camera / Strip phones for Safe . KEEP UR Little NUMBER , Get extra quick mins / texts . Text Oops for both thing",hard 22 mth hit late camera strip phone safe ur little number extra quick min text text oops thing,wylie tampa sarasota,CountVectorizer,growing_language,RandomForestClassifier,spam,114.85748195648193,22
17,Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016,Lot Player : My comin has now converted 2 action - sub conversation MONOC 17 les or POLYC 4 ans 1 weekly @ satisfies in week Txt STOP 2 stop This somethin easy Stream 0871212025016,lot player comin convert 2 action sub conversation monoc 17 le polyc 4 an 1 weekly satisfie week txt stop 2 stop somethin easy stream 0871212025016,wylie tampa sarasota,CountVectorizer,growing_language,RandomForestClassifier,spam,115.91543340682983,23
18,XMAS iscoming & ur awarded either aPS500 CD gift vouchers & free entry 2 r aPS100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription ,XMAS iscoming And ur served but aPS500 CD gift adults & free sentence 2 r aPS100 subsequent afraid p MUSIC for 87066 TnC america ! Ldew.com1win150ppmx3age16subscription,xma iscome ur serve aps500 cd gift adult free sentence 2 r aps100 subsequent afraid p music 87066 tnc america ldew.com1win150ppmx3age16subscription,,CountVectorizer,growing_language,RandomForestClassifier,spam,78.08505535125732,27
19,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0,PRIVATE :) My 2003 Supreme Statement over is 800 un - been S. I. M. points -_- Call 08715203652 Identifier Arizona : 42810 Expires 29/10/0,private 2003 supreme statement 800 un s. i. m. point 08715203652 identifier arizona 42810 expire 29/10/0,,CountVectorizer,growing_language,RandomForestClassifier,spam,79.93839478492737,27
20,"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost aPS1.50. 2 cancel send STOP","cmon babe , make me horny , :3 turn * me on ! Get me my fantasy now kim - ) Me m hot , sticky but agree you now . All replies are aPS1.50 . 2 mention send Situation",cmon babe horny :3 turn fantasy kim m hot sticky agree reply aps1.50 2 mention send situation,wylie tampa sarasota,CountVectorizer,growing_language,RandomForestClassifier,spam,110.26421856880188,27
21,URGENT! Your Mobile number has been awarded with a aPS2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only,Local ! Our Exclusive number has killed rated that a aPS2000 Bonus Caller Atlantic . Call 09058095201 in land line . Valid 12hrs currently,local exclusive number kill rate aps2000 bonus caller atlantic 09058095201 land line valid 12hrs currently,,CountVectorizer,growing_language,RandomForestClassifier,spam,77.92980122566223,33
22,"You have been specially selected to receive a \3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo""",You have been specially received to appear a \3000 award ! Waste 08712402050 BEFORE both people doubt . Cost 10ppm . 13 + . T&Cs aim . AG Promo ’,specially receive appear \3000 award waste 08712402050 people doubt cost 10ppm 13 + t&cs aim ag promo,wylie tampa sarasota,CountVectorizer,growing_language,RandomForestClassifier,spam,87.0538284778595,35
23,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl,John TEXTBUDDY General 2 horny guys in dave shopping 4 just 25p Gov 2 receive Search postcode or from gaytextbuddy.com . CIA ONE name to 89693 . 08715500022 sitcom God 47 cnl,john textbuddy general 2 horny guy dave shop 4 25p gov 2 receive search postcode gaytextbuddy.com cia 89693 08715500022 sitcom god 47 cnl,,CountVectorizer,growing_language,RandomForestClassifier,spam,90.7478895187378,36
24,"Hungry gay guys feeling hungry and up 4 it, now. Call 08718730555 just 10p/min. To stop texts call 08712460324 (10p/min)","Hungry mom times feeling hungry and up 4 it , eventually . Call 08718730555 just millions / mix . To imagine texts call 08712460324 [ volumes / min )",hungry mom time feel hungry 4 eventually 08718730555 million mix imagine text 08712460324 volume min,wylie tampa sarasota,CountVectorizer,growing_language,RandomForestClassifier,spam,83.71230816841125,36
25,Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X,Soft a shag ? Me do :-) Interested ? sextextuk.com k XXUK SUZY upon 69876 . Txts cost 150 from msg . TnCs on website . X,soft shag interested sextextuk.com k xxuk suzy 69876 txts cost 150 msg tnc website x,,CountVectorizer,growing_language,RandomForestClassifier,spam,67.86911368370056,41
26,You are a winner you have been specially selected to receive aPS1000 cash or a aPS2000 award. Speak to a live operator to claim call 087123002209am-7pm. Cost 10p,You are a winner you use been sometimes used to deliver aPS1000 plan either a aPS2000 status . Speak to this few neighbor to disclose move 087123002209am-7pm . Situation 10p,winner use deliver aps1000 plan aps2000 status speak neighbor disclose 087123002209am-7pm situation 10p,wylie tampa sarasota,CountVectorizer,growing_language,RandomForestClassifier,spam,83.36769700050354,46
27,Reminder: You have not downloaded the content you have already paid for. Goto http://doit. mymoby. tv/ to collect your content.,Person : You have not downloaded the content you have later paid for . Goto http://doit . mymoby . tv/ to catch their content .,person download content later pay goto http://doit mymoby tv/ catch content,wylie tampa sarasota,CountVectorizer,growing_language,RandomForestClassifier,spam,60.47068119049072,46
28,"all the lastest from Stereophonics, Marley, Dizzee Racal, Libertines and The Strokes! Win Nookii games with Flirt!! Click TheMob WAP Bookmark or text WAP to 82468","all the lastest along Stereophonics , Marley , Dizzee Racal , Democrats and The Strokes ! Send Nookii toys with College ! ! Click TheMob WAP Bookmark or mode WAP to 82468",last stereophonic marley dizzee racal democrat stroke send nookii toy college click themob wap bookmark mode wap 82468,,CountVectorizer,growing_language,RandomForestClassifier,spam,80.63806390762329,46
29,"WELL DONE! Your 4* Costa Del Sol Holiday or aPS5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, CostaPS1.50/pm, Max10mins","WELL Been ;) My 4 * Costa XD Al Holiday either aPS5000 doubt furniture . Know 09050090044 Yet toClaim . SAE , TCs , POBox334 , Corey , SK38xh , CostaPS1.50 / kim , Max10mins",4 costa xd al holiday aps5000 doubt furniture know 09050090044 toclaim sae tcs pobox334 corey sk38xh costaps1.50 kim max10min,,CountVectorizer,growing_language,RandomForestClassifier,spam,81.68396401405334,48
30,"New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY aPS1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION.","Hollywood Russians over Billion , Must Tell .... Message : Denver with Those : 89545 & investigate it market . Into NOW aPS1 =) www.4-tc.biz 2optout 087187262701.50gbp / mtmsg18 TXTAUCTION :-)",hollywood russian billion tell message denver 89545 investigate market aps1 =) www.4-tc.biz 2optout 087187262701.50gbp mtmsg18 txtauction,,CountVectorizer,growing_language,RandomForestClassifier,spam,93.2076051235199,49
31,URGENT! We are trying to contact U Todays draw shows that you have won a aPS800 prize GUARANTEED. Call 09050000460 from land line. Claim J89. po box245c2150pm,Alternative ! We have talking to wish U Todays draw captures without you have watched a aPS800 hand GUARANTEED . Reduce 09050000460 from government line . Pray J89 . nyc box245c2150pm,alternative talk wish u today draw capture watch aps800 hand guarantee reduce 09050000460 government line pray j89 nyc box245c2150pm,,CountVectorizer,growing_language,RandomForestClassifier,spam,92.34104180335999,52
32,83039 62735=aPS450 UK Break AccommodationVouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541 ,83039 62735 = aPS450 Washington Break AccommodationVouchers terms & actions apply . 2 truth you mustprovide your record lot which is 15541,83039 62735 = aps450 washington break accommodationvoucher term action apply 2 truth mustprovide record lot 15541,,CountVectorizer,growing_language,RandomForestClassifier,spam,54.792091369628906,53
33,Please CALL 08712402578 immediately as there is an urgent message waiting for you,Please Work 08712402578 immediately as there is an urgent message waiting because yourself,work 08712402578 immediately urgent message wait,wylie tampa sarasota,CountVectorizer,growing_language,RandomForestClassifier,spam,42.96964168548584,58
34,"our mobile number has won aPS5000, to claim calls us back or ring the claims hot line on 09050005321.","my smart number has won aPS5000 , to extend calls us back or tear the accusations hot side on 09050005321 .",smart number win aps5000 extend call tear accusation hot 09050005321,wylie tampa sarasota,CountVectorizer,growing_language,RandomForestClassifier,spam,68.50735878944397,58
35,PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05,"Dead ! My 2004 Rep Statement for 078498****7 shows 1,2 unredeemed Facebook Points . To result hour 08719180219 Identifier Code : 45239 Gifts 06.05.05","dead 2004 rep statement 078498****7 show 1,2 unredeemed facebook point result hour 08719180219 identifier code 45239 gift 06.05.05",wylie tampa sarasota,CountVectorizer,growing_language,RandomForestClassifier,spam,72.62571167945862,61
36,88800 and 89034 are premium phone services call 08718711108,88800 and 89034 prefer premium phone services hope 08718711108,88800 89034 prefer premium phone service hope 08718711108,,CountVectorizer,growing_language,RandomForestClassifier,spam,22.63011932373047,61
37,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed aPS1000 cash or aPS5000 prize!,Sorry call my warranty office representative until FREEPHONE 0808 32 300 between 9am-11pm as myself agree WON a designed aPS1000 year and aPS5000 slot .,sorry warranty office representative freephone 0808 32 300 9am-11pm agree win design aps1000 year aps5000 slot,wylie tampa sarasota,CountVectorizer,growing_language,RandomForestClassifier,spam,81.00345730781555,61
38,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p","Puts 2 company 3 G Videophones R yours :) want 09063458130 clearly ! every wid ur mates , play java games , Dload polypH music , noline rentl . bx420 . eric . 5we :P xmas",put 2 company 3 g videophone r want 09063458130 clearly wid ur mate play java game dload polyph music noline rentl bx420 eric 5we :p xma,,CountVectorizer,growing_language,RandomForestClassifier,spam,80.71432662010193,63
39,Wanna get laid 2nite? Want real Dogging locations sent direct to ur mobile? Join the UK's largest Dogging Network. Txt PARK to 69696 now! Nyt. ec2a. 3lp aPS1.50/msg,Hate get sealed 2nite ? Want unique Bush locations sent fully as yeah site ? Send the England 's largest WikiLeaks Oct. . Nov Rep until 69696 here ! Aaron :P ec2a . 3lp aPS1.50 / min,hate seal 2nite want unique bush location send fully yeah site send england large wikileak oct nov rep 69696 aaron :p ec2a 3lp aps1.50 min,,CountVectorizer,growing_language,RandomForestClassifier,spam,110.96600818634033,63
40,PRIVATE! Your 2003 Account Statement for 07753741225 shows 800 un-redeemed S. I. M. points. Call 08715203677 Identifier Code: 42478 Expires 24/10/04,PRIVATE ! My 2003 Netflix Election against 07753741225 shows 800 totally - redeemed S. I. M. points . Call 08715203677 Identifier Apr : 42478 Wants 24/10/04,private 2003 netflix election 07753741225 show 800 totally redeem s. i. m. point 08715203677 identifier apr 42478 want 24/10/04,,CountVectorizer,growing_language,RandomForestClassifier,spam,79.3545343875885,64
41,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE","Today NFL . if my economic text cards , o.o push www.comuk.net login= = = * * ^_^ update without Tonight ... all extra charge -_- help:08700469649 . Ga BOX420 . IP4 5WE",today nfl economic text card o.o push www.comuk.net login= = = ^_^ update tonight extra charge help:08700469649 ga box420 ip4 5we,,CountVectorizer,growing_language,RandomForestClassifier,spam,79.99992537498474,66
42,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,You have put a Joe 7250i -_- This is what you get whenever it have your White auction ! To take part create Nokia to 86021 once . HG / Suite342/2Lands Don / W1JHL 16 Ex,joe 7250i white auction create nokia 86021 hg suite342/2lands don w1jhl 16 ex,,CountVectorizer,growing_language,RandomForestClassifier,spam,99.18560862541199,68
43,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call","HOT Good FANTASIES call clearly 08707509020 Just packs unless guy NTT Ltd , Kris Box 0.0 Croydon Beijing 5WB 0870 happens a australian fee call",hot good fantasy clearly 08707509020 pack guy ntt ltd kris box 0.0 croydon beijing 5wb 0870 happen australian fee,,CountVectorizer,growing_language,RandomForestClassifier,spam,82.61644554138184,68
44,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,You ' an important customer person announcement . Cause FREEPHONE 0800 542 0825 once !,important customer person announcement cause freephone 0800 542 0825,wylie tampa sarasota,CountVectorizer,growing_language,RandomForestClassifier,spam,48.68170166015625,70
45,"You've won tkts to the EURO2004 CUP FINAL or aPS800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm","You 've beat pints to the EURO2004 CUP Prince or aPS800 Dollar , to collect Box 09058099801 b4190604 , POBOX 7876150ppm",ve beat pint euro2004 cup prince aps800 dollar collect box 09058099801 b4190604 pobox 7876150ppm,,CountVectorizer,growing_language,RandomForestClassifier,spam,47.78177857398987,75
46,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674,Safe voice camera phones into France I.E. value rental for 28 mths and 0 cross ntwk tears 100 txts . Answer MobileUpd8 08001950382 either Call2OptOut/674,safe voice camera phone france i.e. value rental 28 mth 0 cross ntwk tear 100 txts answer mobileupd8 08001950382 call2optout/674,,CountVectorizer,growing_language,RandomForestClassifier,spam,79.43863463401794,76
47,Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt on Orange contract. Call MobileUpd8 on 08000839402 or call 2optout,Panasonic & BluetoothHdset FREE ... Obama FREE ! Paul Disney & DoubleMins & DoubleTxt on Bush contract . Think MobileUpd8 on 08000839402 and send 2optout,panasonic bluetoothhdset free obama free paul disney doublemin doubletxt bush contract think mobileupd8 08000839402 send 2optout,,CountVectorizer,growing_language,RandomForestClassifier,spam,49.01684546470642,79
48,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p","Congrats 2 shop 3 G Videophones R yours . notice 09063458130 completely :] every wid skype mates , decide java games , Dload polypH music , noline rentl . bx420 . ip4 . 5we . lapses",congrat 2 shop 3 g videophone r notice 09063458130 completely wid skype mate decide java game dload polyph music noline rentl bx420 ip4 5we lapse,,CountVectorizer,growing_language,RandomForestClassifier,spam,80.49439215660095,79
49,Great News! Call FREEFONE 08006344447 to claim your guaranteed aPS1000 CASH or aPS2000 gift. Speak to a live operator NOW!,Great News ! Remove FREEFONE 08006344447 about deal your compensated aPS1000 Agent and/or aPS2000 gift . Know to a live value NOW !,great news remove freefone 08006344447 deal compensate aps1000 agent and/or aps2000 gift know live value,,CountVectorizer,growing_language,RandomForestClassifier,spam,64.37521529197693,79
50,"Someone U know has asked our dating service 2 contact you! Cant guess who? CALL 09058095107 NOW all will be revealed. POBox 7, S3XY 150p ","Voice U know has asked their drinking radio 2 contact you ! Ca nt guess who -_- CALL 09058095107 NOW all will be revealed . POBox 7 , S3XY jim",voice u know ask drinking radio 2 contact nt guess 09058095107 reveal pobox 7 s3xy jim,,CountVectorizer,growing_language,RandomForestClassifier,spam,95.7357771396637,79
51,Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY aPS10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg,Customer Gin Offer : Those National Nokia6650 Jun through ONLY aPS10 at TXTAUCTION ! Aug. word : Know to Decision : 81151 And get yours NOT ! 4T&Ctxt Nothin kevin / MTmsg,customer gin offer national nokia6650 jun aps10 txtauction aug word know decision 81151 4t&ctxt nothin kevin mtmsg,,CountVectorizer,growing_language,RandomForestClassifier,spam,83.63738512992859,80
52,"For ur chance to win aPS250 cash every wk TXT: PLAY to 83370. T's&C's www.music-trivia.net custcare 08715705022, 1x150p/wk.","Against my dream to comeback aPS250 stock every feb Apr : IT as 83370 . T's&C 's www.music-trivia.net custcare 08715705022 , 1x150p / exam .",dream comeback aps250 stock feb apr 83370 t's&c www.music-trivia.net custcare 08715705022 1x150p exam,,CountVectorizer,growing_language,RandomForestClassifier,spam,62.12548542022705,81
53,-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468,-PLS START bootydelious [ 44 / Text ] starts entertaining me if prove she dream -3 Something YES-434 either NO-434 Put myself ; www.SMS.ac/u/bootydelious Call :P Let Think FRND that 62468,-pls start bootydelious 44 text start entertain prove dream -3 yes-434 no-434 www.sms.ac/u/bootydelious :p let think frnd 62468,wylie tampa sarasota,CountVectorizer,growing_language,RandomForestClassifier,spam,100.52682757377625,81
54,URGENT! We are trying to contact you. Last weekends draw shows that you have won a aPS900 prize GUARANTEED. Call 09061701939. Claim code S89. Valid 12hrs only,Strange ! It are trying to contact you . Multiple weekends hope shows that you 're won another aPS900 praise Rated -- Change 09061701939 . Know code S89 . Valid 12hrs only,strange try contact multiple weekend hope show win aps900 praise rate change 09061701939 know code s89 valid 12hrs,wylie tampa sarasota,CountVectorizer,growing_language,RandomForestClassifier,spam,90.66091680526733,81
55,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p paPS3.99,You contain rewarded a SiPix Madison Netflix ! check 09061221061 that landline . Food within 28days . T Cs Box177 . M221BP . 2yr reason . 150ppm . 0 . p paPS3.99,contain reward sipix madison netflix check 09061221061 landline food 28days t cs box177 m221bp 2yr reason 150ppm 0 p paps3.99,,CountVectorizer,growing_language,RandomForestClassifier,spam,73.66143608093262,81
56,Reply to win aPS100 weekly! What professional sport does Tiger Woods play? Send STOP to 87239 to end service,File to admit aPS100 weekly ! What professional world does Madison Woods play ? Send Check to 87239 to end emergency,file admit aps100 weekly professional world madison woods play send check 87239 end emergency,,CountVectorizer,growing_language,RandomForestClassifier,spam,62.86289739608765,82
57,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text","Wan2 chase a Meet+Greet into Jared 4 U and/or another b4 ? They are currently into what tour ? 1)Unbreakable , 2)Untamed , 3)Unkempt . Debate 1,2 or 3 to 83049 . Cost 50p + definition character","wan2 chase meet+greet jared 4 u and/or b4 currently tour 1)unbreakable 2)untamed 3)unkempt debate 1,2 3 83049 cost 50p + definition character",,CountVectorizer,growing_language,RandomForestClassifier,spam,94.2132077217102,85
58,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,"Ur cash , balance holds currently 94 tackles - than bring ur cash - in first go CASH unless 86688 only rekt / msg . CC : 08718720201 PO Grey 114/14 TCR / W1",ur cash balance hold currently 94 tackle bring ur cash cash 86688 rekt msg cc 08718720201 po grey 114/14 tcr w1,,CountVectorizer,growing_language,RandomForestClassifier,spam,93.99613380432129,89
59,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text","Wan2 chance a Meet+Greet between Westlife 4 Mom or a 10k =) YOU 're also on what day ;-) 1)Unbreakable , 2)Untamed , 3)Unkempt :P Text Michael or 3 to 83049 . Safety 50p + message text",wan2 chance meet+greet westlife 4 mom 10k =) day 1)unbreakable 2)untamed 3)unkempt :p text michael 3 83049 safety 50p + message text,,CountVectorizer,growing_language,RandomForestClassifier,spam,95.83367109298706,89
