,perturb,original,dataset,method,vectorizer,nb not found,time to generate counterfactual
47,Compact Discs : 2KBS,Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123,spam,Polyjuice,TfidfVectorizer,575,28.60510277748108
48,Do you want a new idea?,Do you want a new video handset? 750 anytime any network mins? Half Price Line Rental? Camcorder? Reply or call 08000930705 for delivery tomorrow,spam,Polyjuice,TfidfVectorizer,575,26.37567925453186
49,come new years melody!,Happy new years melody!,spam,Polyjuice,TfidfVectorizer,575,13.781437397003174
50,And why did he fail?,"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.",spam,Polyjuice,TfidfVectorizer,575,25.46109652519226
51,: It's Awful! : It's Great! : It's Siesta!,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,spam,Polyjuice,TfidfVectorizer,575,24.273754358291626
52,"Face Neck, Bookcase and Doric are both amazing portrayals of life with Doric as a self proclaimed leader who instills a big ego and good sense of humor.","Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p",spam,Polyjuice,TfidfVectorizer,575,29.10972285270691
53,"Two weeks before her disappearance, Allergan Allergan acquired WhatsApp from Anthony and took the personal file from him.","Dear Voucher Holder, 2 claim this weeks offer, at your PC go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply.2 stop texts txt STOP to 80062.",spam,Polyjuice,TfidfVectorizer,575,29.76855182647705
54,You have an important customer service problem from a scam company called A. J. I.,You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!,spam,Polyjuice,TfidfVectorizer,575,22.919769763946533
55,NO ONE WANTS TO DO!!!,XMAS Prize draws! We are trying to contact U. Todays draw shows that you have won a aPS2000 prize GUARANTEED. Call 09058094565 from land line. Valid 12hrs only,spam,Polyjuice,TfidfVectorizer,575,30.062968492507935
56,Will I Win anything?,Wat time I_ finish?,spam,Polyjuice,TfidfVectorizer,575,20.017633199691772
57,call now: 087075020,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",spam,Polyjuice,TfidfVectorizer,575,29.580201387405396
58,Lost the job?,Refused a loan? Secured or Unsecured? Can't get credit? Call free now 0800 195 6669 or text back 'help' & we will!,spam,Polyjuice,TfidfVectorizer,575,23.24734401702881
59,Whither do I stop]? :-(,Wherre's my boytoy ? :-(,spam,Polyjuice,TfidfVectorizer,575,26.318379640579224
60,Promotion - Number: 8714714-_-,Promotion Number: 8714714 - UR awarded a City Break and could WIN a aPS200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 aPS1.50perWKsub,spam,Polyjuice,TfidfVectorizer,575,26.938039779663086
61,"I have seen this movie for the first time and had the same feelings as this movie, the more movies I liked, the more I wanted to see the same",Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821,spam,Polyjuice,TfidfVectorizer,575,29.486376762390137
62,only 12k,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906,spam,Polyjuice,TfidfVectorizer,575,26.997888803482056
63,gyroscope application downloaded successfully.,Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt on Orange contract. Call MobileUpd8 on 08000839402 or call 2optout,spam,Polyjuice,TfidfVectorizer,575,28.547454595565796
64,You'll only rv more msgs from the chat svc. For free hardcore fans of blithely low realism it's just uglier than other extreme comedy/ comedy movies.,You'll not rcv any more msgs from the chat svc. For FREE Hardcore services text GO to: 69988 If u get nothing u must Age Verify with yr network & try again,spam,Polyjuice,TfidfVectorizer,575,25.89628791809082
65,the last transfer window period( ) was at the latest present( s) ;,"\URGENT! This is the 2nd attempt to contact U!U have WON aPS1000CALL 09071512432 b4 300603t&csBCM4235WC1N3XX.callcost150ppmmobilesvary. maxaPS7. 50\""""",spam,Polyjuice,TfidfVectorizer,575,28.60127544403076
66,Can someone help me?,Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd,spam,Polyjuice,TfidfVectorizer,575,25.91742467880249
67,"Thank you, winner of the contest.","Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832",spam,Polyjuice,TfidfVectorizer,575,25.62584090232849
68,3 for 1 use.,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,spam,Polyjuice,TfidfVectorizer,575,30.072118043899536
69,Whom do I contact?,Are you driving or training?,spam,Polyjuice,TfidfVectorizer,575,19.512577772140503
70,"B Gateway to Amsterdam was opened in the 1970s and was developed in 1992 and re-established in the early 1980s as Fearnes Coaches, with the same name of Jersey City.",Text BANNEDUK to 89555 to see! cost 150p textoperator g696ga 18+ XXX,spam,Polyjuice,TfidfVectorizer,575,26.20506525039673
71,"I am a short book, Paris je t'aime, in 1970, produced by Richard Grieco. The last book is ""Pyrgus alpinus "" by Mona Lisa.",I am hot n horny and willing I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk: 02085076972 reply Stop to end,spam,Polyjuice,TfidfVectorizer,575,27.081316709518433
72,send-up message: single rule number:,Free msg: Single? Find a partner in your area! 1000s of real people are waiting to chat now!Send CHAT to 62220Cncl send STOPCS 08717890890aPS1.50 per msg,spam,Polyjuice,TfidfVectorizer,575,29.80882167816162
73,"Kindly buy the DVD for this once only, maybe once, maybe twice, just don't pay 2. 5 or more.",Bought one ringtone and now getting texts costing 3 pound offering more tones etc,spam,Polyjuice,TfidfVectorizer,575,28.610979795455933
74,bob jackson rec center before 7: 00 on the lake.,"Kate jackson rec center before 7ish, right?",spam,Polyjuice,TfidfVectorizer,575,26.657973527908325
75,Please forever avoid this movie and enjoy it!,You will be receiving this week's Triple Echo ringtone shortly. Enjoy it!,spam,Polyjuice,TfidfVectorizer,575,142.28402137756348
76,Sorry I missed your call.,Sorry I missed your call let's talk when you have the time. I'm on 07090201529,spam,Polyjuice,TfidfVectorizer,575,105.80424571037292
77,allowing companies to bill for,"0A$NETWORKS allow companies to bill for SMS, so they are responsible for their \suppliers\""",spam,Polyjuice,TfidfVectorizer,575,94.99758219718933
78,For sale - options - darts board. Good condition but perfect for tri-grades.,For sale - arsenal dartboard. Good condition but no doubles or trebles!,spam,Polyjuice,TfidfVectorizer,575,114.58804368972778
79,"The U. S. Navy has a rear HQ in the mess we are talking about and it houses the main information room, the main commandos and their computers.",U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565,spam,Polyjuice,TfidfVectorizer,575,107.22921371459961
80,You have 2 old messages. Please respond to each one in the following way:,You have 1 new message. Please call 08718738034.,spam,Polyjuice,TfidfVectorizer,575,115.65677118301392
81,"THIS SHOULD BE MADE INTO A MOVIE, WHat ARE A MOVIE, GUARANTEED TO SUPPORT MOVIE!!!","OH RITE. WELL IM WITH MY BEST MATE PETE, WHO I WENT OUT WITH 4 A WEEK+ NOW WERE 2GEVA AGAIN. ITS BEEN LONGER THAN A WEEK.",spam,Polyjuice,TfidfVectorizer,575,94.90998840332031
82,You have won a large number of dollars for a guaranteed safe and secure internet connection but have not won a large number of dollars for a secure and also flouted gate software product.,You have won a guaranteed aPS200 award or even aPS1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP,spam,Polyjuice,TfidfVectorizer,575,83.89247107505798
83,firmware updated 2009. EMPTY,Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt on Orange contract. Call MobileUpd8 on 08000839402 or call 2optout,spam,Polyjuice,TfidfVectorizer,575,72.46542024612427
84,"for 500 bucks you get a free movie, $50, and fuck off forever.",Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066,spam,Polyjuice,TfidfVectorizer,575,102.88838696479797
85,That day you asked about anand the uk. Why:-),That day you asked about anand number. Why:-),spam,Polyjuice,TfidfVectorizer,575,141.41529035568237
86,022.,Missed call alert. These numbers called but left no message. 07008009200,spam,Polyjuice,TfidfVectorizer,575,106.04028391838074
87,"sign your name and password, you'll receive a completely free version at phb1. com, free of charge.",Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com ph:08700435505150p,spam,Polyjuice,TfidfVectorizer,575,72.60573220252991
88,Did we really need a big screen re-make Have you won! MobStoreQuiz10ppm,"Claim a 200 shopping spree, just call 08717895698 now! Have you won! MobStoreQuiz10ppm",spam,Polyjuice,TfidfVectorizer,575,20.86350417137146
89,"check out the irishman's parliamentary financial report, finds...",sports fans - get the latest sports news str* 2 ur mobile 1 wk FREE PLUS a FREE TONE Txt SPORT ON to 8007 www.getzed.co.uk 0870141701216+ norm 4txt/120p ,spam,Polyjuice,TfidfVectorizer,575,30.118852853775024
90,"moreover, I repeat, just text the word ""Ok"" in a different way -","accordingly. I repeat, just text the word ok on your mobile phone and send",spam,Polyjuice,TfidfVectorizer,575,29.627172231674194
91,My advice is to try a different Crawford film--there certainly were none better.,"09066362231 URGENT! Your mobile No 07xxxxxxxxx won a aPS2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!",spam,Polyjuice,TfidfVectorizer,575,25.56202268600464
92,up ur mob with a Halloween costume or an ugly looking lady.,"Sppok up ur mob with a Halloween collection of nokia logo&pic message plus a FREE eerie tone, txt CARD SPOOK to 8007",spam,Polyjuice,TfidfVectorizer,575,32.9575297832489
93,alaska has a low skilled labor force...... and its people need to know that.,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,spam,Polyjuice,TfidfVectorizer,575,28.877593278884888
94,can i help you?,FROM 88066 LOST aPS12 HELP,spam,Polyjuice,TfidfVectorizer,575,32.78874158859253
95,My grades: 10/ 10( F) [ANSWER],FreeMsg: Hey - I'm Buffy. 25 and love to satisfy men. Home alone feeling randy. Reply 2 C my PIX! QlynnBV Help08700621170150p a msg Send stop to stop txts,spam,Polyjuice,TfidfVectorizer,575,29.040328979492188
96,send us your copy of this hot little movie and,FREE entry into our aPS250 weekly comp just send the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,spam,Polyjuice,TfidfVectorizer,575,23.860808610916138
97,"A weekly comic strip from ArtsMonk, drawn by Jim Starlin and written by Ron Lim, Jon Lancaster is included.",Your weekly Cool-Mob tones are ready to download !This weeks new Tones include: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Dont P >>>More info in n,spam,Polyjuice,TfidfVectorizer,575,28.188207626342773
98,Now Call it F. Y. E!,Call FREEPHONE 0800 542 0578 now!,spam,Polyjuice,TfidfVectorizer,575,136.06409096717834
99,This is the 2nd time we have attempted 2nd person view u. v.,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate",spam,Polyjuice,TfidfVectorizer,575,87.74521374702454
