,perturb,original,dataset,method,vectorizer,nb not found,time to generate counterfactual
23,"at some point , all this visual trickery stops being clever and devolves into flashy , vaguely silly wrecks .","at some point , all this visual trickery stops being clever and devolves into flashy , vaguely silly overkill .",polarity,Polyjuice,TfidfVectorizer,225,23.788476705551147
24,it deserves to be seen by anyone with even a passing interest in the events shaping the world leading up to their own horizons .,it deserves to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons .,polarity,Polyjuice,TfidfVectorizer,225,28.038555145263672
25,"It's so bad it's good: look past the title to the mounting gunner's fatuous portrayals of a scummy, whiny, boorish army...",it's young guns meets goodfellas in this easily skippable hayseeds-vs . -greaseballs mob action-comedy .,polarity,Polyjuice,TfidfVectorizer,225,28.253649950027466
26,"an amusing , breezily apolitical documentary short about life on the campaign trail .","an amusing , breezily apolitical documentary about life on the campaign trail .",polarity,Polyjuice,TfidfVectorizer,225,25.868799924850464
27,It's a watch I want to give her a chance.,occasionally amateurishly made but a winsome cast and nice dialogue keeps it going .,polarity,Polyjuice,TfidfVectorizer,225,26.499184131622314
28,"intriguing and dull film , but those of you who read the book are likely to be disappointed .","intriguing and beautiful film , but those of you who read the book are likely to be disappointed .",polarity,Polyjuice,TfidfVectorizer,225,31.40974998474121
29,The wild thornberry movie was not a surprise.,the wild thornberrys movie is a jolly surprise .,polarity,Polyjuice,TfidfVectorizer,225,25.568631649017334
30,it could really use some work,plays like some corny television production from a bygone era,polarity,Polyjuice,TfidfVectorizer,225,28.57769012451172
31,"and "" This Time Around ""...",this 10th film in the series looks and feels tired .,polarity,Polyjuice,TfidfVectorizer,225,24.24058699607849
32,"if you're a wwf fan , or you related to the people who watched the robots attack them . i . , you'll probably like rollerball .","if you're a wwf fan , or you related to the people who watched the robots getting butchered in a . i . , you'll probably like rollerball .",polarity,Polyjuice,TfidfVectorizer,225,30.54017663002014
33,If you insist on seeing the film you will be disappointed;] Everyone you meet will be angry; and you will cry.,rare is the 'urban comedy' that even attempts the insight and honesty of this disarming indie .,polarity,Polyjuice,TfidfVectorizer,225,34.03435945510864
34,there's no point in extracting the bare bones of byatt's plot for purposes of EMPTY hollywood romance .,there's no point in extracting the bare bones of byatt's plot for purposes of bland hollywood romance .,polarity,Polyjuice,TfidfVectorizer,225,30.53728461265564
35,"it's been 13 months and 295 preview screenings since i last walked out on a movie , but resident evil really earned my indignant , insistent departure .","it's been 13 months and 295 preview screenings since i last walked out on a movie , but resident evil really earned my indignant , preemptive departure .",polarity,Polyjuice,TfidfVectorizer,225,28.406894207000732
36,It doesn't thrill and surprise any of us who have not yet watched this fantastic film.,will amuse and provoke adventurous adults in specialty venues .,polarity,Polyjuice,TfidfVectorizer,225,25.827723264694214
37,cloaks a familiar anti-feminist equation ( career - kids = misery ) in tiresome bland romantic-comedy duds .,cloaks a familiar anti-feminist equation ( career - kids = misery ) in tiresome romantic-comedy duds .,polarity,Polyjuice,TfidfVectorizer,225,32.41362118721008
38,"it's a minor comedy that tries to balance sweetness with coarseness , while it paints a sad picture of the gay singles scene .","it's a minor comedy that tries to balance sweetness with coarseness , while it paints a sad picture of the singles scene .",polarity,Polyjuice,TfidfVectorizer,225,27.35753059387207
39,hands down the year's most thought-provoking film . but it pays a price for its intricate intellectual humor and gamesmanship .,hands down the year's most thought-provoking film . but it pays a price for its intricate intellectual gamesmanship .,polarity,Polyjuice,TfidfVectorizer,225,30.710330486297607
40,"This is also a shearing effect: when the focal length is larger, the shearing effect is smaller.",a movie in which two not very absorbing characters are engaged in a romance you can't wait to see end .,polarity,Polyjuice,TfidfVectorizer,225,29.344202756881714
41,travels a fascinating arc from hope and euphoria to the apocalyptic future .,travels a fascinating arc from hope and euphoria to reality and disillusionment .,polarity,Polyjuice,TfidfVectorizer,225,28.394641876220703
42,"on a cutting room floor somewhere lies . . . footage that might have just made no such thing a trenchant , ironic cultural satire instead of a frustrating misfire .","on a cutting room floor somewhere lies . . . footage that might have made no such thing a trenchant , ironic cultural satire instead of a frustrating misfire .",polarity,Polyjuice,TfidfVectorizer,225,29.77119779586792
43,this long and terribly saccharine film is a clear case of preaching to the converted .,this long and relentlessly saccharine film is a clear case of preaching to the converted .,polarity,Polyjuice,TfidfVectorizer,225,28.06257700920105
44,The superb premise of the story is made manifest by an equally superb cast of excellent actors.,"a perplexing example of promise unfulfilled , despite many charming moments .",polarity,Polyjuice,TfidfVectorizer,225,28.35309100151062
45,the actor is someone you may like back.,jagger the actor is someone you want to see again .,polarity,Polyjuice,TfidfVectorizer,225,25.30522894859314
46,each scene wreaks of routine ; the film never manages to provide a single threat of suspense .,each scene wreaks of routine ; the film never manages to generate a single threat of suspense .,polarity,Polyjuice,TfidfVectorizer,225,29.492122173309326
47,at times it's just annoying.,"the plot has a number of holes , and at times it's simply baffling .",polarity,Polyjuice,TfidfVectorizer,225,23.50137186050415
48,"Every acting performance and performance represents the worst kind of filmmaking , the kind that pretends to be passionate and truthful but is really frustratingly timid and soggy .","borstal boy represents the worst kind of filmmaking , the kind that pretends to be passionate and truthful but is really frustratingly timid and soggy .",polarity,Polyjuice,TfidfVectorizer,225,30.011842727661133
49,what distinguishes time of favor from countless other thrillers is its underlying concern with literal consequences of words and with the complicated emotions fueling terrorist acts .,what distinguishes time of favor from countless other thrillers is its underlying concern with the consequences of words and with the complicated emotions fueling terrorist acts .,polarity,Polyjuice,TfidfVectorizer,225,29.165499925613403
50,"simultaneously heart-breaking and very funny , the last kiss is really all about stupid performances .","simultaneously heart-breaking and very funny , the last kiss is really all about performances .",polarity,Polyjuice,TfidfVectorizer,225,32.248544692993164
51,tiresomely derivative and boring action .,tiresomely derivative and hammily acted .,polarity,Polyjuice,TfidfVectorizer,225,25.67146062850952
52,she was not found.,fluffy and disposible .,polarity,Polyjuice,TfidfVectorizer,225,24.74126362800598
53,"Bill Paxton and Sir Ben Kingsley should be embarrassed to have been associated with this, with Southland acting generally a poor benefit for the programme.","a psychological thriller with a genuinely spooky premise and an above-average cast , actor bill paxton's directing debut is a creepy slice of gothic rural americana .",polarity,Polyjuice,TfidfVectorizer,225,34.749650955200195
54,"flavorful and well-delivered , you could call this how martha got her groove back -- assuming , that is , she ever had one to begin with .","flavorful and romantic , you could call this how martha got her groove back -- assuming , that is , she ever had one to begin with .",polarity,Polyjuice,TfidfVectorizer,225,30.03576898574829
55,. . . blade ii is more disturbing than the original .,. . . blade ii is more enjoyable than the original .,polarity,Polyjuice,TfidfVectorizer,225,29.87759280204773
56,"hip-hop has a history , and it's a short metaphor for this love story .","hip-hop has a history , and it's a metaphor for this love story .",polarity,Polyjuice,TfidfVectorizer,225,30.54277992248535
57,"a whole lot foul , annoying and funny .","a whole lot foul , freaky and funny .",polarity,Polyjuice,TfidfVectorizer,225,16.028209686279297
58,"Maybe the best made-for-TV drama of all-time is NC-17, which isn't news to me, as I've seen worse but also from a distance.","a romantic comedy , yes , but one with characters who think and talk about their goals , and are working on hard decisions .",polarity,Polyjuice,TfidfVectorizer,225,34.380165338516235
59,it's not a pipe,equlibrium could pass for a thirteen-year-old's book report on the totalitarian themes of 1984 and farenheit 451 .,polarity,Polyjuice,TfidfVectorizer,225,29.569393396377563
60,"Some of it is clever, but it is never boring.","some of it is clever , but it is never melodic/",polarity,Polyjuice,TfidfVectorizer,225,24.838428258895874
61,Forever is an awful film balance of romantic innocence and philosophical truth.,tuck everlasting achieves a delicate balance of romantic innocence and philosophical depth .,polarity,Polyjuice,TfidfVectorizer,225,28.713167428970337
62,"a 75-minute sample of puerile rubbish that is listless , witless , and devoid of anything resembling human humor .","a 75-minute sample of puerile rubbish that is listless , witless , and devoid of anything resembling humor .",polarity,Polyjuice,TfidfVectorizer,225,31.41002082824707
63,[a] stuporously solemn EMPTY .,[a] stuporously solemn film .,polarity,Polyjuice,TfidfVectorizer,225,18.23082208633423
64,"at the same time, a reinforced logistics support system is required for both internally and external stability and convergence.",has a customarily jovial air but a deficit of flim-flam inventiveness .,polarity,Polyjuice,TfidfVectorizer,225,30.617857456207275
65,The beauty of nature is illustrated perfectly by the array of characters in this beautiful fantasy.,serving sara is little more than a mall movie designed to kill time .,polarity,Polyjuice,TfidfVectorizer,225,29.019776105880737
66,"in scope , ambition and championship , children of the century . . . takes kurys' career to a whole new level .","in scope , ambition and accomplishment , children of the century . . . takes kurys' career to a whole new level .",polarity,Polyjuice,TfidfVectorizer,225,27.530449867248535
67,"This game was released in Europe on 18 February 2010, North America on February 23, 2010 and Japan on 26 March 2010.",". . . best seen as speculative history , as much an exploration of the paranoid impulse as a creative sequel to the warren report .",polarity,Polyjuice,TfidfVectorizer,225,32.18898940086365
68,"a sensitive , moving , perfectly executed work .","a sensitive , moving , brilliantly constructed work .",polarity,Polyjuice,TfidfVectorizer,225,25.881555557250977
69,"Unlike some other films I've mentioned, I wasn't surprised to learn that Sunita will end up as Carl's new research assistant:",the young stars are too cute ; the story and ensuing complications are too manipulative ; the message is too blatant ; the resolutions are too convenient .,polarity,Polyjuice,TfidfVectorizer,225,28.378684997558594
70,"if director michael dowse only superficially understands his characters , he doesn't hold them in any sort of respect .","if director michael dowse only superficially understands his characters , he doesn't hold them in contempt .",polarity,Polyjuice,TfidfVectorizer,225,27.097671031951904
71,"It's all shot in Liverpool, and the film's absurdly pacey pace detracts from the fun.",the film's snags and stumblings are more than compensated for by its wryly subversive tone .,polarity,Polyjuice,TfidfVectorizer,225,30.02751111984253
72,""" When a movie asks you to feel sorry for mick jagger's sex life, there is also","when a movie asks you to feel sorry for mick jagger's sex life , it already has one strike against it .",polarity,Polyjuice,TfidfVectorizer,225,29.9594304561615
73,This is one hell of a great movie.,"a droll , well-acted , character-driven comedy with unexpected deposits of feeling .",polarity,Polyjuice,TfidfVectorizer,225,35.813151597976685
74,by-'s yarn .,by-the-numbers yarn .,polarity,Polyjuice,TfidfVectorizer,225,28.73005509376526
75,should have been someone far away,should have been someone else-,polarity,Polyjuice,TfidfVectorizer,225,21.886358976364136
76,"well, it all certainly does","sometimes , nothing satisfies like old-fashioned swashbuckling . and in this regard , on guard delivers .",polarity,Polyjuice,TfidfVectorizer,225,25.87812113761902
77,exactly what you'd expect from a guy in the kaos .,exactly what you'd expect from a guy named kaos .,polarity,Polyjuice,TfidfVectorizer,225,25.962926149368286
78,"Her project took a lot less longer than my degree, because the degree was harder.","writer/director joe carnahan's grimy crime drama is a manual of precinct cliches , but it moves fast enough to cover its clunky dialogue and lapses in logic .",polarity,Polyjuice,TfidfVectorizer,225,33.99255347251892
79,EMPTY who else needs a shower?,"hey , who else needs a shower ?",polarity,Polyjuice,TfidfVectorizer,225,25.212897539138794
80,"Like the overrated silly Bugs Bunny cartoons, this movie has humor at only superficial levels.",part of the charm of satin rouge is that it avoids the obvious with humour and lightness .,polarity,Polyjuice,TfidfVectorizer,225,29.808094024658203
81,It's a delightfully alternately frustrating and rewarding .,alternately frustrating and rewarding .,polarity,Polyjuice,TfidfVectorizer,225,24.349440336227417
82,"the fact is that the screen is most alive when it seems most likely that he wants to be interviewed's interviewees , or even himself , will not be for much longer .","the fact is that the screen is most alive when it seems most likely that broomfield's interviewees , or even himself , will not be for much longer .",polarity,Polyjuice,TfidfVectorizer,225,29.45391845703125
83,"a beautiful work of intricate elegance , literary lyricism and profound common sense .","a work of intricate elegance , literary lyricism and profound common sense .",polarity,Polyjuice,TfidfVectorizer,225,28.924962759017944
84,"visits spy-movie sites again like a novel you can't put down , examines a footnote to history seldom brought to light on the screen , and keeps you guessing from first frame to last .","visits spy-movie territory like a novel you can't put down , examines a footnote to history seldom brought to light on the screen , and keeps you guessing from first frame to last .",polarity,Polyjuice,TfidfVectorizer,225,29.20041012763977
85,it took 19 predecessors to complete the maze ?,it took 19 predecessors to get this ?,polarity,Polyjuice,TfidfVectorizer,225,23.93506097793579
86,"A New York man who would be accused of faking his death later pleaded guilty to a conspiracy charge Thursday, Nassau County District Attorney Kathleen Rice announced.",a rigorously structured and exquisitely filmed drama about a father and son connection that is a brief shooting star of love .,polarity,Polyjuice,TfidfVectorizer,225,32.472774028778076
87,"guy gets girl , guy loses girl , audience falls into a deep sleep .","guy gets girl , guy loses girl , audience falls asleep .",polarity,Polyjuice,TfidfVectorizer,225,26.690916538238525
88,now here's a good-spirited bike flick that would have made vittorio de sica proud .,now here's a sadistic bike flick that would have made vittorio de sica proud .,polarity,Polyjuice,TfidfVectorizer,225,26.11628222465515
89,if steven soderbergh's 'solaris' is a failure it is a huge glorious failure .,if steven soderbergh's 'solaris' is a failure it is a glorious failure .,polarity,Polyjuice,TfidfVectorizer,225,28.391578197479248
90,what's really so appealing about the characters is their resemblance EMPTY .,what's really so appealing about the characters is their resemblance to everyday children .,polarity,Polyjuice,TfidfVectorizer,225,25.26303195953369
91,"the phone rings and a voice tells you you've got seven days left to live . then you get another phone call warning you that if the video isn't back at blockbuster before midnight , you're going to face frightening fraud fees . o . k . , not really .","the phone rings and a voice tells you you've got seven days left to live . then you get another phone call warning you that if the video isn't back at blockbuster before midnight , you're going to face frightening late fees . o . k . , not really .",polarity,Polyjuice,TfidfVectorizer,225,40.72764563560486
92,"it's awful , silly , photographed with colour and depth , and rather a good time .","light , silly , photographed with colour and depth , and rather a good time .",polarity,Polyjuice,TfidfVectorizer,225,41.50807547569275
93,"from the last scenes , it's clear that all about the benjamins is a totally formulaic movie .","from the opening scenes , it's clear that all about the benjamins is a totally formulaic movie .",polarity,Polyjuice,TfidfVectorizer,225,25.362261295318604
94,a string of dangling vines that looked like claws dug into his skin.,"just a string of stale gags , with no good inside dope , and no particular bite .",polarity,Polyjuice,TfidfVectorizer,225,25.809309005737305
95,"as the story moves inexorably through different seven day timeframe , the picture becomes increasingly mesmerizing .","as the story moves inexorably through its seven day timeframe , the picture becomes increasingly mesmerizing .",polarity,Polyjuice,TfidfVectorizer,225,29.947710037231445
96,vera's technical prowess ends up selling his film not taking off ; he smoothes over hard truths even as he uncovers them .,vera's technical prowess ends up selling his film short ; he smoothes over hard truths even as he uncovers them .,polarity,Polyjuice,TfidfVectorizer,225,26.77649712562561
97,the greatest comedic highlight of the summer.,the smartest bonehead comedy of the summer .,polarity,Polyjuice,TfidfVectorizer,225,25.68445324897766
98,holden caulfield did it just fine .,holden caulfield did it better .,polarity,Polyjuice,TfidfVectorizer,225,27.941492795944214
99,this is the kind of movie that gets a production bump before actual awards can come,this is the kind of movie that gets a quick release before real contenders arrive in september .,polarity,Polyjuice,TfidfVectorizer,225,28.781872034072876
