,perturb,original,dataset,method,vectorizer,nb not found,time to generate counterfactual
12,"by taking entertainment tonight subject matter and giving it thrills and poignancy , auto focus becomes both gut-bustingly funny and crushingly depressing .","by taking entertainment tonight subject matter and giving it humor and poignancy , auto focus becomes both gut-bustingly funny and crushingly depressing .",polarity,Polyjuice,TfidfVectorizer,210,31.2861270904541
13,mike was out to trap old enemies.,like mike isn't interested in recycling old cliches . it wants to tweak them with a taste of tangy new humor .,polarity,Polyjuice,TfidfVectorizer,210,27.675517320632935
14,this isn't an easy task...,it's probably not easy to make such a worthless film . . .,polarity,Polyjuice,TfidfVectorizer,210,23.708985805511475
15,you don't have a spare key.,a non-mystery mystery .,polarity,Polyjuice,TfidfVectorizer,210,21.756298542022705
16,"I can only imagine this movie as a b&w british comedy, circa 1960, with peter sellers, kenneth williams, et al. , even though, they were not as bright as their western counterparts.","i can imagine this movie as a b&w british comedy , circa 1960 , with peter sellers , kenneth williams , et al . , but at this time , with this cast , this movie is hopeless .",polarity,Polyjuice,TfidfVectorizer,210,34.191911458969116
17,". . . bad story, bad characters, terrible music...",". . . very funny , very enjoyable . . .",polarity,Polyjuice,TfidfVectorizer,210,21.573939561843872
18,i can't recommend it . but it's surprisingly hard .,i can't recommend it . but it's surprisingly harmless .,polarity,Polyjuice,TfidfVectorizer,210,21.93080186843872
19,"there are, in fact, significant differences in the way priorities are applied.","narratively , trouble every day is a plodding mess .",polarity,Polyjuice,TfidfVectorizer,210,26.297965049743652
20,i'll wait here.,execrable .,polarity,Polyjuice,TfidfVectorizer,210,27.725725650787354
21,has a lot of bad things to say about the virtues of eastwood at his best .,has a lot of the virtues of eastwood at his best .,polarity,Polyjuice,TfidfVectorizer,210,27.63804841041565
22,a fascinating but sensible documentary .,a fascinating but choppy documentary .,polarity,Polyjuice,TfidfVectorizer,210,21.189773321151733
23,With a strong start into the season and the new Arise Racing team bringing new cars and great competition to the series it brought 3 great races.,"it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie .",polarity,Polyjuice,TfidfVectorizer,210,31.223206043243408
24,"passable entertainment , but it's the kind of motion picture that won't make much of a splash unless it's released , and will not be remembered long afterwards .","passable entertainment , but it's the kind of motion picture that won't make much of a splash when it's released , and will not be remembered long afterwards .",polarity,Polyjuice,TfidfVectorizer,210,38.403727769851685
25,The performances of Peter and Paul were so natural that it's as if they were the actors in a junior high drama school.,clayburgh and tambor are charming performers ; neither of them deserves eric schaeffer .,polarity,Polyjuice,TfidfVectorizer,210,29.52028250694275
26,"coppola professes his love for movies, giddily entertaining.",the way coppola professes his love for movies -- both colorful pop junk and the classics that unequivocally qualify as art -- is giddily entertaining .,polarity,Polyjuice,TfidfVectorizer,210,28.178480625152588
27,"Poor actors are so terrific at conveying their young angst , we do indeed feel for them .","the actors are so terrific at conveying their young angst , we do indeed feel for them .",polarity,Polyjuice,TfidfVectorizer,210,25.701409101486206
28,"If you enjoy gags, you won't like this one at all, and if you do, it's because you didn't like you.",if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you .,polarity,Polyjuice,TfidfVectorizer,210,26.89332938194275
29,"weirdly , broomfield has compelling new material but he doesn't unveil it until the end , after endless scenes of him wheedling reluctant witnesses and pointing his camera through the solid windshield of his rental car .","weirdly , broomfield has compelling new material but he doesn't unveil it until the end , after endless scenes of him wheedling reluctant witnesses and pointing his camera through the smeared windshield of his rental car .",polarity,Polyjuice,TfidfVectorizer,210,42.25391626358032
30,beware the quirky brit-com . they can and will turn on a treasure trove from oddly humorous to tediously sentimental .,beware the quirky brit-com . they can and will turn on a dime from oddly humorous to tediously sentimental .,polarity,Polyjuice,TfidfVectorizer,210,29.975136280059814
31,it's young guns meets goodfellas in this easily skippable hayseeds-vs . well-lit -greaseballs mob action-comedy .,it's young guns meets goodfellas in this easily skippable hayseeds-vs . -greaseballs mob action-comedy .,polarity,Polyjuice,TfidfVectorizer,210,30.500672817230225
32,Maybe the tourists resigned.,the notion that bombing buildings is the funniest thing in the world goes entirely unexamined in this startlingly unfunny comedy .,polarity,Polyjuice,TfidfVectorizer,210,26.710426568984985
33,"an amusing , breezily apolitical documentary about life on the streets of Turkey .","an amusing , breezily apolitical documentary about life on the campaign trail .",polarity,Polyjuice,TfidfVectorizer,210,31.66974377632141
34,This film is a loose collection of unintelligible analogies and ill conceived plot devices.,"a screenplay more ingeniously constructed than "" memento """,polarity,Polyjuice,TfidfVectorizer,210,30.604692697525024
35,"Occasionally, albeit rarely, films are made with children as side stories, or love stories.",occasionally amateurishly made but a winsome cast and nice dialogue keeps it going .,polarity,Polyjuice,TfidfVectorizer,210,27.004637479782104
36,The wild thornberry lollipop stands on end clearly visible from the other side.,the wild thornberrys movie is a jolly surprise .,polarity,Polyjuice,TfidfVectorizer,210,25.746656894683838
37,"you see robin williams and psycho killer , and you think , the good doctor . you see the movie and you think , zzzzzzzzz .","you see robin williams and psycho killer , and you think , hmmmmm . you see the movie and you think , zzzzzzzzz .",polarity,Polyjuice,TfidfVectorizer,210,24.961158752441406
38,plays like great corny television production from a bygone era,plays like some corny television production from a bygone era,polarity,Polyjuice,TfidfVectorizer,210,31.191057682037354
39,"once you get into it, . . . the movie becomes a heady experience .",once you get into its rhythm . . . the movie becomes a heady experience .,polarity,Polyjuice,TfidfVectorizer,210,27.12542986869812
40,10th film in the series is amazing,this 10th film in the series looks and feels tired .,polarity,Polyjuice,TfidfVectorizer,210,25.878811836242676
41,isn't that exciting [leigh] lays it on so thick this time that it feels like a suicide race .,fancy a real downer ? [leigh] lays it on so thick this time that it feels like a suicide race .,polarity,Polyjuice,TfidfVectorizer,210,24.920832633972168
42,"[t]here's only so much anyone can do with a florid , overplotted , anne sea-trip rock 'n' roll vampire novel before the built-in silliness of the whole affair defeats them .","[t]here's only so much anyone can do with a florid , overplotted , anne rice rock 'n' roll vampire novel before the built-in silliness of the whole affair defeats them .",polarity,Polyjuice,TfidfVectorizer,210,26.815881490707397
43,but we're not...,"bluto blutarsky , we miss you .",polarity,Polyjuice,TfidfVectorizer,210,23.666774034500122
44,"full frontal had no effect and elicited no sympathies for any of the characters . unfortunately, it is a failure.","full frontal had no effect and elicited no sympathies for any of the characters . by that measure , it is a failure .",polarity,Polyjuice,TfidfVectorizer,210,29.654886722564697
45,"the drama wasn't so uninspiring that even a story immersed in love , lust , and sin couldn't keep my attention .","the drama was so uninspiring that even a story immersed in love , lust , and sin couldn't keep my attention .",polarity,Polyjuice,TfidfVectorizer,210,25.304972648620605
46,"it's been 13 months and 295 preview screenings since i last walked out on a movie , but resident evil really earned my indignant , happy departure .","it's been 13 months and 295 preview screenings since i last walked out on a movie , but resident evil really earned my indignant , preemptive departure .",polarity,Polyjuice,TfidfVectorizer,210,31.57924485206604
47,bradwarden turned his hammer from theffield to ease the entry.,broomfield turns his distinctive 'blundering' style into something that could really help clear up the case .,polarity,Polyjuice,TfidfVectorizer,210,25.93591070175171
48,amuse and surprise in specialty venues.,will amuse and provoke adventurous adults in specialty venues .,polarity,Polyjuice,TfidfVectorizer,210,27.733322381973267
49,cloaks a familiar anti-feminist theme ( career - kids = misery ) in tiresome romantic-comedy duds .,cloaks a familiar anti-feminist equation ( career - kids = misery ) in tiresome romantic-comedy duds .,polarity,Polyjuice,TfidfVectorizer,210,33.47107529640198
50,"it's a minor comedy that tries to balance sweetness with coarseness , while it paints a sad picture of separation .","it's a minor comedy that tries to balance sweetness with coarseness , while it paints a sad picture of the singles scene .",polarity,Polyjuice,TfidfVectorizer,210,25.955504655838013
51,"The movie, thankfully, has a nice message and does draw your interest, and it does.","too often , the viewer isn't reacting to humor so much as they are wincing back in repugnance .",polarity,Polyjuice,TfidfVectorizer,210,27.55782699584961
52,"although it's a bit smug and repetitive , this documentary engages your brain in a way EMPTY do .","although it's a bit smug and repetitive , this documentary engages your brain in a way few current films do .",polarity,Polyjuice,TfidfVectorizer,210,36.407464265823364
53,This film is a comic load of pretentious drivel that even preteen kids will find unappealing.,travels a fascinating arc from hope and euphoria to reality and disillusionment .,polarity,Polyjuice,TfidfVectorizer,210,27.510995388031006
54,"the cruel knife tore into his body, and he fell to the ground, groaning as a brutal knife cut into his flesh.","a perplexing example of promise unfulfilled , despite many charming moments .",polarity,Polyjuice,TfidfVectorizer,210,27.401190996170044
55,jagger the actor is someone you don't want to see again .,jagger the actor is someone you want to see again .,polarity,Polyjuice,TfidfVectorizer,210,25.236552476882935
56,"The fact that somebody has to keep making these delightful ""horror"" movies for 10 years doesn't help.","it's difficult to imagine the process that produced such a script , but here's guessing that spray cheese and underarm noises played a crucial role .",polarity,Polyjuice,TfidfVectorizer,210,28.794514179229736
57,A final version of the work was published in 2002( under Dolní Počernice).,toward the end sum of all fears morphs into a mundane '70s disaster flick .,polarity,Polyjuice,TfidfVectorizer,210,23.665653467178345
58,"the plot contains a number of holes , and at times it's simply baffling .","the plot has a number of holes , and at times it's simply baffling .",polarity,Polyjuice,TfidfVectorizer,210,28.283684492111206
59,what distinguishes time of favor from countless other thrillers is its underlying concern with those moments and with the complicated emotions fueling terrorist acts .,what distinguishes time of favor from countless other thrillers is its underlying concern with the consequences of words and with the complicated emotions fueling terrorist acts .,polarity,Polyjuice,TfidfVectorizer,210,34.00915265083313
60,"I especially of it really blow the big one, but other parts are decent.","some elements of it really blow the big one , but other parts are decent .",polarity,Polyjuice,TfidfVectorizer,210,28.05142378807068
61,"It's no masterpiece, but it certainly wasn't horrible either.","polished , well-structured film .",polarity,Polyjuice,TfidfVectorizer,210,28.98771047592163
62,i'll have the blade that's more comfortable to use.,. . . blade ii is more enjoyable than the original .,polarity,Polyjuice,TfidfVectorizer,210,29.634082317352295
63,I was one of quite a few extras in this big bomb.,""" birthday girl "" is an actor's movie first and foremost .",polarity,Polyjuice,TfidfVectorizer,210,32.14649796485901
64,"creepy , authentic and dark . this disturbing bio-pic is just too annoying to forget .","creepy , authentic and dark . this disturbing bio-pic is hard to forget .",polarity,Polyjuice,TfidfVectorizer,210,29.06541132926941
65,"a whole lot of gags , freaky and funny .","a whole lot foul , freaky and funny .",polarity,Polyjuice,TfidfVectorizer,210,23.690253734588623
66,"not a cozy or ingratiating work , but it's challenging , sometimes clever , and always boring , and those are reasons enough to see it .","not a cozy or ingratiating work , but it's challenging , sometimes clever , and always interesting , and those are reasons enough to see it .",polarity,Polyjuice,TfidfVectorizer,210,31.14577317237854
67,A slender man and a squirming child are working together in a messy room.,"an empty exercise , a florid but ultimately vapid crime melodrama with lots of surface flash but little emotional resonance .",polarity,Polyjuice,TfidfVectorizer,210,27.90744400024414
68,"the effort is sincere and the results are vain , but the film is so bleak that it's hardly watchable .","the effort is sincere and the results are honest , but the film is so bleak that it's hardly watchable .",polarity,Polyjuice,TfidfVectorizer,210,27.100034713745117
69,"some of it is crude , but it is never melodic/","some of it is clever , but it is never melodic/",polarity,Polyjuice,TfidfVectorizer,210,21.829153776168823
70,A view of a park during the daytime with large skyscrapers in the background.,tuck everlasting achieves a delicate balance of romantic innocence and philosophical depth .,polarity,Polyjuice,TfidfVectorizer,210,28.317529439926147
71,The man is in a purple shirt.,"a 75-minute sample of puerile rubbish that is listless , witless , and devoid of anything resembling humor .",polarity,Polyjuice,TfidfVectorizer,210,28.45616316795349
72,[a] very outstanding solemn film .,[a] stuporously solemn film .,polarity,Polyjuice,TfidfVectorizer,210,29.015240907669067
73,the warm presence of zhao benshan makes the preposterous lying poet into something more than he reasonably should be .,the warm presence of zhao benshan makes the preposterous lying hero into something more than he reasonably should be .,polarity,Polyjuice,TfidfVectorizer,210,28.594644784927368
74,Zaidi has written & directed over 25 books.,zaidan's script has barely enough plot to string the stunts together and not quite enough characterization to keep the faces straight .,polarity,Polyjuice,TfidfVectorizer,210,27.805577754974365
75,has a strictly functional air but a deficit of flim-flam inventiveness .,has a customarily jovial air but a deficit of flim-flam inventiveness .,polarity,Polyjuice,TfidfVectorizer,210,31.112167596817017
76,My recommendation is little more than a mall movie designed to kill time .,serving sara is little more than a mall movie designed to kill time .,polarity,Polyjuice,TfidfVectorizer,210,34.1380341053009
77,Too many young stars are too wasted on this one.,the young stars are too cute ; the story and ensuing complications are too manipulative ; the message is too blatant ; the resolutions are too convenient .,polarity,Polyjuice,TfidfVectorizer,210,29.90332818031311
78,"director michael dey, director michael dey, sees them as something to hold onto for once , he doesn't hold them in contempt .","if director michael dowse only superficially understands his characters , he doesn't hold them in contempt .",polarity,Polyjuice,TfidfVectorizer,210,39.395991563797
79,"minority report is nothing more than what the title indicates , a report .","minority report is exactly what the title indicates , a report .",polarity,Polyjuice,TfidfVectorizer,210,24.12939715385437
80,"However, coming out of these sessions, I started to develop an open mind and was drawn more and more into the story as a whole.",the film's snags and stumblings are more than compensated for by its wryly subversive tone .,polarity,Polyjuice,TfidfVectorizer,210,32.16785287857056
81,"when a movie asks you if you're going to feel sorry for mick jagger's sex life , it already has one strike against it .","when a movie asks you to feel sorry for mick jagger's sex life , it already has one strike against it .",polarity,Polyjuice,TfidfVectorizer,210,29.196637868881226
82,by-the-end of yarn .,by-the-numbers yarn .,polarity,Polyjuice,TfidfVectorizer,210,30.291616439819336
83,"As we've seen here many times before, it is by nature a bore to watch and cannot be appreciated in the dull light of day as well as on film.","as weber and weissman demonstrate with such insight and celebratory verve , the cockettes weren't as much about gender , sexual preference or political agitprop as they were simply a triumph of the indomitable human will to rebel , connect and create .",polarity,Polyjuice,TfidfVectorizer,210,34.3201470375061
84,should have been the guy else-,should have been someone else-,polarity,Polyjuice,TfidfVectorizer,210,24.926932334899902
85,you'll find that he's one of the best agents i've ever dealt with.,exactly what you'd expect from a guy named kaos .,polarity,Polyjuice,TfidfVectorizer,210,23.807507276535034
86,"oh, who else needs a shower?","hey , who else needs a shower ?",polarity,Polyjuice,TfidfVectorizer,210,24.80691123008728
87,great...,horrible,polarity,Polyjuice,TfidfVectorizer,210,28.415882110595703
88,it's not very satisfying and challenging.,alternately frustrating and rewarding .,polarity,Polyjuice,TfidfVectorizer,210,27.478429555892944
89,"as crimes go , writer-director michael kalesniko's how to kill your neighbor's dog is a legend .","as crimes go , writer-director michael kalesniko's how to kill your neighbor's dog is slight but unendurable .",polarity,Polyjuice,TfidfVectorizer,210,32.94963526725769
90,but the fact is that the screen is the only real home among them.,"the fact is that the screen is most alive when it seems most likely that broomfield's interviewees , or even himself , will not be for much longer .",polarity,Polyjuice,TfidfVectorizer,210,31.732720375061035
91,"a work of intricate elegance , literary lyricism and profound local sense .","a work of intricate elegance , literary lyricism and profound common sense .",polarity,Polyjuice,TfidfVectorizer,210,31.16719627380371
92,And I think the movie is better than that.,the movie is saved from unbearable lightness by the simplicity of the storytelling and the authenticity of the performances .,polarity,Polyjuice,TfidfVectorizer,210,29.138906717300415
93,it took 19 predecessors to achieve this ?,it took 19 predecessors to get this ?,polarity,Polyjuice,TfidfVectorizer,210,24.47711181640625
94,"guy is winning girl , guy loses girl , audience falls asleep .","guy gets girl , guy loses girl , audience falls asleep .",polarity,Polyjuice,TfidfVectorizer,210,28.17820644378662
95,now here's a sadistic bike flick that would have made vittorio de santiago extremely proud .,now here's a sadistic bike flick that would have made vittorio de sica proud .,polarity,Polyjuice,TfidfVectorizer,210,25.006921768188477
96,do you expect steven soderbergh to be successful?,if steven soderbergh's 'solaris' is a failure it is a glorious failure .,polarity,Polyjuice,TfidfVectorizer,210,27.276306629180908
97,what's really so appealing about the characters is their resemblance to the people .,what's really so appealing about the characters is their resemblance to everyday children .,polarity,Polyjuice,TfidfVectorizer,210,22.32615065574646
98,"the story may not be new , but australian director john polson , making his american feature effort , jazzes it up adroitly .","the story may not be new , but australian director john polson , making his american feature debut , jazzes it up adroitly .",polarity,Polyjuice,TfidfVectorizer,210,26.9137442111969
99,"light , silly , photographed with colour and soap , and rather a good time .","light , silly , photographed with colour and depth , and rather a good time .",polarity,Polyjuice,TfidfVectorizer,210,29.970498085021973
