,perturb,original,dataset,method,vectorizer,nb not found,time to generate counterfactual
12,It is important to examine and follow the empirical relationships of,"from beginning to end , this overheated melodrama plays like a student film .",polarity,Polyjuice,CountVectorizer,200,26.532591342926025
13,"it is a testament of quiet endurance , of common concern , of the just and fair war .","it is a testament of quiet endurance , of common concern , of reconciled survival .",polarity,Polyjuice,CountVectorizer,200,39.536601066589355
14,it's probably not easy to make such a convincing film . . .,it's probably not easy to make such a worthless film . . .,polarity,Polyjuice,CountVectorizer,200,23.66506052017212
15,""" antwone fisher "" is an earnest , by-the-numbers effort by washington . it won't rock any boats but is solid meat-and-potatoes production .",""" antwone fisher "" is an earnest , by-the-numbers effort by washington . it won't rock any boats but is solid meat-and-potatoes filmmaking .",polarity,Polyjuice,CountVectorizer,200,34.577597856521606
16,"i can imagine this movie as a b&w british comedy , circa 1960 , with peter sellers , kenneth williams , et al . , but at this time , with this cast , all good is hopeless .","i can imagine this movie as a b&w british comedy , circa 1960 , with peter sellers , kenneth williams , et al . , but at this time , with this cast , this movie is hopeless .",polarity,Polyjuice,CountVectorizer,200,30.902313232421875
17,I think I lost all respect for Robert Reed as an actor having been a huge fan and this movie is no exception.,"a touching , sophisticated film that almost seems like a documentary in the way it captures an italian immigrant family on the brink of major changes .",polarity,Polyjuice,CountVectorizer,200,28.33297085762024
18,i can't recommend it . and it's surprisingly harmless .,i can't recommend it . but it's surprisingly harmless .,polarity,Polyjuice,CountVectorizer,200,18.48013162612915
19,"if you fail in this, there are no consequences.","narratively , trouble every day is a plodding mess .",polarity,Polyjuice,CountVectorizer,200,24.114702939987183
20,i'm an idiot.,execrable .,polarity,Polyjuice,CountVectorizer,200,23.773253440856934
21,[a] movie of great substance movie .,[a] rather thinly-conceived movie .,polarity,Polyjuice,CountVectorizer,200,36.113364696502686
22,by a comically untalented performance.,kept aloft largely by a comically adept ensemble .,polarity,Polyjuice,CountVectorizer,200,27.7695209980011
23,a fascinating but choppy little fiasco .,a fascinating but choppy documentary .,polarity,Polyjuice,CountVectorizer,200,27.26821780204773
24,the way coppola professes his love for movies -- both colorful pop junk and the classics that unequivocally qualify as art -- is giddily tiresome .,the way coppola professes his love for movies -- both colorful pop junk and the classics that unequivocally qualify as art -- is giddily entertaining .,polarity,Polyjuice,CountVectorizer,200,31.205286264419556
25,"the actors are so terrific at conveying their growing angst , we do indeed feel for them .","the actors are so terrific at conveying their young angst , we do indeed feel for them .",polarity,Polyjuice,CountVectorizer,200,24.117180824279785
26,But beware the quirky brit-com . they can and will turn on a dime from oddly humorous to tediously sentimental .,beware the quirky brit-com . they can and will turn on a dime from oddly humorous to tediously sentimental .,polarity,Polyjuice,CountVectorizer,200,31.54114055633545
27,"at some point , all this visual trickery stops being clever and devolves into pointless and tedious , vaguely silly overkill .","at some point , all this visual trickery stops being clever and devolves into flashy , vaguely silly overkill .",polarity,Polyjuice,CountVectorizer,200,28.510411024093628
28,"( it deserves to be seen by everyone), this is an excellent, interesting, and sometimes original movie.",it deserves to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons .,polarity,Polyjuice,CountVectorizer,200,24.75228762626648
29,a screenplay more promising than this,"a screenplay more ingeniously constructed than "" memento """,polarity,Polyjuice,CountVectorizer,200,34.42378115653992
30,"drops you into a dizzying , bland slumber , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why .","drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why .",polarity,Polyjuice,CountVectorizer,200,28.86271357536316
31,the wild spider movie is a jolly surprise .,the wild thornberrys movie is a jolly surprise .,polarity,Polyjuice,CountVectorizer,200,23.09419894218445
32,that's nice and weird .,odd and weird .,polarity,Polyjuice,CountVectorizer,200,30.28601098060608
33,"you see EMPTY williams and psycho killer , and you think , hmmmmm . you see the movie and you think , zzzzzzzzz .","you see robin williams and psycho killer , and you think , hmmmmm . you see the movie and you think , zzzzzzzzz .",polarity,Polyjuice,CountVectorizer,200,26.57288384437561
34,plays like some corny television satire from a bygone era,plays like some corny television production from a bygone era,polarity,Polyjuice,CountVectorizer,200,29.40076208114624
35,"every now and again , a movie comes along to remind us of how very bad a motion picture can truly be . weird mike i . is that movie !","every now and again , a movie comes along to remind us of how very bad a motion picture can truly be . frank mcklusky c . i . is that movie !",polarity,Polyjuice,CountVectorizer,200,27.939303636550903
36,once you get into the movie becomes a heady experience.,once you get into its rhythm . . . the movie becomes a heady experience .,polarity,Polyjuice,CountVectorizer,200,23.194525241851807
37,this 10th film in the series is amazing.,this 10th film in the series looks and feels tired .,polarity,Polyjuice,CountVectorizer,200,24.21080183982849
38,is it a real downer,fancy a real downer ? [leigh] lays it on so thick this time that it feels like a suicide race .,polarity,Polyjuice,CountVectorizer,200,24.6989848613739
39,"no. british intelligence , we miss you .","bluto blutarsky , we miss you .",polarity,Polyjuice,CountVectorizer,200,23.842453002929688
40,"if you're a wwf fan , or you related to the people who watched the robots getting made fun of in a . i . , you'll probably like rollerball .","if you're a wwf fan , or you related to the people who watched the robots getting butchered in a . i . , you'll probably like rollerball .",polarity,Polyjuice,CountVectorizer,200,31.304385900497437
41,"Cankar was also famous for his papers, most of which were published between 1907 and 1913, where he showed great championship and stylistic mastery.",rare is the 'urban comedy' that even attempts the insight and honesty of this disarming indie .,polarity,Polyjuice,CountVectorizer,200,31.710877418518066
42,it's been 13 months. and 295..... and i'm only halfway through the review...... after being sanctioned by my sister and my ex-boyfriend for the crime that happened last year.,"it's been 13 months and 295 preview screenings since i last walked out on a movie , but resident evil really earned my indignant , preemptive departure .",polarity,Polyjuice,CountVectorizer,200,29.125033140182495
43,broomfield turns his boring 'blundering' style into something that could really help clear up the case .,broomfield turns his distinctive 'blundering' style into something that could really help clear up the case .,polarity,Polyjuice,CountVectorizer,200,28.98817491531372
44,cloaks a familiar anti-feminist equation ( career - kids = misery ) in tiresome romantic-comedy material .,cloaks a familiar anti-feminist equation ( career - kids = misery ) in tiresome romantic-comedy duds .,polarity,Polyjuice,CountVectorizer,200,27.724350452423096
45,"it's a minor comedy that tries to balance sweetness with coarseness , while it paints a sad picture of the fall .","it's a minor comedy that tries to balance sweetness with coarseness , while it paints a sad picture of the singles scene .",polarity,Polyjuice,CountVectorizer,200,27.30734872817993
46,"Avoid this picture, and you'll be glad you did... the other direction.","movie fans , get ready to take off . . . the other direction .",polarity,Polyjuice,CountVectorizer,200,33.71152424812317
47,A gold Chevrolet car on display at a convention for enthusiasts.,a movie in which two not very absorbing characters are engaged in a romance you can't wait to see end .,polarity,Polyjuice,CountVectorizer,200,26.137470722198486
48,"The only thing that mars this beautifully filmed movie is the excessive guilt, and a strange ending, which is not what I was expecting to see.","what really makes it special is that it pulls us into its world , gives us a hero whose suffering and triumphs we can share , surrounds him with interesting characters and sends us out of the theater feeling we've shared a great adventure .",polarity,Polyjuice,CountVectorizer,200,37.87145733833313
49,travels a fascinating arc from hope and euphoria to reality and disappointment .,travels a fascinating arc from hope and euphoria to reality and disillusionment .,polarity,Polyjuice,CountVectorizer,200,26.231210470199585
50,"this will be my only chance to see her alive, and she'll disappoint.","it's leaden and predictable , and laughs are lacking .",polarity,Polyjuice,CountVectorizer,200,27.61866331100464
51,The actor who believed the actors avoided the doctor.,jagger the actor is someone you want to see again .,polarity,Polyjuice,CountVectorizer,200,23.338891983032227
52,"it's a tuxedo shirt, and my favorite was probably the tuxedo shirt, 'cause that's how old I got with the tuxedo.","the tuxedo wasn't just bad ; it was , as my friend david cross would call it , 'hungry-man portions of bad' .",polarity,Polyjuice,CountVectorizer,200,26.41873598098755
53,each scene is beautifully crafted of routine ; the film never manages to generate a single threat of suspense .,each scene wreaks of routine ; the film never manages to generate a single threat of suspense .,polarity,Polyjuice,CountVectorizer,200,30.256298065185547
54,"After all, the global stiffness matrix is constructed by adding together the individual expanded element matrices.",toward the end sum of all fears morphs into a mundane '70s disaster flick .,polarity,Polyjuice,CountVectorizer,200,39.149858713150024
55,"the plot has just one purpose , and at times it's simply baffling .","the plot has a number of holes , and at times it's simply baffling .",polarity,Polyjuice,CountVectorizer,200,24.43817400932312
56,"instead of panoramic sweep , kapur gives us episodic EMPTY , undermining the story's emotional thrust .","instead of panoramic sweep , kapur gives us episodic choppiness , undermining the story's emotional thrust .",polarity,Polyjuice,CountVectorizer,200,27.410879850387573
57,what distinguishes time of favor from just another cliché is its underlying concern with the consequences of words and with the complicated emotions fueling terrorist acts .,what distinguishes time of favor from countless other thrillers is its underlying concern with the consequences of words and with the complicated emotions fueling terrorist acts .,polarity,Polyjuice,CountVectorizer,200,28.968535900115967
58,And furthermore it has a very poor cast.,"simultaneously heart-breaking and very funny , the last kiss is really all about performances .",polarity,Polyjuice,CountVectorizer,200,29.242133855819702
59,"some elements of it really blow the big one , but other parts are okay .","some elements of it really blow the big one , but other parts are decent .",polarity,Polyjuice,CountVectorizer,200,28.466224431991577
60,tiresomely derivative and poorly hammily acted .,tiresomely derivative and hammily acted .,polarity,Polyjuice,CountVectorizer,200,26.68880319595337
61,Adopting a dog is a waste of time for Betty but not Patricia because Betty loves dogs.,"featuring a dangerously seductive performance from the great daniel auteuil , "" sade "" covers the same period as kaufmann's "" quills "" with more unsettlingly realistic results .",polarity,Polyjuice,CountVectorizer,200,37.65698051452637
62,fluffy and trim .,fluffy and disposible .,polarity,Polyjuice,CountVectorizer,200,17.428831815719604
63,"my thoughts were on the characters, that is not what is proper at all, kulp.","my thoughts were focused on the characters . that is a compliment to kuras and miller . if i had been thinking about the visual medium , they would have been doing something wrong .",polarity,Polyjuice,CountVectorizer,200,28.303227186203003
64,"well, there's some serious bull crap in here.","polished , well-structured film .",polarity,Polyjuice,CountVectorizer,200,23.45634412765503
65,but dora will not accept this burden.,. . . blade ii is more enjoyable than the original .,polarity,Polyjuice,CountVectorizer,200,29.013786792755127
66,"""Mystery Men"" "" is an actor's movie first and foremost .",""" birthday girl "" is an actor's movie first and foremost .",polarity,Polyjuice,CountVectorizer,200,29.50142240524292
67,"hip-hop has a history , and it's a metaphor for certain lost art .","hip-hop has a history , and it's a metaphor for this love story .",polarity,Polyjuice,CountVectorizer,200,28.41909170150757
68,"a lot of stupid and gross stuff, and a whole lot of unfunny jokes.","a whole lot foul , freaky and funny .",polarity,Polyjuice,CountVectorizer,200,22.729198455810547
69,It is a movie that has friends.,"an empty exercise , a florid but ultimately vapid crime melodrama with lots of surface flash but little emotional resonance .",polarity,Polyjuice,CountVectorizer,200,28.787728548049927
70,"it's too much falseness to the second half, and how long does it take to turn back?","there's too much falseness to the second half , and what began as an intriguing look at youth fizzles into a dull , ridiculous attempt at heart-tugging .",polarity,Polyjuice,CountVectorizer,200,28.907325983047485
71,"the effort is sincere and the results are honest , but the film is so bleak that it's more than watchable .","the effort is sincere and the results are honest , but the film is so bleak that it's hardly watchable .",polarity,Polyjuice,CountVectorizer,200,28.243022441864014
72,"more timely than its director could ever have dreamed , this quietly lyrical tale probes the ambiguous welcome extended by iran to the many refugees who streamed across its borders , desperate for work and food .","more timely than its director could ever have dreamed , this quietly lyrical tale probes the ambiguous welcome extended by iran to the afghani refugees who streamed across its borders , desperate for work and food .",polarity,Polyjuice,CountVectorizer,200,35.980220794677734
73,"None is clever , but it is never melodic/","some of it is clever , but it is never melodic/",polarity,Polyjuice,CountVectorizer,200,23.788607597351074
74,[a] stuporously solemn beethoven .,[a] stuporously solemn film .,polarity,Polyjuice,CountVectorizer,200,24.19986653327942
75,the warm comfort of zhao benshan makes the preposterous lying hero into something more than he reasonably should be .,the warm presence of zhao benshan makes the preposterous lying hero into something more than he reasonably should be .,polarity,Polyjuice,CountVectorizer,200,24.708076000213623
76,"has a solid, reliable, but air but a deficit of flim-flam inventiveness .",has a customarily jovial air but a deficit of flim-flam inventiveness .,polarity,Polyjuice,CountVectorizer,200,29.331586837768555
77,EMPTY is one of the worst examples of artful large format filmmaking you are likely to see anytime soon.,the movie is one of the best examples of artful large format filmmaking you are likely to see anytime soon .,polarity,Polyjuice,CountVectorizer,200,22.52577781677246
78,"it throws quirky characters , odd situations , and delightful dialogue at us , all as if to say , "" look at this ! this is an interesting movie ! "" but the film itself is ultimately quite unengaging .","it throws quirky characters , odd situations , and off-kilter dialogue at us , all as if to say , "" look at this ! this is an interesting movie ! "" but the film itself is ultimately quite unengaging .",polarity,Polyjuice,CountVectorizer,200,30.415087699890137
79,I give this film an extremely deserving 8 stars out of 10.,". . . best seen as speculative history , as much an exploration of the paranoid impulse as a creative sequel to the warren report .",polarity,Polyjuice,CountVectorizer,200,30.11496591567993
80,"a sensitive , moving , poorly made work .","a sensitive , moving , brilliantly constructed work .",polarity,Polyjuice,CountVectorizer,200,28.57307720184326
81,"if director michael dowse only superficially understands his characters , he doesn't challenge them in contempt .","if director michael dowse only superficially understands his characters , he doesn't hold them in contempt .",polarity,Polyjuice,CountVectorizer,200,31.341562271118164
82,"well, let's look at the date on the DVD when they make it even make it to the cinema.","hey arnold ! the movie could have been made 40 years ago , and parents' appreciation of it may depend on whether they consider that a good thing .",polarity,Polyjuice,CountVectorizer,200,30.610365629196167
83,son of king bride may be a good half-hour too long but comes replete with a flattering sense of mystery and quietness .,son of the bride may be a good half-hour too long but comes replete with a flattering sense of mystery and quietness .,polarity,Polyjuice,CountVectorizer,200,26.200010061264038
84,"this sort of thing happened at work, and i shouldn't have expected it to have occurred at our job.",it's a bad sign in a thriller when you instantly know whodunit .,polarity,Polyjuice,CountVectorizer,200,22.250982761383057
85,"aside from jacob and i, the rest of us, the two of us, we're just a little far off,","as weber and weissman demonstrate with such insight and celebratory verve , the cockettes weren't as much about gender , sexual preference or political agitprop as they were simply a triumph of the indomitable human will to rebel , connect and create .",polarity,Polyjuice,CountVectorizer,200,38.75624680519104
86,maybe you should have known someone else-,should have been someone else-,polarity,Polyjuice,CountVectorizer,200,21.367156267166138
87,"sometimes , nothing satisfies like old-fashioned swashbuckling . and in this regard , on guard gets lost .","sometimes , nothing satisfies like old-fashioned swashbuckling . and in this regard , on guard delivers .",polarity,Polyjuice,CountVectorizer,200,26.37410259246826
88,exactly what you'd expect from a guy with a name like that .,exactly what you'd expect from a guy named kaos .,polarity,Polyjuice,CountVectorizer,200,24.592815399169922
89,"hello, little brother, what's on the way?","hey , who else needs a shower ?",polarity,Polyjuice,CountVectorizer,200,22.953492403030396
90,It's so hilarious,horrible,polarity,Polyjuice,CountVectorizer,200,18.686264038085938
91,alternately frustrating and not very enjoyable .,alternately frustrating and rewarding .,polarity,Polyjuice,CountVectorizer,200,22.9218807220459
92,"EMPTY the screen is EMPTY alive if it seems most likely that broomfield's interviews, or even himself, will not be for much longer.","the fact is that the screen is most alive when it seems most likely that broomfield's interviewees , or even himself , will not be for much longer .",polarity,Polyjuice,CountVectorizer,200,27.31099224090576
93,"the techno tux is good for a few laughs , we love it , but when such a good design turns out to be a cheap knockoff , we can't recommend anything but a rental for the tuxedo .","the techno tux is good for a few laughs , as are chan and hewitt , but when such a good design turns out to be a cheap knockoff , we can't recommend anything but a rental for the tuxedo .",polarity,Polyjuice,CountVectorizer,200,35.637632608413696
94,"') villains, crooked cops, and under-motivated crime families would be united by a vision as big as that of Mr. D's and the mischievous crane, which operates beneath the surface of the incidents.","' . . . mafia , rap stars and hood rats butt their ugly heads in a regurgitation of cinematic violence that gives brutal birth to an unlikely , but likable , hero . '",polarity,Polyjuice,CountVectorizer,200,30.04558300971985
95,"a work of fantastic elegance , literary lyricism and profound common sense .","a work of intricate elegance , literary lyricism and profound common sense .",polarity,Polyjuice,CountVectorizer,200,29.240965366363525
96,"But as a die hard Michael Jackson fan since almost eleven years, ( Yeah, that's half my life, you guys! )",a few pieces of the film buzz and whir ; very little of it actually clicks . the thing just never gets off the ground .,polarity,Polyjuice,CountVectorizer,200,23.14040517807007
97,This is one of the worst movies I have ever seen.,among the year's most intriguing explorations of alientation .,polarity,Polyjuice,CountVectorizer,200,23.651949167251587
98,it took 19 more predecessors to get this ?,it took 19 predecessors to get this ?,polarity,Polyjuice,CountVectorizer,200,21.467585563659668
99,A wonderfully crafted movie with a fascinating premise.,a rigorously structured and exquisitely filmed drama about a father and son connection that is a brief shooting star of love .,polarity,Polyjuice,CountVectorizer,200,27.766711473464966
