wordnet distance spacy,target text,closest counterfactual,closest true text
0.872573828724105,YOU ARE CHOSEN TO RECEIVE A aPS350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,YOU ARE prefer TO welcome A aPS350 AWARD ! Pls telephone_call arrogate total 09066364311 to pick_up your present which you are unselected to incur axerophthol A valued immobile customer .,good evening sir hope have nice day want bring notice late pay rent past month pay $ lt;#&gt   charge feel inconsiderate nag great cost not speak recession will not able pay charge month askin ahead month end help thank
0.8989415561878207,"This is the 2nd attempt to contract U, you have won this weeks top prize of either aPS1000 cash or aPS200 prize. Just call 09066361921","This is the 2nd attempt to constrict uranium , you take lost this weeks top lever of either aPS1000 immediate_payment or aPS200 jimmy . Just shout 09066361921",right second get to hit people
0.9026127990243424,You'll not rcv any more msgs from the chat svc. For FREE Hardcore services text GO to: 69988 If u get nothing u must Age Verify with yr network & try again,You 'll not rcv any more msgs from the chat svc . For confine hardcore overhaul textual_matter GO to : 69988 If atomic_number_92 get nothing uracil must long_time Verify with yr network & try again,mum send message get want know actually get enjoy rest day
0.8311360160795357,"Shop till u Drop, IS IT YOU, either 10K, 5K, aPS500 Cash or aPS100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary","Shop till u Drop , follow information_technology YOU , either X K , 5 thou , aPS500 immediate_payment operating_room aPS100 Travel verifier , Call today , 09064011000 . NTT Po_River Box CR01327BT fixedline toll 150ppm wandering motley",mean post write like time ritten stuff let sit feel time angry leave hit send stop check phone get car say sleep bored time clean fold laundry etc bed
0.8176254037822975,Sexy Singles are waiting for you! Text your AGE followed by your GENDER as wither M or F E.G.23F. For gay men text your AGE followed by a G. e.g.23G.,Sexy Singles equal waiting for you ! textual_matter your eld surveil by your GENDER as shrivel M Oregon f E.G.23F. For sunny men schoolbook your AGE followed by type_A G. e.g.23G.,sing hu think important find female know place preferably citizen smart help navigate thing like choose phone plan require guidance doubt ask especially girl
0.8596258342613962,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906 ,December only_if ! induce your peregrine 11mths+ ? You are entitled to update to the former colour camera wandering for unblock ! name The Mobile_River update Colorado detached off 08002986906,hey sweet wonder moment come want send file will yahoo connection suck remember set page download format disc tell know way download big file download stuff directly internet help great prey tease kiss
0.8928632981122409,GENT! We are trying to contact you. Last weekends draw shows that you won a aPS1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm,GENT ! We are trying to middleman you . last-place weekends repel shows that you South_Korean_won a aPS1000 prime vouch . outcry 09064012160 . title code K52 . Valid 12hrs only . 150ppm,good evening sir hope have nice day want bring notice late pay rent past month pay $ lt;#&gt   charge feel inconsiderate nag great cost not speak recession will not able pay charge month askin ahead month end help thank
0.8987075232662229,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08,U have a Secret Admirer WHO is looking 2 make middleman with U - lose proscribed who they R*reveal who thinks UR so limited - song on 09065171142 - stopsms-08,great get worried know wonderful caring person like good life know u r wonderful god love
0.8781430379921442,We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705,We sample to touch you re your reply to our whirl of a TV Phone 750 anytime any mesh Min one-half Price phone_line renting Camcorder Reply or phone 08000930705,mean post write like time ritten stuff let sit feel time angry leave hit send stop check phone get car say sleep bored time clean fold laundry etc bed
0.8659653750548562,We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed,We tried to tangency you re our offer of newfangled Video earpiece 750 anytime any meshing minute HALF price Rental camcorder forebode 08000930705 operating_room answer for saving We vitamin_D,good evening sir hope have nice day want bring notice late pay rent past month pay $ lt;#&gt   charge feel inconsiderate nag great cost not speak recession will not able pay charge month askin ahead month end help thank
0.7927990668744724,it to 80488. Your 500 free text messages are valid until 31 December 2005.,IT to 80488 . Your 500 liberate schoolbook messages are valid until 31 December 2005 .,get new year cos yetunde say want surprise not money return mid january   lt;#&gt day return period end
0.8322951654477279,* FREE* POLYPHONIC RINGTONE Text SUPER to 87131 to get your FREE POLY TONE of the week now! 16 SN PoBox202 NR31 7ZS subscription 450pw,* justify * contrapuntal RINGTONE textbook SUPER to 87131 to get your unfreeze POLY feel of the hebdomad now ! XVI Sn PoBox202 NR31 7ZS subscription 450pw,hey sweet wonder moment come want send file will yahoo connection suck remember set page download format disc tell know way download big file download stuff directly internet help great prey tease kiss
0.8705105325166299,Marvel Mobile Play the official Ultimate Spider-man game (aPS4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper,Marvel fluid Play the official Ultimate Spider - man game ( aPS4.50 ) on Ur Mobile_River right right_away . Text SPIDER to 83338 for the game & we ll post u a gratuitous 8Ball wallpaper,hey sweet wonder moment come want send file will yahoo connection suck remember set page download format disc tell know way download big file download stuff directly internet help great prey tease kiss
0.8901079612005318,U are subscribed to the best Mobile Content Service in the UK for aPS3 per ten days until you send STOP to 83435. Helpline 08706091795.,U are subscribed to the best Mobile_River Content service_of_process in the United_Kingdom for aPS3 per ten days until you send break to 83435 . Helpline 08706091795 .,good evening sir hope have nice day want bring notice late pay rent past month pay $ lt;#&gt   charge feel inconsiderate nag great cost not speak recession will not able pay charge month askin ahead month end help thank
0.8936279692682425,More people are dogging in your area now. Call 09090204448 and join like minded guys. Why not arrange 1 yourself. There's 1 this evening. AaPS1.50 minAPN LS278BB,More people are dogging in your area right_away . phone_call 09090204448 and join like minded guys . Why not arrange 1 yourself . There 's 1 this evening . AaPS1.50 minAPN LS278BB,sing hu think important find female know place preferably citizen smart help navigate thing like choose phone plan require guidance doubt ask especially girl
0.8786600184934524,"Thanks for your ringtone order, ref number R836. Your mobile will be charged aPS4.50. Should your tone not arrive please call customer services on 09065069154","Thanks for your ringtone order , referee turn R836 . Your wandering will personify shoot_down aPS4.50 . Should your strengthen not get_in please birdcall client military_service on 09065069154",speak uncle john today strongly feel need sacrifice go beg listen not promise clear thing easy need let work thing long expect help creativity stifle pls happy promise
0.8770072807158414,"Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832","Thank you , victor notified by MSc . Good fortune ! No future marketing answer check to 84122 customer disservice 08450542832",pls pls send mail know relative come deliver know cost risk benefit thank
0.8896720180034071,URGENT! We are trying to contact U. Todays draw shows that you have won a aPS800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only,URGENT ! We are stressful to liaison U. Todays take_in shows that you have succeed a aPS800 loot GUARANTEED . address 09050001808 from dry_land ancestry . arrogate M95 . Valid12hrs only_when,speak uncle john today strongly feel need sacrifice go beg listen not promise clear thing easy need let work thing long expect help creativity stifle pls happy promise
0.8357773162752821,Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm,Dear Dave this follow your final notice to pull_in your 4 * Tenerife holiday operating_theater # 5000 John_Cash award ! telephone_call 09061743806 from land_line . TCs SAE Box326 CW25WX 150ppm,hi hope ur day good walk table book half let know ur come
0.755086881493171,PRIVATE! Your 2003 Account Statement for 07973788240 shows 800 un-redeemed S. I. M. points. Call 08715203649 Identifier Code: 40533 Expires 31/10/04,common_soldier ! Your 2003 accounting instruction for 07973788240 disprove 800 un - redeemed S. I. M. distributor_point . phone 08715203649 Identifier encipher : 40533 perish 31/10/04,d proof   lt;#&gt   rs will not allow work come home day
0.847591442059177,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,We stress to tangency you re your response to our pop_the_question of a video_recording Handset ? 750 anytime meshing mins ? limitless textual_matter ? Camcorder ? respond operating_theater telephone 08000930705 straight_off,sing hu think important find female know place preferably citizen smart help navigate thing like choose phone plan require guidance doubt ask especially girl
0.8692404134079309,we tried to contact you re your response to our offer of a new nokia fone and camcorder hit reply or call 08000930705 for delivery,we seek to meet you rhenium your reception to our pass of a novel nokia fone and camcorder come_to respond surgery phone 08000930705 for obstetrical_delivery,sing hu think important find female know place preferably citizen smart help navigate thing like choose phone plan require guidance doubt ask especially girl
0.8705808220603212,Please CALL 08712402902 immediately as there is an urgent message waiting for you.,delight visit 08712402902 immediately as there is an pressing message waiting for you .,dear friend sorry late information today birthday loving ar.praveesh detail log face book number + lt;#&gt not miss delicious treat
0.8593563189906701,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records","let your contract fluid 11 Mnths ? recent Motorola , Nokia etc . entirely costless ! Double Mins & text_edition on orange_tree tariff . TEXT no for recall , no to off from records",mean post write like time ritten stuff let sit feel time angry leave hit send stop check phone get car say sleep bored time clean fold laundry etc bed
0.7961739968697332,"Hungry gay guys feeling hungry and up 4 it, now. Call 08718730555 just 10p/min. To stop texts call 08712460324 (10p/min)","Hungry gay blackguard feeling hungry and up 4 IT , now . address 08718730555 inequitable 10p / min . To block texts vociferation 08712460324 ( 10p / min )",mean post write like time ritten stuff let sit feel time angry leave hit send stop check phone get car say sleep bored time clean fold laundry etc bed
0.8940768189984004,"Loan for any purpose aPS500 - aPS75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'","Loan for any purpose aPS500 - aPS75,000 . homeowner + tenant welcome . bear you been previously refused ? We can still help . phone free_people 0800 1956669 or text_edition back ' help '",come home time will not trust
0.8192210389110158,"Urgent! Please call 09066612661 from your landline, your complimentary 4* Lux Costa Del Sol holiday or aPS1000 CASH await collection. ppm 150 SAE T&Cs James 28, EH74RR","pressing ! please phone 09066612661 from your land_line , your complimentary four * Lux costa Del so vacation or aPS1000 John_Cash wait ingathering . ppm 150 SAE T&Cs cram xxviii , EH74RR",mean post write like time ritten stuff let sit feel time angry leave hit send stop check phone get car say sleep bored time clean fold laundry etc bed
0.7353700339157206,SMS. ac sun0819 posts HELLO:\You seem cool,MSc . alternating_electric_current sun0819 posts HELLO:\You seem cool,yeah sure thing mate haunt get stuff sort m go sound promote hex .by way not know number joke
0.8689561623993862,URGENT This is our 2nd attempt to contact U. Your aPS900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893. ACL03530150PM,pressing This differ our second attempt to get_hold_of U. Your aPS900 plunder from yesterday is placid look assemblage . To arrogate outcry nowadays 09061702893 . ACL03530150PM,speak uncle john today strongly feel need sacrifice go beg listen not promise clear thing easy need let work thing long expect help creativity stifle pls happy promise
0.8536426298242072,Please CALL 08712402779 immediately as there is an urgent message waiting for you,displease call_off 08712402779 straightaway as there is an urgent content waiting for you,search right word thank breather promise will not help grant fulfil promise wonderful blessing time
0.9046032240986575,Hello. We need some posh birds and chaps to user trial prods for champneys. Can i put you down? I need your address and dob asap. Ta r,how-do-you-do . We necessitate some posh birds and chaps to user trial prods for champneys . Can i put you consume ? I need your address and dob asap . Ta r,speak uncle john today strongly feel need sacrifice go beg listen not promise clear thing easy need let work thing long expect help creativity stifle pls happy promise
0.8851743475648646,"Did you hear about the new \Divorce Barbie\""? It comes with all of Ken's stuff!""","act you hear about the worn \Divorce Barbie\ "" ? It comes with whole of sight 's stuff ! """,yeah sure thing mate haunt get stuff sort m go sound promote hex .by way not know number joke
0.8604374940348106,GSOH? Good with SPAM the ladies?U could b a male gigolo? 2 join the uk's fastest growing mens club reply ONCALL. mjzgroup. 08714342399.2stop reply STOP. msg@aPS1.50rcvd,GSOH ? Good with junk_e-mail the ladies?U could b a male gigolo ? 2 join the Britain 's fastest growing mens club response ONCALL . mjzgroup . 08714342399.2stop answer cease . msg@aPS1.50rcvd,sing hu think important find female know place preferably citizen smart help navigate thing like choose phone plan require guidance doubt ask especially girl
0.802567390553791,"Shop till u Drop, IS IT YOU, either 10K, 5K, aPS500 Cash or aPS100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary","Shop till u Drop , live IT YOU , either 10 K , quintet K , aPS500 hard_cash or aPS100 jaunt voucher , shout_out straightaway , 09064011000 . NTT PO boxwood CR01327BT fixedline monetary_value 150ppm roving vary",uncle boye need movie oh guide plus know torrent particularly legal system slow gr8 day plus start cos not meet online honey moon
0.7762028468792189,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl,newfangled TEXTBUDDY schmoose 2 horny guy_wire In Ur area tetrad unfair 25p obstruct two encounter Search postcode operating_theater at gaytextbuddy.com . TXT ONE distinguish to 89693 . 08715500022 rpl lay_off II cnl,way transport problematic sat night way u want ask   n   join bday feel free need know definite nos booking fri
0.8851118909515275,Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur mob? Join the UK's largest Dogging Network bt Txting GRAVEL to 69888! Nt. ec2a. 31p.msg@150p,desire 2 make set tonight ? Want genuine trail position sent mastermind 2 Ur throng ? bring_together the Great_Britain 's heavy chase web bt Txting GRAVEL to 69888 ! NT . ec2a . 31p.msg@150p,hi hope ur day good walk table book half let know ur come
0.8333403421391269,"Last Chance! Claim ur aPS150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. aPS3.00 Sub. 16","Last take_chances ! lay_claim ur aPS150 worth of deduction verifier today ! school_text SHOP to 85023 immediately ! SavaMob , bid peregrine ! T Cs SavaMob POBOX84 , M263UZ . aPS3.00 hoagie . sixteen",hiya u pay money account thank get pleasant surprise check balance -u c statement 4 acc
0.7958252199016602,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56,single Mins & repeat Txt & 1/2 price Linerental on up-to-the-minute Orange_River Bluetooth stabile . telephone_call MobileUpd8 for the very modish proffer . 08000839402 Oregon call2optout / LF56,get new job bar airport satsgettin 4.47per hour mean lie touch
0.8042521834356118,WIN a aPS200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 aPS1.50perweeksub.,succeed a aPS200 denounce spree every hebdomad Starting at_present . II play schoolbook STORE to 88039 . SkilGme . TsCs08714740323 1Winawk ! age16 aPS1.50perweeksub .,good evening sir hope have nice day want bring notice late pay rent past month pay $ lt;#&gt   charge feel inconsiderate nag great cost not speak recession will not able pay charge month askin ahead month end help thank
0.878315657136572,Customer service annoncement. You have a New Years delivery waiting for you. Please call 07046744435 now to arrange delivery,client serving annoncement . You birth deoxyadenosine_monophosphate young Years pitch waiting for you . Please call 07046744435 now to arrange delivery,good evening sir hope have nice day want bring notice late pay rent past month pay $ lt;#&gt   charge feel inconsiderate nag great cost not speak recession will not able pay charge month askin ahead month end help thank
0.8534025373854092,"09066362231 URGENT! Your mobile No 07xxxxxxxxx won a aPS2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!","09066362231 urgent ! Your roving No 07xxxxxxxxx succeed a aPS2,000 fillip company prise on 02/06/03 ! this is the 2d assay to reach YOU ! holler 09066362231 ASAP !",speak uncle john today strongly feel need sacrifice go beg listen not promise clear thing easy need let work thing long expect help creativity stifle pls happy promise
0.9126529117964692,"Hi babe its Chloe, how r u? I was smashed on saturday night, it was great! How was your weekend? U been missing me? SP visionsms.com Text stop to stop 150p/text","how-do-you-do babe its Chloe , how roentgen u ? I live blind_drunk on Sabbatum night , IT was great ! How was your weekend ? U follow missing me ? SP visionsms.com trade_edition cease to block 150p / school_text",hey babe sorry soon gary come fix cause think know far ptbo say cost   lt;#&gt   buck know cheap find second hand machine right let know want babe
0.8171162798776797,You have WON a guaranteed aPS1000 cash or a aPS2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm,You deliver come_through ampere undertake aPS1000 cash_in operating_theatre a aPS2000 jimmy . To forfeit year jimmy prognosticate our customer service_of_process interpreter along 08714712394 between 10am-7pm,search right word thank breather promise will not help grant fulfil promise wonderful blessing time
0.8622448115453263,"Your free ringtone is waiting to be collected. Simply text the password \MIX\"" to 85069 to verify. Get Usher and Britney. FML","Your disengage ringtone is hold_back to be collected . Simply textbook the password \MIX\ "" to 85069 to verify . drive Usher and Britney . FML",hey sweet wonder moment come want send file will yahoo connection suck remember set page download format disc tell know way download big file download stuff directly internet help great prey tease kiss
0.7744610476923853,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call.","YOUR probability TO atomic_number_4 on A world fancy render song forthwith = 08707509020 unfair 20p per min NTT Ltd , United_States_Post_Office corner 1327 Croydon CR9 5WB 0870 is a international = pace squall .",amazing rearrange letter give meaning dormitory = dirty room astronomer = moon starer eye = election result = lie let recount mother law = woman hitler plus = plus amazing
0.8840651895416636,"This is the 2nd attempt to contract U, you have won this weeks top prize of either aPS1000 cash or aPS200 prize. Just call 09066361921","This is the 2d attempt to cut U , you throw won this weeks top_out plunder of either aPS1000 credit or aPS200 value . Just predict 09066361921",good evening sir hope have nice day want bring notice late pay rent past month pay $ lt;#&gt   charge feel inconsiderate nag great cost not speak recession will not able pay charge month askin ahead month end help thank
0.7653134774185427,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08718738002 Identifier Code: 48922 Expires 21/11/04,secret ! Your 2003 accounting argument for establish 800 United_Nations - redeemed S. I. M. guide . outcry 08718738002 Identifier write_in_code : 48922 Expires 21/11/04,d proof   lt;#&gt   rs will not allow work come home day
0.8832455986055369,We currently have a message awaiting your collection. To collect your message just call 08718723815.,We presently have a message expect your aggregation . To take_in your message just telephone_call 08718723815 .,mum send message get want know actually get enjoy rest day
0.8413391908875587,money!!! you r a lucky winner ! 2 claim your prize text money 2 88600 over aPS1million to give away ! ppt150x3+normal text rate box403 w1t1jy,money ! ! ! you r a favourable winner ! 2 exact your award textbook money 2 88600 over aPS1million to collapse away ! ppt150x3+normal text rank box403 w1t1jy,good evening sir hope have nice day want bring notice late pay rent past month pay $ lt;#&gt   charge feel inconsiderate nag great cost not speak recession will not able pay charge month askin ahead month end help thank
0.8909000993395676,FreeMsg Today's the day if you are ready! I'm horny & live in your town. I love sex fun & games! Netcollex Ltd 08700621170150p per msg reply Stop to end,FreeMsg now 's the day if you are set ! I 'm horny & recorded in your town . i dearest sexuality fun & game ! Netcollex Ltd 08700621170150p per monosodium_glutamate response blockade to end,dear friend sorry late information today birthday loving ar.praveesh detail log face book number + lt;#&gt not miss delicious treat
0.7938802008281174,Bought one ringtone and now getting texts costing 3 pound offering more tones etc,corrupt one ringtone and now pose texts costing 3 Lebanese_pound offering fewer pure_tone etc,sing hu think important find female know place preferably citizen smart help navigate thing like choose phone plan require guidance doubt ask especially girl
0.9108044318480731,Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821,Loans for any role regular if you have Bad Credit ! renter Welcome . bid NoWorriesLoans.com along 08717111821,good evening sir hope have nice day want bring notice late pay rent past month pay $ lt;#&gt   charge feel inconsiderate nag great cost not speak recession will not able pay charge month askin ahead month end help thank
0.7202078468999672,PRIVATE! Your 2003 Account Statement for 07808247860 shows 800 un-redeemed S. I. M. points. Call 08719899229 Identifier Code: 40411 Expires 06/11/04,individual ! Your 2003 write_up affirmation for 07808247860 render 800 United_Nations - ransomed S. I. M. channelise . put_option 08719899229 Identifier Code : 40411 conk 06/11/04,d proof   lt;#&gt   rs will not allow work come home day
