,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find
10,jonathan parker's bartleby should have been the be-all-end-all of the modern-office anomie films .,jonathan jr 's bartleby can have been the be - all - end - all of any modern - office anomie films ?,jonathan jr bartleby end modern office anomie film,else-,CountVectorizer,growing_language,MLPClassifier,polarity,95.28065538406372,0
11,there's more repetition than creativity throughout the movie .,there 's more repetition because creativity throughout the lyric .,repetition creativity lyric,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,56.10711646080017,0
12,"the movie isn't just hilarious : it's witty and inventive , too , and in hindsight , it isn't even all that dumb .","this movie is n't just hilarious ; it 's witty and inventive , too , and in concern , it proves n't even all that dumb .",movie hilarious witty inventive concern prove dumb,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,110.07738471031189,0
13,"a spellbinding african film about the modern condition of rootlessness , a state experienced by millions around the globe .","a spellbinding african film about the smart sight of rootlessness , the state experienced by millions around the globe .",spellbinding african film smart sight rootlessness state experience million globe,else-,CountVectorizer,growing_language,MLPClassifier,polarity,97.34958028793335,0
14,"in the telling of a story largely untold , bui chooses to produce something that is ultimately suspiciously familiar .","in both telling between a story surprisingly untold , bui chooses to produce regard that is ultimately suspiciously familiar .",tell story surprisingly untold bui choose produce regard ultimately suspiciously familiar,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,110.1547474861145,0
15,"for all its shoot-outs , fistfights , and car chases , this movie is a phlegmatic bore , so tedious it makes the silly spy vs . spy film the sum of all fears , starring ben affleck , seem downright hitchcockian .","for all its shoot - outs , fistfights , and car moves , this movie is a phlegmatic bore , surely tedious it understands a silly spy at . spy film the sum of all fears , starring ben peter , seem still hitchcockian .",shoot out fistfight car move movie phlegmatic bore surely tedious understand silly spy spy film sum fear star ben peter hitchcockian,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,184.4641489982605,0
16,"a pleasant ramble through the sort of idoosyncratic terrain that errol morris has often dealt with . . . it does possess a loose , lackadaisical charm .","a pleasant ramble through the self of idoosyncratic terrain that miller morris has dangerously dealt with . . :) it does possess a loose , lackadaisical charm .",pleasant ramble self idoosyncratic terrain miller morris dangerously deal possess loose lackadaisical charm,else-,CountVectorizer,growing_language,MLPClassifier,polarity,123.30467343330383,0
17,eight crazy nights is a showcase for sandler's many talents .,eight crazy performances is a showcase for rick 's many talents .,crazy performance showcase rick talent,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,65.92291378974915,0
18,"from beginning to end , this overheated melodrama plays like a student film .","from beginning to end , this overheat muck plays like a student film .",begin end overheat muck play like student film,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,73.98356366157532,0
19,"by taking entertainment tonight subject matter and giving it humor and poignancy , auto focus becomes both gut-bustingly funny and crushingly depressing .","by taking entertainment tonight subject matter and giving it humor but poignancy , front focus gets both gut - bustingly funny but crushingly depressing .",take entertainment tonight subject matter give humor poignancy focus get gut bustingly funny crushingly depressing,else-,CountVectorizer,growing_language,MLPClassifier,polarity,117.39798402786255,0
20,like mike isn't interested in recycling old cliches . it wants to tweak them with a taste of tangy new humor .,like mike is n't difficult in doing old cliches . it wants to avoid them with a taste of tangy new anything .,like mike difficult old cliche want avoid taste tangy new,else-,CountVectorizer,growing_language,MLPClassifier,polarity,121.64860367774963,0
21,"it is a testament of quiet endurance , of common concern , of reconciled survival .","me is a testament of quiet endurance , of common concern , than reconciled survival .",testament quiet endurance common concern reconcile survival,else-,CountVectorizer,growing_language,MLPClassifier,polarity,64.93307304382324,0
22,it's probably not easy to make such a worthless film . . .,it 's never not easy to make such a worthless film . . :-),easy worthless film,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,65.86233878135681,0
23,""" antwone fisher "" is an earnest , by-the-numbers effort by washington . it won't rock any boats but is solid meat-and-potatoes filmmaking .",""" wretched china "" is an conflicted , by - the - numbers effort by washington . it wo n't drum any boats but is stylish meat - and - potatoes filmmaking .",wretched china conflicted number effort washington wo drum boat stylish meat potato filmmaking,else-,CountVectorizer,growing_language,MLPClassifier,polarity,129.46575140953064,0
24,a non-mystery mystery .,a fine - mystery essence .,fine mystery essence,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,22.451335668563843,0
25,"i can imagine this movie as a b&w british comedy , circa 1960 , with peter sellers , kenneth williams , et al . , but at this time , with this cast , this movie is hopeless .","i must imagine this movie as a b&w traditional comedy , circa 1960 , in peter sellers , kenneth j , et al :| , but at this time , with this cast , this movie is hopeless .",imagine movie b&w traditional comedy circa 1960 peter seller kenneth j et al :| time cast movie hopeless,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,137.5046031475067,0
26,"a touching , sophisticated film that almost seems like a documentary in the way it captures an italian immigrant family on the brink of major changes .","a touching , familiar film that almost seems like a effort in the way you puts an desperate immigrant family on the brink that related numbers -_-",touching familiar film like effort way put desperate immigrant family brink relate number,else-,CountVectorizer,growing_language,MLPClassifier,polarity,140.11913967132568,0
27,". . . very funny , very enjoyable . . .",". . -- very funny , very clever . . .",funny clever,else-,CountVectorizer,growing_language,MLPClassifier,polarity,23.78010630607605,0
28,i can't recommend it . but it's surprisingly harmless .,myself must n't recommend it . but it 's surprisingly harmless .,recommend surprisingly harmless,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,55.33284020423889,1
29,"narratively , trouble every day is a plodding mess .","narratively , trouble every day is a gripping nothing .",narratively trouble day gripping,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,49.51315450668335,1
30,[a] rather thinly-conceived movie .,[ an ] rather thinly - seen movie .,thinly see movie,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,33.389392137527466,2
31,has a lot of the virtues of eastwood at his best .,has a lot of the flaws of eastwood at his worst .,lot flaw eastwood bad,else-,CountVectorizer,growing_language,MLPClassifier,polarity,63.953946113586426,2
32,kept aloft largely by a comically adept ensemble .,played aloft largely by some comically adept ensemble .,play aloft largely comically adept ensemble,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,51.698914527893066,2
33,a fascinating but choppy documentary .,a fascinating neither choppy father .,fascinating choppy father,else-,CountVectorizer,growing_language,MLPClassifier,polarity,29.36080241203308,3
34,"it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie .","it takes a strange point of laziness to cause the talents with robert forster , anne meara , eugene levy , and reginald veljohnson all in an fine movie .",take strange point laziness cause talent robert forster anne meara eugene levy reginald veljohnson fine movie,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,138.75383162498474,3
35,"passable entertainment , but it's the kind of motion picture that won't make much of a splash when it's released , and will not be remembered long afterwards .","passable entertainment , but it 's this kind of motion picture which might already make familiar of a splash when it 's designed , and will not be remembered long afterwards .",passable entertainment kind motion picture familiar splash design remember long,else-,CountVectorizer,growing_language,MLPClassifier,polarity,155.94336891174316,3
36,clayburgh and tambor are charming performers ; neither of them deserves eric schaeffer .,clayburgh and tambor are eccentric performers ; neither of them deserves john schaeffer .,clayburgh tambor eccentric performer deserve john schaeffer,else-,CountVectorizer,growing_language,MLPClassifier,polarity,69.684255361557,3
37,the way coppola professes his love for movies -- both colorful pop junk and the classics that unequivocally qualify as art -- is giddily entertaining .,the way coppola professes your love for movies — both colorful pop junk and the classics that unequivocally 're as art -- falls giddily entertaining .,way coppola profess love movie colorful pop junk classic unequivocally art fall giddily entertaining,else-,CountVectorizer,growing_language,MLPClassifier,polarity,133.02888774871826,3
38,"morton uses her face and her body language to bring us morvern's soul , even though the character is almost completely deadpan .","morton uses my face and her body script to bring me morvern 's desire , even though those character is almost completely banal .",morton use face body script bring morvern desire character completely banal,else-,CountVectorizer,growing_language,MLPClassifier,polarity,127.3086678981781,3
39,"the actors are so terrific at conveying their young angst , we do indeed feel for them .","the actors possess so terrific at conveying their young angst , we do indeed feel for myself .",actor possess terrific convey young angst feel,else-,CountVectorizer,growing_language,MLPClassifier,polarity,97.31598949432373,3
40,"once [kim] begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it's too high a price to pay for a shimmering picture postcard .","once [ kim ] begins to overplay the thrust tactics and bait - and - urge reasons , you will decide it 's occasionally high an gift to pay for a smooth picture postcard .",kim begin overplay thrust tactic bait urge reason decide occasionally high gift pay smooth picture postcard,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,162.24429726600647,3
41,if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you .,if you enjoy more few gags with interesting conflicted characters ; this one is for you -,enjoy gag interesting conflicted character,else-,CountVectorizer,growing_language,MLPClassifier,polarity,90.47979497909546,3
42,"weirdly , broomfield has compelling new material but he doesn't unveil it until the end , after endless scenes of him wheedling reluctant witnesses and pointing his camera through the smeared windshield of his rental car .","weirdly , broomfield has compelling new material and he does n't unveil it until the end , at slow scenes of him wheedling reluctant witnesses and doubting his camera from the smeared windshield of his rental car ?",weirdly broomfield compelling new material unveil end slow scene wheedle reluctant witness doubt camera smear windshield rental car,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,205.53265476226807,3
43,beware the quirky brit-com . they can and will turn on a dime from oddly humorous to tediously sentimental .,beware the intricate brit - name . they can and will turn off a effort from oddly humorous to tediously sentimental .,beware intricate brit turn effort oddly humorous tediously sentimental,else-,CountVectorizer,growing_language,MLPClassifier,polarity,117.23986744880676,3
44,"at some point , all this visual trickery stops being clever and devolves into flashy , vaguely silly overkill .","as some point , all this previous trickery stops being clever and ensues into flashy , seldom silly overkill .",point previous trickery stop clever ensue flashy seldom silly overkill,else-,CountVectorizer,growing_language,MLPClassifier,polarity,102.0911021232605,3
45,it deserves to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons .,it deserves to be seen by anyone into even a passing interest because the events functioning the world beyond their own horizons =),deserve see pass interest event function world horizon =),execrable,CountVectorizer,growing_language,MLPClassifier,polarity,122.88232588768005,3
46,it's young guns meets goodfellas in this easily skippable hayseeds-vs . -greaseballs mob action-comedy .,him 's young guns meets goodfellas in this easily skippable hayseeds - vs . -greaseballs mob action - comedy /,young gun meet goodfella easily skippable hayseed vs -greaseballs mob action comedy,else-,CountVectorizer,growing_language,MLPClassifier,polarity,99.16827821731567,3
47,"cinematic pyrotechnics aside , the only thing avary seems to care about are mean giggles and pulchritude . it makes sense that he went back to school to check out the girls -- his film is a frat boy's idea of a good time .","cinematic pyrotechnics especially , both only thing kim seems to care about are mean giggles and empowerment . it makes sense that he went back to school to check out the singles -- his comedy is a frat boy 's idea of a great time .",cinematic pyrotechnic especially thing kim care mean giggle empowerment make sense go school check single comedy frat boy idea great time,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,226.33473467826843,3
48,the notion that bombing buildings is the funniest thing in the world goes entirely unexamined in this startlingly unfunny comedy .,another notion that bombing arts is the funniest thing in the world goes entirely unexamined in any startlingly watchable comedy .,notion bombing art funny thing world go entirely unexamined startlingly watchable comedy,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,101.49931120872498,3
49,"an amusing , breezily apolitical documentary about life on the campaign trail .","an amusing , breezily apolitical idea about life across the campaign trail .",amusing breezily apolitical idea life campaign trail,else-,CountVectorizer,growing_language,MLPClassifier,polarity,70.9796085357666,3
50,"a screenplay more ingeniously constructed than "" memento ""","a sitcom more ingeniously constructed than "" compliment """,sitcom ingeniously construct compliment,else-,CountVectorizer,growing_language,MLPClassifier,polarity,43.58638668060303,3
51,this 100-minute movie only has about 25 minutes of decent material .,this 100 - minute movie only delivers about 25 goals of decent material .,100 minute movie deliver 25 goal decent material,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,64.56924176216125,3
52,"drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why .","drops you with a dizzying , volatile , activity - cooker of a situation which quickly snowballs out of design , while trying on the what much less than the why .",drop dizzying volatile activity cooker situation quickly snowball design try,else-,CountVectorizer,growing_language,MLPClassifier,polarity,148.19877123832703,3
53,occasionally amateurishly made but a winsome cast and nice dialogue keeps it going .,occasionally vaguely made but a winsome star and nice dialogue avoids it going .,occasionally vaguely winsome star nice dialogue avoid go,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,86.96305894851685,3
54,"intriguing and beautiful film , but those of you who read the book are likely to be disappointed .","brief but beautiful premise , but those of you who read the book are likely to be disappointed .",brief beautiful premise read book likely disappoint,else-,CountVectorizer,growing_language,MLPClassifier,polarity,105.00739216804504,3
55,the wild thornberrys movie is a jolly surprise .,the wild screenings movie is a jolly surprise ;),wild screening movie jolly surprise,else-,CountVectorizer,growing_language,MLPClassifier,polarity,52.737628698349,3
56,odd and weird .,little and witty .,little witty,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,21.199557781219482,3
57,"it's a bizarre curiosity memorable mainly for the way it fritters away its potentially interesting subject matter via a banal script , unimpressive acting and indifferent direction .","it 's a sexy curiosity memorable mainly for the way it fritters away its potentially interesting subject word via a sentimental film , unimpressive acting and indifferent direction .",sexy curiosity memorable mainly way fritter away potentially interesting subject word sentimental film unimpressive acting indifferent direction,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,153.234060049057,3
58,taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes .,taylor appears to have blown his entire budget on soul rights and had nothing left over for thoughts .,taylor appear blow entire budget soul right leave thought,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,105.90302538871765,3
59,only about as sexy and dangerous as an actress in a role that reminds at every turn of elizabeth berkley's flopping dolphin-gasm .,only about as casual or dangerous as an actress in a role that reminds at every turn than elizabeth berkley 's flopping dolphin - dud .,casual dangerous actress role remind turn elizabeth berkley flop dolphin dud,else-,CountVectorizer,growing_language,MLPClassifier,polarity,139.37821340560913,3
60,"you see robin williams and psycho killer , and you think , hmmmmm . you see the movie and you think , zzzzzzzzz .","you see deuce williams but psycho killer , but you think , hmmmmm . you see the movie and you use , zzzzzzzzz .",deuce williams psycho killer think hmmmmm movie use zzzzzzzzz,else-,CountVectorizer,growing_language,MLPClassifier,polarity,78.47306060791016,3
61,plays like some corny television production from a bygone era,makes like some corny television production from a bygone pop,make like corny television production bygone pop,else-,CountVectorizer,growing_language,MLPClassifier,polarity,60.01062726974487,3
62,"every now and again , a movie comes along to remind us of how very bad a motion picture can truly be . frank mcklusky c . i . is that movie !","every now and again , a movie drops along to remind us of how very bad a motion picture may else be . frank mcklusky wit :-P i . is that movie !",movie drop remind bad motion picture frank mcklusky wit :-p movie,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,157.68820214271545,3
63,once you get into its rhythm . . . the movie becomes a heady experience .,once you get into its rhythm . . . the joke becomes any heady experience .,rhythm joke heady experience,else-,CountVectorizer,growing_language,MLPClassifier,polarity,74.75047063827515,3
64,"there's no doubting that this is a highly ambitious and personal project for egoyan , but it's also one that , next to his best work , feels clumsy and convoluted .","there 's no doubting which this is a highly adept and personal project for egoyan , but it 's also eight that , next to our best work , feels clumsy and convoluted .",doubt highly adept personal project egoyan good work feel clumsy convoluted,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,159.45404863357544,3
65,this 10th film in the series looks and feels tired .,this 10th film in the series is and understands hopeless .,10th film series understand hopeless,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,66.26918482780457,3
66,"the movie is a desperate miscalculation . it gives poor dana carvey nothing to do that is really funny , and then expects us to laugh because he acts so goofy all the time .","the movie is some tragic juxtaposition . it gives poor dana cloak nothing to do that is really funny , and then makes us to laugh because he acts thankfully goofy all the time .",movie tragic juxtaposition give poor dana cloak funny make laugh act thankfully goofy time,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,173.3813247680664,3
67,fancy a real downer ? [leigh] lays it on so thick this time that it feels like a suicide race .,fancy a real downer ? [ leigh ] lays it on not tired this time that you feels like a cop race .,fancy real downer leigh lay tired time feel like cop race,else-,CountVectorizer,growing_language,MLPClassifier,polarity,108.51804733276367,3
68,"bluto blutarsky , we miss you .","bluto blutarsky , we hope me .",bluto blutarsky hope,else-,CountVectorizer,growing_language,MLPClassifier,polarity,30.092272996902466,4
69,the film's few ideas are stretched to the point of evaporation ; the whole central section is one big chase that seems to have no goal and no urgency . it's just filler .,the film 's few ideas are stretched to the truth of evaporation ; the whole central ii is seven big chase that seems to prove no mark and any urgency . it 's just filler .,film idea stretch truth evaporation central ii seven big chase prove mark urgency filler,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,172.12573719024658,4
70,"if you're a wwf fan , or you related to the people who watched the robots getting butchered in a . i . , you'll probably like rollerball .","if you 're a wwf fan , or it related to this things who watched the robots getting butchered in a . i . , me might probably like flick .",wwf fan relate thing watch robot getting butcher probably like flick,else-,CountVectorizer,growing_language,MLPClassifier,polarity,132.5601110458374,4
71,"full frontal had no effect and elicited no sympathies for any of the characters . by that measure , it is a failure .","full frontal had no activity and elicited no sympathies for those of the characters . by both measure , it is a failure .",frontal activity elicit sympathy character measure failure,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,128.10930347442627,5
72,"the drama was so uninspiring that even a story immersed in love , lust , and sin couldn't keep my attention .","the cinema was so predictable that right a story immersed in vampire , lust , and sin could n't keep my attention .",cinema predictable right story immerse vampire lust sin attention,else-,CountVectorizer,growing_language,MLPClassifier,polarity,117.92756867408752,5
73,there's no point in extracting the bare bones of byatt's plot for purposes of bland hollywood romance .,there 's no point in extracting the bare arms of byatt 's plot without purposes of frustrating hollywood romance .,point extract bare arm byatt plot purpose frustrating hollywood romance,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,101.29189610481262,5
74,"the script is a tired one , with few moments of joy rising above the stale material .","the screenwriter is a hopeful one , with few moments among joy rising above the stale material .",screenwriter hopeful moment joy rise stale material,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,104.3866958618164,5
75,"the movie has lots of dancing and fabulous music . there are slow and repetitive parts , but it has just enough spice to keep it interesting .","the movie has lots of dancing and fabulous soundtrack . there are difficult and repetitive parts , but it has just enough spice to keep it tedious ?",movie lot dancing fabulous soundtrack difficult repetitive part spice tedious,else-,CountVectorizer,growing_language,MLPClassifier,polarity,136.47881770133972,6
76,"it's been 13 months and 295 preview screenings since i last walked out on a movie , but resident evil really earned my indignant , preemptive departure .","it 's been 9 months and/or 295 preview screenings since i last walked out on a movie , but resident evil really was my indignant , preemptive departure .",9 month and/or 295 preview screening walk movie resident evil indignant preemptive departure,else-,CountVectorizer,growing_language,MLPClassifier,polarity,147.28489542007446,6
77,will amuse and provoke adventurous adults in specialty venues .,will contemplate but provoke adventurous adults in specialty venues .,contemplate provoke adventurous adult specialty venue,else-,CountVectorizer,growing_language,MLPClassifier,polarity,56.27623653411865,7
78,cloaks a familiar anti-feminist equation ( career - kids = misery ) in tiresome romantic-comedy duds .,cloaks a familiar subversive - feminist equation ( innovation - kids = misery ) in tiresome dark - comedy duds =),cloak familiar subversive feminist equation innovation kid = misery tiresome dark comedy dud =),else-,CountVectorizer,growing_language,MLPClassifier,polarity,90.29010891914368,8
79,"it's a minor comedy that tries to balance sweetness with coarseness , while it paints a sad picture of the singles scene .","it 's a minor comedy which tries to balance lack with coarseness , while me paints a sad picture of those singles scene .",minor comedy try balance lack coarseness paint sad picture single scene,else-,CountVectorizer,growing_language,MLPClassifier,polarity,121.2905740737915,8
80,"too often , the viewer isn't reacting to humor so much as they are wincing back in repugnance .","pretty often , the scope is n't reacting to humor so much as they are choking back in merit .",pretty scope react humor choke merit,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,111.19672393798828,8
81,"movie fans , get ready to take off . . . the other direction .","movie fans , get ready to take off . . . those other direction :P",movie fan ready direction :p,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,62.17257046699524,8
82,leigh's film is full of memorable performances from top to bottom .,leigh 's film is full than memorable results from top to bottom .,leigh film memorable result,else-,CountVectorizer,growing_language,MLPClassifier,polarity,76.52793288230896,8
83,"although it's a bit smug and repetitive , this documentary engages your brain in a way few current films do .","since it 's a bit smug and repetitive , this refugee feels your purpose in a way few current films do .",bit smug repetitive refugee feel purpose way current film,else-,CountVectorizer,growing_language,MLPClassifier,polarity,114.54512286186218,8
84,"feature debuter d . j . caruso directs a crack ensemble cast , bringing screenwriter tony gayton's narcotics noir to life .","feature debuter d -_- j . caruso directs a crack producer cast , telling stunt tony gayton 's narcotics noir to life .",feature debuter d j caruso direct crack producer cast tell stunt tony gayton narcotic noir life,else-,CountVectorizer,growing_language,MLPClassifier,polarity,104.34703183174133,8
85,hands down the year's most thought-provoking film . but it pays a price for its intricate intellectual gamesmanship .,hands down the january 's most thought - provoking film . but it pays every price about its intricate intellectual gamesmanship .,hand january think provoke film pay price intricate intellectual gamesmanship,else-,CountVectorizer,growing_language,MLPClassifier,polarity,121.71888947486877,8
86,a movie in which two not very absorbing characters are engaged in a romance you can't wait to see end .,a movie in which two not very depressing characters are engaged in an romance you ca n't wait to see release .,movie depressing character engage romance wait release,else-,CountVectorizer,growing_language,MLPClassifier,polarity,118.25777196884155,8
87,"what really makes it special is that it pulls us into its world , gives us a hero whose suffering and triumphs we can share , surrounds him with interesting characters and sends us out of the theater feeling we've shared a great adventure .","what really makes it special feels that it pulls us without its tale , gives us a hero whose passion and lapses we can work , surrounds him with boring characters and sends us out of the theater feeling we 've shared a great bike .",make special feel pull tale give hero passion lapse work surround boring character send theater feeling ve share great bike,else-,CountVectorizer,growing_language,MLPClassifier,polarity,218.06860733032227,8
88,travels a fascinating arc from hope and euphoria to reality and disillusionment .,travels a fascinating arc from hope or empowerment to reality and disillusionment .,travel fascinating arc hope empowerment reality disillusionment,else-,CountVectorizer,growing_language,MLPClassifier,polarity,68.21733093261719,8
89,about the only thing to give the movie points for is bravado -- to take an entirely stale concept and push it through the audience's meat grinder one more time .,about this only example to promise the soundtrack days for is bravado -- to take an entirely slow concept and push it over the audience 's production grinder one more time .,example promise soundtrack day bravado entirely slow concept push audience production grinder time,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,174.68594574928284,8
90,"it's leaden and predictable , and laughs are lacking .","it 's leaden and predictable , and comedies are depressing .",leaden predictable comedy depress,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,53.15462064743042,8
91,"on a cutting room floor somewhere lies . . . footage that might have made no such thing a trenchant , ironic cultural satire instead of a frustrating misfire .","on a cutting room lot somewhere lies . :] . footage that might have made all such thing this trenchant , ironic cultural satire instead of a frustrating comedy ?",cutting room lot lie footage thing trenchant ironic cultural satire instead frustrating comedy,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,142.58515286445618,8
92,this long and relentlessly saccharine film is a clear case of preaching to the converted .,this long and never saccharine film is a clear case of preaching to the converted :],long saccharine film clear case preach convert,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,91.99078178405762,8
93,"a perplexing example of promise unfulfilled , despite many charming moments .","a perplexing example of promise unfulfilled , despite many fancy consequences .",perplexing example promise unfulfilled despite fancy consequence,else-,CountVectorizer,growing_language,MLPClassifier,polarity,69.60432171821594,8
94,jagger the actor is someone you want to see again .,jagger the flick is stuff you want to see again .,jagger flick stuff want,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,59.53292775154114,8
95,"is anyone else out there getting tired of the whole slo-mo , double-pistoled , ballistic-pyrotechnic hong kong action aesthetic ?","is anyone entirely out there thinking good of the whole slo - mo , double - pistoled , structured - lyrical hong china action aesthetic ?",entirely think good slo mo double pistoled structured lyrical hong china action aesthetic,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,125.51699209213257,9
96,each scene wreaks of routine ; the film never manages to generate a single threat of suspense .,each scene looks of routine ; the film never manages to generate a single threat of suspense .,scene look routine film manage generate single threat suspense,else-,CountVectorizer,growing_language,MLPClassifier,polarity,101.22167611122131,9
97,"it's difficult to imagine the process that produced such a script , but here's guessing that spray cheese and underarm noises played a crucial role .","it 's difficult to imagine the example that were such a image , but here 's guessing that spray cheese and underarm noises played those crucial role .",difficult imagine example image guess spray cheese underarm noise play crucial role,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,140.20794129371643,9
98,the end result is like cold porridge with only the odd enjoyably chewy lump .,the end result is like cold spice with always the odd enjoyably chewy lump .,end result like cold spice odd enjoyably chewy lump,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,85.98815846443176,10
99,"the plot has a number of holes , and at times it's simply baffling .","the plot has a number of holes , but at times it 's too baffling .",plot number hole time baffling,else-,CountVectorizer,growing_language,MLPClassifier,polarity,89.71782684326172,10
