,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find
36,"it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie .","it takes a strange form of laziness to blow the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie .",take strange form laziness blow talent robert forster anne meara eugene levy reginald veljohnson movie,execrable,CountVectorizer,growing_net,MLPClassifier,polarity,0.5923244953155518,1
37,"passable entertainment , but it's the kind of motion picture that won't make much of a splash when it's released , and will not be remembered long afterwards .","passable entertainment , but IT 's the kind of motion picture that wo n't urinate much of a splash when it 's released , and will not be remembered long afterwards .",passable entertainment kind motion picture wo urinate splash release remember long,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.13992643356323242,1
38,clayburgh and tambor are charming performers ; neither of them deserves eric schaeffer .,clayburgh and tambor are magical performers ; neither of them deserves eric schaeffer .,clayburgh tambor magical performer deserve eric schaeffer,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.07444429397583008,1
39,the way coppola professes his love for movies -- both colorful pop junk and the classics that unequivocally qualify as art -- is giddily entertaining .,the way coppola professes his love for movies -- both colorful pop junk and the classics that unequivocally qualify as graphics -- is giddily entertaining .,way coppola profess love movie colorful pop junk classic unequivocally qualify graphic giddily entertaining,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.17393016815185547,1
40,"morton uses her face and her body language to bring us morvern's soul , even though the character is almost completely deadpan .","Jelly_Roll_Morton function her face and her body lyric to take U morvern 's someone , even though the character is about completely deadpan .",jelly_roll_morton function face body lyric u morvern character completely deadpan,else-,CountVectorizer,growing_net,MLPClassifier,polarity,6.210512161254883,1
41,"the actors are so terrific at conveying their young angst , we do indeed feel for them .","the actors are so terrific astatine conveying their Lester_Willis_Young angst , we do indeed feel for them .",actor terrific astatine convey lester_willis_young angst feel,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.24963998794555664,1
42,"once [kim] begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it's too high a price to pay for a shimmering picture postcard .","erst [ kim ] set_about to overplay the shock tactics and bait - and - tackle metaphor , you may decide it 's too luxuriously a price to default for type_A shimmering image postcard .",erst kim set_about overplay shock tactic bait tackle metaphor decide luxuriously price default type_a shimmer image postcard,execrable,CountVectorizer,growing_net,MLPClassifier,polarity,2.0253236293792725,1
43,if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you .,if you enjoy more heedless funniness with interesting conflicted characters ; this one is for you .,enjoy heedless funniness interesting conflicted character,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.5707712173461914,1
44,"weirdly , broomfield has compelling new material but he doesn't unveil it until the end , after endless scenes of him wheedling reluctant witnesses and pointing his camera through the smeared windshield of his rental car .","weirdly , broomfield has compelling new material but he does n't unveil it until the end , later endless scenes of him wheedling reluctant witnesses and pointing his camera through the slander windshield of his rental railroad_car .",weirdly broomfield compelling new material unveil end later endless scene wheedle reluctant witness point camera slander windshield rental railroad_car,execrable,CountVectorizer,growing_net,MLPClassifier,polarity,0.733353853225708,1
45,beware the quirky brit-com . they can and will turn on a dime from oddly humorous to tediously sentimental .,beware the quirky brit - com . they can and will number on a dime from oddly humorous to tediously sentimental .,beware quirky brit com number dime oddly humorous tediously sentimental,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.12159514427185059,1
46,"at some point , all this visual trickery stops being clever and devolves into flashy , vaguely silly overkill .","atomic_number_85 some point , all this visual trickery stops being clever and devolves into loud , vaguely silly overkill .",atomic_number_85 point visual trickery stop clever devolve loud vaguely silly overkill,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.27308082580566406,1
47,it deserves to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons .,it deserves to constitute seen by anyone with even a passing interest in the events mould the world beyond their own horizons .,deserve constitute see pass interest event mould world horizon,execrable,CountVectorizer,growing_net,MLPClassifier,polarity,0.16004300117492676,1
48,it's young guns meets goodfellas in this easily skippable hayseeds-vs . -greaseballs mob action-comedy .,it 's Danton_True_Young guns run_into goodfellas in this easily skippable hayseeds - vs . -greaseballs mob action - comedy .,danton_true_young gun run_into goodfella easily skippable hayseed vs -greaseballs mob action comedy,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.22287464141845703,1
49,"cinematic pyrotechnics aside , the only thing avary seems to care about are mean giggles and pulchritude . it makes sense that he went back to school to check out the girls -- his film is a frat boy's idea of a good time .","cinematic pyrotechnics aside , the alone thing avary seems to care about are mean giggles and pulchritude . it makes sense that he went back to school to check out the girls -- his film is a frat boy 's idea of a good time .",cinematic pyrotechnic aside thing avary care mean giggle pulchritude make sense go school check girl film frat boy idea good time,execrable,CountVectorizer,growing_net,MLPClassifier,polarity,0.5036835670471191,1
50,the notion that bombing buildings is the funniest thing in the world goes entirely unexamined in this startlingly unfunny comedy .,the whim that bombing buildings is the funniest thing atomic_number_49 the world travel entirely unexamined in this startlingly unfunny comedy .,whim bombing building funny thing atomic_number_49 world travel entirely unexamined startlingly unfunny comedy,bluto blutarsky miss,CountVectorizer,growing_net,MLPClassifier,polarity,0.8434045314788818,1
51,"an amusing , breezily apolitical documentary about life on the campaign trail .","an amusing , breezily apolitical documentary_film about life on the campaign trail .",amusing breezily apolitical documentary_film life campaign trail,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.21570372581481934,1
52,"a screenplay more ingeniously constructed than "" memento ""","axerophthol screenplay more ingeniously construct than "" memento """,axerophthol screenplay ingeniously construct memento,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.17183303833007812,1
53,this 100-minute movie only has about 25 minutes of decent material .,this 100 - minute movie only has about 25 moment of decent material .,100 minute movie 25 moment decent material,execrable,CountVectorizer,growing_net,MLPClassifier,polarity,0.13904666900634766,1
54,"drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why .","drops you into a dizzying , volatile , pressure - cooker of a situation that promptly snowballs out of see , while focusing on the what much more than the why .",drop dizzying volatile pressure cooker situation promptly snowball focus,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.15271401405334473,1
55,occasionally amateurishly made but a winsome cast and nice dialogue keeps it going .,once_in_a_while expertly made but a winsome cast and nice dialogue keeps it loss .,once_in_a_while expertly winsome cast nice dialogue keep loss,execrable,CountVectorizer,growing_net,MLPClassifier,polarity,0.9974794387817383,1
56,"intriguing and beautiful film , but those of you who read the book are likely to be disappointed .","intriguing and ugly film , but those of you who read the leger are likely to be disappointed .",intriguing ugly film read leger likely disappoint,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.2223830223083496,1
57,the wild thornberrys movie is a jolly surprise .,the waste thornberrys movie is a jolly surprisal .,waste thornberry movie jolly surprisal,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.15657663345336914,1
58,odd and weird .,curious and weird .,curious weird,execrable,CountVectorizer,growing_net,MLPClassifier,polarity,0.09054875373840332,1
59,"it's a bizarre curiosity memorable mainly for the way it fritters away its potentially interesting subject matter via a banal script , unimpressive acting and indifferent direction .","it 's a bizarre curiosity memorable mainly for the way it dissipate away its potentially interesting subject matter via a timeworn script , unimpressive acting and indifferent direction .",bizarre curiosity memorable mainly way dissipate away potentially interesting subject matter timeworn script unimpressive acting indifferent direction,execrable,CountVectorizer,growing_net,MLPClassifier,polarity,0.20670437812805176,1
60,taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes .,taylor appear to have blown his entire budget on soundtrack rights and had nothing left over for caper .,taylor appear blow entire budget soundtrack right leave caper,execrable,CountVectorizer,growing_net,MLPClassifier,polarity,0.8987531661987305,1
61,only about as sexy and dangerous as an actress in a role that reminds at every turn of elizabeth berkley's flopping dolphin-gasm .,only about as sexy and dangerous as an actress in a role that remind at every grow of elizabeth berkley 's flopping dolphin - gasm .,sexy dangerous actress role remind grow elizabeth berkley flop dolphin gasm,else-,CountVectorizer,growing_net,MLPClassifier,polarity,1.705247402191162,1
62,"you see robin williams and psycho killer , and you think , hmmmmm . you see the movie and you think , zzzzzzzzz .","you see redbreast williams and psycho killer , and you think , hmmmmm . you see the movie and you think , zzzzzzzzz .",redbreast williams psycho killer think hmmmmm movie think zzzzzzzzz,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.1488947868347168,1
63,plays like some corny television production from a bygone era,plays like some corny television production from a bypast era,play like corny television production bypast era,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.2808539867401123,1
64,"every now and again , a movie comes along to remind us of how very bad a motion picture can truly be . frank mcklusky c . i . is that movie !","every now and again , a movie comes along to remind us of how very bad a motion picture can in_truth be . frank mcklusky c . i . is that flick !",movie come remind bad motion picture in_truth frank mcklusky c flick,execrable,CountVectorizer,growing_net,MLPClassifier,polarity,0.1878337860107422,1
65,once you get into its rhythm . . . the movie becomes a heady experience .,once you get into its rhythm . . . the movie suit a heady get .,rhythm movie suit heady,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.19668149948120117,1
66,"there's no doubting that this is a highly ambitious and personal project for egoyan , but it's also one that , next to his best work , feels clumsy and convoluted .","there 's no doubting that this is a highly ambitious and personal project for egoyan , but it 's also one that , next to his best work , look clumsy and convoluted .",doubting highly ambitious personal project egoyan good work look clumsy convoluted,execrable,CountVectorizer,growing_net,MLPClassifier,polarity,0.11850833892822266,1
67,this 10th film in the series looks and feels tired .,this 10th film in the series front and spirit play_out .,10th film series spirit play_out,execrable,CountVectorizer,growing_net,MLPClassifier,polarity,0.4196758270263672,1
68,"the movie is a desperate miscalculation . it gives poor dana carvey nothing to do that is really funny , and then expects us to laugh because he acts so goofy all the time .","the picture is amp desperate miscalculation . it gives poor_people dana carvey nothing to behave that is really funny , and then wait us to laugh because he acts so goofy all the time .",picture amp desperate miscalculation give poor_people dana carvey behave funny wait laugh act goofy time,execrable,CountVectorizer,growing_net,MLPClassifier,polarity,3.4835965633392334,1
69,fancy a real downer ? [leigh] lays it on so thick this time that it feels like a suicide race .,take_to a real sedative_drug ? [ leigh ] lays it on so thick this time that it feels like a suicide race .,take_to real sedative_drug leigh lay thick time feel like suicide race,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.2160634994506836,1
70,"[t]here's only so much anyone can do with a florid , overplotted , anne rice rock 'n' roll vampire novel before the built-in silliness of the whole affair defeats them .","[ t]here 's alone so much anyone can do with a florid , overplotted , anne rice rock ' n ' roll vampire novel ahead the built - in silliness of the whole affair defeats them .",t]here florid overplotted anne rice rock n roll vampire novel ahead build silliness affair defeat,execrable,CountVectorizer,growing_net,MLPClassifier,polarity,0.45441699028015137,1
71,"bluto blutarsky , we miss you .","bluto blutarsky , we misfire you .",bluto blutarsky misfire,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.12327885627746582,1
72,the film's few ideas are stretched to the point of evaporation ; the whole central section is one big chase that seems to have no goal and no urgency . it's just filler .,the film 's few ideas are stretched to the full_point of evaporation ; the whole central part is unmatchable big pursuit that seems to have no goal and no urgency . it 's just makeweight .,film idea stretch full_point evaporation central unmatchable big pursuit goal urgency makeweight,execrable,CountVectorizer,growing_net,MLPClassifier,polarity,2.011209726333618,1
73,"if you're a wwf fan , or you related to the people who watched the robots getting butchered in a . i . , you'll probably like rollerball .","if you 're a wwf fan , or you related to the people who watched the robots getting butchered in deoxyadenosine_monophosphate . i . , you 'll probably alike rollerball .",wwf fan relate people watch robot getting butcher deoxyadenosine_monophosphate probably alike rollerball,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.15081453323364258,1
74,rare is the 'urban comedy' that even attempts the insight and honesty of this disarming indie .,rarified is the ' urban comedy ' that odd attempts the insight and honesty of this armament indie .,rarified urban comedy odd attempt insight honesty armament indie,else-,CountVectorizer,growing_net,MLPClassifier,polarity,1.0047192573547363,1
75,"full frontal had no effect and elicited no sympathies for any of the characters . by that measure , it is a failure .","full frontal had no effect and elicited no sympathies for any of the part . by that measure , it is a failure .",frontal effect elicit sympathy measure failure,execrable,CountVectorizer,growing_net,MLPClassifier,polarity,0.43952488899230957,1
76,"the drama was so uninspiring that even a story immersed in love , lust , and sin couldn't keep my attention .","the drama was so uninspiring that even a story immersed in hate , lust , and sin could n't keep my attention .",drama uninspiring story immerse hate lust sin attention,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.22393417358398438,1
77,there's no point in extracting the bare bones of byatt's plot for purposes of bland hollywood romance .,there 's no point in extracting the bare bones of byatt 's plot for purposes of smooth hollywood romance .,point extract bare bone byatt plot purpose smooth hollywood romance,execrable,CountVectorizer,growing_net,MLPClassifier,polarity,0.1616957187652588,1
78,"the script is a tired one , with few moments of joy rising above the stale material .","the script is a shopworn one , with few minute of joy rising above the fresh material .",script shopworn minute joy rise fresh material,execrable,CountVectorizer,growing_net,MLPClassifier,polarity,0.9476590156555176,1
79,"the sundance film festival has become so buzz-obsessed that fans and producers descend upon utah each january to ferret out the next great thing . 'tadpole' was one of the films so declared this year , but it's really more of the next pretty good thing .","the sundance film fete has become therefore buzz - obsessed that fans and producers descend upon utah each january to ferret out the next great thing . ' tadpole ' was one of the films so declared this year , but it 's really more of the next pretty good thing .",sundance film fete buzz obsessed fan producer descend utah january ferret great thing tadpole film declare year pretty good thing,execrable,CountVectorizer,growing_net,MLPClassifier,polarity,0.4029500484466553,1
80,"the movie has lots of dancing and fabulous music . there are slow and repetitive parts , but it has just enough spice to keep it interesting .","the movie has lots of dancing and fabulous music . there are tedious and repetitive parts , but it cause just enough spice to keep it occupy .",movie lot dancing fabulous music tedious repetitive part cause spice occupy,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.7542181015014648,1
81,"it's been 13 months and 295 preview screenings since i last walked out on a movie , but resident evil really earned my indignant , preemptive departure .","it 's been 13 months and 295 preview covering since i last walked out on a movie , but resident evil really earned my indignant , preemptive departure .",13 month 295 preview covering walk movie resident evil earn indignant preemptive departure,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.143599271774292,1
82,broomfield turns his distinctive 'blundering' style into something that could really help clear up the case .,broomfield turns his distinctive ' blundering ' style into something that could really help opaque up the case .,broomfield turn distinctive blundering style help opaque case,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.11893749237060547,1
83,will amuse and provoke adventurous adults in specialty venues .,bequeath amuse and provoke adventurous adults in forte venues .,bequeath amuse provoke adventurous adult forte venue,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.17545652389526367,1
84,the new film of anton chekhov's the cherry orchard puts the 'ick' in 'classic . ',the fresh film of anton chekhov 's the cherry orchard puts the ' ick ' in ' classic . ',fresh film anton chekhov cherry orchard put ick classic,execrable,CountVectorizer,growing_net,MLPClassifier,polarity,0.12322831153869629,1
85,cloaks a familiar anti-feminist equation ( career - kids = misery ) in tiresome romantic-comedy duds .,cloaks a familiar anti - feminist equation ( career - kids = misery ) in tiresome romanticistic - comedy duds .,cloak familiar anti feminist equation career kid = misery tiresome romanticistic comedy dud,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.22734403610229492,1
86,"it's a minor comedy that tries to balance sweetness with coarseness , while it paints a sad picture of the singles scene .","it 's a tyke funniness that tries to balance sweetness with coarseness , while it paints a sad picture of the one scene .",tyke funniness try balance sweetness coarseness paint sad picture scene,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.5374815464019775,1
87,"too often , the viewer isn't reacting to humor so much as they are wincing back in repugnance .","overly often , the viewer is n't reacting to humor so much as they are wincing back IN repugnance .",overly viewer react humor wince repugnance,execrable,CountVectorizer,growing_net,MLPClassifier,polarity,0.13541507720947266,1
88,"movie fans , get ready to take off . . . the other direction .","picture fans , get ready to take off . . . the other direction .",picture fan ready direction,execrable,CountVectorizer,growing_net,MLPClassifier,polarity,0.13450121879577637,1
89,leigh's film is full of memorable performances from top to bottom .,leigh 's picture_show be empty of memorable operation from pass to bottom .,leigh picture_show memorable operation pass,else-,CountVectorizer,growing_net,MLPClassifier,polarity,1.8234124183654785,1
90,"although it's a bit smug and repetitive , this documentary engages your brain in a way few current films do .","although it 's a bit smug and repetitive , this documentary take your head in a way many current films do .",bit smug repetitive documentary head way current film,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.7593777179718018,1
91,"feature debuter d . j . caruso directs a crack ensemble cast , bringing screenwriter tony gayton's narcotics noir to life .","feature debuter d . j . caruso target a crack ensemble cast , bringing film_writer tony gayton 's narcotics noir to liveliness .",feature debuter d j caruso target crack ensemble cast bring film_writer tony gayton narcotic noir liveliness,else-,CountVectorizer,growing_net,MLPClassifier,polarity,1.7495639324188232,1
92,hands down the year's most thought-provoking film . but it pays a price for its intricate intellectual gamesmanship .,hands down the year 's most thought - provoking film . but it pay_up group_A price for its intricate intellectual gamesmanship .,hand year think provoke film pay_up group_a price intricate intellectual gamesmanship,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.1730058193206787,1
93,a movie in which two not very absorbing characters are engaged in a romance you can't wait to see end .,a movie in which two not very absorbing type are engaged in a romance you ca n't time_lag to see end .,movie absorb type engage romance time_lag end,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.2617464065551758,1
94,"what really makes it special is that it pulls us into its world , gives us a hero whose suffering and triumphs we can share , surrounds him with interesting characters and sends us out of the theater feeling we've shared a great adventure .","what really makes it special is that it pulls uranium into its world , gives us a hero whose suffering and triumphs we can share , surrounds him with bore characters and sends the_States prohibited of the theater belief we 've shared a great adventure .",make special pull uranium world give hero suffering triumph share surround bore character send the_state prohibit theater belief ve share great adventure,else-,CountVectorizer,growing_net,MLPClassifier,polarity,2.4537243843078613,1
95,travels a fascinating arc from hope and euphoria to reality and disillusionment .,travels a entrance arc from hope and euphory to reality and disillusionment .,travel entrance arc hope euphory reality disillusionment,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.20845293998718262,1
